Date,Mean,Std,diff_count,Diff_error,Img_count
2024-10-08 23:56:11.641320,4.31222881749704,138.686164969005,523476.164287936,3096.28327144427,19697416.3583392
2024-10-08 23:57:48.633615,-3.24178190218778,108.148466890076,347672.74474334,2795.68046667225,15979331.2882089
2024-10-08 23:59:25.593910,-1.36698886801961,121.004794777685,420014.987636802,2995.78427835865,18369461.8725586
2024-10-09 00:01:02.554080,-9.23335929268404,107.166174056751,323061.92048223,2790.976049031,15902156.5330116
2024-10-09 00:02:39.513260,14.3088617370078,306.156648552361,3499058.99362657,4641.79660221704,46591610.3863339
2024-10-09 00:04:16.473555,18.8129945092701,308.113530886601,2841096.68175041,3855.47769951014,32570513.2645905
2024-10-09 00:05:53.434850,4.06849341963181,234.762076582043,381432.526721738,1832.98256960726,7101082.72768977
2024-10-09 00:07:30.394145,-4.98283083447315,190.376522122261,98895.1289269912,982.017416729431,2027611.54244688
2024-10-09 00:09:07.354450,-8.88384717577534,192.88940563843,68885.4190721542,813.829196269859,1393521.34047464
2024-10-09 00:10:44.319620,-10.4186436130181,205.354429037101,59441.7245442917,725.189717610277,1111241.97759964
2024-10-09 00:12:21.407790,-9.97595596945086,211.90714663302,119571.661989934,1122.93129088105,2641521.03006948
2024-10-09 00:13:58.496085,-5.59049233326571,204.411356805245,149617.553550133,1279.16067542665,3422121.62066608
2024-10-09 00:15:35.583390,-11.9512051464958,212.242667738465,239842.487467934,1523.76397299265,4883555.77824864
2024-10-09 00:17:12.672685,-11.130651885107,207.085851130221,203716.953636684,1483.26993285053,4603896.34103354
2024-10-09 00:18:49.760980,-6.65338049645622,220.304269928075,247393.453739799,1592.64107827557,5320404.66216135
2024-10-09 00:20:26.848285,-8.32254929549812,207.285363041097,308023.028580032,1849.39705974639,7148561.99777722
2024-10-09 00:22:03.937330,-2.2639902357938,205.168714923303,217956.007633716,1524.43778977256,4865777.15740698
2024-10-09 00:23:41.256250,-5.25754075508989,214.244209071752,300056.288028443,1704.66342138069,6111811.04841509
2024-10-09 00:25:18.113920,-4.01411294280872,205.932500401797,326275.22247053,1828.38907522335,7012288.44326275
2024-10-09 00:26:55.200225,-2.58255073526043,226.273972707039,776787.153026191,2660.58888150747,14934253.5458286
2024-10-09 00:28:32.288520,0.596840376170625,218.230331486345,620848.999333888,2442.4714837874,12552182.8975631
2024-10-09 00:30:09.376690,-2.04960308370909,221.025076197518,614112.504183943,2417.4598767123,12302337.0152116
2024-10-09 00:31:46.496985,15.4991034207444,226.403492349805,454353.903635644,2059.1011998686,8934149.40623629
2024-10-09 00:33:23.585165,7.22598705522797,223.471342223547,414259.521150372,1960.04608584873,8097820.83845222
2024-10-09 00:35:00.673460,13.4773760986368,239.950495900926,880590.07152567,2846.74170893536,17088466.7863101
2024-10-09 00:36:37.761755,4.22355254805207,207.237134061637,940510.000259137,3123.5428455491,20453549.8162211
2024-10-09 00:38:14.850060,16.3181972867025,205.742381763493,493422.398776806,2237.36324115316,10505010.9445035
2024-10-09 00:39:51.938230,0.534302336996001,227.596242527422,554625.888615064,2338.23301485818,11489293.1521606
2024-10-09 00:41:28.961525,5.2812379338102,221.173567074634,689961.107285747,2547.09509837964,13665347.9876649
2024-10-09 00:43:05.985695,12.2460717394292,231.079114254313,364356.622891524,1815.12391368651,6953706.2669648
2024-10-09 00:44:43.100000,1.78491587207057,239.23155888374,1123206.98467115,3091.11459868723,20233185.9091058
2024-10-09 00:46:20.342950,9.56594438590865,254.33168217488,1649330.67257775,3642.02342483348,28177999.9266493
