time,4-9 keV,10-30 keV
2024-11-01 12:18:01.901000+00:00,230.14356698556796,32.866534137005495
2024-11-01 12:18:08.701000+00:00,221.71399987257337,33.942951672311565
2024-11-01 12:18:15.451000+00:00,236.651329271528,31.390818827054385
2024-11-01 12:18:22.201000+00:00,221.6854062290297,31.048306900558302
2024-11-01 12:18:28.851000+00:00,249.0112781523475,28.77701930700365
2024-11-01 12:18:35.701000+00:00,216.13305078811553,33.58398280734365
2024-11-01 12:18:42.901000+00:00,222.2269085093397,34.116532701869055
2024-11-01 12:18:50.151000+00:00,202.4105752480997,33.55087086961076
2024-11-01 12:18:57.651000+00:00,205.48471350386617,34.37415907252082
2024-11-01 12:19:05.351000+00:00,195.60455909136854,31.437531556830123
2024-11-01 12:19:13.251000+00:00,195.21047782887095,31.40174037216348
2024-11-01 12:19:21.251000+00:00,196.2227268217903,29.401013851149425
2024-11-01 12:19:29.151000+00:00,205.34879439936083,26.30665846362561
2024-11-01 12:19:37.251000+00:00,182.1092423938668,27.285101584027263
2024-11-01 12:19:45.601000+00:00,188.6564967143834,33.77003164176244
2024-11-01 12:19:53.751000+00:00,191.21470451367276,29.902011811752473
2024-11-01 12:19:59.251000+00:00,208.14213053315612,35.36326551425518
2024-11-01 12:20:04.601000+00:00,202.81252179830378,31.06820453297524
2024-11-01 12:20:12.151000+00:00,211.0346510603621,35.71099236204817
2024-11-01 12:20:19.451000+00:00,212.4676725596599,33.92042332220743
2024-11-01 12:20:26.651000+00:00,208.03173065212565,34.341615438505904
2024-11-01 12:20:31.751000+00:00,227.4536488850556,34.03724940617347
2024-11-01 12:20:36.801000+00:00,219.93356409224936,30.727852163205288
2024-11-01 12:20:43.801000+00:00,219.38810929033818,36.26950187963776
2024-11-01 12:20:50.551000+00:00,226.92162484848154,39.58321773647172
2024-11-01 12:20:56.951000+00:00,247.97502579214444,35.52725861147568
2024-11-01 12:21:03.251000+00:00,231.5087866785512,36.91240876916849
2024-11-01 12:21:09.501000+00:00,242.89734887305778,37.74477005006545
2024-11-01 12:21:15.451000+00:00,252.6842735554223,39.87092593621531
2024-11-01 12:21:21.101000+00:00,272.3077337095151,45.147508707972044
2024-11-01 12:21:26.551000+00:00,271.37426870810003,46.907385278578296
2024-11-01 12:21:31.751000+00:00,289.9258178714192,41.45595250134354
2024-11-01 12:21:36.651000+00:00,302.0101483661895,51.32071644066017
2024-11-01 12:21:41.351000+00:00,318.578318720813,53.11867496250605
2024-11-01 12:21:45.901000+00:00,332.78991021009676,53.17436059309501
2024-11-01 12:21:50.251000+00:00,348.9965965634489,63.918365978062766
2024-11-01 12:21:54.351000+00:00,362.41462707455923,61.60059666622795
2024-11-01 12:21:58.301000+00:00,363.46025515904915,60.35947322858676
2024-11-01 12:22:01.951000+00:00,398.1954013585823,73.06373960805445
