time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-07-10 05:22:49.302395,5221,685,9306579.0,2000,1.669921875
2024-07-10 05:24:21.559690,5217,837,11586758.0,2000,1.669921875
2024-07-10 05:25:53.814975,5337,523,7069245.0,2000,1.669921875
2024-07-10 05:27:26.711450,5285,164,2164698.5,2000,1.669921875
2024-07-10 05:28:58.327305,5235,290,3846829.0,2000,1.669921875
2024-07-10 05:30:30.583590,5252,914,12453626.0,2000,1.669921875
2024-07-10 05:32:02.839760,5338,955,12991424.0,2000,1.669921875
2024-07-10 05:33:35.960450,5220,998,13443724.0,2000,1.93359375
2024-07-10 05:35:07.352340,5371,1950,26997442.0,2000,1.845703125
2024-07-10 05:36:39.608500,5302,2476,35235680.0,2000,1.845703125
2024-07-10 05:38:11.864670,5292,2378,34136792.0,2000,1.669921875
2024-07-10 05:39:44.124955,5232,2494,35733640.0,2000,1.669921875
2024-07-10 05:41:16.377240,5318,2517,36516216.0,2000,1.669921875
2024-07-10 05:48:12.569105,5230,1535,21315148.0,2000,1.58203125
2024-07-10 05:49:45.135400,5187,1899,27239826.0,2000,1.669921875
2024-07-10 05:51:17.657685,5260,2217,32407448.0,2000,1.58203125
2024-07-10 05:52:50.201855,5283,3269,49728264.0,2000,1.58203125
2024-07-10 05:54:21.338015,5269,3422,54000188.0,2000,1.58203125
2024-07-10 05:54:40.218045,5166,3588,57499804.0,2000,1.669921875
2024-07-10 05:54:59.982100,5248,3573,56184536.0,2000,1.669921875
2024-07-10 05:55:19.386240,5311,3617,56584548.0,2000,1.58203125
2024-07-10 05:55:39.674280,5241,3577,56080556.0,2000,1.669921875
2024-07-10 05:55:59.962320,5306,3651,58279960.0,2000,1.669921875
2024-07-10 05:56:20.250350,5237,3812,60892980.0,2000,1.669921875
2024-07-10 05:56:40.539390,5283,3690,57076176.0,2000,1.669921875
2024-07-10 05:57:00.827420,5315,3639,56160500.0,2000,1.669921875
2024-07-10 05:57:21.119585,5263,3450,52364708.0,2000,1.669921875
2024-07-10 05:57:41.402625,5232,3356,50322380.0,2000,1.58203125
2024-07-10 05:58:01.690655,5280,3321,49151456.0,2000,1.669921875
2024-07-10 05:58:21.978695,5241,3436,50339792.0,2000,1.669921875
2024-07-10 05:58:42.266725,5214,3669,53355760.0,2000,1.7578125
2024-07-10 05:59:02.554765,5248,3591,51986644.0,2000,1.58203125
2024-07-10 05:59:22.842805,5290,3649,52454168.0,2000,1.669921875
2024-07-10 05:59:43.134960,5289,3637,52090408.0,2000,1.669921875
2024-07-10 06:00:03.415855,5253,3689,52618860.0,2000,1.669921875
2024-07-10 06:00:23.703980,5323,3451,48966728.0,2000,1.58203125
2024-07-10 06:00:43.992105,5314,3340,47229704.0,2000,1.669921875
2024-07-10 06:01:04.280230,5325,3180,44825860.0,2000,1.58203125
2024-07-10 06:01:24.569355,5323,3000,42180408.0,2000,1.58203125
2024-07-10 06:01:44.857480,5260,2986,42008608.0,2000,1.58203125
2024-07-10 06:02:05.145730,5313,3023,42490208.0,2000,1.669921875
2024-07-10 06:02:25.432855,5249,3124,43888932.0,2000,1.58203125
2024-07-10 06:02:45.720980,5303,3160,44635572.0,2000,1.58203125
2024-07-10 06:03:06.910500,5321,3122,44167588.0,2000,1.669921875
2024-07-10 06:03:26.297230,5299,3074,43500444.0,2000,1.669921875
2024-07-10 06:03:46.585355,5325,3108,43985464.0,2000,1.669921875
2024-07-10 06:04:06.873480,5355,3010,42334672.0,2000,1.669921875
2024-07-10 06:04:27.161730,5375,2962,41729884.0,2000,1.669921875
2024-07-10 06:04:47.449855,5247,2900,40930920.0,2000,1.669921875
2024-07-10 06:05:07.737980,5341,2821,39599964.0,2000,1.58203125
2024-07-10 06:05:28.261050,5208,2747,38579692.0,2000,1.669921875
2024-07-10 06:05:48.314230,5334,2758,38690316.0,2000,1.669921875
2024-07-10 06:06:08.603355,5359,2861,40286388.0,2000,1.669921875
2024-07-10 06:06:28.891480,5307,2801,39323212.0,2000,1.58203125
2024-07-10 06:06:49.179730,5193,2899,40727984.0,2000,1.58203125
2024-07-10 06:07:09.464855,5351,2881,40556148.0,2000,1.669921875
2024-07-10 06:07:29.754980,5297,2971,42059796.0,2000,1.669921875
2024-07-10 06:07:46.649105,5378,2949,41825664.0,2000,1.494140625
2024-07-10 06:09:19.195730,5387,2937,42087356.0,2000,1.669921875
2024-07-10 06:10:51.738355,5290,3008,42838688.0,2000,1.7578125
2024-07-10 06:12:24.282695,5296,2863,40472284.0,2000,1.7578125
2024-07-10 06:13:56.826980,5369,2836,39895072.0,2000,1.669921875
