# xmin xmax ymin ymax
53.250060,-205.651973,71.321525,-186.828967
-18.035390,-263.504633,12.673441,-215.878631
-100.776525,-217.307156,-75.000767,-184.297429
-224.451429,-244.790930,-197.032908,-207.041343
-148.451339,-123.932020,-108.881516,-64.909309
-215.022036,-118.778324,-160.802970,-61.912762
