image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
3,2024-11-12 22:27:54.637655,555.0,368371.95263671875,663.7332479940878,394.5765765765766,481.5171171171171,394.9793251618016,481.3147680559248,1178.2626953125,433.45862190471996
9,2024-11-12 22:43:02.937650,24.0,184295.58544921875,7678.982727050781,171.875,349.9583333333333,171.78038865516754,350.07943654565474,19846.914794921875,7301.27192373309
16,2024-11-12 22:54:22.830485,1648.0,2506512.3510742188,1520.9419606032882,424.81432038834953,443.9781553398058,424.8708348553979,444.5260884998986,3506.951171875,1290.13523732491
17,2024-11-12 22:56:00.797800,1172.0,1318586.4282226562,1125.0737442172835,421.10494880546077,444.68003412969284,420.78233595476644,445.37719034133534,2121.79296875,780.5640116252456
33,2024-11-12 23:21:56.478000,984.0,1346673.130859375,1368.5702549383893,342.4390243902439,261.6473577235772,342.7033288572516,261.5811237096915,2558.9658203125,941.390915953384
34,2024-11-12 23:23:33.297095,1937.0,2296080.861328125,1185.3798974332085,341.37687145069697,234.8022715539494,341.27487339774547,233.8350658324255,2139.935546875,787.2382931272798
35,2024-11-12 23:25:10.545265,2654.0,4253780.353515625,1602.780841565797,339.9634513941221,232.49284099472496,339.60451987408015,227.0840643191928,4165.69140625,1532.4722266239298
36,2024-11-12 23:26:47.792570,2337.0,3567969.541015625,1526.730655120079,340.04535729567823,232.15746683782626,339.48497988153224,227.36373501241917,3538.693359375,1301.812535523969
37,2024-11-12 23:28:25.417400,990.0,1665034.9580078125,1681.8534929371845,337.68585858585857,209.67979797979797,337.65038656455994,209.4529248150399,3059.044921875,1125.3597363777135
37,2024-11-12 23:28:25.417400,1180.0,1743665.5966796875,1477.6827090505826,407.8093220338983,412.70932203389833,408.3844390197581,412.90705912114294,2946.02783203125,1083.783072523172
38,2024-11-12 23:30:02.289035,789.0,1037024.2373046875,1314.3526455065748,336.09505703422053,207.85171102661596,336.4143501981776,207.32102469421267,2462.169921875,905.7816949285088
38,2024-11-12 23:30:02.289035,528.0,723450.3969726562,1370.1712063876066,339.4583333333333,303.20075757575756,339.3666600259238,303.439590968604,2506.8994140625,922.2367555183288
39,2024-11-12 23:31:39.537330,931.0,1188623.5825195312,1276.7170596342978,341.0171858216971,295.27926960257787,340.8752474575252,297.65092635457165,2667.509765625,981.3220018974902
40,2024-11-12 23:33:16.785510,669.0,910538.9340820312,1361.0447445172365,341.7817638266069,301.4200298953662,341.66000912093966,301.86975478808563,2501.7001953125,920.3240698300507
53,2024-11-12 23:54:21.116350,1000.0,1401045.6772460938,1401.0456772460936,326.27,488.457,326.81206102823006,488.05688146298604,2501.1162109375,920.1092339845228
54,2024-11-12 23:55:58.260930,1151.0,1628596.2739257812,1414.940290117968,327.30060816681146,486.74717636837534,327.9582451343576,486.27365803750166,2470.75537109375,908.9401051893084
59,2024-11-13 00:04:04.501165,1132.0,1697308.5080566406,1499.389141392792,329.70583038869256,480.6916961130742,330.2064525472981,480.4453339858358,2716.65185546875,999.4003664472057
60,2024-11-13 00:05:41.747345,1043.0,1430596.333984375,1371.6168111067834,328.2444870565676,481.86864813039307,328.65867791054455,481.8410427383468,2366.77490234375,870.6878284528137
67,2024-11-13 00:17:02.489055,1357.0,2047716.7275390625,1509.0027468968774,289.3883566691231,243.79955784819455,287.8430216868609,243.0535902805263,3000.6083984375,1103.862140791524
68,2024-11-13 00:18:39.738225,8660.0,40130271.1953125,4633.980507541859,243.3092378752887,253.99018475750577,247.32507059928997,254.22793593994027,14150.4150390625,5205.6467769142855
69,2024-11-13 00:19:16.666420,11148.0,58705824.14038086,5266.040916790533,236.9707570864729,255.02260495156082,240.94536233439035,254.28630455753725,14731.4609375,5419.401617326432
70,2024-11-13 00:19:36.584500,11638.0,56299151.782958984,4837.528078961934,233.7997078535831,255.157587214298,235.8229729426379,253.63436741643199,14709.7109375,5411.400239480953
71,2024-11-13 00:19:55.450490,11676.0,53410888.87963867,4574.4166563582285,233.42428914011649,254.69278862624185,234.79242159205586,253.26383913219976,13611.50390625,5007.392450534155
72,2024-11-13 00:20:16.250520,12867.0,46735898.72998047,3632.229636277335,236.74228646926247,252.18201600994792,236.86007612392706,250.33809245238353,11544.15234375,4246.856313016747
73,2024-11-13 00:20:37.505600,13055.0,45321337.0949707,3471.5692910739717,237.25277671390273,253.59747223286098,237.40673720908723,250.64258591006057,11317.5380859375,4163.489586491202
74,2024-11-13 00:20:57.850725,13228.0,45934385.53540039,3472.5117580435735,236.44186573934078,254.5199576655579,238.19463894259786,251.22397771582936,11029.939453125,4057.6879621704693
75,2024-11-13 00:21:18.649755,13792.0,52205730.75048828,3785.2182968741504,235.83620939675174,255.29973897911833,242.7322541866736,252.39527991291257,10590.8193359375,3896.1446988523935
76,2024-11-13 00:21:39.449670,13248.0,42772480.51538086,3228.599072718966,233.0913345410628,255.19014190821255,239.1419293893727,252.05690197874367,9561.9775390625,3517.654953564196
77,2024-11-13 00:22:00.249835,12779.0,40105555.6171875,3138.3954626486816,232.2239611863213,254.76085765709368,239.2206698849706,251.44592909994924,9095.5048828125,3346.0492534611876
78,2024-11-13 00:22:21.498750,11611.0,35957120.75,3096.8151537335284,231.02222030832831,252.77039014727413,238.22906482985243,249.97617637175142,9125.4951171875,3357.0820441236633
79,2024-11-13 00:22:41.850905,11091.0,32466580.658935547,2927.290655390456,230.55991344333242,251.864394554143,237.4809428715643,249.0232224947838,8808.4931640625,3240.4635427577823
80,2024-11-13 00:23:02.650945,10613.0,29593533.775146484,2788.423044864457,231.4110053707717,251.12626024686705,237.02534097553468,248.41976059416174,8505.8642578125,3129.132589844208
81,2024-11-13 00:23:23.450985,10163.0,27075363.276611328,2664.111313255075,232.20171209288597,250.91036111384435,236.9431941799849,248.1690670767454,8045.4345703125,2959.7499737079656
82,2024-11-13 00:23:44.251140,9854.0,24996403.919433594,2536.6758594919415,233.56170083214937,250.78526486705906,237.5378020951045,248.0655999348951,7515.8095703125,2764.9118246775406
83,2024-11-13 00:24:05.510550,9494.0,23148202.717773438,2438.1928289207326,234.4200547714346,250.8915104276385,237.72661398572413,248.2294038518957,7032.021484375,2586.9361339774514
84,2024-11-13 00:24:25.851095,8818.0,20980930.32080078,2379.329816375684,238.05454751644365,251.05726922204582,240.4510033801866,248.4538102324881,6384.9677734375,2348.898376389856
85,2024-11-13 00:24:46.651250,8450.0,19433539.408691406,2299.8271489575627,239.47041420118344,250.6512426035503,241.038366112583,248.19202934492807,5945.427734375,2187.2006324470694
86,2024-11-13 00:25:07.451290,8312.0,18371679.171875,2210.259765625,238.2412175168431,251.1536333012512,239.80276186560383,248.77667869468263,5606.99609375,2062.69858961921
87,2024-11-13 00:25:28.251330,8221.0,17489546.76513672,2127.4232775984333,238.71329521955965,251.26797226614767,240.3680498466777,248.79152181800146,5419.5654296875,1993.7467016655053
88,2024-11-13 00:25:49.503700,8334.0,17152094.676757812,2058.0867142737957,237.06599472042237,251.99184065274778,239.38742933746528,249.52123409902518,5145.01904296875,1892.746730343773
89,2024-11-13 00:26:09.850400,8443.0,17182950.83154297,2035.171246185357,235.52623475068103,252.439298827431,238.1710194306027,250.22544375001732,4825.4609375,1775.1878730821243
90,2024-11-13 00:26:30.650565,8468.0,17182635.29736328,2029.1255665284932,235.52031176192725,252.6532829475673,238.12704530707634,250.68117738628337,4636.060546875,1705.5113632213463
91,2024-11-13 00:26:51.450480,8346.0,16909353.244384766,2026.042804263691,234.58135633836568,253.0549964054637,237.07802112536297,251.30494635746447,4704.232421875,1730.590394499956
92,2024-11-13 00:27:12.250635,8240.0,16614013.359863281,2016.2637572649612,233.54817961165048,253.15898058252426,235.03767947195712,251.6358737074789,4570.0234375,1681.217668327894
93,2024-11-13 00:27:33.516750,8102.0,15987207.78149414,1973.242135459657,231.7809182917798,253.2605529498889,233.08269808090682,251.90050672881063,4300.4150390625,1582.034281375579
94,2024-11-13 00:27:53.851590,7770.0,14792403.025878906,1903.7841732147886,230.22290862290862,252.98468468468468,231.3566376684537,251.49108583646432,4201.5185546875,1545.6522979698836
95,2024-11-13 00:28:14.651745,7440.0,14150983.986572266,1902.0139766898205,230.0241935483871,253.19663978494623,230.95318265875238,251.68843150294822,4102.1767578125,1509.1064932505417
96,2024-11-13 00:28:35.451785,6984.0,13212533.310058594,1891.8289390118262,230.97809278350516,253.02806414662084,231.1129161406462,251.35795269739404,4031.4091796875,1483.0725561568602
97,2024-11-13 00:28:56.251825,4139.0,7594113.846191406,1834.7701971953145,194.73423532254168,254.2773616815656,193.8304309567618,251.8973096447362,4068.1826171875,1496.6007477943133
97,2024-11-13 00:28:56.251825,2570.0,4732903.087402344,1841.5965320631688,290.66848249027237,249.16653696498054,290.49525457451773,248.2968894608551,3484.7197265625,1281.9567456469138
98,2024-11-13 00:29:17.518650,3250.0,6108773.134521484,1879.6225029296875,186.80092307692308,249.67876923076923,187.45415508055166,247.81658389054854,3980.9384765625,1464.5054220957056
98,2024-11-13 00:29:17.518650,2465.0,4347837.769042969,1763.8287095509002,290.89371196754564,248.61176470588236,290.4699228373445,247.67593331492748,3449.0703125,1268.842059123512
99,2024-11-13 00:29:37.851895,3001.0,5548510.064697266,1848.8870592126843,185.89670109963345,248.89736754415196,186.92869502986042,246.8130035743458,3799.79296875,1397.865713910926
99,2024-11-13 00:29:37.851895,2316.0,3957771.3671875,1708.8822828961572,291.6921416234888,248.0483592400691,290.96939426640506,247.06388951651363,3219.7392578125,1184.475878881817
100,2024-11-13 00:29:58.652060,2874.0,5271261.543701172,1834.120230932906,185.72546972860124,249.1642310368824,186.82943983363452,246.9546886115008,3730.103515625,1372.2283968397574
100,2024-11-13 00:29:58.652060,2168.0,3699565.9428710938,1706.4418555678476,292.9137453874539,248.17066420664207,291.9813925473664,247.29202882769403,3186.4345703125,1172.2237690559275
101,2024-11-13 00:30:19.452100,2740.0,4913654.779785156,1793.3046641551666,185.42554744525546,248.32518248175182,186.61977932467744,246.3405460014564,3674.001953125,1351.5897853784127
101,2024-11-13 00:30:19.452100,2169.0,3736912.0126953125,1722.8732193154967,292.89580451821115,248.0359612724758,292.2757338493089,247.24208620397715,3143.9423828125,1156.5917668642753
102,2024-11-13 00:30:40.251005,2575.0,4489159.5166015625,1743.3629190685679,185.7514563106796,247.8442718446602,187.0017744821863,245.93087952407623,3480.9111328125,1280.5556423065148
102,2024-11-13 00:30:40.251005,2174.0,3673246.2114257812,1689.6256722289702,293.7410303587856,247.70745170193192,293.1847950585027,246.98786447187337,3025.2529296875,1112.9283571757062
103,2024-11-13 00:31:01.511700,2414.0,4190127.5791015625,1735.761217523431,185.73529411764707,247.06628003314,186.95004136910927,245.28753957048565,3432.41796875,1262.7160042105672
103,2024-11-13 00:31:01.511700,2047.0,3452206.2846679688,1686.4710721387244,294.50219833903276,247.12408402540302,293.87346815804153,246.46821091267114,3001.30078125,1104.1168541936634
104,2024-11-13 00:31:21.851210,2303.0,3957171.599609375,1718.268171780015,186.1506730351715,246.251411202779,187.3762095753732,244.51448153473416,3372.09765625,1240.5254013567805
105,2024-11-13 00:31:42.651365,2270.0,3964181.4506835938,1746.3354408297769,186.59691629955947,246.48325991189427,187.60563664358145,244.9638345399714,3232.0546875,1189.0064722730408
