Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-11-01T12:16:18.991,593053517.3325751,17219.952342160752,15532631.968673185,2786.811077977227,75174,3364
2024-11-01T12:17:42.991,590545634.9456763,17183.504225647288,15175035.237615583,2754.544902303789,75174,3364
2024-11-01T12:19:06.992,588797730.3927706,17158.05540253281,15348993.066839287,2770.2881679384263,75174,3364
2024-11-01T12:20:30.992,591534316.1269772,17197.882371486572,15472263.986523531,2781.3902986207754,75174,3364
2024-11-01T12:21:54.992,591952157.6195028,17203.955324568575,15323781.646028385,2768.012070604858,75174,3364
2024-11-01T12:23:18.993,591914719.6455126,17203.411284473677,15474489.050619137,2781.5902871036865,75174,3364
2024-11-01T12:24:42.992,594776429.7260729,17244.947516969612,15297360.178705659,2765.624719544,75174,3364
2024-11-01T12:26:06.991,608636354.1195886,17444.71774090353,15557786.87002126,2789.066767757744,75174,3364
2024-11-01T12:27:30.991,604335892.2645521,17382.978632336748,15557726.630861752,2789.061368172252,75174,3364
2024-11-01T12:28:54.993,600119640.5619357,17322.23485237883,15343225.818033146,2769.7676633639458,75174,3364
2024-11-01T12:30:18.991,595717500.4045414,17258.584826174792,15415539.682366325,2776.2870602989096,75174,3364
2024-11-01T12:31:43.279,593910082.4423964,17232.38350377562,15594477.185831062,2792.3535938192945,75174,3364
2024-11-01T12:33:07.568,593097247.6788127,17220.587209482906,15424138.934176989,2777.06130056369,75174,3364
2024-11-01T12:34:31.856,590858270.199631,17188.0521031272,15287863.820917338,2764.766158368311,75174,3364
2024-11-01T12:35:56.144,590287831.1452143,17179.7530707693,15554572.540095769,2788.778634106315,75174,3364
2024-11-01T12:37:20.432,590548249.576812,17183.542265447075,15404920.115878552,2775.3306213745554,75174,3364
2024-11-01T12:38:44.721,589507020.4466838,17168.38694296415,15340423.837853035,2769.514744305673,75174,3364
2024-11-01T12:40:09.863,589948526.0053601,17174.814788016785,15364657.620045118,2771.701428729754,75174,3364
2024-11-01T12:41:33.297,588298675.4589841,17150.78242324507,15472611.295831952,2781.421515685096,75174,3364
2024-11-01T12:42:57.586,587440389.9525177,17138.266977038806,15413391.365913786,2776.093601260032,75174,3364
2024-11-01T12:44:21.873,589138821.4406923,17163.024521346644,15273132.922425121,2763.433817049462,75174,3364
2024-11-01T12:45:46.162,588680682.7088009,17156.349884354786,15610113.505735785,2793.7531660595737,75174,3364
2024-11-01T12:47:10.451,589725342.745175,17171.565781040106,15426135.463286225,2777.241028726731,75174,3364
2024-11-01T12:48:34.739,590018968.1577516,17175.840127308937,15414953.466153579,2776.2342720089005,75174,3364
2024-11-01T12:49:59.263,590595669.5434828,17184.23215543079,15604948.144596998,2793.290903629355,75174,3364
2024-11-01T12:51:23.315,590997758.1517797,17190.08083389633,15454943.938695341,2779.8330830011487,75174,3364
2024-11-01T12:52:47.604,590539899.2277954,17183.420777420826,15632615.00233766,2795.765995423943,75174,3364
