Time,Total,Area,Exposure,Meas_exposure
2024-11-01 12:31:43.279105,1878189537.0687819,1878189537.0687819,317526,2000,1921.6000000000004
2024-11-01 12:33:07.568255,1878055860.353368,1878055860.3533683,317526,2000,1924.3000000000002
2024-11-01 12:34:31.855655,1875088261.8136687,1875088261.8136687,317526,2000,1924.3000000000002
2024-11-01 12:35:56.143805,1875438955.341466,1875438955.3414662,317526,2000,1924.3000000000002
2024-11-01 12:37:20.432080,1874908850.473773,1874908850.473773,317526,2000,1921.6000000000004
2024-11-01 12:38:44.721355,1873698404.87675,1873698404.87675,317526,2000,1921.6000000000004
2024-11-01 12:40:09.863000,1874160408.502008,1874160408.502008,317526,2000,1924.3000000000002
2024-11-01 12:41:33.296780,1873093048.163587,1873093048.163587,317526,2000,1921.6000000000004
2024-11-01 12:42:57.586180,1871905942.7043025,1871905942.7043025,317526,2000,1921.6000000000004
2024-11-01 12:44:21.873330,1872576708.8278525,1872576708.8278525,317526,2000,1924.3000000000002
2024-11-01 12:45:46.161605,1874075602.0790558,1874075602.079056,317526,2000,1924.3000000000002
2024-11-01 12:47:10.450755,1874346691.0142386,1874346691.0142388,317526,2000,1921.6000000000004
2024-11-01 12:48:34.739155,1875578107.0988941,1875578107.0988941,317526,2000,1921.6000000000004
2024-11-01 12:49:59.263050,1876775666.9294727,1876775666.9294727,317526,2000,1918.9
2024-11-01 12:51:23.314580,1876761952.1076508,1876761952.1076508,317526,2000,1924.3000000000002
2024-11-01 12:52:47.603730,1876412236.0477862,1876412236.0477862,317526,2000,1924.3000000000002
2024-11-01 12:54:11.889130,1876974916.2166777,1876974916.216678,317526,2000,1924.3000000000002
2024-11-01 12:55:36.177405,1876478468.0204108,1876478468.020411,317526,2000,1924.3000000000002
2024-11-01 12:57:00.466555,1875069760.0277257,1875069760.0277257,317526,2000,1924.3000000000002
2024-11-01 12:58:24.753830,1875736598.8465128,1875736598.8465128,317526,2000,1924.3000000000002
2024-11-01 12:59:49.419800,1875376262.9682894,1875376262.9682894,317526,2000,1924.3000000000002
2024-11-01 13:01:13.490380,1878119069.130759,1878119069.130759,317526,2000,1924.3000000000002
2024-11-01 13:02:38.345300,1878371008.0153563,1878371008.0153563,317526,2000,1924.3000000000002
2024-11-01 13:04:02.577805,1880237062.913446,1880237062.913446,317526,2000,1924.3000000000002
2024-11-01 13:05:27.123080,1879755648.4811387,1879755648.4811387,317526,2000,1924.3000000000002
2024-11-01 13:12:15.603310,1885257886.8010826,1885257886.8010826,317526,2000,1924.3000000000002
2024-11-01 13:13:40.179460,1888875400.4332638,1888875400.4332638,317526,2000,1918.9
2024-11-01 13:15:04.756735,1881603009.0656939,1881603009.0656939,317526,2000,1918.9
2024-11-01 13:16:29.333010,1878766760.6301687,1878766760.6301687,317526,2000,1921.6000000000004
2024-11-01 13:17:53.908160,1878107846.2057798,1878107846.20578,317526,2000,1918.9
2024-11-01 13:19:18.484435,1876139871.383452,1876139871.383452,317526,2000,1918.9
2024-11-01 13:20:43.617100,1877164429.4869473,1877164429.4869473,317526,2000,1921.6000000000004
2024-11-01 13:22:07.636860,1875306301.0091686,1875306301.0091686,317526,2000,1918.9
2024-11-01 13:23:32.179135,1875268941.334135,1875268941.3341348,317526,2000,1924.3000000000002
2024-11-01 13:24:56.724535,1874736529.7666373,1874736529.7666373,317526,2000,1924.3000000000002
2024-11-01 13:26:21.273685,1871430652.6881647,1871430652.6881647,317526,2000,1921.6000000000004
2024-11-01 13:27:45.811960,1872824374.9043198,1872824374.9043198,317526,2000,1924.3000000000002
2024-11-01 13:29:10.357235,1873524091.9489996,1873524091.949,317526,2000,1924.3000000000002
2024-11-01 13:30:34.900385,1872720313.259375,1872720313.2593753,317526,2000,1921.6000000000004
2024-11-01 13:31:59.699670,1871146051.5535288,1871146051.5535285,317526,2000,1924.3000000000002
2024-11-01 13:33:24.500945,1875077502.0344615,1875077502.0344615,317526,2000,1924.3000000000002
2024-11-01 13:34:49.333220,1871643484.0411797,1871643484.04118,317526,2000,1924.3000000000002
2024-11-01 13:36:14.132370,1873076531.2473297,1873076531.2473297,317526,2000,1918.9
2024-11-01 13:37:38.965645,1873621069.7015939,1873621069.7015939,317526,2000,1924.3000000000002
2024-11-01 13:39:03.797920,1875898583.856553,1875898583.8565533,317526,2000,1924.3000000000002
2024-11-01 13:40:28.597070,1873410386.6815667,1873410386.6815665,317526,2000,1924.3000000000002
2024-11-01 13:41:53.429345,1875188611.9540577,1875188611.9540582,317526,2000,1924.3000000000002
2024-11-01 13:43:18.266620,1876354357.062974,1876354357.062974,317526,2000,1937.8000000000002
2024-11-01 13:44:45.366780,1886360565.2958965,1886360565.2958965,317526,2000,1927.0
2024-11-01 13:46:10.198055,1886151175.6946166,1886151175.6946166,317526,2000,1929.7000000000003
2024-11-01 13:47:35.312050,1889110364.7148507,1889110364.7148507,317526,2000,1929.7000000000003
2024-11-01 13:48:59.863480,1888090434.3269014,1888090434.3269014,317526,2000,1929.7000000000003
2024-11-01 13:50:24.694755,1882785694.6813731,1882785694.6813731,317526,2000,1929.7000000000003
2024-11-01 13:51:49.528030,1885953236.6152914,1885953236.615291,317526,2000,1927.0
2024-11-01 13:53:14.360180,1886525225.1158335,1886525225.1158335,317526,2000,1929.7000000000003
2024-11-01 13:54:39.159455,1881955094.6009917,1881955094.6009922,317526,2000,1929.7000000000003
2024-11-01 13:56:03.958730,1886063310.8364573,1886063310.8364573,317526,2000,1927.0
2024-11-01 13:57:28.759015,1886271432.6813562,1886271432.6813564,317526,2000,1929.7000000000003
2024-11-01 13:58:53.559165,1885885230.2034469,1885885230.2034469,317526,2000,1929.7000000000003
2024-11-01 14:00:18.358315,1886408231.09271,1886408231.09271,317526,2000,1929.7000000000003
2024-11-01 14:01:43.446590,1885509879.374226,1885509879.374226,317526,2000,1927.0
2024-11-01 14:03:08.534865,1888261679.5671794,1888261679.5671794,317526,2000,1929.7000000000003
2024-11-01 14:04:33.622140,1889368513.3763146,1889368513.3763144,317526,2000,1929.7000000000003
2024-11-01 14:05:58.679290,1890578150.4528332,1890578150.4528332,317526,2000,1929.7000000000003
2024-11-01 14:07:23.735565,1891231716.6717868,1891231716.6717868,317526,2000,1929.7000000000003
2024-11-01 14:08:48.790850,1890690802.47405,1890690802.4740498,317526,2000,1929.7000000000003
2024-11-01 14:10:13.848000,1891973441.3840666,1891973441.3840666,317526,2000,1929.7000000000003
2024-11-01 14:11:38.968275,1892824880.2738554,1892824880.2738557,317526,2000,1927.0
2024-11-01 14:13:04.235500,1890251019.2867322,1890251019.2867322,317526,2000,1929.7000000000003
2024-11-01 14:14:29.112700,1889331383.1186032,1889331383.1186032,317526,2000,1927.0
2024-11-01 14:15:54.200975,1889193982.6407402,1889193982.6407404,317526,2000,1929.7000000000003
2024-11-01 14:17:19.293125,1888301150.8607583,1888301150.8607583,317526,2000,1929.7000000000003
2024-11-01 14:18:44.377400,1885989784.1000018,1885989784.1000018,317526,2000,1929.7000000000003
2024-11-01 14:20:09.465685,1888816250.385456,1888816250.385456,317526,2000,1927.0
2024-11-01 14:21:34.553960,1891038274.5659869,1891038274.5659869,317526,2000,1929.7000000000003
2024-11-01 14:22:59.640985,1890296312.567913,1890296312.567913,317526,2000,1927.0
2024-11-01 14:24:24.730260,1902770792.1301005,1902770792.1301003,317526,2000,1929.7000000000003
2024-11-01 14:25:15.194475,1910167282.3665323,1910167282.3665323,317526,2000,1929.7000000000003
