Time,Total,Area,Exposure,Meas_exposure
2024-11-01 12:31:50.797125,1513607020.1956859,1513607020.1956859,317526,2000,1929.7000000000003
2024-11-01 12:33:15.864000,1513882887.5980606,1513882887.5980606,317526,2000,1929.7000000000003
2024-11-01 12:34:39.373550,1510847996.2884374,1510847996.2884374,317526,2000,1924.3000000000002
2024-11-01 12:36:03.661950,1510409466.1675954,1510409466.1675954,317526,2000,1929.7000000000003
2024-11-01 12:37:27.950100,1510039269.2219234,1510039269.2219236,317526,2000,1929.7000000000003
2024-11-01 12:38:52.243375,1508972776.3236954,1508972776.3236954,317526,2000,1924.3000000000002
2024-11-01 12:40:16.526640,1508795747.3471246,1508795747.3471246,317526,2000,1924.3000000000002
2024-11-01 12:41:40.814925,1507288196.5831885,1507288196.5831885,317526,2000,1929.7000000000003
2024-11-01 12:43:05.104075,1506041642.8436403,1506041642.8436406,317526,2000,1929.7000000000003
2024-11-01 12:44:29.391350,1506181514.2219634,1506181514.2219634,317526,2000,1924.3000000000002
2024-11-01 12:45:53.679625,1508542573.3476615,1508542573.3476617,317526,2000,1929.7000000000003
2024-11-01 12:47:17.968900,1508881004.0277658,1508881004.0277658,317526,2000,1929.7000000000003
2024-11-01 12:48:42.262040,1509240909.4722638,1509240909.4722638,317526,2000,1929.7000000000003
2024-11-01 12:50:06.544315,1511555292.6954823,1511555292.6954823,317526,2000,1929.7000000000003
2024-11-01 12:51:30.832590,1512501888.0124624,1512501888.0124626,317526,2000,1929.7000000000003
2024-11-01 12:52:55.119865,1512463595.9168,1512463595.9168,317526,2000,1929.7000000000003
2024-11-01 12:54:19.407150,1512614495.348339,1512614495.3483388,317526,2000,1929.7000000000003
2024-11-01 12:55:43.695290,1511725785.0571475,1511725785.0571475,317526,2000,1929.7000000000003
2024-11-01 12:57:07.984690,1511558098.4367747,1511558098.4367747,317526,2000,1929.7000000000003
2024-11-01 12:58:32.273850,1511472031.5411024,1511472031.5411024,317526,2000,1929.7000000000003
2024-11-01 12:59:56.560115,1511793615.1759028,1511793615.1759028,317526,2000,1929.7000000000003
2024-11-01 13:01:21.402650,1514905163.980046,1514905163.9800458,317526,2000,1929.7000000000003
2024-11-01 13:02:45.584540,1515485073.4110498,1515485073.4110496,317526,2000,1929.7000000000003
2024-11-01 13:04:10.127940,1516262613.0077453,1516262613.0077453,317526,2000,1929.7000000000003
2024-11-01 13:05:34.673100,1516154691.766059,1516154691.766059,317526,2000,1929.7000000000003
2024-11-01 13:12:23.153195,1519865917.145544,1519865917.145544,317526,2000,1929.7000000000003
2024-11-01 13:13:47.729470,1523380228.1971874,1523380228.1971877,317526,2000,1927.0
2024-11-01 13:15:12.306745,1517139413.512239,1517139413.512239,317526,2000,1924.3000000000002
2024-11-01 13:16:36.883020,1513117166.4816446,1513117166.4816444,317526,2000,1924.3000000000002
2024-11-01 13:18:01.458295,1513472209.643145,1513472209.643145,317526,2000,1924.3000000000002
2024-11-01 13:19:26.355700,1511123710.366356,1511123710.366356,317526,2000,1929.7000000000003
2024-11-01 13:20:50.611730,1512157408.1532211,1512157408.1532211,317526,2000,1929.7000000000003
2024-11-01 13:22:15.185005,1510746533.5298624,1510746533.5298624,317526,2000,1929.7000000000003
2024-11-01 13:23:39.729280,1511054351.013152,1511054351.013152,317526,2000,1929.7000000000003
2024-11-01 13:25:04.278430,1512076522.3866475,1512076522.3866475,317526,2000,1929.7000000000003
2024-11-01 13:26:28.817705,1510050349.165823,1510050349.165823,317526,2000,1929.7000000000003
2024-11-01 13:27:53.361980,1510390313.0690267,1510390313.069027,317526,2000,1929.7000000000003
2024-11-01 13:29:17.907130,1509928058.8556342,1509928058.8556342,317526,2000,1929.7000000000003
2024-11-01 13:30:42.482405,1509259656.0176673,1509259656.0176673,317526,2000,1929.7000000000003
2024-11-01 13:32:07.281680,1507857614.7037506,1507857614.7037506,317526,2000,1929.7000000000003
2024-11-01 13:33:32.828300,1510178619.4981956,1510178619.4981956,317526,2000,1924.3000000000002
2024-11-01 13:34:56.915105,1507853307.7995582,1507853307.7995582,317526,2000,1927.0
2024-11-01 13:36:21.714380,1508812292.8919425,1508812292.891943,317526,2000,1924.3000000000002
2024-11-01 13:37:46.547655,1508793625.651888,1508793625.651888,317526,2000,1929.7000000000003
2024-11-01 13:39:11.379805,1508852098.9966283,1508852098.9966283,317526,2000,1929.7000000000003
2024-11-01 13:40:36.179080,1508027226.8718143,1508027226.8718143,317526,2000,1929.7000000000003
2024-11-01 13:42:01.113650,1510122676.9216347,1510122676.9216347,317526,2000,1924.3000000000002
2024-11-01 13:43:28.746400,1500758588.1033216,1500758588.1033218,317526,2000,1924.3000000000002
2024-11-01 13:44:52.948790,1502429224.5517883,1502429224.5517883,317526,2000,1924.3000000000002
2024-11-01 13:46:17.780065,1504331977.8396041,1504331977.8396041,317526,2000,1924.3000000000002
2024-11-01 13:47:42.613340,1507123834.2417984,1507123834.2417984,317526,2000,1924.3000000000002
2024-11-01 13:49:07.445615,1504636546.1030912,1504636546.1030917,317526,2000,1924.3000000000002
2024-11-01 13:50:32.280765,1500352796.765003,1500352796.765003,317526,2000,1918.9
2024-11-01 13:51:57.110050,1501295073.9628565,1501295073.9628565,317526,2000,1924.3000000000002
2024-11-01 13:53:21.942325,1501153425.8448107,1501153425.8448107,317526,2000,1924.3000000000002
2024-11-01 13:54:46.739475,1497006697.7734213,1497006697.7734213,317526,2000,1924.3000000000002
2024-11-01 13:56:11.540625,1500289984.4566743,1500289984.4566743,317526,2000,1918.9
2024-11-01 13:57:36.340900,1501236995.5125918,1501236995.5125918,317526,2000,1924.3000000000002
2024-11-01 13:59:01.140175,1500636882.499351,1500636882.499351,317526,2000,1924.3000000000002
2024-11-01 14:00:25.972450,1499983578.6239243,1499983578.6239245,317526,2000,1921.6000000000004
2024-11-01 14:01:51.607250,1499433901.2580812,1499433901.2580812,317526,2000,1924.3000000000002
2024-11-01 14:03:16.148875,1502734039.6936727,1502734039.6936727,317526,2000,1924.3000000000002
2024-11-01 14:04:41.237150,1503921761.9374506,1503921761.9374506,317526,2000,1918.9
2024-11-01 14:06:06.293310,1504701246.3875403,1504701246.3875403,317526,2000,1924.3000000000002
2024-11-01 14:07:31.349585,1505020504.3745432,1505020504.3745432,317526,2000,1921.6000000000004
2024-11-01 14:08:56.404860,1506206335.0133662,1506206335.0133662,317526,2000,1924.3000000000002
2024-11-01 14:10:21.462010,1507815749.8811734,1507815749.8811731,317526,2000,1918.9
2024-11-01 14:11:46.582285,1509767661.4944108,1509767661.494411,317526,2000,1924.3000000000002
2024-11-01 14:13:11.637560,1505535647.1270938,1505535647.1270938,317526,2000,1924.3000000000002
2024-11-01 14:14:36.726710,1504057156.5907414,1504057156.5907416,317526,2000,1924.3000000000002
2024-11-01 14:16:01.814995,1502844100.772139,1502844100.772139,317526,2000,1924.3000000000002
2024-11-01 14:17:26.903270,1501719070.8104053,1501719070.8104053,317526,2000,1924.3000000000002
2024-11-01 14:18:51.991420,1499321046.9166842,1499321046.9166844,317526,2000,1924.3000000000002
