# Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity
2024-11-01 12:56:54.622000,64780552.5133092,3820266.49733506,60965329.4227109
2024-11-01 12:57:06.623000,64658110.2207483,3823495.1211987,60839696.4301412
2024-11-01 12:57:18.622000,64580013.3479683,3827695.03477642,60757397.9183788
2024-11-01 12:57:30.623000,64475364.5011366,3825378.32484261,60655063.0271365
2024-11-01 12:57:42.622000,64357251.3241968,3825948.22489542,60536443.7235742
2024-11-01 12:57:54.622000,64236132.3407844,3829332.04266113,60411738.2224438
2024-11-01 12:58:06.623000,64138157.035178,3834590.62366956,60308722.8933938
2024-11-01 12:58:18.622000,63998626.5923979,3837352.20527755,60166345.032808
2024-11-01 12:58:30.639000,63874032.5557008,3832010.19852021,60047077.8364548
2024-11-01 12:58:42.630000,63760243.9314469,3838309.2337843,59927092.2137399
2024-11-01 12:58:54.623000,63591524.4508871,3830858.91378802,59765807.8850254
2024-11-01 12:59:06.623000,63442595.2706395,3838211.33026408,59609509.7412279
2024-11-01 12:59:18.622000,63335209.8187646,3843464.91828325,59496892.7676482
2024-11-01 12:59:30.622000,63216275.6962179,3859146.52980403,59362309.0882014
2024-11-01 12:59:42.623000,63063981.3514414,3854515.66353444,59214590.1116032
2024-11-01 12:59:54.622000,62933998.525931,3847680.34075952,59091402.6200922
2024-11-01 13:00:06.622000,62789873.648126,3845718.47373886,58949273.0940696
2024-11-01 13:00:18.622000,62669118.3922858,3849685.29523092,58824525.8055153
2024-11-01 13:00:30.623000,62551281.1231606,3859963.44474344,58696451.4098457
2024-11-01 13:00:42.623000,62427491.8790008,3861825.63302081,58570763.4376983
2024-11-01 13:00:54.622000,62329695.3927118,3872176.35583355,58462724.1222042
2024-11-01 13:01:06.622000,62258380.6677645,3889628.18354716,58373864.1546353
2024-11-01 13:01:18.622000,62132385.6449899,3890058.75249456,58247394.7820835
2024-11-01 13:01:30.622000,62015348.1110296,3892681.12077545,58127753.8400442
2024-11-01 13:01:42.623000,61952143.055117,3898612.8711547,58058623.5853961
2024-11-01 13:01:54.622000,61852303.4240068,3908491.13972226,57948811.5741385
2024-11-01 13:02:06.622000,61758972.3153379,3915878.03690829,57848122.5256928
2024-11-01 13:02:18.622000,61680534.3881181,3933162.87537321,57752532.1349567
2024-11-01 13:02:30.622000,61607204.8717343,3946844.59367454,57665427.1299618
2024-11-01 13:02:42.623000,61557346.8541406,3965887.83902995,57596581.3721877
2024-11-01 13:02:54.622000,61477899.651615,3974375.81313383,57508575.1792428
2024-11-01 13:03:06.622000,61395347.1696747,3973725.65985766,57426663.885839
2024-11-01 13:03:18.622000,61326117.8848826,3973814.92705666,57357376.7078402
2024-11-01 13:03:30.623000,61272106.3178539,3962273.30908494,57314978.4663668
2024-11-01 13:03:42.623000,61205269.0056202,3961754.1702964,57248651.3263695
2024-11-01 13:03:54.622000,61189435.3828148,3963461.64784724,57231033.3475248
2024-11-01 13:04:06.622000,61158632.8241885,3971243.22431099,57192460.5937924
2024-11-01 13:04:18.638000,61128985.9528987,3975984.31059993,57158114.348672
2024-11-01 13:04:30.623000,61087034.5658269,3985521.98986974,57106633.2093796
2024-11-01 13:04:42.623000,61039690.2934008,3999595.97491735,57045230.8148414
2024-11-01 13:04:54.622000,61023443.0911069,4012519.94269191,57015836.9449658
2024-11-01 13:05:06.622000,60992747.2006966,4026546.02454279,56971284.2374081
2024-11-01 13:05:18.622000,60986053.2202524,4039674.39473003,56951520.8322632
2024-11-01 13:05:30.622000,60975826.0790427,4050626.16950013,56930249.8748626
2024-11-01 13:05:42.622000,60944161.5160991,4066346.57249537,56882833.8813981
2024-11-01 13:05:54.622000,60928456.2144862,4074765.29839414,56858763.9801421
2024-11-01 13:06:06.622000,60921448.9450203,4098367.90638766,56828164.7840916
2024-11-01 13:06:18.622000,60940228.8255051,4114037.34056625,56831278.6794599
2024-11-01 13:06:30.647000,60971481.7978678,4173090.72556875,56803581.3395826
2024-11-01 13:06:42.623000,60977535.9451078,4238065.41065054,56744591.514376
2024-11-01 13:06:54.622000,61033086.5750096,4323812.9021716,56714320.8768297
2024-11-01 13:07:06.622000,60987863.4066162,4316056.80336623,56676885.8672083
2024-11-01 13:07:18.630000,60912314.957112,4275710.88666836,56641690.2290185
2024-11-01 13:07:30.622000,60873226.4436485,4237190.99148169,56641117.4809795
2024-11-01 13:07:42.623000,60786599.0626073,4214454.43551668,56577261.8149677
2024-11-01 13:07:54.622000,60764552.8217616,4211612.12791453,56558050.6423719
2024-11-01 13:08:06.622000,60726343.3316901,4186062.1688425,56545409.0409231
2024-11-01 13:08:18.622000,60693045.0460389,4173884.88042995,56524090.8573812
2024-11-01 13:08:30.623000,60700453.7696527,4165078.66248439,56540502.6387448
2024-11-01 13:08:42.622000,60692894.982055,4165021.5508846,56532996.1400423
2024-11-01 13:08:54.638000,60670635.9014772,4153267.82751444,56522620.7429577
2024-11-01 13:09:06.622000,60631063.9549174,4139273.21654063,56496934.4758652
2024-11-01 13:09:18.630000,60607140.3455308,4136818.58734727,56475519.268398
2024-11-01 13:09:30.626000,60580027.1579411,4139738.94868638,56445335.0772147
2024-11-01 13:09:42.626000,60540519.3721754,4142429.87303546,56403247.3688384
2024-11-01 13:09:54.622000,60552063.7339226,4154532.69948739,56402679.2516573
2024-11-01 13:10:06.622000,60553892.5706217,4173085.56788316,56385906.2716319
2024-11-01 13:10:18.622000,60610976.9340288,4203130.16019664,56412977.0650267
2024-11-01 13:10:30.626000,60543394.2438856,4183938.21589893,56364612.5169823
2024-11-01 13:10:42.625000,60574130.8717672,4192954.44822462,56386355.668367
2024-11-01 13:10:54.622000,60567779.1486588,4207596.42734394,56365335.0735363
2024-11-01 13:11:06.631000,60584237.9941334,4208952.59980743,56380326.7431074
2024-11-01 13:11:18.622000,60574863.6675305,4209426.11605781,56370756.749918
2024-11-01 13:11:30.626000,60520461.1674249,4193887.78038701,56331719.5323241
2024-11-01 13:11:42.626000,60511768.4289778,4198221.39456125,56318746.6130173
2024-11-01 13:11:54.622000,60495822.5489966,4192030.02469653,56308923.1566885
2024-11-01 13:12:06.622000,60438679.9282408,4190451.50116588,56253446.2764219
2024-11-01 13:12:18.623000,60437510.6004801,4200402.85271848,56242260.442938
2024-11-01 13:12:30.626000,60441295.5954072,4198884.5885619,56247613.3415012
2024-11-01 13:12:42.625000,60393885.7098929,4204095.33747631,56194949.6192617
2024-11-01 13:12:54.622000,60404129.602332,4208444.04945926,56200771.3702232
2024-11-01 13:13:06.622000,60436407.4610833,4258529.33592387,56183110.10848
2024-11-01 13:13:18.622000,60520846.0668413,4357785.80541787,56168341.8878376
2024-11-01 13:13:30.626000,60528508.5693247,4367267.16519375,56166463.7349818
2024-11-01 13:13:42.625000,60486179.8993454,4323196.16824399,56168181.9325699
2024-11-01 13:13:54.622000,60450267.1839013,4282913.985089,56172522.7875929
2024-11-01 13:14:06.622000,60451481.860941,4278844.33737864,56177765.3981023
2024-11-01 13:14:18.622000,60418382.1633391,4254204.68475723,56169287.7718377
2024-11-01 13:14:30.626000,60359590.349185,4223372.62807793,56141394.8921888
2024-11-01 13:14:42.626000,60352069.939086,4203703.79307849,56153562.6256115
2024-11-01 13:14:54.622000,60302505.8518138,4183384.6408417,56124274.2544324
2024-11-01 13:15:06.622000,60334939.4359026,4193846.82421571,56146262.5451986
2024-11-01 13:15:18.626000,60321476.8830245,4198151.75888682,56128455.067064
2024-11-01 13:15:30.626000,60295900.596109,4185644.91597525,56115421.4750904
2024-11-01 13:15:42.625000,60289952.9959684,4185220.01575419,56110007.7047313
2024-11-01 13:15:54.622000,60264705.4666474,4156520.1293846,56113400.0894233
2024-11-01 13:16:06.622000,60225070.9284648,4145443.51405297,56084809.4153013
2024-11-01 13:16:18.622000,60213212.1717727,4131033.74574688,56087401.7946712
2024-11-01 13:16:30.625000,60231793.2687054,4126800.83383635,56110217.5289721
2024-11-01 13:16:42.625000,60210557.8133548,4110271.99653614,56105562.275903
2024-11-01 13:16:54.622000,60218045.2294203,4101973.55153438,56121182.6623658
2024-11-01 13:17:06.622000,60197835.7087035,4093468.68858399,56109643.8202972
2024-11-01 13:17:18.622000,60179963.5274285,4085121.39712701,56100098.9378829
2024-11-01 13:17:30.626000,60147576.6604581,4077650.0089113,56075192.7650578
2024-11-01 13:17:42.626000,60144693.2789853,4069864.23111874,56080054.826028
2024-11-01 13:17:54.622000,60112798.683404,4066662.66778911,56051450.3859951
2024-11-01 13:18:06.622000,60092433.39712,4071209.34717267,56026417.4215987
2024-11-01 13:18:18.622000,60123242.733414,4081508.21218335,56047021.3167899
2024-11-01 13:18:30.638000,60126718.9577543,4087619.91896755,56044376.5247881
2024-11-01 13:18:42.626000,60140520.5573332,4103952.54573372,56041952.3623369
2024-11-01 13:18:54.622000,60112831.7775631,4092122.07332149,56025923.7579521
2024-11-01 13:19:06.622000,60124435.45999,4085995.89149663,56043593.2960863
2024-11-01 13:19:18.622000,60110690.3478439,4079046.80515428,56036864.1480854
2024-11-01 13:19:30.625000,60109504.4734011,4069300.22721216,56045418.9911587
2024-11-01 13:19:42.626000,60089733.5262449,4059848.78022043,56035066.0556651
2024-11-01 13:19:54.622000,60115282.2434829,4055437.94476786,56065104.551796
2024-11-01 13:20:06.622000,60136643.2134473,4056693.4752707,56085239.6399626
2024-11-01 13:20:18.622000,60129600.9977899,4061877.86794796,56072859.6244292
2024-11-01 13:20:30.625000,60176830.6093815,4063889.05167867,56118212.4992675
2024-11-01 13:20:42.626000,60177496.4466858,4062668.98279896,56120029.7985427
2024-11-01 13:20:54.622000,60229270.9765404,4064664.99724905,56169806.2473542
2024-11-01 13:21:06.622000,60303575.8977665,4067717.98221876,56241041.6400936
2024-11-01 13:21:18.622000,60382275.1637387,4070504.07627384,56317039.6140941
2024-11-01 13:21:30.625000,60464401.482483,4073794.93100028,56395930.9282342
2024-11-01 13:21:42.625000,60479261.9992347,4069352.69803951,56415216.4395462
2024-11-01 13:21:54.622000,60542267.8493248,4070114.20947942,56477483.1857309
2024-11-01 13:22:06.622000,60587205.4401338,4070534.75734889,56522036.0788759
2024-11-01 13:22:18.622000,60642540.9747905,4076343.55669179,56571432.5112176
2024-11-01 13:22:30.625000,60655208.4916942,4086871.91271682,56573646.4733483
2024-11-01 13:22:42.625000,60645543.830861,4085875.66920964,56565061.4828272
2024-11-01 13:22:54.622000,60640062.3825544,4084913.49488126,56560463.9530118
2024-11-01 13:23:06.622000,60633639.7880729,4076878.20880313,56562091.4717239
2024-11-01 13:23:18.622000,60601975.3103444,4066887.52451901,56540522.1300258
2024-11-01 13:23:30.625000,60593145.8478336,4056275.64153611,56542284.2094849
2024-11-01 13:23:42.625000,60511745.1636801,4033454.78212817,56483696.4559222
2024-11-01 13:23:54.622000,60531050.1097796,4024552.44412683,56511914.7714208
2024-11-01 13:24:06.631000,60489000.8421777,4016672.91204225,56477777.7816081
2024-11-01 13:24:18.622000,60456696.6375645,4010503.25874048,56451453.9711957
2024-11-01 13:24:30.625000,60412157.9834598,4008106.70123173,56409314.6397041
2024-11-01 13:24:42.626000,60347218.6408495,4005345.05510871,56347180.0309706
2024-11-01 13:24:54.623000,60257334.8427957,3999464.28793041,56263198.0286899
2024-11-01 13:25:06.622000,60220880.2986475,4001568.52687059,56224646.1420617
2024-11-01 13:25:18.622000,60215383.756209,3996963.26512602,56223730.381793
2024-11-01 13:25:30.626000,60147238.671628,3987590.72453456,56164930.257507
2024-11-01 13:25:42.625000,60103762.63482,3983931.40130026,56125137.3321893
2024-11-01 13:25:54.622000,60104867.1166093,3980875.36808634,56129387.1306468
2024-11-01 13:26:06.638000,60085939.9562054,3980619.24644652,56110694.3701359
2024-11-01 13:26:18.622000,60047463.9351106,3976648.61540541,56076097.2872088
2024-11-01 13:26:30.625000,60002886.0914317,3974954.57301739,56033278.9921708
2024-11-01 13:26:42.625000,59964080.3899323,3972729.00578493,55996726.4327114
2024-11-01 13:26:54.622000,59958233.7491136,3971191.84945176,55992457.281774
2024-11-01 13:27:06.623000,59930296.7342581,3963545.02240925,55972109.868585
2024-11-01 13:27:18.622000,59870992.1177324,3964437.23574237,55911939.2308713
2024-11-01 13:27:30.625000,59872191.6924669,3960609.31883579,55916952.936987
2024-11-01 13:27:42.625000,59862403.9966754,3956175.01450456,55911597.1361112
2024-11-01 13:27:54.630000,59886194.6241259,3954071.13594401,55937551.2787454
2024-11-01 13:28:06.622000,59890294.3550041,3951004.49287218,55944735.5693241
2024-11-01 13:28:18.622000,59853701.6531923,3953128.29649078,55905984.9449051
2024-11-01 13:28:30.625000,59862656.4819392,3952223.75512529,55915791.9122012
2024-11-01 13:28:42.625000,59835578.5085078,3946629.78964863,55894415.806879
2024-11-01 13:28:54.630000,59822180.8851519,3945534.57944376,55882121.3225396
2024-11-01 13:29:06.622000,59811032.2213229,3941033.06246665,55875450.0464008
2024-11-01 13:29:18.622000,59796046.0726169,3935988.61284358,55865472.1505565
2024-11-01 13:29:30.630000,59800026.9579783,3936368.4845376,55869065.5820045
2024-11-01 13:29:42.626000,59793351.7971163,3933706.88365404,55865064.0820128
2024-11-01 13:29:54.630000,59811371.5667395,3934290.51293878,55882576.4078634
2024-11-01 13:30:06.630000,59789259.1527757,3934075.40090471,55860673.5902405
2024-11-01 13:30:18.622000,59781158.0538573,3929709.75398293,55856942.2731198
2024-11-01 13:30:30.638000,59776337.3396787,3929583.2378142,55852187.7472366
2024-11-01 13:30:42.625000,59760392.6073113,3927032.15513449,55838908.5538808
2024-11-01 13:30:54.622000,59751726.3251879,3927121.86058056,55830014.6682915
2024-11-01 13:31:06.622000,59726389.8086502,3924213.31537055,55807653.9232277
2024-11-01 13:31:18.622000,59705757.0737041,3921791.60745915,55789438.4128041
2024-11-01 13:31:30.630000,59715570.5766422,3927443.73900954,55793621.8526474
2024-11-01 13:31:42.625000,59737954.7519798,3927439.6272492,55816062.5369724
2024-11-01 13:31:54.622000,59736222.8231268,3928581.72125598,55813117.1547829
2024-11-01 13:32:06.622000,59747601.7060051,3928184.59107312,55824904.199238
2024-11-01 13:32:18.622000,59726468.5015999,3925377.84221946,55806619.7970639
2024-11-01 13:32:30.626000,59729730.8477764,3925113.03731507,55810111.0999265
2024-11-01 13:32:42.625000,59718811.2436065,3919039.9381139,55805127.7348798
2024-11-01 13:32:54.622000,59731635.2346739,3917914.73631703,55819143.116085
2024-11-01 13:33:06.622000,59730894.6598401,3913805.85849755,55822537.9652318
2024-11-01 13:33:18.622000,59734648.2745878,3911089.0943025,55829107.278164
2024-11-01 13:33:30.630000,59685121.8122343,3908636.08424799,55781890.4122528
2024-11-01 13:33:42.630000,59667243.9754883,3906776.23123976,55765985.8467411
2024-11-01 13:33:54.622000,59677319.6498226,3904968.43128569,55777725.9149584
2024-11-01 13:34:06.630000,59688698.5209329,3908042.3949821,55786082.1872474
2024-11-01 13:34:18.623000,59663589.5993332,3908698.73077005,55760287.974341
2024-11-01 13:34:30.625000,59648424.4433291,3911700.36293236,55742169.100005
2024-11-01 13:34:42.626000,59627278.2837087,3908402.92014687,55724306.2548327
2024-11-01 13:34:54.638000,59642336.1312846,3908950.00815289,55738922.8468019
2024-11-01 13:35:06.622000,59632389.8274001,3907879.24208808,55729945.9599588
2024-11-01 13:35:18.622000,59651161.2434169,3914989.69426847,55741636.5687826
2024-11-01 13:35:30.626000,59610553.1830398,3908325.32408167,55707690.1226277
2024-11-01 13:35:42.625000,59609793.5302965,3910017.98461328,55705277.1067973
2024-11-01 13:35:54.622000,59614367.5533833,3910224.1646655,55709576.6912322
2024-11-01 13:36:06.622000,59585230.6181855,3909568.42428947,55681187.1986189
2024-11-01 13:36:18.622000,59600738.2755323,3909906.66757676,55696344.5432903
2024-11-01 13:36:30.626000,59632206.8108445,3914101.03712233,55723633.5305768
2024-11-01 13:36:42.625000,59594732.6454567,3911685.38729342,55688536.7574792
2024-11-01 13:36:54.622000,59559275.2790339,3914276.10121714,55650522.8017111
2024-11-01 13:37:06.622000,59558176.1244783,3915933.88334025,55647778.6219859
2024-11-01 13:37:18.622000,59529893.1713282,3907556.95041356,55627737.4653244
2024-11-01 13:37:30.626000,59559222.5760313,3915494.3221051,55649220.8558227
2024-11-01 13:37:42.625000,59556166.8788487,3917895.03004505,55643914.7534948
2024-11-01 13:37:54.622000,59574794.9194915,3913662.79510703,55666669.8841566
2024-11-01 13:38:06.622000,59562668.961195,3914815.63450811,55653421.4189534
2024-11-01 13:38:18.622000,59577800.03206,3915716.78993662,55667527.918878
2024-11-01 13:38:30.625000,59611139.3598967,3917229.75593394,55699364.2816686
2024-11-01 13:38:42.625000,59671894.7412329,3918936.5188311,55758343.6091882
2024-11-01 13:38:54.623000,59654338.2837846,3913890.34729229,55745982.9365078
2024-11-01 13:39:06.622000,59675252.3086639,3916457.18509162,55764358.3934429
2024-11-01 13:39:18.622000,59644040.4810651,3912838.57318621,55736777.2414147
2024-11-01 13:39:30.625000,59654933.9788535,3908059.56812797,55752480.4253153
2024-11-01 13:39:42.625000,59646903.1268131,3908689.04682929,55743721.5015239
2024-11-01 13:39:54.622000,59600691.1168321,3903541.14641004,55702659.8069782
2024-11-01 13:40:06.622000,59598023.03699,3903575.65275666,55699993.0709081
2024-11-01 13:40:18.622000,59607440.8156891,3900179.2946869,55712728.6127914
2024-11-01 13:40:30.625000,59594468.4511077,3892227.52915991,55707825.5593687
2024-11-01 13:40:42.626000,59562074.1923552,3895072.79171239,55672414.3696366
2024-11-01 13:40:54.623000,59577227.3418615,3897915.48021726,55684799.9801435
