Time,Total,Area,Exposure,Meas_exposure
2024-11-01 12:15:23.789115,14350903967.509222,14350903967.509222,223713,350,329.40000000000003
2024-11-01 12:16:47.789390,14346650077.79572,14346650077.795721,223713,350,328.05
2024-11-01 12:18:11.789665,14360501804.451843,14360501804.451843,223713,350,329.40000000000003
2024-11-01 12:19:35.789815,14360224656.892414,14360224656.892414,223713,350,329.40000000000003
2024-11-01 12:20:59.790215,14355224920.2179,14355224920.2179,223713,350,329.40000000000003
2024-11-01 12:22:23.790365,14360845305.36068,14360845305.36068,223713,350,329.40000000000003
2024-11-01 12:23:47.790640,14363381489.59702,14363381489.59702,223713,350,329.40000000000003
2024-11-01 12:25:11.790915,14389129858.624386,14389129858.624388,223713,350,329.40000000000003
2024-11-01 12:26:35.791190,14383379464.102465,14383379464.102465,223713,350,328.05
2024-11-01 12:27:59.791340,14395048059.427588,14395048059.427588,223713,350,329.40000000000003
2024-11-01 12:29:23.791730,14381576287.05302,14381576287.05302,223713,350,328.05
2024-11-01 12:30:47.918880,14379744151.93562,14379744151.935621,223713,350,329.40000000000003
2024-11-01 12:32:12.211280,14384424641.806168,14384424641.806168,223713,350,329.40000000000003
2024-11-01 12:33:36.495430,14388052435.283062,14388052435.283064,223713,350,329.40000000000003
2024-11-01 12:35:00.781580,14388732470.058971,14388732470.058971,223713,350,329.40000000000003
2024-11-01 12:36:25.699800,14391701652.877443,14391701652.877445,223713,350,329.40000000000003
2024-11-01 12:37:49.358255,14381663205.858006,14381663205.858006,223713,350,328.05
2024-11-01 12:39:13.646405,14390307561.693283,14390307561.693283,223713,350,329.40000000000003
2024-11-01 12:40:37.934680,14397135011.572754,14397135011.572754,223713,350,329.40000000000003
2024-11-01 12:42:02.222955,14398824608.344584,14398824608.344584,223713,350,329.40000000000003
2024-11-01 12:43:26.511230,14394245471.792051,14394245471.792051,223713,350,328.05
2024-11-01 12:44:50.799380,14403340216.833504,14403340216.833502,223713,350,329.40000000000003
2024-11-01 12:46:15.876550,14391387454.987396,14391387454.987396,223713,350,329.40000000000003
2024-11-01 12:47:39.375930,14388158109.499062,14388158109.499062,223713,350,329.40000000000003
2024-11-01 12:49:03.664205,14392902142.851421,14392902142.851421,223713,350,329.40000000000003
2024-11-01 12:50:27.952355,14399750015.43986,14399750015.439857,223713,350,329.40000000000003
2024-11-01 12:51:52.240755,14400127463.0098,14400127463.0098,223713,350,329.40000000000003
2024-11-01 12:53:16.528905,14408810357.823854,14408810357.823856,223713,350,328.05
2024-11-01 12:54:40.817180,14412752718.442188,14412752718.442188,223713,350,329.40000000000003
2024-11-01 12:56:05.105455,14390124612.303164,14390124612.303165,223713,350,329.40000000000003
2024-11-01 12:57:29.393605,14388866519.319935,14388866519.319935,223713,350,329.40000000000003
2024-11-01 12:58:53.682005,14400854128.04913,14400854128.04913,223713,350,329.40000000000003
2024-11-01 13:00:17.969155,14398732445.095062,14398732445.095062,223713,350,329.40000000000003
2024-11-01 13:01:42.513430,14386153088.900831,14386153088.900831,223713,350,329.40000000000003
2024-11-01 13:03:07.555800,14388656402.386105,14388656402.386105,223713,350,328.05
2024-11-01 13:04:31.599855,14405837956.459616,14405837956.459618,223713,350,328.05
2024-11-01 13:05:56.144130,14408837474.062302,14408837474.062302,223713,350,328.05
2024-11-01 13:12:44.657360,14405962833.756735,14405962833.756733,223713,350,329.40000000000003
2024-11-01 13:14:09.233510,14399739236.746414,14399739236.746414,223713,350,328.05
