Time,Total,Area,Exposure,Meas_exposure
2024-11-01 12:15:09.566085,3440187206.0811625,3440187206.081163,223236,1600,1530.1000000000004
2024-11-01 12:16:33.565360,3437719906.93185,3437719906.9318504,223236,1600,1527.4
2024-11-01 12:17:57.565635,3441840680.2919283,3441840680.291928,223236,1600,1524.7000000000003
2024-11-01 12:19:21.566785,3442010732.021303,3442010732.021303,223236,1600,1527.4
2024-11-01 12:20:45.566060,3438739313.809848,3438739313.809848,223236,1600,1527.4
2024-11-01 12:22:09.566335,3440815339.5842037,3440815339.5842037,223236,1600,1527.4
2024-11-01 12:23:33.566610,3446094094.3521814,3446094094.352182,223236,1600,1530.1000000000004
2024-11-01 12:24:57.566885,3449686793.141333,3449686793.1413336,223236,1600,1527.4
2024-11-01 12:26:21.565160,3449009194.02318,3449009194.02318,223236,1600,1527.4
2024-11-01 12:27:45.565310,3451592200.5773306,3451592200.5773306,223236,1600,1527.4
2024-11-01 12:29:09.566710,3450322656.8633537,3450322656.8633537,223236,1600,1527.4
2024-11-01 12:30:33.628860,3446316050.496273,3446316050.496273,223236,1600,1522.0
2024-11-01 12:31:57.917135,3448095977.1495833,3448095977.1495833,223236,1600,1527.4
2024-11-01 12:33:22.206410,3448763558.968353,3448763558.968353,223236,1600,1530.1000000000004
2024-11-01 12:34:46.493685,3447144195.7977467,3447144195.7977467,223236,1600,1522.0
2024-11-01 12:36:10.781835,3448488892.8200455,3448488892.8200455,223236,1600,1522.0
2024-11-01 12:37:35.702350,3448098634.4529705,3448098634.452971,223236,1600,1527.4
2024-11-01 12:38:59.359385,3449363138.471365,3449363138.471365,223236,1600,1524.7000000000003
2024-11-01 12:40:23.646660,3448962230.264593,3448962230.264593,223236,1600,1524.7000000000003
2024-11-01 12:41:47.934810,3450222109.9336777,3450222109.9336777,223236,1600,1527.4
2024-11-01 12:43:12.224210,3449380440.6080217,3449380440.608022,223236,1600,1530.1000000000004
2024-11-01 12:44:36.511360,3449582497.519289,3449582497.519289,223236,1600,1524.7000000000003
2024-11-01 12:46:00.799635,3449630016.081766,3449630016.0817666,223236,1600,1530.1000000000004
2024-11-01 12:47:25.889100,3448945455.1942806,3448945455.1942806,223236,1600,1527.4
2024-11-01 12:48:49.376185,3447877427.3333526,3447877427.333353,223236,1600,1527.4
2024-11-01 12:50:13.664335,3451624982.452594,3451624982.4525943,223236,1600,1527.4
2024-11-01 12:51:37.952610,3452914079.0559196,3452914079.0559196,223236,1600,1524.7000000000003
2024-11-01 12:53:02.239885,3456836281.5895357,3456836281.5895357,223236,1600,1530.1000000000004
2024-11-01 12:54:26.527160,3455748860.1462383,3455748860.1462383,223236,1600,1527.4
2024-11-01 12:55:50.815435,3451046476.471195,3451046476.471195,223236,1600,1530.1000000000004
2024-11-01 12:57:15.104585,3450127690.6693697,3450127690.6693697,223236,1600,1524.7000000000003
2024-11-01 12:58:39.391860,3451584072.0705767,3451584072.0705767,223236,1600,1527.4
2024-11-01 13:00:03.680135,3453596410.0265503,3453596410.0265503,223236,1600,1530.1000000000004
2024-11-01 13:01:28.192410,3452324326.99446,3452324326.99446,223236,1600,1530.1000000000004
2024-11-01 13:02:52.735560,3449970694.878932,3449970694.878932,223236,1600,1527.4
2024-11-01 13:04:17.279835,3449984672.2306986,3449984672.2306986,223236,1600,1527.4
2024-11-01 13:05:41.825110,3450926364.299244,3450926364.299244,223236,1600,1530.1000000000004
2024-11-01 13:12:30.305330,3451925151.1536546,3451925151.153655,223236,1600,1527.4
2024-11-01 13:13:54.881490,3453171732.6677165,3453171732.6677165,223236,1600,1530.1000000000004
2024-11-01 13:15:19.458765,3454252218.290553,3454252218.290554,223236,1600,1530.1000000000004
2024-11-01 13:16:44.350400,3454803625.414634,3454803625.414634,223236,1600,1530.1000000000004
2024-11-01 13:18:08.610190,3452757232.1221685,3452757232.1221685,223236,1600,1530.1000000000004
2024-11-01 13:19:33.187465,3452174020.419198,3452174020.419198,223236,1600,1530.1000000000004
2024-11-01 13:20:57.763740,3454201684.914848,3454201684.914848,223236,1600,1530.1000000000004
2024-11-01 13:22:22.336890,3451846482.3278074,3451846482.3278074,223236,1600,1527.4
2024-11-01 13:23:46.881290,3451660405.330016,3451660405.330016,223236,1600,1530.1000000000004
2024-11-01 13:25:11.426565,3455380497.1579275,3455380497.1579275,223236,1600,1530.1000000000004
2024-11-01 13:26:35.969715,3454107473.4513054,3454107473.4513054,223236,1600,1530.1000000000004
2024-11-01 13:28:00.513990,3455440679.9729013,3455440679.9729013,223236,1600,1530.1000000000004
2024-11-01 13:29:25.592650,3457617816.921753,3457617816.921753,223236,1600,1530.1000000000004
2024-11-01 13:30:49.666415,3455467119.057477,3455467119.0574775,223236,1600,1530.1000000000004
2024-11-01 13:32:14.465690,3454648168.7033215,3454648168.7033215,223236,1600,1524.7000000000003
2024-11-01 13:33:39.266965,3457767785.295759,3457767785.295759,223236,1600,1524.7000000000003
2024-11-01 13:35:04.992400,3455574383.689953,3455574383.689953,223236,1600,1530.1000000000004
2024-11-01 13:36:28.898390,3451781663.2777796,3451781663.2777796,223236,1600,1527.4
2024-11-01 13:37:53.731675,3449369208.142872,3449369208.142872,223236,1600,1530.1000000000004
2024-11-01 13:39:18.563950,3448867645.407094,3448867645.4070945,223236,1600,1530.1000000000004
2024-11-01 13:40:43.363100,3446996405.061208,3446996405.061208,223236,1600,1524.7000000000003
2024-11-01 13:42:08.196375,3447593442.2430477,3447593442.2430477,223236,1600,1524.7000000000003
2024-11-01 13:43:35.268650,3516266833.375634,3516266833.3756337,223236,1600,1530.1000000000004
2024-11-01 13:45:00.131925,3520900540.5767097,3520900540.5767097,223236,1600,1532.8000000000002
2024-11-01 13:46:24.964075,3523104113.8211403,3523104113.8211403,223236,1600,1532.8000000000002
2024-11-01 13:47:49.797235,3525265151.2346754,3525265151.234675,223236,1600,1532.8000000000002
2024-11-01 13:49:14.629510,3526180675.1882267,3526180675.1882267,223236,1600,1532.8000000000002
2024-11-01 13:50:39.460785,3523853414.8358903,3523853414.835891,223236,1600,1530.1000000000004
2024-11-01 13:52:04.294060,3523117026.947928,3523117026.9479284,223236,1600,1532.8000000000002
