Time,Total,Area,Exposure,Meas_exposure
2024-11-01 12:15:16.768105,6742240058.300539,6742240058.30054,224182,900,874.8000000000001
2024-11-01 12:16:40.768380,6742867246.790625,6742867246.790625,224182,900,870.7500000000001
2024-11-01 12:18:04.768655,6747526863.143223,6747526863.143223,224182,900,870.7500000000001
2024-11-01 12:19:28.768930,6748028547.324109,6748028547.324108,224182,900,872.1
2024-11-01 12:20:52.769080,6745490468.423545,6745490468.423544,224182,900,870.7500000000001
2024-11-01 12:22:16.769355,6749259858.486545,6749259858.486545,224182,900,872.1
2024-11-01 12:23:40.769620,6746078116.735432,6746078116.735432,224182,900,874.8000000000001
2024-11-01 12:25:04.767895,6751679412.68152,6751679412.68152,224182,900,872.1
2024-11-01 12:26:28.768170,6755160489.449505,6755160489.449505,224182,900,873.45
2024-11-01 12:27:52.768445,6756816077.472284,6756816077.472284,224182,900,874.8000000000001
2024-11-01 12:29:16.768595,6752199049.425712,6752199049.425711,224182,900,872.1
2024-11-01 12:30:40.863995,6749465261.027533,6749465261.027533,224182,900,874.8000000000001
2024-11-01 12:32:05.152145,6751715613.307763,6751715613.307764,224182,900,870.7500000000001
2024-11-01 12:33:29.440420,6751639072.091812,6751639072.091813,224182,900,872.1
2024-11-01 12:34:53.728695,6751229150.843177,6751229150.843177,224182,900,872.1
2024-11-01 12:36:18.169700,6754167733.92539,6754167733.92539,224182,900,874.8000000000001
2024-11-01 12:37:42.305120,6751560197.0225315,6751560197.022532,224182,900,872.1
2024-11-01 12:39:06.593520,6753359104.547367,6753359104.547368,224182,900,873.45
2024-11-01 12:40:30.881670,6757275440.292537,6757275440.292537,224182,900,874.8000000000001
2024-11-01 12:41:55.169945,6759846117.745756,6759846117.745756,224182,900,873.45
2024-11-01 12:43:19.458095,6759001221.486744,6759001221.486746,224182,900,870.7500000000001
2024-11-01 12:44:43.746495,6763657018.541714,6763657018.541713,224182,900,872.1
2024-11-01 12:46:08.346450,6758166887.831575,6758166887.831576,224182,900,872.1
2024-11-01 12:47:32.322920,6757130177.891636,6757130177.891637,224182,900,873.45
2024-11-01 12:48:56.611070,6759837615.612581,6759837615.612581,224182,900,873.45
2024-11-01 12:50:20.899470,6762737781.5877075,6762737781.587708,224182,900,872.1
