Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-01 12:14:13.580995,3106,3210,3423.85531275712,377.33939095584,3771,3608.40279878971,458.001521059186
2024-11-01 12:15:37.581135,3058,3206,3426.2583277863,376.933583626624,3844,3606.38315122632,456.738207344821
2024-11-01 12:17:01.581410,3056,3136,3420.02644323905,374.452680891395,3963,3596.60122948443,457.479383221624
2024-11-01 12:18:25.581685,3073,3185,3422.11300010572,369.590777573043,3782,3596.06326394333,454.108096000344
2024-11-01 12:19:49.582835,3068,3157,3421.49530394199,373.389869435752,3839,3596.64408992023,457.894095281952
2024-11-01 12:21:13.582235,3098,3169,3423.88193813875,371.416174476629,3984,3599.66280081183,456.019938803192
2024-11-01 12:22:37.582385,3098,3167,3428.02224463334,366.701648470963,3881,3601.62090877437,447.921086960973
2024-11-01 12:24:01.582785,3097,3176,3422.09506073802,370.496744346418,3887,3599.6167084037,454.578977277214
2024-11-01 12:25:25.582935,3126,3167,3440.86686092766,375.838432353033,3910,3620.71315866084,458.796283649831
2024-11-01 12:26:49.583210,3122,3190,3452.22611689832,394.49047513248,3893,3634.5822029458,482.093969530679
2024-11-01 12:28:13.583485,3102,3170,3446.33183581589,383.853920915958,3842,3629.43324163892,469.262180142238
2024-11-01 12:29:37.584635,3113,3200,3440.82526922783,376.42762278339,3922,3624.56857465474,457.646587991228
2024-11-01 12:31:01.774910,3107,3193,3439.52494431216,373.797591002197,3867,3616.68108092452,455.256966133351
2024-11-01 12:32:26.631850,3059,3175,3433.83664122137,375.107149827381,3821,3612.1540680732,457.760154352169
2024-11-01 12:33:50.350460,3094,3165,3436.91381923527,372.133110502771,3797,3613.89972655341,456.049661476425
2024-11-01 12:35:14.637610,3075,3164,3434.31702241912,371.189823674579,3881,3609.98075916991,454.002736979234
2024-11-01 12:36:38.926010,3101,3195,3431.72090995333,371.570678130537,3863,3605.90229399248,457.755860283397
2024-11-01 12:38:03.215160,3063,3132,3430.32397113509,372.023476343017,3806,3605.40401030063,456.157243310061
2024-11-01 12:39:27.502435,3105,3158,3417.88322143805,377.393784462444,3861,3590.80902386117,459.516236111911
2024-11-01 12:40:51.790710,3093,3163,3425.30764311146,374.58463920889,3823,3600.1476916831,460.58870520779
2024-11-01 12:42:16.789850,3110,3149,3420.83686076238,371.197404241894,3809,3594.87748900208,457.856455154447
2024-11-01 12:43:40.368135,3108,3176,3418.86934787334,371.789959337177,3868,3598.64338075508,458.674107588879
2024-11-01 12:45:04.655410,3074,3164,3418.79095872628,373.100522852337,3900,3593.20489623678,458.075509363328
2024-11-01 12:46:28.943810,3089,3158,3421.63815563281,372.443406977806,3873,3598.96142649199,456.534665350156
2024-11-01 12:47:53.232960,3123,3165,3425.35176756834,370.813060821627,4028,3600.10419992454,453.285115301928
2024-11-01 12:49:17.520235,3046,3127,3423.21211087743,371.964898759981,3873,3604.76087209302,456.943650186488
2024-11-01 12:50:41.808385,3094,3147,3421.30331956934,369.142716504836,3813,3596.91522571661,453.596534135293
2024-11-01 12:52:06.977850,3117,3166,3431.36030669306,371.71905613386,4029,3605.86991940627,455.4018540255
2024-11-01 12:53:30.384935,3063,3153,3432.00434432061,368.907694957319,3831,3608.34551938074,452.959994119004
2024-11-01 12:54:54.673210,3096,3197,3436.5291488047,366.006787472628,3885,3608.66826309068,446.800954939716
2024-11-01 12:56:18.961360,3108,3202,3431.68123211226,367.480305365083,3767,3611.49085268621,445.927913690936
