2024-06-02T02:29:07.600,1934095.0278983568
2024-06-02T02:29:52.600,1933401.3042201297
2024-06-02T02:30:37.600,1937891.3621860368
2024-06-02T02:31:22.600,1931547.6568162306
2024-06-02T02:32:07.600,1937601.276089894
2024-06-02T02:32:52.600,1935804.99349367
2024-06-02T02:33:37.600,1929404.9271576551
2024-06-02T02:34:22.600,1924882.8978415648
2024-06-02T02:35:07.600,1928459.4321860755
2024-06-02T02:35:52.600,1931787.9072861506
2024-06-02T02:36:37.600,1934886.1261450965
2024-06-02T02:37:22.600,1940702.1882605727
2024-06-02T02:38:07.600,1939431.8738682058
2024-06-02T02:38:52.600,1939749.5869956801
2024-06-02T02:39:37.600,1934353.6973766196
2024-06-02T02:40:22.600,1934390.66560227
2024-06-02T02:41:07.600,1939310.469680987
2024-06-02T02:41:52.600,1943691.5492955977
2024-06-02T02:42:37.600,1948447.3356243263
2024-06-02T02:43:22.600,1960264.9144328593
2024-06-02T02:44:07.600,1960443.3501962514
2024-06-02T02:44:52.600,1959600.896020523
2024-06-02T02:45:37.600,1953436.7648793838
2024-06-02T02:46:22.600,1951360.7557302224
2024-06-02T02:47:07.600,1953717.5293752085
2024-06-02T02:47:52.600,1956396.3328506907
2024-06-02T02:48:37.600,1954324.921178785
2024-06-02T02:49:22.600,1955703.0640298408
2024-06-02T02:50:07.600,1946797.9224552014
2024-06-02T02:50:52.600,1951692.2128418987
2024-06-02T02:51:37.600,1957400.3939611511
2024-06-02T02:52:22.600,1954884.7812776312
2024-06-02T02:53:07.600,1956161.9184162198
2024-06-02T02:53:52.600,1954464.509065002
2024-06-02T02:54:37.600,1948563.5585695272
2024-06-02T02:55:22.600,1961300.236558073
2024-06-02T02:56:07.600,1958622.1500052381
2024-06-02T02:56:52.600,1967511.519736866
2024-06-02T02:57:37.600,1969862.3451803965
2024-06-02T02:58:22.600,1966339.4527133952
2024-06-02T02:59:07.600,1965727.756271586
2024-06-02T02:59:52.600,1968781.899004672
2024-06-02T03:00:37.600,1968477.7720627703
2024-06-02T03:01:22.600,1973039.9182379406
2024-06-02T03:02:07.600,1968702.435211353
2024-06-02T03:02:52.600,1967257.302066743
2024-06-02T03:03:37.600,1961153.2372958132
2024-06-02T03:04:22.600,1960133.1086550574
2024-06-02T03:05:07.600,1958499.1659419504
2024-06-02T03:05:52.600,1961583.5841283195
2024-06-02T03:06:37.600,1965380.8268153814
2024-06-02T03:07:22.600,1963397.1087593057
2024-06-02T03:08:07.600,1966828.0243230278
2024-06-02T03:08:52.600,1963516.623199923
2024-06-02T03:09:37.600,1973667.2049244666
2024-06-02T03:10:22.600,1972386.9140850648
2024-06-02T03:11:07.600,1970120.708615649
2024-06-02T03:11:52.600,1971526.3637960993
2024-06-02T03:12:37.600,1969109.5688060452
2024-06-02T03:13:22.600,1973171.1883918496
2024-06-02T03:14:07.600,1965942.5992121228
2024-06-02T03:14:52.600,1959060.7481346745
2024-06-02T03:15:37.600,1951386.7838030534
2024-06-02T03:16:22.600,1957858.5273840802
2024-06-02T03:17:07.600,1968975.0494799693
2024-06-02T03:17:52.600,1976079.7624919754
2024-06-02T03:18:37.600,1976769.5696551015
2024-06-02T03:19:22.600,1978470.8310420867
2024-06-02T03:20:07.600,1972308.005231642
2024-06-02T03:20:52.600,1977463.087521771
2024-06-02T03:21:37.600,1978334.460724798
2024-06-02T03:22:22.600,1976439.5765875343
2024-06-02T03:23:07.600,1980433.2986367845
2024-06-02T03:23:52.600,1971648.267157971
2024-06-02T03:24:37.600,1971609.794817406
2024-06-02T03:25:22.600,1972991.9534788346
2024-06-02T03:26:07.600,1976682.4577985085
2024-06-02T03:26:52.600,1981028.1316681476
2024-06-02T03:27:37.600,1982329.8198818697
2024-06-02T03:28:22.600,1979802.4683528105
2024-06-02T03:29:07.600,1981160.9303983029
2024-06-02T03:29:52.600,1980615.1946800358
2024-06-02T03:30:37.600,1975410.4357800398
2024-06-02T03:31:22.600,1973482.269628701
2024-06-02T03:32:07.600,1972274.0660547018
2024-06-02T03:32:52.600,1964373.0780724764
2024-06-02T03:33:37.600,1975089.3932221488
2024-06-02T03:34:22.600,1975324.9341345783
2024-06-02T03:35:07.600,1978924.6974357977
2024-06-02T03:35:52.600,1978814.787720749
2024-06-02T03:36:37.600,1977633.4321946031
2024-06-02T03:37:22.600,1974489.546141887
2024-06-02T03:38:07.600,1969740.218861538
2024-06-02T03:38:52.600,1978150.67594227
2024-06-02T03:39:37.600,1987876.5245144728
2024-06-02T03:40:22.600,1991510.7512069927
2024-06-02T03:41:07.600,1987411.0968820844
2024-06-02T03:41:52.600,1988122.7470889632
2024-06-02T03:42:37.600,1983910.8928072473
2024-06-02T03:43:22.600,1987275.2081114051
2024-06-02T03:44:07.600,1984530.2122308381
2024-06-02T03:44:52.600,1994962.4688883608
2024-06-02T03:45:37.600,2000184.874596204
2024-06-02T03:46:22.600,1994776.7617515137
2024-06-02T03:47:07.600,1991617.9346213378
2024-06-02T03:47:52.600,1991183.683934591
2024-06-02T03:48:37.600,1993160.054185632
2024-06-02T03:49:22.600,1993208.409921621
2024-06-02T03:50:07.600,1991025.8659745718
2024-06-02T03:50:52.600,1993001.5312873265
2024-06-02T03:51:37.600,1993210.3762577355
2024-06-02T03:52:22.600,1992342.413052113
2024-06-02T03:53:07.600,1986974.3373921849
2024-06-02T03:53:52.600,1991959.4907178166
2024-06-02T03:54:37.600,1982803.439456487
2024-06-02T03:55:22.600,1980464.037023773
2024-06-02T03:56:07.700,1984841.5904364123
2024-06-02T03:56:52.700,1987301.3492715864
2024-06-02T03:57:37.700,1991597.0117238585
2024-06-02T03:58:22.700,1993091.877152858
2024-06-02T03:59:07.700,1995907.4846101836
2024-06-02T03:59:52.700,2006530.0058834127
2024-06-02T04:00:37.700,2000205.794348494
2024-06-02T04:01:22.700,1997383.8481293032
2024-06-02T04:02:07.700,1997477.5390276287
2024-06-02T04:02:52.700,2001117.4781101493
2024-06-02T04:03:37.700,2006877.3058931169
2024-06-02T04:04:22.700,2006299.1125333887
2024-06-02T04:05:07.700,1996204.4971886075
2024-06-02T04:05:52.700,2002391.1382481023
2024-06-02T04:06:37.700,2006255.527307885
2024-06-02T04:07:22.700,2003621.709065271
2024-06-02T04:08:07.700,2006146.9836367152
2024-06-02T04:08:52.700,2008403.4597215818
2024-06-02T04:09:37.700,2004874.0847945723
2024-06-02T04:10:22.700,2004711.5163145969
2024-06-02T04:11:07.700,2002374.3409167242
2024-06-02T04:11:52.700,2009099.8677594461
2024-06-02T04:12:37.700,2016686.8440242573
2024-06-02T04:13:22.700,2014263.574040095
2024-06-02T04:14:07.700,2010323.23905446
2024-06-02T04:14:52.700,2017675.4031802395
2024-06-02T04:15:37.700,2019364.914033262
2024-06-02T04:16:22.700,2019298.8903764205
2024-06-02T04:17:07.700,2015117.0002251568
2024-06-02T04:17:52.700,2009786.6901693419
2024-06-02T04:18:37.700,2012418.1586033911
2024-06-02T04:19:22.700,2015311.3922054737
2024-06-02T04:20:07.700,2016997.4126941245
2024-06-02T04:20:52.700,2018561.4300444936
2024-06-02T04:21:37.700,2020014.4197130776
2024-06-02T04:22:22.700,2024033.652120287
2024-06-02T04:23:07.700,2023791.2739705609
2024-06-02T04:23:52.700,2020156.9761172172
2024-06-02T04:24:37.700,2019458.8140299723
2024-06-02T04:25:22.700,2014853.543309993
2024-06-02T04:26:07.700,2015591.5892897102
2024-06-02T04:26:52.700,2023235.8277168486
2024-06-02T04:27:37.700,2026297.2989865174
2024-06-02T04:28:22.700,2030009.3373272882
2024-06-02T04:29:07.700,2023199.310602737
2024-06-02T04:29:52.700,2024399.4406477122
2024-06-02T04:30:37.700,2026284.5456602739
2024-06-02T04:31:22.700,2029273.772743662
2024-06-02T04:32:07.700,2033322.4727320543
2024-06-02T04:32:52.700,2038596.7315919204
2024-06-02T04:33:37.700,2028017.486254863
2024-06-02T04:34:22.700,2030824.0984335921
2024-06-02T04:35:07.700,2026984.518453135
2024-06-02T04:35:52.700,2033456.7519965398
2024-06-02T04:36:37.700,2028040.3685567793
2024-06-02T04:37:22.700,2030871.4526505338
2024-06-02T04:38:07.700,2052653.745520129
2024-06-02T04:38:52.700,2050215.7792784078
2024-06-02T04:39:37.700,2054805.683442509
2024-06-02T04:40:22.700,2044162.7207535573
2024-06-02T04:41:07.700,2044489.9900988492
2024-06-02T04:41:52.700,2047582.8523738743
2024-06-02T04:42:37.700,2040026.910724235
2024-06-02T04:43:22.700,2048945.0139478196
2024-06-02T04:44:07.700,2034761.7634575102
2024-06-02T04:44:52.700,2034106.0545536256
2024-06-02T04:45:37.700,2040978.9604441908
2024-06-02T04:46:22.700,2034090.9177850035
2024-06-02T04:47:07.700,2037956.9532930339
2024-06-02T04:47:52.700,2043315.8525118283
2024-06-02T04:48:37.700,2043657.8820438301
2024-06-02T04:49:22.700,2041789.4207677247
2024-06-02T04:50:07.700,2044135.1303297332
2024-06-02T04:50:52.700,2036739.7647991613
2024-06-02T04:51:37.700,2048097.1569928364
2024-06-02T04:52:22.700,2054739.3882682205
2024-06-02T04:53:07.700,2053922.8248201383
2024-06-02T04:53:52.700,2054182.5710298645
2024-06-02T04:54:37.700,2049946.9161029416
2024-06-02T04:55:22.700,2048508.6522654817
2024-06-02T04:56:07.700,2051982.9975713526
2024-06-02T04:56:52.700,2057877.0181377463
2024-06-02T04:57:37.700,2052388.8704232157
2024-06-02T04:58:22.700,2054766.7393957672
2024-06-02T04:59:07.700,2054393.231227793
2024-06-02T04:59:52.700,2059670.7081256877
