date_time,temperature,emission_measure
2022-08-15 17:15:00.539831,7.625558457020979,1.4955874561884443e+48
2022-08-15 17:15:01.539835,7.731419896545043,1.4576869593789426e+48
2022-08-15 17:15:02.539840,7.90826697604782,1.3829568805238673e+48
2022-08-15 17:15:03.539844,7.630274839576359,1.491673269344005e+48
2022-08-15 17:15:04.539846,7.890795153565245,1.3956239979623929e+48
2022-08-15 17:15:05.539845,7.80029026050487,1.4193269031842972e+48
2022-08-15 17:15:06.539849,7.6568368579781465,1.4540412698214652e+48
2022-08-15 17:15:07.539856,8.002290515752145,1.3577319249014312e+48
2022-08-15 17:15:08.539857,7.897019091673932,1.3910926361562819e+48
2022-08-15 17:15:09.539857,8.350021832821493,1.2575661151624397e+48
2022-08-15 17:15:10.539863,7.747093716192718,1.4453698226939164e+48
2022-08-15 17:15:11.539864,8.08252655585718,1.3295031207818794e+48
2022-08-15 17:15:12.539867,8.121919484621564,1.3162495259610054e+48
2022-08-15 17:15:13.539867,7.609635404434854,1.4761155329128447e+48
2022-08-15 17:15:14.539874,8.29657871498825,1.266768517841377e+48
2022-08-15 17:15:15.539876,7.655128140241913,1.4551818823374954e+48
2022-08-15 17:15:16.539882,8.027825980114818,1.3402176800838594e+48
2022-08-15 17:15:17.539881,7.632100078431605,1.474320331263745e+48
2022-08-15 17:15:18.539882,7.960072111335241,1.3602391995166112e+48
2022-08-15 17:15:19.539885,7.663392506240567,1.4490245489796057e+48
2022-08-15 17:15:20.539890,8.40697442739085,1.2355019205252995e+48
2022-08-15 17:15:21.539895,7.89070294698827,1.3673119323703758e+48
2022-08-15 17:15:22.539894,7.631104579996351,1.4746662123321875e+48
2022-08-15 17:15:23.539897,7.738570587632939,1.4210559035787916e+48
2022-08-15 17:15:24.539903,7.758559241281418,1.4210140785676345e+48
2022-08-15 17:15:25.539900,7.89577834413236,1.3778422087524141e+48
2022-08-15 17:15:26.539908,8.121601166078262,1.3038430539178244e+48
2022-08-15 17:15:27.539911,7.770897817612945,1.4116087380092684e+48
2022-08-15 17:15:28.539916,7.719948033831242,1.4359358859057694e+48
2022-08-15 17:15:29.539915,7.884368781881573,1.3718514169189044e+48
2022-08-15 17:15:30.539920,7.922372192208478,1.3588932407789561e+48
2022-08-15 17:15:31.539922,8.026594141317268,1.3278244186159763e+48
2022-08-15 17:15:32.539923,7.82804739341719,1.38385135823275e+48
2022-08-15 17:15:33.539927,8.127335446498408,1.3003183321220554e+48
2022-08-15 17:15:34.539934,7.913471328393824,1.3651935213945165e+48
2022-08-15 17:15:35.539931,7.942846897204731,1.3585670026415485e+48
2022-08-15 17:15:36.539941,8.383949249626,1.2266697777101047e+48
2022-08-15 17:15:37.539939,8.219771335631062,1.2664816350309912e+48
2022-08-15 17:15:38.539944,7.427578011570037,1.527659776418285e+48
2022-08-15 17:15:39.539947,7.5963032843957246,1.470755136705715e+48
2022-08-15 17:15:40.539944,7.904703901447038,1.3573540195632613e+48
2022-08-15 17:15:41.539952,8.479089463917186,1.1947161080014401e+48
2022-08-15 17:15:42.539952,7.310936647883815,1.577514750359906e+48
2022-08-15 17:15:43.539956,7.885533483609385,1.356787003464454e+48
2022-08-15 17:15:44.539959,7.854286044264262,1.379453035185163e+48
2022-08-15 17:15:45.539964,7.991575462585301,1.3382418802541156e+48
2022-08-15 17:15:46.539964,7.552313450369496,1.47350152834031e+48
2022-08-15 17:15:47.539970,7.328111441892167,1.561390391186563e+48
2022-08-15 17:15:48.539969,8.013592201982478,1.3233032720623252e+48
2022-08-15 17:15:49.539970,7.669534188921604,1.4281555132587694e+48
2022-08-15 17:15:50.539979,8.092991188288707,1.2969688383016716e+48
2022-08-15 17:15:51.539980,7.99566877750548,1.3221988984616933e+48
2022-08-15 17:15:52.539983,7.922139144421594,1.3313399496044308e+48
2022-08-15 17:15:53.539988,7.581741776010521,1.465796030242434e+48
2022-08-15 17:15:54.539990,7.8674166977836855,1.3701564121299152e+48
2022-08-15 17:15:55.539988,7.835115691520315,1.378466640224643e+48
2022-08-15 17:15:56.539995,8.398775773653368,1.2071372998203271e+48
2022-08-15 17:15:57.540000,7.533368954431481,1.4889162852467663e+48
2022-08-15 17:15:58.539998,7.819725511191773,1.375248649412033e+48
2022-08-15 17:15:59.540000,8.047697294929014,1.3006319927257292e+48
2022-08-15 17:16:00.540007,7.821483894863833,1.359247561766334e+48
2022-08-15 17:16:01.540008,7.940756327016027,1.3321868433086958e+48
2022-08-15 17:16:02.540012,7.819725511191773,1.375248649412033e+48
2022-08-15 17:16:03.540014,7.661659846334174,1.43413184298049e+48
2022-08-15 17:16:04.540014,7.8378609023840315,1.3770941589100982e+48
2022-08-15 17:16:05.540021,8.112068102921455,1.2848702850394235e+48
2022-08-15 17:16:06.540025,7.728729391450313,1.4134111395126783e+48
2022-08-15 17:16:07.540025,7.6382254621292995,1.4365746237070542e+48
2022-08-15 17:16:08.540029,7.886812909453856,1.3558786441535839e+48
2022-08-15 17:16:09.540029,8.04818207052885,1.3005019349880603e+48
2022-08-15 17:16:10.540032,7.850815963770531,1.3672817441444104e+48
2022-08-15 17:16:11.540038,8.100942071179455,1.2918299848940426e+48
2022-08-15 17:16:12.540041,7.898854598922212,1.3475752394007083e+48
2022-08-15 17:16:13.540040,7.666091972728677,1.4143967587191921e+48
2022-08-15 17:16:14.540045,7.6226114863872425,1.4324518445511595e+48
2022-08-15 17:16:15.540051,8.047432898656767,1.3138974345139616e+48
2022-08-15 17:16:16.540055,7.922655413000409,1.344737956481622e+48
2022-08-15 17:16:17.540053,7.662166199549533,1.4339623316733756e+48
2022-08-15 17:16:18.540056,8.278485069917798,1.2310614227913413e+48
2022-08-15 17:16:19.540062,8.072438272730047,1.2974617486344608e+48
2022-08-15 17:16:20.540065,7.998871258883008,1.3064277689580224e+48
2022-08-15 17:16:21.540066,7.836872823478981,1.3773947877509018e+48
2022-08-15 17:16:22.540067,7.964019371918331,1.3301587129104846e+48
2022-08-15 17:16:23.540071,7.900141580236395,1.3466704848750037e+48
2022-08-15 17:16:24.540075,7.357080635688889,1.5347148076484712e+48
2022-08-15 17:16:25.540075,8.475068350359036,1.1862774110421872e+48
2022-08-15 17:16:26.540083,7.301127803035876,1.567082668661042e+48
2022-08-15 17:16:27.540082,8.037147081941528,1.3075851317663658e+48
2022-08-15 17:16:28.540083,7.783887748469774,1.387003384407128e+48
2022-08-15 17:16:29.540088,7.669027382036198,1.428324098659588e+48
2022-08-15 17:16:30.540088,8.24001014277677,1.2423758856927747e+48
2022-08-15 17:16:31.540094,7.759433721798628,1.3899171383489252e+48
2022-08-15 17:16:32.540095,7.66115412176051,1.43430117744087e+48
2022-08-15 17:16:33.540102,7.718327345743634,1.390086857423071e+48
2022-08-15 17:16:34.540105,7.980475853948649,1.3187744546601406e+48
2022-08-15 17:16:35.540105,8.025033406107864,1.3027745095085243e+48
2022-08-15 17:16:36.540107,7.583439612512373,1.4471571032319602e+48
