date_time,temperature,em10^49
2022-08-15T17:15:49.539970,7.770957364819183,1.1467175972610474e-07
2022-08-15T17:15:50.539979,8.209240250955387,1.0399901175980521e-07
2022-08-15T17:15:51.539980,8.109527913420912,1.0589133041549954e-07
2022-08-15T17:15:52.539983,8.033794005085982,1.0659380717927918e-07
2022-08-15T17:15:53.539988,7.6785501480555665,1.1796229818924749e-07
2022-08-15T17:15:54.539990,7.9772146527334025,1.0971596164024098e-07
2022-08-15T17:15:55.539988,7.943727954184488,1.1040427283147759e-07
2022-08-15T17:15:56.539995,8.518112397912935,9.792585401632743e-08
2022-08-15T17:15:57.540000,7.627384541112602,1.2000554376844243e-07
2022-08-15T17:15:58.539998,7.92774867367245,1.1016108923733699e-07
2022-08-15T17:15:59.540000,8.162911106513839,1.042194021662501e-07
2022-08-15T17:16:00.540007,7.929575322798741,1.0887758929534831e-07
2022-08-15T17:16:01.540008,8.053000465255433,1.0666377569559931e-07
2022-08-15T17:16:02.540012,7.92774867367245,1.1016108923733699e-07
2022-08-15T17:16:03.540014,7.762692781951216,1.151721214109878e-07
2022-08-15T17:16:04.540014,7.946576503373479,1.1029200202335783e-07
2022-08-15T17:16:05.540021,8.228711231800636,1.0306668000497986e-07
2022-08-15T17:16:06.540025,7.83294283460984,1.1335506575125624e-07
2022-08-15T17:16:07.540025,7.738069220574339,1.1543300052359385e-07
2022-08-15T17:16:08.540029,7.9972905845919255,1.0856416084830587e-07
2022-08-15T17:16:09.540029,8.163407907521083,1.0420963177481253e-07
2022-08-15T17:16:10.540032,7.960013056769689,1.0949612204177857e-07
2022-08-15T17:16:11.540038,8.217358339980532,1.0360225451945096e-07
2022-08-15T17:16:12.540041,8.009742145320333,1.078959775592971e-07
2022-08-15T17:16:13.540040,7.767345108461448,1.1357578169684209e-07
2022-08-15T17:16:14.540045,7.721640282260768,1.1514764131238353e-07
2022-08-15T17:16:15.540051,8.162640730168766,1.0528198676925881e-07
2022-08-15T17:16:16.540055,8.034327010438604,1.0766652987916558e-07
2022-08-15T17:16:17.540053,7.763224077498702,1.1515718464248322e-07
2022-08-15T17:16:18.540056,8.397461512396294,9.925823640107351e-08
2022-08-15T17:16:19.540062,8.18823466120458,1.0400234270081603e-07
2022-08-15T17:16:20.540065,8.112818840402939,1.0463081418437642e-07
2022-08-15T17:16:21.540066,7.945551381599699,1.1031691106999661e-07
2022-08-15T17:16:22.540067,8.076970557273867,1.0650909488324575e-07
2022-08-15T17:16:23.540071,8.01107255880133,1.0782325828865284e-07
2022-08-15T17:16:24.540075,7.439517984789813,1.2456788632678528e-07
2022-08-15T17:16:25.540075,8.594054562580304,9.67198691208328e-08
2022-08-15T17:16:26.540083,7.3794704127976365,1.275340132182443e-07
2022-08-15T17:16:27.540082,8.152100433437214,1.0476281762471099e-07
2022-08-15T17:16:28.540083,7.890478162934684,1.1114596713623066e-07
2022-08-15T17:16:29.540088,7.7704256511611565,1.1468658600113573e-07
2022-08-15T17:16:30.540088,8.358630935241774,1.000192883790796e-07
2022-08-15T17:16:31.540094,7.864996298031732,1.114163315464135e-07
2022-08-15T17:16:32.540095,7.762161587711837,1.1518706778202914e-07
2022-08-15T17:16:33.540102,7.822068542094911,1.1150500546174612e-07
2022-08-15T17:16:34.540105,8.093906737585463,1.0560636194612427e-07
2022-08-15T17:16:35.540105,8.139678596328693,1.0436324232359267e-07
2022-08-15T17:16:36.540107,7.6803428543312044,1.1645646916825028e-07
2022-08-15T17:16:37.540115,8.053000465255433,1.0666377569559931e-07
2022-08-15T17:16:38.540116,8.112818840402939,1.0463081418437642e-07
2022-08-15T17:16:39.540118,7.489498580768676,1.224395657720123e-07
2022-08-15T17:16:40.540117,7.90046181791383,1.1054684693968082e-07
2022-08-15T17:16:41.540126,7.898001072243367,1.0949133129268326e-07
2022-08-15T17:16:42.540127,7.864996298031732,1.114163315464135e-07
2022-08-15T17:16:43.540127,8.400729646070856,9.913094220055844e-08
2022-08-15T17:16:44.540132,7.618190989062166,1.192374563654318e-07
2022-08-15T17:16:45.540137,8.642461285673745,9.579688447765362e-08
2022-08-15T17:16:46.540134,8.17154578120275,1.0380399283662562e-07
2022-08-15T17:16:47.540144,8.188766566061727,1.0294000389407716e-07
2022-08-15T17:16:48.540143,7.804991396361628,1.1253597070997983e-07
2022-08-15T17:16:49.540148,8.129138914125816,1.0380149497403415e-07
2022-08-15T17:16:50.540152,8.018932914621132,1.0852131371225093e-07
2022-08-15T17:16:51.540151,8.15243474024422,1.026375228512077e-07
2022-08-15T17:16:52.540154,8.19424219834542,1.0267268748726477e-07
2022-08-15T17:16:53.540160,8.15499217013513,1.0356406209611422e-07
2022-08-15T17:16:54.540158,7.666739573852823,1.160476942810973e-07
2022-08-15T17:16:55.540165,7.700286216047562,1.151865439906493e-07
2022-08-15T17:16:56.540168,8.21594045547738,1.0266324688894008e-07
2022-08-15T17:16:57.540171,8.073666411164952,1.055880454212079e-07
2022-08-15T17:16:58.540171,8.001214658942786,1.0721148385816031e-07
2022-08-15T17:16:59.540176,8.130057721164354,1.0480550654527398e-07
2022-08-15T17:17:00.540180,7.658430647443813,1.1657160875919224e-07
2022-08-15T17:17:01.540178,8.09794780231995,1.0539659213997103e-07
2022-08-15T17:17:02.540181,7.707439779092988,1.1605776277715292e-07
2022-08-15T17:17:03.540189,7.605532870861491,1.1871426832052327e-07
2022-08-15T17:17:04.540186,8.220046743916146,1.0246531735003496e-07
2022-08-15T17:17:05.540193,7.819433710034193,1.116631180682386e-07
2022-08-15T17:17:06.540194,7.862374574010005,1.115715268172296e-07
2022-08-15T17:17:07.540202,7.543150794935269,1.2157639365734312e-07
2022-08-15T17:17:08.540202,7.993188174493994,1.0765038249582459e-07
2022-08-15T17:17:09.540206,7.837641904236399,1.118327493078181e-07
2022-08-15T17:17:10.540205,7.998536442196934,1.0735760347864529e-07
2022-08-15T17:17:11.540209,7.820650229683172,1.12856793825579e-07
2022-08-15T17:17:12.540213,7.911044125536249,1.0877931443333979e-07
2022-08-15T17:17:13.540211,7.891268343822536,1.1108245135077656e-07
2022-08-15T17:17:14.540218,7.746905985214152,1.1357339744515442e-07
2022-08-15T17:17:15.540218,8.285862064929272,1.0135373154007756e-07
2022-08-15T17:17:16.540225,7.7294208345913304,1.1465352616385748e-07
2022-08-15T17:17:17.540224,8.013224914470644,1.0768955184658441e-07
2022-08-15T17:17:18.540230,8.061628300654887,1.0510359347885138e-07
2022-08-15T17:17:19.540234,8.216003699362707,1.0366826649331168e-07
2022-08-15T17:17:20.540235,7.978765164166598,1.0731375303059572e-07
2022-08-15T17:17:21.540239,8.324670436215598,1.0057321727391643e-07
2022-08-15T17:17:22.540240,8.089398773790347,1.0475410042353752e-07
2022-08-15T17:17:23.540243,7.984139362725504,1.0701908561606595e-07
2022-08-15T17:17:24.540246,7.86945948126044,1.1117039667944614e-07
2022-08-15T17:17:26.540254,8.309860919594787,1.0026770389652804e-07
2022-08-15T17:17:27.540254,7.20988488396566,1.327166469552732e-07
2022-08-15T17:17:28.540261,8.000389982804423,1.0727277432985075e-07
2022-08-15T17:17:29.540262,7.301966127241402,1.303451587443417e-07
2022-08-15T17:17:30.540263,8.164556258979342,1.0308907106822502e-07
2022-08-15T17:17:31.540265,7.722935195779421,1.1506518368519764e-07
2022-08-15T17:17:32.540271,8.127007612406222,1.0499175398077496e-07
2022-08-15T17:17:33.540274,7.630673612834306,1.1700772597777662e-07
2022-08-15T17:17:34.540278,8.40025164635544,9.913798356225355e-08
2022-08-15T17:17:35.540282,8.062985950584885,1.0503257248346941e-07
2022-08-15T17:17:36.540283,7.72866355368348,1.1472034340546612e-07
2022-08-15T17:17:37.540283,8.112472344155206,1.0467945529799202e-07
2022-08-15T17:17:38.540286,7.807657967919608,1.1364963904182707e-07
2022-08-15T17:17:39.540290,7.609369614928189,1.1845457497797555e-07
2022-08-15T17:17:40.540293,7.698236780033701,1.1533723241379336e-07
2022-08-15T17:17:41.540293,7.80421616345433,1.1260122382085445e-07
2022-08-15T17:17:42.540300,7.219083213247476,1.3192502021730146e-07
2022-08-15T17:17:43.540303,8.049954282996561,1.0573359015602959e-07
2022-08-15T17:17:44.540302,7.997624612947052,1.062855129468953e-07
2022-08-15T17:17:45.540306,8.112818840402939,1.0463081418437642e-07
2022-08-15T17:17:46.540310,8.120458422138602,1.0320127104269409e-07
2022-08-15T17:17:47.540313,8.38183934992388,9.898867938839038e-08
2022-08-15T17:17:48.540315,7.631965607090678,1.1692201791383363e-07
2022-08-15T17:17:49.540314,8.150903948353877,1.0376828978537498e-07
2022-08-15T17:17:50.540324,7.975235129348457,1.063401130458583e-07
2022-08-15T17:17:51.540323,8.548707876802544,9.670629318586052e-08
2022-08-15T17:17:52.540325,8.311250263624581,1.0020471932901165e-07
2022-08-15T17:17:53.540326,7.9895248663215614,1.0672512800324026e-07
2022-08-15T17:17:54.540334,8.492509742215091,9.714068509434889e-08
2022-08-15T17:17:55.540336,8.010610582857888,1.0670144837914441e-07
2022-08-15T17:17:56.540340,7.772566568525915,1.1325257056134801e-07
2022-08-15T17:17:57.540340,7.614785499086243,1.1666970339318264e-07
2022-08-15T17:17:58.540348,7.714609623367828,1.1427367550673518e-07
2022-08-15T17:17:59.540345,7.723005050863879,1.137625720724705e-07
2022-08-15T17:18:00.540352,7.873304444694355,1.097300313871531e-07
2022-08-15T17:18:01.540353,7.744519947195385,1.150239866089784e-07
2022-08-15T17:18:02.540357,8.264647155305624,1.0033165391581156e-07
2022-08-15T17:18:03.540363,7.874194025664022,1.1087453856291848e-07
2022-08-15T17:18:04.540364,8.183789025897015,1.0214561677446135e-07
2022-08-15T17:18:05.540360,7.719077569271986,1.1401010191176623e-07
2022-08-15T17:18:06.540367,8.107107413123318,1.0384608261346832e-07
2022-08-15T17:18:07.540374,7.690920106979461,1.1446785844035593e-07
2022-08-15T17:18:08.540374,8.030022577767495,1.056764825527077e-07
2022-08-15T17:18:09.540375,7.211731130859978,1.325367848043962e-07
2022-08-15T17:18:10.540379,7.619244880005913,1.163939224238425e-07
2022-08-15T17:18:11.540384,8.002517666376937,1.0600506158082469e-07
2022-08-15T17:18:12.540383,8.045813410923845,1.048260034663517e-07
2022-08-15T17:18:13.540389,7.633258091575285,1.1683636982099604e-07
2022-08-15T17:18:14.540389,7.779647153383491,1.1283486270344998e-07
2022-08-15T17:18:15.540392,7.959550353121877,1.0721753433125147e-07
2022-08-15T17:18:16.540396,8.308335913246582,9.934273274191551e-08
2022-08-15T17:18:17.540397,7.729564779979403,1.1335094607926546e-07
2022-08-15T17:18:18.540401,7.7592481413408185,1.1282580190597017e-07
2022-08-15T17:18:19.540405,7.734277263344248,1.1303782071428927e-07
2022-08-15T17:18:20.540410,8.31542305599861,1.0001601552421809e-07
2022-08-15T17:18:21.540406,8.031128569236818,1.0448244844892352e-07
2022-08-15T17:18:22.540412,8.060271362075476,1.0517465873631898e-07
2022-08-15T17:18:23.540415,8.299030856289791,9.977708937727713e-08
2022-08-15T17:18:24.540420,7.839798677284956,1.1046778027101967e-07
2022-08-15T17:18:25.540418,7.9185408091983005,1.0833688520038675e-07
2022-08-15T17:18:26.540425,7.951483905869386,1.0766469420370338e-07
2022-08-15T17:18:27.540428,8.035136698439215,1.0652188786323024e-07
2022-08-15T17:18:28.540430,8.045813410923845,1.048260034663517e-07
2022-08-15T17:18:29.540434,8.157073808129569,1.0242360660111712e-07
2022-08-15T17:18:30.540436,7.953646287654596,1.0752779891574976e-07
2022-08-15T17:18:31.540438,8.242445380001412,1.0136894120122979e-07
2022-08-15T17:18:32.540441,8.158688078832927,1.012930618240436e-07
2022-08-15T17:18:33.540443,7.737225897372715,1.1416106117198306e-07
2022-08-15T17:18:34.540446,7.7414167091471535,1.126129104088214e-07
2022-08-15T17:18:35.540453,8.198999767984,1.0141043966832036e-07
2022-08-15T17:18:36.540457,8.045813410923845,1.048260034663517e-07
2022-08-15T17:18:37.540453,7.65533885500807,1.1538734838499928e-07
2022-08-15T17:18:38.540458,8.39467403377028,9.937868031459817e-08
2022-08-15T17:18:39.540459,8.073741154848864,1.0339299437605285e-07
2022-08-15T17:18:40.540468,7.855777332092054,1.0953011994287196e-07
2022-08-15T17:18:41.540467,8.022921668823699,1.0491546010529358e-07
2022-08-15T17:18:42.540474,7.834756712523099,1.0950908664437024e-07
2022-08-15T17:18:43.540476,7.7559800131145265,1.1171595157572307e-07
2022-08-15T17:18:44.540477,7.576529200312337,1.1782287378296333e-07
2022-08-15T17:18:45.540479,8.020557047970971,1.0618206663462325e-07
2022-08-15T17:18:46.540482,8.166742342772913,1.0194910873351238e-07
2022-08-15T17:18:47.540487,7.989347135245109,1.0559171658668621e-07
2022-08-15T17:18:48.540487,7.844153156358548,1.0896014688368981e-07
2022-08-15T17:18:49.540489,7.781731010611811,1.126886729421181e-07
2022-08-15T17:18:50.540491,7.407609249835617,1.2380900190688395e-07
2022-08-15T17:18:51.540494,7.626067240590478,1.1733403150813318e-07
2022-08-15T17:18:52.540498,8.00930116318225,1.0564073732139098e-07
2022-08-15T17:18:53.540499,7.740868276663484,1.1262816972555442e-07
2022-08-15T17:18:54.540506,7.799235944549963,1.1036017304352134e-07
2022-08-15T17:18:55.540507,7.777171252207658,1.1170855917638786e-07
2022-08-15T17:18:56.540511,7.84990382401466,1.0985567510818035e-07
2022-08-15T17:18:57.540516,8.017986294228134,1.0519350169013738e-07
2022-08-15T17:18:58.540516,7.608301829145637,1.171017995560409e-07
2022-08-15T17:18:59.540521,7.639583593718145,1.150384976005621e-07
2022-08-15T17:19:00.540523,7.936834252830318,1.0729326143587962e-07
2022-08-15T17:19:01.540523,8.714534599110674,9.409106015062298e-08
2022-08-15T17:19:02.540529,8.052638580567054,1.0446878592435548e-07
2022-08-15T17:19:03.540531,8.007942987792589,1.0571351523909202e-07
2022-08-15T17:19:04.540535,7.906249319652065,1.0782519013768864e-07
2022-08-15T17:19:05.540537,7.600544340556302,1.1762187530616591e-07
2022-08-15T17:19:06.540543,7.875357323401333,1.0838059468014566e-07
2022-08-15T17:19:07.540541,8.054523139120763,1.0438640635994633e-07
2022-08-15T17:19:08.540545,7.825775573118269,1.1131893724657053e-07
2022-08-15T17:19:09.540549,7.848571212717871,1.0993376797290804e-07
2022-08-15T17:19:10.540553,7.882098621419882,1.0799513798586749e-07
2022-08-15T17:19:11.540553,8.041726902747092,1.05040870875285e-07
2022-08-15T17:19:12.540556,7.818730209305248,1.1045532488408514e-07
2022-08-15T17:19:13.540562,7.832619515735814,1.0965237062070768e-07
2022-08-15T17:19:14.540560,7.561057810351925,1.1887868992783387e-07
2022-08-15T17:19:15.540567,8.125447215179873,1.0293534666450284e-07
2022-08-15T17:19:16.540566,7.860036924832458,1.1050501358433701e-07
2022-08-15T17:19:17.540569,7.369382019307008,1.2346495975624262e-07
2022-08-15T17:19:18.540574,7.894679078914425,1.0849939097765523e-07
2022-08-15T17:19:19.540574,8.17037535948047,1.0074169335207807e-07
2022-08-15T17:19:20.540583,7.74592869684371,1.1235254594746467e-07
2022-08-15T17:19:21.540584,7.405889976500933,1.223553099193423e-07
2022-08-15T17:19:22.540583,8.048211844806188,1.0473214584525791e-07
2022-08-15T17:19:23.540588,7.735373562001521,1.1300711823899914e-07
2022-08-15T17:19:24.540589,8.349311653193736,9.753308316539123e-08
2022-08-15T17:19:25.540594,8.368355964356502,9.766849104466772e-08
2022-08-15T17:19:26.540600,8.318662923041677,9.889443961608374e-08
2022-08-15T17:19:27.540602,8.073222751114404,1.0340383449484156e-07
2022-08-15T17:19:28.540602,7.818730209305248,1.1045532488408514e-07
2022-08-15T17:19:29.540606,7.523115415096679,1.200723769749784e-07
2022-08-15T17:19:30.540608,8.40278378163464,9.714928943387118e-08
2022-08-15T17:19:31.540610,7.57580112312498,1.1789281256200198e-07
2022-08-15T17:19:32.540617,8.38116523267258,9.712028262220154e-08
2022-08-15T17:19:33.540618,7.975760153596869,1.0632803519577698e-07
2022-08-15T17:19:34.540624,7.90160920662012,1.0690887943569525e-07
2022-08-15T17:19:35.540622,7.94088566375785,1.0706802231907243e-07
2022-08-15T17:19:36.540626,7.964496383701098,1.0578710359810766e-07
2022-08-15T17:19:37.540630,8.250133010666111,1.0002984688463151e-07
2022-08-15T17:19:38.540635,8.042570493633157,1.0498044557853996e-07
2022-08-15T17:19:39.540633,7.568056507118137,1.184200319420794e-07
2022-08-15T17:19:40.540637,8.070643476590266,1.024232284143488e-07
2022-08-15T17:19:41.540642,8.182892784922343,1.0115029912717492e-07
2022-08-15T17:19:42.540642,8.065608384900507,1.0269561416957758e-07
2022-08-15T17:19:43.540643,7.987459682818965,1.0567706161599563e-07
2022-08-15T17:19:44.540649,8.064114433830275,1.0388859850644993e-07
2022-08-15T17:19:45.540652,8.13033263105425,1.0054463874136514e-07
2022-08-15T17:19:46.540654,8.347455173388438,9.764134675380297e-08
2022-08-15T17:19:47.540658,7.552741630322416,1.1802236221952051e-07
2022-08-15T17:19:48.540661,8.21280745616809,9.974178627278672e-08
2022-08-15T17:19:49.540663,7.70875226634792,1.1331811648002537e-07
2022-08-15T17:19:50.540666,8.279181510813586,9.868451103820902e-08
2022-08-15T17:19:51.540673,7.984505996357919,1.0469071774335073e-07
2022-08-15T17:19:52.540669,8.247335776130953,1.0015981454626373e-07
2022-08-15T17:19:53.540676,7.824750494577733,1.0885236423954494e-07
2022-08-15T17:19:54.540677,8.181978256263893,1.0015500047708084e-07
2022-08-15T17:19:55.540679,8.461858804650888,9.565648249592406e-08
2022-08-15T17:19:56.540683,7.840663372223327,1.0918126996993497e-07
2022-08-15T17:19:57.540687,7.76074776412829,1.1140613100677429e-07
2022-08-15T17:19:58.540690,8.286265536039508,9.836506661068084e-08
2022-08-15T17:19:59.540694,8.081502484650713,1.0298067284424998e-07
2022-08-15T17:20:00.540692,7.865949571084976,1.0892214971399283e-07
2022-08-15T17:20:01.540701,7.949834120633341,1.0655645112399861e-07
2022-08-15T17:20:02.540699,8.225984872830853,1.0014433772459648e-07
2022-08-15T17:20:03.540707,8.162873000199545,1.0108959354268086e-07
2022-08-15T17:20:04.540704,8.12132161046781,1.0314244446458622e-07
2022-08-15T17:20:05.540711,8.817869712534845,9.158664124498123e-08
2022-08-15T17:20:06.540712,7.468807345828827,1.2089678644275875e-07
2022-08-15T17:20:07.540713,8.478126454995698,9.590323556529264e-08
2022-08-15T17:20:08.540721,7.725174237156281,1.123106841433442e-07
2022-08-15T17:20:09.540722,8.094490949121884,1.0233839055212647e-07
2022-08-15T17:20:10.540724,8.126729208388829,1.0180372903920951e-07
2022-08-15T17:20:11.540731,7.854935379621092,1.0833552227355342e-07
2022-08-15T17:20:12.540730,8.080639353936244,1.0304033539833164e-07
2022-08-15T17:20:13.540732,8.494665134525066,9.614998883445429e-08
2022-08-15T17:20:14.540734,7.716111745617822,1.1153430779762202e-07
2022-08-15T17:20:15.540741,7.990542889480962,1.0438492189918362e-07
2022-08-15T17:20:16.540740,7.94481083513568,1.056977777021554e-07
2022-08-15T17:20:17.540742,8.075001018905313,1.022492996354056e-07
2022-08-15T17:20:18.540747,8.158688078832927,1.012930618240436e-07
2022-08-15T17:20:19.540752,8.260732409429323,9.852416720316437e-08
2022-08-15T17:20:20.540755,7.966263683488286,1.0451768427388768e-07
2022-08-15T17:20:21.540753,8.196080481998932,9.948589869600661e-08
2022-08-15T17:20:22.540760,8.149827014048668,1.01711129650177e-07
2022-08-15T17:20:23.540759,8.031402175436611,1.0334908668416367e-07
2022-08-15T17:20:24.540765,7.795588856698692,1.0931255639658399e-07
2022-08-15T17:20:25.540765,8.387579350127236,9.592920505280988e-08
2022-08-15T17:20:26.540771,8.504585906464968,9.486957021681828e-08
2022-08-15T17:20:27.540775,7.842907045705155,1.0781646038306755e-07
2022-08-15T17:20:28.540778,8.260732409429323,9.852416720316437e-08
2022-08-15T17:20:29.540777,8.310492599577824,9.728753738070847e-08
2022-08-15T17:20:30.540780,8.05833819949047,1.0309980496457762e-07
2022-08-15T17:20:31.540784,8.276898805396344,9.780791856829071e-08
2022-08-15T17:20:32.540788,7.929803131689471,1.0652421027022847e-07
2022-08-15T17:20:33.540790,7.705298432417336,1.1089469119556279e-07
2022-08-15T17:20:34.540794,8.26215210707941,9.84595980752951e-08
2022-08-15T17:20:35.540798,7.832862078806847,1.0837967494765516e-07
2022-08-15T17:20:36.540802,8.66821171820702,9.317239295389898e-08
2022-08-15T17:20:37.540804,7.880730283071344,1.068637811613475e-07
2022-08-15T17:20:38.540802,7.693475563984427,1.1294669373576304e-07
2022-08-15T17:20:39.540808,8.165463276572284,9.990133914679678e-08
2022-08-15T17:20:40.540809,7.9229288811049905,1.0570630194476111e-07
2022-08-15T17:20:41.540811,7.814554041601291,1.0819822335331199e-07
2022-08-15T17:20:42.540816,8.409849083488455,9.591553987778439e-08
2022-08-15T17:20:43.540818,8.19942359349381,9.934328003227766e-08
2022-08-15T17:20:44.540826,7.562625804983449,1.159282907286522e-07
2022-08-15T17:20:45.540824,8.48017421273922,9.491183657263902e-08
2022-08-15T17:20:46.540827,7.8129409045835345,1.0832835816598769e-07
2022-08-15T17:20:47.540834,8.05365791300267,1.0220247651645855e-07
2022-08-15T17:20:48.540833,8.165463276572284,9.990133914679678e-08
2022-08-15T17:20:49.540836,7.948384278056542,1.054857487487e-07
2022-08-15T17:20:50.540840,8.30221743466197,9.667017885091838e-08
2022-08-15T17:20:51.540837,7.883473204820123,1.0550146543622552e-07
2022-08-15T17:20:52.540847,7.95112675666209,1.0533631723625934e-07
2022-08-15T17:20:53.540845,8.309061298958778,9.735055689501349e-08
2022-08-15T17:20:54.540848,8.13928188557812,1.0118523844698063e-07
2022-08-15T17:20:55.540857,7.979814256632065,1.0264492422476654e-07
2022-08-15T17:20:56.540856,7.726836926822647,1.1087435281330904e-07
2022-08-15T17:20:57.540861,8.390920506894544,9.576224304648297e-08
2022-08-15T17:20:58.540864,7.600613816124183,1.1479528088300277e-07
2022-08-15T17:20:59.540867,8.22924977084802,9.8960334524713e-08
2022-08-15T17:21:00.540867,8.577494281580142,9.298065895691888e-08
2022-08-15T17:21:01.540871,7.926168562022991,1.0434707532900924e-07
2022-08-15T17:21:02.540872,8.001057304476696,1.0381118233543226e-07
2022-08-15T17:21:03.540877,8.264994217461325,9.833057714543878e-08
2022-08-15T17:21:04.540880,7.822468452838324,1.077742283708027e-07
2022-08-15T17:21:05.540884,8.18815797901908,9.882445688479943e-08
2022-08-15T17:21:06.540886,8.502515908817427,9.404944013533853e-08
2022-08-15T17:21:07.540886,7.610642985647531,1.1411952916554598e-07
2022-08-15T17:21:08.540890,8.082810049160967,1.0076415303969907e-07
2022-08-15T17:21:09.540891,7.80776420618396,1.0859515140073372e-07
2022-08-15T17:21:10.540899,8.561314453513297,9.357988312502412e-08
2022-08-15T17:21:11.540902,7.894413378774353,1.0609584173740651e-07
2022-08-15T17:21:12.540906,7.990372202570799,1.0325151761189262e-07
2022-08-15T17:21:13.540902,8.073819714755698,1.0119792465093737e-07
2022-08-15T17:21:14.540911,8.231668965178944,9.783315038991362e-08
2022-08-15T17:21:15.540911,8.331207645982117,9.541432321724427e-08
2022-08-15T17:21:16.540915,7.716890007526712,1.1016465252253655e-07
2022-08-15T17:21:17.540916,8.630529426671028,9.193920089094685e-08
2022-08-15T17:21:18.540919,7.738958863268584,1.1013551374671784e-07
2022-08-15T17:21:19.540923,8.279249528557767,9.768826731914518e-08
2022-08-15T17:21:20.540924,8.259039547047395,9.659634790588861e-08
2022-08-15T17:21:21.540930,8.16863506410638,9.870353239775073e-08
2022-08-15T17:21:22.540928,8.297896046968052,9.686015945807423e-08
2022-08-15T17:21:23.540934,7.96690672506121,1.0336007055714035e-07
2022-08-15T17:21:24.540934,7.924779507935528,1.0442260472971572e-07
2022-08-15T17:21:25.540937,8.566659630009575,9.252815066744675e-08
2022-08-15T17:21:26.540942,8.387747556370709,9.494886497027833e-08
2022-08-15T17:21:27.540943,7.961639579262039,1.0360722117079518e-07
2022-08-15T17:21:28.540949,8.570608707136753,9.324710856026795e-08
2022-08-15T17:21:29.540953,7.745719212730681,1.0972669474008615e-07
2022-08-15T17:21:30.540955,7.873269578237991,1.0605454766373658e-07
2022-08-15T17:21:31.540952,8.50730496813944,9.295194234534723e-08
