time,4-9 keV,10-30 keV
2024-10-08 23:56:01.845000+00:00,79.1744316948661,31.023022333776076
2024-10-08 23:56:12.345000+00:00,85.23178291319468,29.68808348973128
2024-10-08 23:56:22.795000+00:00,79.16263516389043,28.851462156413906
2024-10-08 23:56:40.745000+00:00,79.17069922556149,27.853394031535146
2024-10-08 23:56:51.245000+00:00,79.54549789427467,28.026211579636325
2024-10-08 23:57:01.995000+00:00,77.89202385979185,28.456600807806552
2024-10-08 23:57:12.745000+00:00,73.24146715798823,24.020770827925425
2024-10-08 23:57:23.195000+00:00,83.18902298059142,27.006710254947095
2024-10-08 23:57:39.995000+00:00,87.71874688991065,32.44976997374834
2024-10-08 23:57:56.095000+00:00,89.28611061790973,28.625838424224074
2024-10-08 23:58:12.095000+00:00,92.98976972025716,29.249961853025788
2024-10-08 23:58:26.795000+00:00,107.13741604371207,31.174750705412617
2024-10-08 23:58:41.345000+00:00,95.86223401518426,30.61835759563505
2024-10-08 23:58:55.695000+00:00,104.38794849539114,35.8046815660336
2024-10-08 23:59:08.245000+00:00,120.102449614356,40.64122430207081
2024-10-08 23:59:19.745000+00:00,122.21191673948037,39.86147914016451
2024-10-08 23:59:31.295000+00:00,118.41066409374199,36.10474790261608
2024-10-08 23:59:43.445000+00:00,115.6633431571408,34.395271331560885
2024-10-08 23:59:55.345000+00:00,123.69685445520913,36.6449136393644
2024-10-09 00:00:06.295000+00:00,135.44487213421002,33.583975551286905
2024-10-09 00:00:15.495000+00:00,186.16551585014759,43.15835036241331
2024-10-09 00:00:22.945000+00:00,207.97072516546612,42.131717734865255
2024-10-09 00:00:31.245000+00:00,154.20767114515402,33.0146663239616
2024-10-09 00:00:40.495000+00:00,162.77757414094708,35.53321974618097
2024-10-09 00:00:49.145000+00:00,172.85131128828783,39.43127719368769
2024-10-09 00:00:54.745000+00:00,211.45909372962188,42.03852764764764
2024-10-09 00:01:00.445000+00:00,178.26080867223342,36.706961223059324
2024-10-09 00:01:09.295000+00:00,162.73009105391154,35.084653874870426
2024-10-09 00:01:19.145000+00:00,142.43887094346775,32.15122883135511
2024-10-09 00:01:29.295000+00:00,148.01892213147428,34.674651261532716
2024-10-09 00:01:39.595000+00:00,140.68607793791222,32.74160144485294
2024-10-09 00:01:50.495000+00:00,138.4787784610944,34.899507814703526
2024-10-09 00:02:01.595000+00:00,129.83815236136087,35.52661655185874
2024-10-09 00:02:11.945000+00:00,140.99120616915084,50.35546998183734
2024-10-09 00:02:18.245000+00:00,137.5123685200794,63.72573153176901
2024-10-09 00:02:23.495000+00:00,164.48839111325555,89.80381062824117
2024-10-09 00:02:30.045000+00:00,195.32494953704537,168.86449132650347
2024-10-09 00:02:35.545000+00:00,210.69271794066887,154.37491876104002
2024-10-09 00:02:40.545000+00:00,240.355768618529,166.90147151128338
2024-10-09 00:02:44.995000+00:00,271.9946182606871,148.2815063831984
2024-10-09 00:02:49.245000+00:00,270.8577909923881,146.33074987503113
2024-10-09 00:02:53.495000+00:00,297.9971384448812,118.73508808229232
2024-10-09 00:02:57.595000+00:00,299.89853687804236,156.6019146260518
2024-10-09 00:03:01.045000+00:00,395.1294708251335,208.2471338907552
2024-10-09 00:03:04.045000+00:00,456.3956553140563,272.6635704040101
2024-10-09 00:03:07.045000+00:00,525.6840260822746,280.00043614701025
2024-10-09 00:03:10.045000+00:00,549.6931508381302,231.58708254492637
2024-10-09 00:03:13.045000+00:00,560.3394012450296,240.9809977213165
2024-10-09 00:03:16.045000+00:00,571.0171864826582,221.92967859900503
2024-10-09 00:03:19.045000+00:00,556.4228464770396,212.955312729189
2024-10-09 00:03:22.045000+00:00,564.3441212971123,194.90872573849492
2024-10-09 00:03:25.045000+00:00,577.6785227456779,184.54721323646203
2024-10-09 00:03:28.045000+00:00,597.641225178943,214.2279904683096
2024-10-09 00:03:31.045000+00:00,640.2681172687801,243.27339045202902
2024-10-09 00:03:34.045000+00:00,720.1934611001478,269.03893661494817
2024-10-09 00:03:37.045000+00:00,714.8972778319195,215.29595247901094
2024-10-09 00:03:40.045000+00:00,720.2552998859551,217.30929438269715
2024-10-09 00:03:43.045000+00:00,704.1275329588743,214.30999374386298
2024-10-09 00:03:46.045000+00:00,768.1783650714945,201.6398092905365
2024-10-09 00:03:49.045000+00:00,666.8921407073422,131.87373256702372
2024-10-09 00:03:52.045000+00:00,624.3218841551759,87.14542293547221
2024-10-09 00:03:55.045000+00:00,634.9483439126611,91.8107242584085
2024-10-09 00:03:58.045000+00:00,579.0334828693756,74.77505556741181
2024-10-09 00:04:01.045000+00:00,552.4061686197053,88.46406030653525
2024-10-09 00:04:04.045000+00:00,547.0764211018025,82.12520392734515
2024-10-09 00:04:07.045000+00:00,525.8004302977694,69.44054794310438
2024-10-09 00:04:10.045000+00:00,472.54379781079854,73.46123933790966
2024-10-09 00:04:13.045000+00:00,508.47297668449085,66.10056527454614
2024-10-09 00:04:16.095000+00:00,477.9257842038004,62.337777076292426
2024-10-09 00:04:19.195000+00:00,467.62296122936954,64.29873943335402
2024-10-09 00:04:22.395000+00:00,438.0415344241073,63.12770424471168
2024-10-09 00:04:25.645000+00:00,467.9593276982329,61.33881881839355
2024-10-09 00:04:28.995000+00:00,416.41487775542646,65.23691640583364
2024-10-09 00:04:32.545000+00:00,407.0892418755289,58.136815230049734
2024-10-09 00:04:36.195000+00:00,404.77702372782943,54.935789623776
2024-10-09 00:04:40.095000+00:00,357.45630776022114,56.65825285564589
2024-10-09 00:04:44.445000+00:00,311.6416234554182,45.27617153912233
2024-10-09 00:04:48.895000+00:00,340.8304329806897,48.90873509785945
2024-10-09 00:04:53.495000+00:00,292.56352638723615,38.61663409643378
2024-10-09 00:04:58.495000+00:00,284.21587775733315,52.807993795353816
2024-10-09 00:05:03.895000+00:00,259.89300911886613,38.81553022485026
2024-10-09 00:05:10.145000+00:00,220.22573134477273,37.38779628977865
2024-10-09 00:05:17.495000+00:00,191.59777484366325,36.7449032505927
2024-10-09 00:05:25.945000+00:00,169.95134650333713,28.80336581335677
