time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10
2024-06-02 02:33:54.615,2.90081,2.2640708e+07,2.362456e+06,1.764228e+07,3.217956e+06,7.654164e+06,3.19229e+06,2.010203e+06,2.600356e+06,2.233521e+06,1.80515e+06
2024-06-02 02:34:06.625,2.9008109999999996,2.2626556e+07,2.352927e+06,1.7627336e+07,3.218875e+06,7.645689e+06,3.189001e+06,2.01167e+06,2.595126e+06,2.234111e+06,1.805673e+06
2024-06-02 02:34:18.622,2.900812,2.2714356e+07,2.354178e+06,1.764623e+07,3.216825e+06,7.652505e+06,3.195145e+06,2.008955e+06,2.594466e+06,2.236095e+06,1.804528e+06
2024-06-02 02:34:30.630,2.9008119999999997,2.2676676e+07,2.351598e+06,1.7642724e+07,3.207182e+06,7.650613e+06,3.195081e+06,2.012407e+06,2.59674e+06,2.238723e+06,1.807376e+06
2024-06-02 02:34:42.622,2.9008119999999997,2.2645386e+07,2.354294e+06,1.7642218e+07,3.212892e+06,7.649539e+06,3.196894e+06,2.009405e+06,2.598813e+06,2.244923e+06,1.800554e+06
2024-06-02 02:34:54.625,2.9008109999999996,2.2620024e+07,2.353976e+06,1.7621032e+07,3.20602e+06,7.656283e+06,3.197674e+06,2.011684e+06,2.603822e+06,2.244999e+06,1.809928e+06
2024-06-02 02:35:06.615,2.9008109999999996,2.2652648e+07,2.349293e+06,1.7614488e+07,3.201258e+06,7.653897e+06,3.200045e+06,2.014185e+06,2.601139e+06,2.24607e+06,1.807738e+06
2024-06-02 02:35:18.622,2.900812,2.2716244e+07,2.349769e+06,1.7625732e+07,3.195715e+06,7.652063e+06,3.198572e+06,2.009462e+06,2.600237e+06,2.248731e+06,1.805742e+06
2024-06-02 02:35:30.622,2.9008119999999997,2.2819344e+07,2.35269e+06,1.762281e+07,3.194717e+06,7.655589e+06,3.203884e+06,2.013661e+06,2.598782e+06,2.252554e+06,1.803967e+06
2024-06-02 02:35:42.615,2.9008119999999997,2.2958234e+07,2.375167e+06,1.7641024e+07,3.198388e+06,7.655918e+06,3.202789e+06,2.015188e+06,2.599337e+06,2.254403e+06,1.804322e+06
2024-06-02 02:35:54.625,2.9008109999999996,2.2980056e+07,2.385119e+06,1.7641678e+07,3.203775e+06,7.664145e+06,3.198509e+06,2.019587e+06,2.597516e+06,2.255174e+06,1.804813e+06
2024-06-02 02:36:06.626,2.900812,2.2963944e+07,2.389271e+06,1.7635588e+07,3.214569e+06,7.656602e+06,3.203361e+06,2.017163e+06,2.599287e+06,2.262552e+06,1.806605e+06
2024-06-02 02:36:18.615,2.9008109999999996,2.2981272e+07,2.389565e+06,1.7649492e+07,3.216666e+06,7.662441e+06,3.200457e+06,2.013359e+06,2.599768e+06,2.259095e+06,1.805404e+06
2024-06-02 02:36:30.622,2.9008119999999997,2.292866e+07,2.401064e+06,1.7649894e+07,3.214102e+06,7.662625e+06,3.197394e+06,2.021719e+06,2.597055e+06,2.257752e+06,1.804098e+06
2024-06-02 02:36:42.622,2.9008119999999997,2.2941552e+07,2.418305e+06,1.7654304e+07,3.207541e+06,7.669406e+06,3.199886e+06,2.019376e+06,2.602768e+06,2.257776e+06,1.801597e+06
2024-06-02 02:36:54.625,2.9008119999999997,2.2917784e+07,2.419072e+06,1.7660464e+07,3.19781e+06,7.669953e+06,3.192914e+06,2.020104e+06,2.601323e+06,2.256404e+06,1.804757e+06
2024-06-02 02:37:06.625,2.9008119999999997,2.2898396e+07,2.415142e+06,1.767147e+07,3.191945e+06,7.673578e+06,3.199306e+06,2.018614e+06,2.60456e+06,2.252248e+06,1.802249e+06
2024-06-02 02:37:18.622,2.900813,2.2792172e+07,2.414686e+06,1.7678516e+07,3.190445e+06,7.675075e+06,3.197277e+06,2.023716e+06,2.600085e+06,2.250282e+06,1.804398e+06
2024-06-02 02:37:30.622,2.9008119999999997,2.2656324e+07,2.403281e+06,1.7667812e+07,3.176292e+06,7.675338e+06,3.198906e+06,2.021869e+06,2.598958e+06,2.252137e+06,1.804691e+06
2024-06-02 02:37:42.615,2.900811,2.2508162e+07,2.403426e+06,1.7675434e+07,3.18053e+06,7.679398e+06,3.201307e+06,2.019729e+06,2.600223e+06,2.249874e+06,1.808845e+06
2024-06-02 02:37:54.625,2.9008109999999996,2.2398642e+07,2.401355e+06,1.7682892e+07,3.176445e+06,7.677624e+06,3.198053e+06,2.025848e+06,2.600377e+06,2.255374e+06,1.809471e+06
2024-06-02 02:38:06.625,2.9008109999999996,2.2304804e+07,2.398452e+06,1.767382e+07,3.177772e+06,7.689243e+06,3.193072e+06,2.01627e+06,2.6014e+06,2.255354e+06,1.80435e+06
2024-06-02 02:38:18.630,2.90081,2.2234418e+07,2.385431e+06,1.7678044e+07,3.171393e+06,7.688751e+06,3.199036e+06,2.018844e+06,2.598208e+06,2.256542e+06,1.805468e+06
2024-06-02 02:38:30.622,2.9008089999999997,2.2128852e+07,2.379873e+06,1.7691304e+07,3.173918e+06,7.69266e+06,3.193468e+06,2.023832e+06,2.599342e+06,2.261241e+06,1.802612e+06
2024-06-02 02:38:42.638,2.90081,2.2045508e+07,2.382244e+06,1.7695696e+07,3.175999e+06,7.694846e+06,3.199668e+06,2.028235e+06,2.602201e+06,2.260334e+06,1.809112e+06
2024-06-02 02:38:54.629,2.900813,2.1946922e+07,2.377302e+06,1.7691542e+07,3.174201e+06,7.69374e+06,3.200918e+06,2.028618e+06,2.604062e+06,2.255613e+06,1.805855e+06
2024-06-02 02:39:06.625,2.9008109999999996,2.1870524e+07,2.360565e+06,1.7688794e+07,3.168732e+06,7.691166e+06,3.200989e+06,2.029757e+06,2.600761e+06,2.255817e+06,1.801979e+06
2024-06-02 02:39:18.622,2.900812,2.1799252e+07,2.355415e+06,1.7700336e+07,3.175439e+06,7.69514e+06,3.205403e+06,2.030523e+06,2.604456e+06,2.250621e+06,1.797516e+06
2024-06-02 02:39:30.622,2.90081,2.1763042e+07,2.357294e+06,1.771024e+07,3.167949e+06,7.697092e+06,3.200054e+06,2.029892e+06,2.606171e+06,2.253025e+06,1.799225e+06
2024-06-02 02:39:42.633,2.9008119999999997,2.1742808e+07,2.353917e+06,1.7710826e+07,3.167426e+06,7.693493e+06,3.202846e+06,2.030281e+06,2.603577e+06,2.255499e+06,1.801468e+06
2024-06-02 02:39:54.625,2.9008119999999997,2.1708796e+07,2.359828e+06,1.7712576e+07,3.169895e+06,7.692931e+06,3.206735e+06,2.03592e+06,2.605975e+06,2.252885e+06,1.799632e+06
2024-06-02 02:40:06.646,2.9008139999999996,2.1649162e+07,2.338615e+06,1.7714282e+07,3.169919e+06,7.693727e+06,3.205057e+06,2.034724e+06,2.602118e+06,2.251569e+06,1.802945e+06
2024-06-02 02:40:18.615,2.9008109999999996,2.1593988e+07,2.334967e+06,1.7715448e+07,3.169678e+06,7.694813e+06,3.199354e+06,2.028208e+06,2.605273e+06,2.246075e+06,1.798865e+06
2024-06-02 02:40:30.622,2.900808,2.1554396e+07,2.330498e+06,1.7730988e+07,3.165848e+06,7.69114e+06,3.206689e+06,2.030225e+06,2.606919e+06,2.24543e+06,1.800543e+06
2024-06-02 02:40:42.622,2.9008089999999997,2.1517062e+07,2.323782e+06,1.7750404e+07,3.164949e+06,7.69186e+06,3.19941e+06,2.033039e+06,2.6058e+06,2.249941e+06,1.799986e+06
2024-06-02 02:40:54.625,2.9008089999999997,2.149322e+07,2.324644e+06,1.7747224e+07,3.167935e+06,7.695171e+06,3.205331e+06,2.030085e+06,2.606322e+06,2.247288e+06,1.799697e+06
2024-06-02 02:41:06.626,2.90081,2.1471976e+07,2.322908e+06,1.7744228e+07,3.164388e+06,7.696987e+06,3.202434e+06,2.027107e+06,2.611017e+06,2.249815e+06,1.799518e+06
2024-06-02 02:41:18.622,2.9008109999999996,2.1483424e+07,2.313263e+06,1.7741732e+07,3.164793e+06,7.690822e+06,3.204318e+06,2.023379e+06,2.604827e+06,2.254378e+06,1.798942e+06
2024-06-02 02:41:30.622,2.9008109999999996,2.146256e+07,2.300541e+06,1.7730016e+07,3.166863e+06,7.689076e+06,3.205031e+06,2.031417e+06,2.612537e+06,2.255617e+06,1.796979e+06
2024-06-02 02:41:42.622,2.9008109999999996,2.14095e+07,2.289835e+06,1.7745176e+07,3.162969e+06,7.693154e+06,3.202589e+06,2.031788e+06,2.607715e+06,2.250886e+06,1.799865e+06
2024-06-02 02:41:54.625,2.9008119999999997,2.1372662e+07,2.292692e+06,1.7740392e+07,3.163526e+06,7.691813e+06,3.214118e+06,2.029874e+06,2.609805e+06,2.253518e+06,1.796544e+06
2024-06-02 02:42:06.625,2.9008119999999997,2.1344604e+07,2.297039e+06,1.7748854e+07,3.166054e+06,7.691147e+06,3.207643e+06,2.032569e+06,2.610765e+06,2.251508e+06,1.797408e+06
2024-06-02 02:42:18.622,2.900812,2.1301568e+07,2.298046e+06,1.7741984e+07,3.165647e+06,7.682338e+06,3.208315e+06,2.034189e+06,2.613006e+06,2.252009e+06,1.801117e+06
2024-06-02 02:42:30.622,2.900813,2.1268122e+07,2.303512e+06,1.773934e+07,3.166777e+06,7.690992e+06,3.208725e+06,2.03007e+06,2.614313e+06,2.250218e+06,1.801512e+06
2024-06-02 02:42:42.622,2.9008099999999994,2.1210428e+07,2.307596e+06,1.7765876e+07,3.166422e+06,7.693042e+06,3.210084e+06,2.028863e+06,2.614415e+06,2.252981e+06,1.798074e+06
2024-06-02 02:42:54.625,2.9008119999999997,2.1205472e+07,2.308426e+06,1.7734828e+07,3.168473e+06,7.693273e+06,3.214216e+06,2.025937e+06,2.615004e+06,2.26357e+06,1.797508e+06
2024-06-02 02:43:06.625,2.900814,2.1195486e+07,2.30905e+06,1.7752574e+07,3.174026e+06,7.699712e+06,3.210457e+06,2.024142e+06,2.612781e+06,2.263653e+06,1.797528e+06
2024-06-02 02:43:18.622,2.9008109999999996,2.1215172e+07,2.302795e+06,1.7739268e+07,3.175584e+06,7.696449e+06,3.211227e+06,2.023392e+06,2.613271e+06,2.259994e+06,1.797473e+06
2024-06-02 02:43:30.630,2.9008109999999996,2.1296036e+07,2.300824e+06,1.7733108e+07,3.17412e+06,7.700336e+06,3.212702e+06,2.023779e+06,2.613964e+06,2.262349e+06,1.795939e+06
2024-06-02 02:43:42.622,2.9008109999999996,2.1425688e+07,2.303745e+06,1.7742942e+07,3.178498e+06,7.701981e+06,3.209974e+06,2.021905e+06,2.61381e+06,2.258366e+06,1.800792e+06
2024-06-02 02:43:54.626,2.9008109999999996,2.148474e+07,2.298451e+06,1.7759696e+07,3.182815e+06,7.692669e+06,3.209781e+06,2.023405e+06,2.611727e+06,2.261813e+06,1.798715e+06
2024-06-02 02:44:06.625,2.9008119999999997,2.1479012e+07,2.304169e+06,1.7752864e+07,3.17746e+06,7.698823e+06,3.217012e+06,2.021814e+06,2.614669e+06,2.260788e+06,1.797768e+06
2024-06-02 02:44:18.622,2.9008119999999997,2.1464624e+07,2.30494e+06,1.7764936e+07,3.170625e+06,7.699378e+06,3.218366e+06,2.022944e+06,2.614057e+06,2.265152e+06,1.797059e+06
2024-06-02 02:44:30.622,2.900814,2.1502776e+07,2.307586e+06,1.7763432e+07,3.163689e+06,7.694558e+06,3.222842e+06,2.026038e+06,2.617863e+06,2.268977e+06,1.796194e+06
2024-06-02 02:44:42.615,2.9008149999999997,2.1571772e+07,2.319567e+06,1.7751086e+07,3.163319e+06,7.703831e+06,3.22483e+06,2.021281e+06,2.619578e+06,2.268315e+06,1.797546e+06
2024-06-02 02:44:54.625,2.9008099999999994,2.1749664e+07,2.328689e+06,1.773358e+07,3.161647e+06,7.700115e+06,3.231734e+06,2.019967e+06,2.615635e+06,2.270104e+06,1.796226e+06
2024-06-02 02:45:06.625,2.9008099999999994,2.1899208e+07,2.343173e+06,1.7732136e+07,3.156269e+06,7.702478e+06,3.23084e+06,2.018467e+06,2.614499e+06,2.276859e+06,1.79367e+06
2024-06-02 02:45:18.623,2.9008119999999997,2.204347e+07,2.341189e+06,1.7740652e+07,3.153744e+06,7.699069e+06,3.231917e+06,2.01684e+06,2.614635e+06,2.276292e+06,1.798739e+06
2024-06-02 02:45:30.622,2.9008119999999997,2.2123588e+07,2.351821e+06,1.7726296e+07,3.148763e+06,7.701917e+06,3.231698e+06,2.013455e+06,2.614944e+06,2.275074e+06,1.798283e+06
2024-06-02 02:45:42.622,2.900813,2.2168974e+07,2.364713e+06,1.7734328e+07,3.143718e+06,7.701195e+06,3.236726e+06,2.012927e+06,2.615672e+06,2.27541e+06,1.801556e+06
2024-06-02 02:45:54.626,2.9008109999999996,2.228845e+07,2.382859e+06,1.7712056e+07,3.14862e+06,7.696819e+06,3.232384e+06,2.014682e+06,2.617497e+06,2.267381e+06,1.800911e+06
2024-06-02 02:46:06.625,2.9008119999999997,2.2315084e+07,2.389068e+06,1.7717806e+07,3.140152e+06,7.70438e+06,3.230632e+06,2.013051e+06,2.622099e+06,2.269033e+06,1.798489e+06
2024-06-02 02:46:18.622,2.9008099999999994,2.2280154e+07,2.378763e+06,1.7707168e+07,3.1462e+06,7.704379e+06,3.233119e+06,2.007953e+06,2.619689e+06,2.268854e+06,1.806738e+06
2024-06-02 02:46:30.622,2.9008089999999997,2.2220992e+07,2.380844e+06,1.7720388e+07,3.142903e+06,7.705772e+06,3.230515e+06,2.007756e+06,2.617877e+06,2.269507e+06,1.801066e+06
2024-06-02 02:46:42.622,2.9008099999999994,2.2198584e+07,2.388713e+06,1.7711472e+07,3.144692e+06,7.707874e+06,3.228821e+06,2.002681e+06,2.61665e+06,2.270256e+06,1.803629e+06
2024-06-02 02:46:54.625,2.90081,2.2120148e+07,2.391369e+06,1.7698956e+07,3.140478e+06,7.709589e+06,3.22617e+06,2.003791e+06,2.617545e+06,2.273333e+06,1.806729e+06
2024-06-02 02:47:06.615,2.9008109999999996,2.199192e+07,2.41455e+06,1.7708862e+07,3.147767e+06,7.699585e+06,3.229129e+06,1.999267e+06,2.61926e+06,2.267821e+06,1.805296e+06
2024-06-02 02:47:18.622,2.90081,2.1861756e+07,2.45813e+06,1.7686952e+07,3.150192e+06,7.695445e+06,3.229208e+06,1.998926e+06,2.620174e+06,2.268586e+06,1.806179e+06
2024-06-02 02:47:30.622,2.9008109999999996,2.1727344e+07,2.468489e+06,1.767404e+07,3.148693e+06,7.698218e+06,3.230664e+06,2.001894e+06,2.62022e+06,2.264818e+06,1.81399e+06
2024-06-02 02:47:42.634,2.9008109999999996,2.1619568e+07,2.472579e+06,1.7684376e+07,3.147846e+06,7.696343e+06,3.231737e+06,2.001636e+06,2.615333e+06,2.267789e+06,1.805478e+06
2024-06-02 02:47:54.625,2.9008109999999996,2.154462e+07,2.470977e+06,1.7678202e+07,3.150772e+06,7.691823e+06,3.230232e+06,2.003904e+06,2.618511e+06,2.267196e+06,1.803675e+06
2024-06-02 02:48:06.626,2.9008109999999996,2.1461078e+07,2.450345e+06,1.7680252e+07,3.148835e+06,7.693785e+06,3.228861e+06,2.005841e+06,2.616251e+06,2.270573e+06,1.805765e+06
2024-06-02 02:48:18.622,2.9008119999999997,2.1400264e+07,2.439023e+06,1.7676006e+07,3.155334e+06,7.697478e+06,3.231873e+06,1.999929e+06,2.621327e+06,2.265544e+06,1.806011e+06
2024-06-02 02:48:30.622,2.9008109999999996,2.1375048e+07,2.429496e+06,1.7683564e+07,3.151007e+06,7.698109e+06,3.230799e+06,2.003068e+06,2.623692e+06,2.268866e+06,1.800797e+06
2024-06-02 02:48:42.622,2.9008070000000004,2.1357416e+07,2.426828e+06,1.7682258e+07,3.154862e+06,7.696041e+06,3.230761e+06,2.001741e+06,2.622325e+06,2.268063e+06,1.801918e+06
2024-06-02 02:48:54.630,2.9008109999999996,2.1358164e+07,2.433169e+06,1.7686616e+07,3.155283e+06,7.701756e+06,3.227789e+06,1.998039e+06,2.617656e+06,2.272476e+06,1.800995e+06
2024-06-02 02:49:06.626,2.90081,2.1345778e+07,2.41769e+06,1.76925e+07,3.15396e+06,7.708101e+06,3.229068e+06,1.996456e+06,2.623573e+06,2.273351e+06,1.801017e+06
2024-06-02 02:49:18.616,2.90081,2.1342388e+07,2.418679e+06,1.7686472e+07,3.15815e+06,7.698502e+06,3.229603e+06,1.999457e+06,2.61977e+06,2.278121e+06,1.798787e+06
2024-06-02 02:49:30.622,2.9008089999999997,2.1387186e+07,2.417896e+06,1.7699356e+07,3.160528e+06,7.706035e+06,3.231555e+06,1.995878e+06,2.624342e+06,2.273579e+06,1.799548e+06
2024-06-02 02:49:42.622,2.9008109999999996,2.1416362e+07,2.410943e+06,1.7716336e+07,3.164791e+06,7.703262e+06,3.231835e+06,1.994772e+06,2.618895e+06,2.271962e+06,1.796423e+06
2024-06-02 02:49:54.625,2.9008089999999997,2.1404754e+07,2.403714e+06,1.7718136e+07,3.170572e+06,7.706326e+06,3.235767e+06,1.994001e+06,2.622412e+06,2.276373e+06,1.798131e+06
2024-06-02 02:50:06.625,2.9008109999999996,2.1416488e+07,2.410316e+06,1.772488e+07,3.166691e+06,7.711392e+06,3.231273e+06,1.993683e+06,2.623172e+06,2.277093e+06,1.799391e+06
2024-06-02 02:50:18.622,2.90081,2.1432876e+07,2.404058e+06,1.772946e+07,3.175598e+06,7.710467e+06,3.229715e+06,1.992396e+06,2.621549e+06,2.271363e+06,1.796776e+06
2024-06-02 02:50:30.623,2.9008109999999996,2.142652e+07,2.413063e+06,1.7739632e+07,3.171241e+06,7.719376e+06,3.234049e+06,1.988956e+06,2.631488e+06,2.269802e+06,1.798206e+06
2024-06-02 02:50:42.622,2.900807,2.1377232e+07,2.392132e+06,1.7736296e+07,3.164902e+06,7.701208e+06,3.230426e+06,1.987082e+06,2.626737e+06,2.26644e+06,1.798139e+06
2024-06-02 02:50:54.626,2.900809,2.1367516e+07,2.394986e+06,1.7729716e+07,3.162962e+06,7.712976e+06,3.230561e+06,1.984559e+06,2.628218e+06,2.270721e+06,1.801662e+06
2024-06-02 02:51:06.626,2.90081,2.1350568e+07,2.372206e+06,1.7740394e+07,3.160836e+06,7.711356e+06,3.227526e+06,1.984639e+06,2.626618e+06,2.269115e+06,1.798142e+06
2024-06-02 02:51:18.615,2.90081,2.132044e+07,2.354873e+06,1.7740904e+07,3.157236e+06,7.712407e+06,3.228201e+06,1.984596e+06,2.625626e+06,2.271476e+06,1.796267e+06
2024-06-02 02:51:30.622,2.90081,2.1301348e+07,2.347304e+06,1.7756128e+07,3.162667e+06,7.72052e+06,3.223464e+06,1.980526e+06,2.628994e+06,2.270817e+06,1.798298e+06
2024-06-02 02:51:42.615,2.9008109999999996,2.1271066e+07,2.3452e+06,1.7745258e+07,3.158433e+06,7.714086e+06,3.229626e+06,1.980554e+06,2.627063e+06,2.272229e+06,1.797086e+06
2024-06-02 02:51:54.625,2.90081,2.1233702e+07,2.348996e+06,1.7761454e+07,3.155583e+06,7.715121e+06,3.227184e+06,1.979268e+06,2.624616e+06,2.274596e+06,1.794485e+06
2024-06-02 02:52:06.625,2.9008119999999997,2.121644e+07,2.348561e+06,1.7762906e+07,3.160871e+06,7.712863e+06,3.232488e+06,1.976527e+06,2.627826e+06,2.270608e+06,1.798455e+06
2024-06-02 02:52:18.622,2.9008109999999996,2.1201228e+07,2.334539e+06,1.7777466e+07,3.15873e+06,7.727982e+06,3.228341e+06,1.974007e+06,2.628537e+06,2.262733e+06,1.796773e+06
2024-06-02 02:52:30.622,2.9008119999999997,2.1165852e+07,2.321466e+06,1.7780276e+07,3.158043e+06,7.717384e+06,3.229417e+06,1.976149e+06,2.624503e+06,2.266223e+06,1.795902e+06
2024-06-02 02:52:42.622,2.9008109999999996,2.1151396e+07,2.302771e+06,1.7795582e+07,3.147146e+06,7.728776e+06,3.230388e+06,1.973976e+06,2.624463e+06,2.267728e+06,1.793795e+06
2024-06-02 02:52:54.626,2.900809,2.1100146e+07,2.292844e+06,1.778802e+07,3.14764e+06,7.717148e+06,3.227144e+06,1.973842e+06,2.623767e+06,2.271565e+06,1.792649e+06
2024-06-02 02:53:06.626,2.90081,2.108195e+07,2.286817e+06,1.779421e+07,3.147227e+06,7.710468e+06,3.232208e+06,1.971618e+06,2.622933e+06,2.27158e+06,1.795031e+06
2024-06-02 02:53:18.615,2.9008099999999994,2.1050808e+07,2.275445e+06,1.7787486e+07,3.141369e+06,7.718568e+06,3.22849e+06,1.972286e+06,2.624542e+06,2.269238e+06,1.794807e+06
2024-06-02 02:53:30.622,2.900813,2.1013256e+07,2.265682e+06,1.7779006e+07,3.144782e+06,7.711673e+06,3.225992e+06,1.969736e+06,2.621813e+06,2.268277e+06,1.789546e+06
2024-06-02 02:53:42.633,2.9008099999999994,2.102673e+07,2.255411e+06,1.7778742e+07,3.139626e+06,7.712558e+06,3.232623e+06,1.968517e+06,2.620054e+06,2.275706e+06,1.789506e+06
2024-06-02 02:53:54.625,2.9008109999999996,2.1038434e+07,2.247656e+06,1.7778184e+07,3.142455e+06,7.712586e+06,3.227626e+06,1.966461e+06,2.622516e+06,2.283366e+06,1.793714e+06
2024-06-02 02:54:06.626,2.900811,2.1055574e+07,2.247407e+06,1.7785192e+07,3.138201e+06,7.707405e+06,3.226036e+06,1.964214e+06,2.616204e+06,2.288288e+06,1.791542e+06
2024-06-02 02:54:18.622,2.90081,2.105134e+07,2.252192e+06,1.777878e+07,3.138466e+06,7.719068e+06,3.227364e+06,1.9662e+06,2.617795e+06,2.294025e+06,1.791224e+06
2024-06-02 02:54:30.622,2.9008089999999997,2.1031216e+07,2.25685e+06,1.7775094e+07,3.139306e+06,7.719173e+06,3.230099e+06,1.963595e+06,2.618844e+06,2.293609e+06,1.794618e+06
2024-06-02 02:54:42.616,2.900807,2.1003736e+07,2.266433e+06,1.7762524e+07,3.144608e+06,7.724762e+06,3.229883e+06,1.963707e+06,2.622217e+06,2.29845e+06,1.790451e+06
2024-06-02 02:54:54.626,2.900811,2.0998158e+07,2.272274e+06,1.7771298e+07,3.146776e+06,7.70857e+06,3.230136e+06,1.959198e+06,2.617824e+06,2.299814e+06,1.792331e+06
2024-06-02 02:55:06.638,2.900808,2.102477e+07,2.293061e+06,1.7782912e+07,3.143005e+06,7.717709e+06,3.231594e+06,1.962955e+06,2.621729e+06,2.307097e+06,1.794627e+06
2024-06-02 02:55:18.622,2.9008089999999997,2.101482e+07,2.286673e+06,1.779617e+07,3.136962e+06,7.705812e+06,3.235874e+06,1.960586e+06,2.615751e+06,2.311124e+06,1.791428e+06
2024-06-02 02:55:30.622,2.900808,2.1004586e+07,2.272198e+06,1.7785574e+07,3.139908e+06,7.708509e+06,3.247044e+06,1.959764e+06,2.621123e+06,2.308097e+06,1.794411e+06
2024-06-02 02:55:42.622,2.900808,2.1006876e+07,2.28428e+06,1.7774672e+07,3.140712e+06,7.716288e+06,3.235473e+06,1.957157e+06,2.620645e+06,2.30755e+06,1.797792e+06
2024-06-02 02:55:54.646,2.900809,2.0987546e+07,2.285011e+06,1.7772082e+07,3.137625e+06,7.713559e+06,3.232782e+06,1.956458e+06,2.619342e+06,2.31181e+06,1.795986e+06
2024-06-02 02:56:06.615,2.9008079999999996,2.0991238e+07,2.244628e+06,1.7789976e+07,3.13568e+06,7.712747e+06,3.233591e+06,1.953224e+06,2.617286e+06,2.319336e+06,1.794519e+06
2024-06-02 02:56:18.622,2.9008099999999994,2.10229e+07,2.216599e+06,1.7786214e+07,3.144794e+06,7.709418e+06,3.231863e+06,1.956196e+06,2.618992e+06,2.322533e+06,1.795175e+06
2024-06-02 02:56:30.622,2.900811,2.10404e+07,2.216494e+06,1.7772002e+07,3.136883e+06,7.710759e+06,3.235892e+06,1.954021e+06,2.621905e+06,2.324188e+06,1.794229e+06
