Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-11-01T02:00:57.917,102576035.9929315,29357,4236014.082183522,1105
2024-11-01T02:00:57.917,102576035.9929315,29357,4236014.082183522,1105
2024-11-01T02:00:57.917,102576035.9929315,29357,4236014.082183522,1105
2024-11-01T02:02:26.750,99311199.06938958,28409,3839316.1575073865,1002
2024-11-01T02:03:55.582,102757303.51607162,29391,5254317.604817593,1366
2024-11-01T02:05:24.414,101883818.4149265,29169,4149266.3120085006,1081
2024-11-01T02:06:53.246,101181650.26791209,29013,3450170.384890705,900
2024-11-01T02:08:22.787,102948936.87876326,29479,4435529.177333517,1155
2024-11-01T02:09:50.909,101823528.93806407,29150,4361335.557416501,1132
2024-11-01T02:11:19.708,104056462.93308306,29791,3124565.603098362,816
2024-11-01T02:12:48.509,102755854.0782986,29317,5556409.252858473,1448
2024-11-01T02:12:48.509,102755854.0782986,29317,5556409.252858473,1448
2024-11-01T02:15:45.133,120767041.59569503,33803,17796265.889732733,4311
2024-11-01T02:15:45.133,120767041.59569503,33803,17796265.889732733,4311
2024-11-01T02:15:45.133,120767041.59569503,33803,17796265.889732733,4311
2024-11-01T02:17:19.451,107152578.96111296,30192,12281073.308447555,3027
2024-11-01T02:18:55.714,105815295.55379479,29974,10069402.615421513,2580
