Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20240710_152500.000,13738,M1.0,2024-07-10T15:25:00,2024-07-10T15:37:00,2024-07-10T15:46:00,129034151.8005335,130495111.26486,2701.483339840944,1.0113222696777588,1.035343463875962,0.011322269677758756,0.03534346387596202,862348275.599187,9002.43700003624,46656,1.031865905695114
