37.581,506074163.9863792,22496.092171752854
121.581,505203582.0967248,22476.734237873614
205.582,506023117.7305897,22494.957590535705
289.583,505675056.83627903,22487.219837054112
373.582,505743516.7284074,22488.741983490316
457.582,506958093.3794921,22515.72990155993
541.583,506185933.3373944,22498.57624384263
625.583,508054653.0103396,22540.067723944398
709.583,509699086.1610087,22576.51625029867
793.583,509432626.9479224,22570.61421406161
877.585,508637893.4369465,22553.001862279885
961.775,508343284.04970926,22546.469435368366
1046.632,507579692.2018671,22529.529333743303
1130.35,507870636.9128102,22535.985356757756
1214.638,507350685.3738476,22524.44638609349
1298.926,507239968.3278955,22521.98854453132
1383.215,506425219.293147,22503.893418695352
1467.502,505387666.8935692,22480.828854826505
1551.791,506616955.7246596,22508.15307838473
1636.79,505539119.0665821,22484.197094848638
1720.368,505748324.4440273,22488.848881167753
