time,4-9 keV,10-30 keV
2024-11-12 23:07:19.812000+00:00,49.059892654403434,31.225245857228895
2024-11-12 23:07:39.812000+00:00,49.862495803841156,28.623007869725136
2024-11-12 23:07:59.812000+00:00,51.85949134827508,28.619752693180946
2024-11-12 23:08:19.812000+00:00,48.66513595579516,29.97048015593535
2024-11-12 23:08:39.812000+00:00,49.85736732483725,30.021485757832664
2024-11-12 23:08:59.812000+00:00,46.675939559944155,29.87168860435974
2024-11-12 23:09:19.812000+00:00,49.4629184722744,30.47323241232862
2024-11-12 23:09:39.812000+00:00,49.058212661751185,27.168759632115037
2024-11-12 23:09:59.812000+00:00,49.461354446419215,29.07113962173937
2024-11-12 23:10:19.812000+00:00,49.059892654403434,27.021707630148928
2024-11-12 23:10:39.812000+00:00,50.65731086731785,29.57240166664607
2024-11-12 23:10:59.812000+00:00,49.05989265442696,27.921159219746386
2024-11-12 23:11:19.812000+00:00,49.85599708555552,26.019717407218334
2024-11-12 23:11:39.812000+00:00,48.66199493408998,27.169275093083055
2024-11-12 23:11:59.812000+00:00,51.0578678131187,27.874244117741373
2024-11-12 23:12:19.812000+00:00,46.26422309874025,28.671856069555755
2024-11-12 23:12:39.812000+00:00,49.459950637825465,28.219643783573947
2024-11-12 23:12:59.812000+00:00,50.25397720337735,27.46909008026572
2024-11-12 23:13:19.812000+00:00,49.055244827254995,29.620875740041903
2024-11-12 23:13:39.812000+00:00,51.06625137329936,28.870602893834064
2024-11-12 23:13:59.812000+00:00,47.8659809112627,29.470159053807308
2024-11-12 23:14:19.812000+00:00,49.860815811141464,29.019807481756573
2024-11-12 23:14:39.812000+00:00,50.25397720337735,31.5711815834097
2024-11-12 23:14:59.812000+00:00,48.663455581672984,29.31927251816275
2024-11-12 23:15:19.812000+00:00,51.45744514463705,29.22210235594779
2024-11-12 23:15:39.812000+00:00,49.867623519905614,27.57097239494774
2024-11-12 23:15:59.812000+00:00,51.85122413636101,27.92119941711882
2024-11-12 23:16:19.812000+00:00,56.250112152081826,28.717312717428666
2024-11-12 23:16:39.812000+00:00,56.250112152108805,31.171480846410123
2024-11-12 23:16:59.812000+00:00,50.25910568238126,30.370187759404377
2024-11-12 23:17:19.812000+00:00,53.05654335020295,29.170050334921196
2024-11-12 23:17:39.812000+00:00,54.45506439209874,30.22470664978521
2024-11-12 23:17:59.812000+00:00,51.45912551880724,28.720857238774226
2024-11-12 23:18:19.812000+00:00,56.05514221189634,27.623284435263482
2024-11-12 23:18:39.812000+00:00,56.059791564950565,29.92147912979615
2024-11-12 23:18:59.812000+00:00,55.25550842286059,29.072670841221793
2024-11-12 23:19:19.812000+00:00,50.46668243406607,29.5720138072874
2024-11-12 23:19:39.812000+00:00,50.46668243409028,29.672958278660854
2024-11-12 23:19:59.812000+00:00,49.862495803841156,28.017577266697693
2024-11-12 23:20:19.812000+00:00,53.05920333860627,29.42125377654099
2024-11-12 23:20:39.812000+00:00,49.464493179329374,27.67617349625086
2024-11-12 23:20:59.812000+00:00,52.06361999510072,29.368542242040885
2024-11-12 23:21:19.812000+00:00,53.05141487122449,28.472932052616958
2024-11-12 23:21:39.812000+00:00,53.85569839478419,29.26879644394399
2024-11-12 23:21:59.812000+00:00,52.253940200814206,28.420876407627937
2024-11-12 23:22:19.812000+00:00,50.66195945738144,30.32548646925921
2024-11-12 23:22:39.812000+00:00,47.8625328064043,27.46894245148154
2024-11-12 23:22:59.812000+00:00,50.66165084837265,30.22211813925741
2024-11-12 23:23:19.812000+00:00,51.862151336678394,27.670096302036992
2024-11-12 23:23:39.812000+00:00,58.44778823853494,29.924363231663826
