date_time,temperature,emission_measure
2024-11-01 02:00:00,4.697622954880539,9.789189353650693e+48
2024-11-01 02:01:00,4.694205152371662,9.744478654713482e+48
2024-11-01 02:02:00,4.665707012154156,9.890233182471092e+48
2024-11-01 02:03:00,4.691691235129119,9.679678812371675e+48
2024-11-01 02:04:00,4.746474096793444,9.338239023040172e+48
2024-11-01 02:05:00,4.735964173535432,9.388612723102945e+48
2024-11-01 02:06:00,4.7504371464036925,9.329153688171718e+48
2024-11-01 02:07:00,4.841225718655201,8.86216007650405e+48
2024-11-01 02:08:00,5.182071450709567,7.411378802772829e+48
2024-11-01 02:09:00,6.043473127097108,5.256686222745549e+48
2024-11-01 02:10:00,7.16587883263913,4.0377704460693505e+48
2024-11-01 02:11:00,7.925353179987688,3.77515856200563e+48
2024-11-01 02:12:00,7.993434944455294,3.9807571056922875e+48
2024-11-01 02:13:00,9.264471496357814,3.730684850234292e+48
2024-11-01 02:14:00,11.663931193006894,4.2918470444054697e+48
2024-11-01 02:15:00,12.037490587125525,5.2049521336515134e+48
2024-11-01 02:16:00,11.881465088149302,6.09585497354069e+48
2024-11-01 02:17:00,10.501260811145551,6.561205963752482e+48
2024-11-01 02:18:00,9.107765864421768,6.445175570404822e+48
2024-11-01 02:19:00,8.09657309711751,6.379071286419755e+48
2024-11-01 02:20:00,7.626018234820404,6.20902045572818e+48
