date_time,Mean,Std,diff_count,Diff_error,Img_count,area
2024-11-13 15:08:12.416425,3.9378825820812464,122.43156432882549,0.0,1100.349632711796,2494217.884765625,128
2024-11-13 15:09:49.407720,-5.2113030264115405,103.57818654185431,0.0,0.0,0.0,0
2024-11-13 15:11:26.400015,3.942749133170669,118.03764030797156,1165664.5634765625,4513.708583161529,42414980.171875,2249
2024-11-13 15:13:03.392310,-6.076920401523908,106.77876625731442,328621.36669921875,2442.5061002594625,12328026.80859375,696
2024-11-13 15:14:40.384490,-6.404488249646847,119.10335432905018,0.0,0.0,0.0,0
2024-11-13 15:16:17.344785,2.9807719061684,147.25394963389758,121415.24853515625,755.2268026477212,1311085.037109375,70
2024-11-13 15:17:54.369080,-1.4367080818458113,146.20798853156626,0.0,0.0,0.0,0
2024-11-13 15:19:31.361375,-2.2684736312657847,153.17774001958625,0.0,1205.3979940146778,3022648.025390625,168
2024-11-13 15:21:08.385680,5.337140426351612,163.81816995719223,0.0,907.9970537717637,1723423.1337890625,99
2024-11-13 15:22:45.409975,11.791832541415179,168.7567765739818,0.0,494.79211622786596,510219.39453125,26
2024-11-13 15:24:22.402270,16.817882903129146,174.43812503228366,0.0,1761.1878327638397,6511201.373046875,346
2024-11-13 15:25:59.425565,14.7151556012157,177.37270503895675,0.0,1910.3969866193715,7654772.140625,417
2024-11-13 15:27:36.384745,14.526724562304695,179.50554743306674,0.0,2214.7205712550362,10319194.74609375,542
2024-11-13 15:29:13.376915,20.07414333718591,180.56309820087708,0.0,1018.1117057143091,2170134.1796875,111
2024-11-13 15:30:50.337210,13.300907495398313,182.88302884538723,0.0,886.9075033133917,1642572.66015625,87
2024-11-13 15:32:27.296505,16.4538894953127,193.58212748319164,0.0,1414.8149324957278,4232295.6953125,258
2024-11-13 15:34:04.258810,13.13952206669235,194.51653615201076,0.0,2539.3635159066866,13570745.245117188,773
2024-11-13 15:41:05.155060,0.693393904370532,194.06334909670767,0.0,2374.8824181420014,11954251.049804688,732
2024-11-13 15:42:42.114355,2.1551570994392364,192.13938855912903,0.0,2319.7258751288236,11418551.146484375,698
2024-11-13 15:44:19.756500,-9.142074397500107,187.57169039748976,0.0,1545.1014126082923,5084099.4140625,329
2024-11-13 15:45:56.358200,-1.1225520097598563,198.47553967873841,0.0,1576.161626205837,5276077.2724609375,326
2024-11-13 15:47:32.995125,8.599070031248662,195.37089493384656,0.0,1705.5637424157912,6160659.7421875,381
2024-11-13 15:49:09.956420,5.647639227772784,198.01701785218603,0.0,2028.7356537467376,8732537.200195312,522
2024-11-13 15:50:46.916590,2.1063711955823807,197.94934072586045,0.0,2142.9048605701278,9707167.647460938,570
2024-11-13 15:52:23.907885,7.408193677496683,201.22413857916138,0.0,2633.644421466327,14663989.549804688,838
2024-11-13 15:54:00.869190,5.790015945379051,203.6955953452812,0.0,2543.928695591123,13728197.927734375,793
2024-11-13 15:55:37.860485,-0.4319057403364582,207.12480152381036,0.0,2926.9975172214126,18237183.12890625,1033
2024-11-13 15:57:14.820780,3.428288600659218,209.10148513738633,0.0,2797.895703589407,16643738.1875,938
2024-11-13 15:58:51.781950,11.578517614828133,208.9846117258167,0.0,3449.6029971065486,25399234.015625,1445
2024-11-13 16:08:33.636615,16.453699541971663,217.34767328738783,1381943.6967773438,3859.4593780629393,31740383.608398438,1732
2024-11-13 16:10:10.627910,13.196815739908395,218.8878467339487,0.0,3359.5993204175406,24070289.060546875,1313
2024-11-13 16:24:43.272210,-1.1172921749925089,243.0763060860476,1411790.2592773438,3507.2078375359833,27046148.797851562,1681
2024-11-13 16:26:20.267515,3.7904386584478402,261.6222997171602,3099782.4233398438,4365.952869952502,42029116.935546875,2516
2024-11-13 16:27:57.259810,-3.491992530285519,246.75698565314687,1536817.9990234375,3984.243951950275,34643041.49511719,2077
2024-11-13 16:29:34.251105,0.07914633363297804,244.7722657557639,1410592.7822265625,3749.968343974459,30588733.026367188,1746
2024-11-13 16:31:11.239275,-1.2922392020889517,259.48185871679635,1912988.01953125,3704.3429230371044,30211863.59765625,1593
2024-11-13 16:32:48.231570,-2.888695368348958,254.32345595206763,1936172.4301757812,3587.1157858894035,28318550.879882812,1451
2024-11-13 16:34:25.221875,-19.864298403321776,239.97402094145235,1498011.4599609375,3178.954448477997,22057769.3984375,1143
2024-11-13 16:36:02.214170,-10.887903450194768,236.21977955110702,1382900.9404296875,3087.4830353231423,20714515.82421875,1079
2024-11-13 16:37:39.174340,-4.570750931038911,261.6941315598647,2169070.21484375,3987.1178729274093,34992151.58105469,1792
2024-11-13 16:39:16.134645,-5.160168122083815,268.9872557087423,2656755.2392578125,4090.1733115189286,37094673.88183594,1904
2024-11-13 16:40:53.949400,-9.706974230555199,257.71426888339295,1961798.861328125,3807.7288500634427,31705141.897460938,1681
2024-11-13 16:42:30.542350,-17.05152551260648,251.07417110589176,1692309.0610351562,3644.2032540309074,28963150.147460938,1482
2024-11-13 16:44:07.154050,-18.321754205727494,247.7616133227239,1453006.66796875,3402.843169036246,25059780.301757812,1290
2024-11-13 16:45:43.975700,-23.024078592526006,248.47256765203625,1530347.6723632812,3404.526147148982,24936192.966796875,1325
2024-11-13 16:47:20.935005,-30.16057745815676,255.44368745931953,1650491.3051757812,3807.1172285656003,31473645.03125,1682
2024-11-13 16:48:57.896300,-18.664301613800777,268.94069084179097,2020383.30859375,4627.975477254218,46570971.18261719,2612
2024-11-13 16:50:34.856470,-21.62842183553786,272.3595695370781,2134789.62890625,4000.8572624467192,35126882.58496094,1881
2024-11-13 16:52:11.815765,-22.179596870853132,253.81853266832644,1526284.9497070312,3624.726118862993,28294469.135742188,1561
2024-11-13 16:53:48.777070,-22.834050340310775,245.61744974261646,0.0,3009.04331351306,19342678.896484375,1071
2024-11-13 16:55:25.737240,-23.027990026111897,244.653192893423,0.0,2942.364489664573,18575848.985351562,1096
2024-11-13 16:57:02.696535,-10.894423397970977,261.6334998619463,1768829.1796875,4147.011397177528,37228375.2421875,2069
2024-11-13 16:58:39.657830,-4.4904648773597025,286.7485043337486,2695488.3100585938,4688.459858209411,48320418.69140625,2538
2024-11-13 17:00:16.617010,-1.1155397885364495,287.2445136948966,2923068.0190429688,4784.981982489998,50411499.99902344,2618
2024-11-13 17:01:53.577305,-4.530274817002697,283.15188211343957,2802166.5063476562,4952.611651187732,53746400.46484375,2900
2024-11-13 17:03:30.537600,6.351638414451436,296.08995563390636,3308249.8740234375,4978.354301500601,54764002.27734375,2898
2024-11-13 17:05:06.898950,70.74529664825992,601.6835420795846,15931909.758300781,8700.44805235728,175806409.88671875,7879
2024-11-13 17:05:25.449810,82.49530467445743,652.7758916548804,18067996.712890625,9407.881390440241,205177745.9423828,9240
2024-11-13 17:05:44.809840,80.32162846196653,663.4103289067067,20163528.805664062,9114.418678831214,193666183.34472656,8643
2024-11-13 17:06:05.609005,70.71251230683617,634.7368523742924,17131528.416015625,8803.208497451902,180538159.78710938,8097
2024-11-13 17:06:26.377920,69.01433478875047,623.4596127051733,16509522.620605469,8860.172684685182,182229311.8486328,8216
2024-11-13 17:06:47.146075,67.05160577458157,620.499101581717,15131738.263183594,8975.476068651487,186255931.21289062,8508
2024-11-13 17:07:07.914115,68.37633769958478,630.083261133462,14123378.689941406,9027.217429963235,188353295.0810547,8573
2024-11-13 17:07:28.714155,70.26905419288558,635.2162979487559,13826550.865234375,9085.449375659193,190501458.35546875,8650
2024-11-13 17:07:49.482185,70.53005275887162,592.2265218248308,13218944.22265625,9062.5928333742,188065402.1357422,8635
2024-11-13 17:08:10.250350,68.39654231411326,564.0813747803347,12767595.786621094,9017.517506402273,185300096.99121094,8570
2024-11-13 17:08:31.182650,66.38115876888831,576.5280095215642,12771467.814941406,8810.77814907884,177704127.1591797,8095
2024-11-13 17:08:51.786420,62.61861917298061,559.8747146252863,12099290.947753906,8653.740469870416,171172790.2607422,7857
2024-11-13 17:09:12.552460,63.168258529172554,569.1102983049389,11380050.911132812,8550.136624299605,167496317.00683594,7619
2024-11-13 17:09:33.322500,60.081460553914646,540.057843941053,10639598.767089844,8383.095385648016,160399753.19140625,7336
2024-11-13 17:09:54.885300,56.17823241727666,515.9226464451774,10017657.90234375,8160.236985508936,151703988.27734375,6926
2024-11-13 17:10:14.858695,51.66430963999829,483.8490840548243,8965908.672363281,8006.239740796511,145159857.09277344,6741
2024-11-13 17:10:35.623610,44.82873967295921,485.37013650607685,8499595.666015625,8045.804159194731,146396319.75097656,6823
2024-11-13 17:10:56.393765,40.67007244980951,476.68373101689366,8294573.4287109375,7966.712309461696,143206942.14453125,6711
2024-11-13 17:11:17.160805,38.945015196267285,474.13932543154505,8430742.524902344,7975.915455422705,143388061.55078125,6703
2024-11-13 17:11:37.928845,41.04954304182184,460.1705070971813,8137121.371582031,8015.0432989158635,144279644.7109375,6816
2024-11-13 17:11:58.696885,40.91601386926929,452.35408079348895,7775842.448730469,7946.0023288910625,141613987.9404297,6678
2024-11-13 17:12:19.464915,38.038413381276484,426.0370094137528,7289791.595703125,7875.131079638254,138293744.14453125,6603
2024-11-13 17:12:40.232955,34.942302341509354,401.051626001827,6782229.342285156,7626.338963860656,129168404.40039062,6196
2024-11-13 17:13:01.112000,34.82452056846881,390.0577890132639,5164598.318847656,7501.136479226362,124732243.00976562,6024
2024-11-13 17:13:21.769025,33.2964797097727,378.3147291943478,4793866.4619140625,7269.525034958386,116923554.05566406,5637
2024-11-13 17:13:42.537190,30.077958456401696,365.66037207880623,4521774.9921875,7039.681649622186,109419098.47753906,5284
2024-11-13 17:14:03.305230,27.155649372886433,350.6178499724363,4232999.972167969,6987.530747011399,107335218.94238281,5247
2024-11-13 17:14:24.732600,26.979889024442446,343.9840388119955,4307419.595703125,6785.067814712255,101197654.62695312,4910
2024-11-13 17:14:44.841300,25.9103714524207,339.69616748093915,4141552.9301757812,6609.990742723962,96054701.81152344,4670
2024-11-13 17:15:05.609465,23.89079020589872,334.149422400301,3807549.7788085938,6376.8055776192405,89360250.35449219,4349
2024-11-13 17:15:26.376380,22.835845533153545,325.4229084986294,3598809.3251953125,6163.91253556487,83315989.79394531,4048
2024-11-13 17:15:47.145535,24.46739223492145,317.2086734746504,3386887.3701171875,6039.857255676272,79762896.81152344,3887
2024-11-13 17:16:07.913575,24.448150764094002,313.47352447666066,3125820.9926757812,6043.113181653106,79576933.21679688,3924
