Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241009_012500.000,13848,X1.8,2024-10-09T01:25:00.000,2024-10-09T01:56:00.000,2024-10-09T02:43:00.000,195514324.5,245108516.0,4097.215752503866,1.253660142942621,1.1572111941796412,0.25366014294262107,0.1572111941796413,64503573693.58542,9148.615999937057,51696,0.9252796212895376
