# Date,Intensity
2024-11-01 12:00:40.751420,6105828352.0
2024-11-01 12:02:04.751695,6084961792.0
2024-11-01 12:03:28.751970,6087021056.0
2024-11-01 12:04:52.752245,6096184832.0
2024-11-01 12:06:16.752520,6072402432.0
2024-11-01 12:07:40.750670,6105633280.0
2024-11-01 12:09:04.750945,6077805056.0
2024-11-01 12:10:28.751220,6082745856.0
2024-11-01 12:11:52.751485,6102850560.0
2024-11-01 12:13:16.751760,6111906816.0
2024-11-01 12:14:40.751910,6113127424.0
2024-11-01 12:16:04.752310,6086916096.0
2024-11-01 12:17:28.752460,6111770112.0
2024-11-01 12:18:52.752860,6084213248.0
2024-11-01 12:20:16.753010,6090877440.0
2024-11-01 12:21:40.753160,6066777088.0
2024-11-01 12:23:04.753560,6119730688.0
2024-11-01 12:24:28.753710,6142963712.0
2024-11-01 12:25:52.754110,6148374016.0
2024-11-01 12:27:16.754260,6117058048.0
2024-11-01 12:28:40.754535,6122502144.0
2024-11-01 12:30:04.754810,6136244736.0
2024-11-01 12:31:29.430850,6131981824.0
2024-11-01 12:32:53.331235,6117999104.0
2024-11-01 12:34:17.617635,6137419776.0
2024-11-01 12:35:41.905785,6127582208.0
2024-11-01 12:37:06.194060,6128448512.0
2024-11-01 12:38:30.482335,6122522624.0
2024-11-01 12:39:54.770610,6117777408.0
2024-11-01 12:41:19.587600,6109216768.0
2024-11-01 12:42:43.347035,6099997696.0
2024-11-01 12:44:07.635310,6112079872.0
2024-11-01 12:45:31.923585,6103154176.0
2024-11-01 12:46:56.211735,6103415296.0
2024-11-01 12:48:20.500010,6082347520.0
2024-11-01 12:49:44.788285,6098238976.0
2024-11-01 12:51:09.765600,6093293568.0
2024-11-01 12:52:33.364835,6088515584.0
2024-11-01 12:53:57.652985,6116556800.0
2024-11-01 12:55:21.941385,6100292096.0
2024-11-01 12:56:46.229535,6108817408.0
2024-11-01 12:58:10.517810,6110238720.0
2024-11-01 12:59:34.805960,6071864832.0
2024-11-01 13:00:59.254235,6088606208.0
2024-11-01 13:02:23.798635,6116176896.0
2024-11-01 13:03:48.340785,6105591296.0
2024-11-01 13:05:12.885060,6140107264.0
2024-11-01 13:06:37.429210,6118354432.0
2024-11-01 13:07:53.999465,6112309760.0
2024-11-01 13:09:12.143730,6094417408.0
2024-11-01 13:10:42.256015,6114593792.0
2024-11-01 13:12:01.360155,6051429376.0
2024-11-01 13:13:25.942555,6033733632.0
2024-11-01 13:14:50.518705,6051333120.0
2024-11-01 13:16:15.949900,6065019904.0
