# Date,Intensity
2024-06-02 02:30:06.625000,48465414.67196588
2024-06-02 02:30:18.622000,48467593.373025686
2024-06-02 02:30:30.622000,48465056.63249688
2024-06-02 02:30:42.615000,48471840.949142456
2024-06-02 02:30:54.625000,48496154.174974695
2024-06-02 02:31:06.646000,48523021.352334015
2024-06-02 02:31:18.622000,48564460.27144143
2024-06-02 02:31:30.622000,48580307.07985256
2024-06-02 02:31:42.622000,48616031.86143461
2024-06-02 02:31:54.616000,48691922.83945617
2024-06-02 02:32:06.626000,48740157.40431121
2024-06-02 02:32:18.622000,48781602.64946779
2024-06-02 02:32:30.647000,48805578.85363783
2024-06-02 02:32:42.615000,48799996.69058181
2024-06-02 02:32:54.625000,48850906.57374556
2024-06-02 02:33:06.625000,48860007.77024081
2024-06-02 02:33:18.630000,48863951.792775124
2024-06-02 02:33:30.616000,48897221.88132151
2024-06-02 02:33:42.622000,48905755.28903996
2024-06-02 02:33:54.615000,48927740.87237703
2024-06-02 02:34:06.625000,48898794.164804265
2024-06-02 02:34:18.622000,48941932.121075064
2024-06-02 02:34:30.630000,48928269.73964532
2024-06-02 02:34:42.622000,48916979.107918754
2024-06-02 02:34:54.625000,48922340.68334684
2024-06-02 02:35:06.615000,48916984.93972893
2024-06-02 02:35:18.622000,48934800.32487455
2024-06-02 02:35:30.622000,48963537.106162004
2024-06-02 02:35:42.615000,49025776.23093121
2024-06-02 02:35:54.625000,49046261.89020933
2024-06-02 02:36:06.626000,49054038.662278004
2024-06-02 02:36:18.615000,49054022.47854135
2024-06-02 02:36:30.622000,49033470.628224105
2024-06-02 02:36:42.622000,49058379.515804544
2024-06-02 02:36:54.625000,49062240.503693454
2024-06-02 02:37:06.625000,49042990.72121875
2024-06-02 02:37:18.622000,49010309.86830244
2024-06-02 02:37:30.622000,48940321.537555695
2024-06-02 02:37:42.615000,48905264.07959705
2024-06-02 02:37:54.625000,48873416.434231676
2024-06-02 02:38:06.625000,48833444.16440782
2024-06-02 02:38:18.630000,48795132.394055456
2024-06-02 02:38:30.622000,48775783.58313147
2024-06-02 02:38:42.638000,48749335.53042082
2024-06-02 02:38:54.629000,48714552.78227173
2024-06-02 02:39:06.625000,48670924.096743986
2024-06-02 02:39:18.622000,48655082.78371711
2024-06-02 02:39:30.622000,48644818.516207546
2024-06-02 02:39:42.633000,48650968.07376694
2024-06-02 02:39:54.625000,48642468.38471435
2024-06-02 02:40:06.646000,48620703.01646366
2024-06-02 02:40:18.615000,48592435.70160208
2024-06-02 02:40:30.622000,48581890.28712
2024-06-02 02:40:42.622000,48585464.261866264
2024-06-02 02:40:54.625000,48566749.48264433
2024-06-02 02:41:06.626000,48572502.163188905
2024-06-02 02:41:18.622000,48541205.89035274
2024-06-02 02:41:30.622000,48537571.04478714
2024-06-02 02:41:42.622000,48527212.56228001
2024-06-02 02:41:54.625000,48518293.49851008
2024-06-02 02:42:06.625000,48511272.01624925
2024-06-02 02:42:18.622000,48486534.11527531
2024-06-02 02:42:30.622000,48482049.68744969
2024-06-02 02:42:42.622000,48477350.808912
2024-06-02 02:42:54.625000,48450147.06227084
2024-06-02 02:43:06.625000,48456291.23411567
2024-06-02 02:43:18.622000,48464763.819497384
2024-06-02 02:43:30.630000,48480257.417666994
2024-06-02 02:43:42.622000,48528812.114956826
2024-06-02 02:43:54.626000,48544063.02237547
