Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-07-10 04:12:42.615000,50806679.92502786,4357275.258539767,46456354.447083935,2.900811
2024-07-10 04:12:54.622000,50812067.79343164,4356803.198552681,46462168.52384781,2.9008119999999997
2024-07-10 04:13:06.617000,50811859.16628143,4352458.329756747,46466453.69174345,2.900811
2024-07-10 04:13:18.638000,50826758.04344304,4343816.727052099,46489922.46993081,2.90081
2024-07-10 04:13:30.623000,50817658.108479396,4337210.412681428,46487434.36744715,2.9008089999999997
2024-07-10 04:13:42.626000,50822380.52294396,4335458.603258127,46494008.56588923,2.9008079999999996
2024-07-10 04:13:54.630000,50808453.36885448,4334070.024627621,46481432.75942428,2.9008079999999996
2024-07-10 04:14:06.622000,50774021.4719263,4319330.352787548,46461737.76919627,2.900811
2024-07-10 04:14:18.622000,50763154.592576146,4317307.360835518,46452858.02733855,2.900812
2024-07-10 04:14:30.630000,50744828.770181015,4306064.963256802,46445746.686527796,2.9008089999999997
2024-07-10 04:14:42.625000,50762613.101913154,4301664.740195249,46468037.75355392,2.900813
2024-07-10 04:14:54.622000,50759338.681492865,4298653.721321383,46467678.17689605,2.900811
2024-07-10 04:15:06.623000,50751081.68026114,4297803.26949946,46460265.07759382,2.900811
2024-07-10 04:15:18.622000,50777944.0914779,4289561.536260562,46495371.982308395,2.90081
2024-07-10 04:15:30.622000,50761126.71977827,4283645.602435182,46484467.44185245,2.90081
2024-07-10 04:15:42.615000,50753265.89701983,4280669.785104924,46479636.21208,2.900811
2024-07-10 04:15:54.630000,50757353.029894054,4280852.147899329,46483579.936783195,2.900811
2024-07-10 04:16:06.622000,50762432.98856768,4283055.324872941,46486481.19439702,2.900811
2024-07-10 04:16:18.615000,50769283.486583576,4289866.52353428,46486453.61590259,2.900811
2024-07-10 04:16:30.622000,50782466.00692014,4283686.52766416,46505764.07770103,2.900811
2024-07-10 04:16:42.616000,50756775.78220421,4277321.257621581,46486424.99385516,2.9008089999999997
2024-07-10 04:16:54.622000,50767390.64785998,4275727.96858259,46498748.62624673,2.9008119999999997
2024-07-10 04:17:06.616000,50782719.72906887,4291360.933201094,46498439.22958097,2.900811
2024-07-10 04:17:18.647000,50805455.43987526,4312694.622297006,46499906.405484535,2.900811
2024-07-10 04:17:30.623000,50816577.03075246,4325483.339302933,46498167.92487889,2.9008089999999997
2024-07-10 04:17:42.626000,50830231.95926932,4310990.616072539,46526238.35196433,2.900811
2024-07-10 04:17:54.622000,50838992.84647835,4317366.293334032,46528791.1062052,2.9008089999999997
2024-07-10 04:18:06.631000,50836101.64057626,4320087.492803735,46523143.53577104,2.90081
2024-07-10 04:18:18.622000,50864584.71944043,4329931.295052072,46541692.8375178,2.90081
2024-07-10 04:18:30.616000,50900082.7699564,4357484.85509742,46549646.978034765,2.900811
2024-07-10 04:18:42.626000,50957900.3650361,4384744.73845055,46580191.93955893,2.9008089999999997
2024-07-10 04:18:54.622000,51006239.98339773,4433969.9718251005,46579469.382506736,2.900809
2024-07-10 04:19:06.615000,51038475.84482526,4457712.284891757,46587780.572785445,2.9008069999999995
2024-07-10 04:19:18.623000,51055243.5925589,4449469.751003773,46612827.39596257,2.900807
2024-07-10 04:19:30.622000,51048673.33515352,4454122.09287895,46601757.85505281,2.9008079999999996
2024-07-10 04:19:42.615000,51071937.518119946,4457380.337692003,46621647.96096537,2.9008089999999997
2024-07-10 04:19:54.622000,51057955.21180471,4443075.018038072,46622050.607261635,2.9008089999999997
2024-07-10 04:20:06.630000,51042886.31205985,4432904.751743393,46617130.60046353,2.9008089999999997
2024-07-10 04:20:18.623000,51037640.87880313,4424049.2910770755,46620627.55596801,2.9008089999999997
2024-07-10 04:20:30.623000,51047402.622026265,4425488.398068126,46629056.022283435,2.90081
2024-07-10 04:20:42.626000,51059729.15850084,4423443.995489537,46643391.796294205,2.900811
2024-07-10 04:20:54.630000,51059106.939096324,4415464.990812911,46650738.24207722,2.90081
2024-07-10 04:21:06.623000,51061244.920387805,4409570.492675844,46658880.3410907,2.900812
2024-07-10 04:21:18.623000,51075477.753665775,4412142.449621917,46670492.25821019,2.900815
2024-07-10 04:21:30.630000,51032351.60889323,4409124.818068308,46630486.477243975,2.900814
2024-07-10 04:21:42.630000,51031353.268427424,4416770.603010052,46621699.978006184,2.9008139999999996
2024-07-10 04:21:54.622000,51028690.23270373,4404373.532523469,46631495.37733043,2.900813
2024-07-10 04:22:06.623000,51020802.788735434,4401199.594734304,46626796.00511995,2.900813
2024-07-10 04:22:18.638000,51006213.775241636,4393668.947291673,46619774.52527964,2.900813
2024-07-10 04:22:30.615000,50971136.00300054,4374747.268953406,46603474.683459215,2.900811
2024-07-10 04:22:42.625000,50940854.816118665,4370160.27586768,46577986.638908915,2.900811
2024-07-10 04:22:54.623000,50943721.96474643,4359799.945670385,46591059.330973536,2.9008119999999997
2024-07-10 04:23:06.615000,50933811.26864177,4354713.561138592,46586177.45175401,2.900811
2024-07-10 04:23:18.623000,51303256.018226616,4346366.6909931805,46964036.633867815,2.900813
2024-07-10 04:23:30.622000,50914858.32242834,4332000.832870244,46589928.61309178,2.900812
2024-07-10 04:23:42.625000,50905558.85731305,4327305.251081421,46585466.4142316,2.900812
2024-07-10 04:23:54.622000,50875201.45228352,4321357.716859181,46561152.7259101,2.900811
2024-07-10 04:24:06.622000,50875491.80178109,4314237.077674432,46568478.56101031,2.900813
2024-07-10 04:24:18.622000,50843842.743396424,4304599.434710201,46546443.359154835,2.900813
2024-07-10 04:24:30.616000,50826424.17832518,4305819.43751631,46527789.278385065,2.900813
2024-07-10 04:24:42.626000,50818090.934538335,4298289.582365214,46527022.0889875,2.9008119999999997
2024-07-10 04:24:54.623000,50810520.49165494,4298321.678562749,46519406.44267215,2.9008149999999997
2024-07-10 04:25:06.630000,50802768.328316346,4295190.794853303,46514700.02192489,2.900812
2024-07-10 04:25:18.623000,50817998.13914109,4296084.095103059,46529034.811299324,2.900811
2024-07-10 04:25:30.622000,50792818.010956936,4296446.6501103835,46503530.735531986,2.9008119999999997
2024-07-10 04:25:42.626000,50797681.89124911,4296434.827063999,46508467.79851028,2.900813
2024-07-10 04:25:54.639000,50795977.541468546,4292147.408330009,46511027.08102866,2.900813
2024-07-10 04:26:06.616000,50762665.60029785,4287253.215481194,46482592.10358486,2.90081
2024-07-10 04:26:18.622000,50743262.31061749,4283132.050403871,46467346.1782558,2.9008089999999997
2024-07-10 04:26:30.622000,50721617.75504083,4274455.755461406,46454456.51387027,2.90081
2024-07-10 04:26:42.625000,50708369.04175041,4265881.94331928,46449713.011193424,2.90081
2024-07-10 04:26:54.622000,50712851.43608065,4264747.594811384,46455196.68285983,2.900812
2024-07-10 04:27:06.622000,50700682.87752434,4266289.140320317,46441512.7759011,2.900813
2024-07-10 04:27:18.623000,50707809.155571215,4265566.928995423,46449532.59655138,2.900813
2024-07-10 04:27:30.622000,50690908.13819846,4261608.293396268,46436477.48528517,2.9008139999999996
2024-07-10 04:27:42.615000,50690913.65389163,4263257.830388298,46434795.19886487,2.900814
2024-07-10 04:27:54.622000,50722466.11902785,4263979.768458335,46465701.21451992,2.9008169999999995
2024-07-10 04:28:06.654000,50709998.88651906,4258745.393101865,46458434.928414896,2.900813
2024-07-10 04:28:18.622000,50735256.197230294,4257703.360300495,46484799.428573795,2.9008119999999997
2024-07-10 04:28:30.622000,50708528.99707323,4257440.852727341,46458240.28461016,2.90081
2024-07-10 04:28:42.638000,50725957.549200796,4264845.386661758,46468420.44844607,2.900817
