# xmin xmax ymin ymax
-330.813478,-198.059119,-294.826788,-149.662468
-297.674282,-274.200986,-250.330161,-221.799179
-225.993641,-263.319430,-200.645589,-228.008720
-120.131309,-345.635571,-84.175273,-279.424770
-106.575670,-229.203838,-69.118117,-161.255750
-212.608663,-217.690148,-182.799944,-187.586593
-253.873696,-233.935263,-131.582769,-166.391329
-151.831780,-210.984913,-128.128795,-180.857245
