5.875889160156250000e+04,2.666666666666666630e-01
8.290707880859375000e+05,2.999999999999999889e-01
3.393541601562500000e+04,3.333333333333333148e-01
1.687057275390625000e+05,2.833333333333333259e-01
7.776877631835937500e+05,2.500000000000000000e-01
2.671889746093750000e+04,2.833333333333333259e-01
3.968283730468750000e+05,4.000000000000000222e-01
4.023671127929687500e+05,5.916666666666666963e+00
2.848505046875000000e+06,5.000000000000000000e-01
4.038717027832031250e+06,1.533333333333333437e+00
