# Date,Intensity
2024-06-01 06:59:59.118000,3202828.156079467
2024-06-01 07:00:11.125000,3240927.7752038036
2024-06-01 07:00:23.130000,3282394.9939913834
2024-06-01 07:00:35.115000,3324499.0923299994
2024-06-01 07:00:47.122000,3374954.711284655
2024-06-01 07:00:59.117000,3428347.355158084
2024-06-01 07:01:11.138000,3476442.095385771
2024-06-01 07:01:23.115000,3527414.2228258816
2024-06-01 07:01:35.122000,3579423.9103043857
2024-06-01 07:01:47.122000,3631286.689917476
2024-06-01 07:01:59.118000,3686380.9025758486
2024-06-01 07:02:11.125000,3737824.3468248746
2024-06-01 07:02:23.122000,3788729.505441717
2024-06-01 07:02:35.122000,3836641.525577689
2024-06-01 07:02:47.138000,3882222.7960037687
2024-06-01 07:02:59.125000,3925323.838126442
2024-06-01 07:03:11.123000,3963287.429261674
2024-06-01 07:03:23.115000,3999849.698086202
2024-06-01 07:03:35.122000,4036916.3817478195
2024-06-01 07:03:47.122000,4068577.637633932
2024-06-01 07:03:59.138000,4097208.040457387
2024-06-01 07:04:11.118000,4120355.2916615536
2024-06-01 07:04:23.122000,4138832.286334502
2024-06-01 07:04:35.115000,4158329.7481550123
2024-06-01 07:04:47.122000,4168448.743445409
2024-06-01 07:04:59.118000,4173760.0436840793
2024-06-01 07:05:11.125000,4173546.821583195
2024-06-01 07:05:23.122000,4168983.248219645
2024-06-01 07:05:35.122000,4163249.997328348
2024-06-01 07:05:47.122000,4149802.0565162776
2024-06-01 07:05:59.124000,4135212.72712042
2024-06-01 07:06:11.117000,4125766.8066611313
2024-06-01 07:06:23.138000,4106517.136997734
2024-06-01 07:06:35.115000,4085096.6792262904
2024-06-01 07:06:47.122000,4063567.345748405
2024-06-01 07:06:59.117000,4038665.458737356
2024-06-01 07:07:11.130000,4010070.9072676073
2024-06-01 07:07:23.122000,3986261.8677199744
2024-06-01 07:07:35.122000,3956814.0693574147
2024-06-01 07:07:47.122000,3932338.6521577113
2024-06-01 07:07:59.124000,3904144.6427900447
2024-06-01 07:08:11.117000,3880338.1236831364
2024-06-01 07:08:23.122000,3853209.6998378406
2024-06-01 07:08:35.115000,3829741.7225528937
2024-06-01 07:08:47.122000,3807190.7670595087
2024-06-01 07:08:59.124000,3785646.9404801587
2024-06-01 07:09:11.124000,3762479.9497247864
2024-06-01 07:09:23.122000,3738769.8636908783
2024-06-01 07:09:35.122000,3715956.9572209385
2024-06-01 07:09:47.122000,3695521.3569614813
2024-06-01 07:09:59.125000,3679256.8476905944
2024-06-01 07:10:11.118000,3656637.248679948
2024-06-01 07:10:23.130000,3640261.166181462
2024-06-01 07:10:35.115000,3624290.289330985
2024-06-01 07:10:47.122000,3608622.135136216
2024-06-01 07:10:59.124000,3591912.800159679
2024-06-01 07:11:11.125000,3575193.3067432423
2024-06-01 07:11:23.122000,3558565.571142644
2024-06-01 07:11:35.130000,3543938.4892865075
2024-06-01 07:11:47.122000,3529534.8126105936
2024-06-01 07:11:59.124000,3513178.986703806
2024-06-01 07:12:11.118000,3502051.4818172734
2024-06-01 07:12:23.138000,3484519.1126003377
2024-06-01 07:12:35.115000,3472326.3591201
2024-06-01 07:12:47.138000,3455375.247256479
2024-06-01 07:12:59.122000,3444368.2211282076
2024-06-01 07:13:11.122000,3430975.712501991
2024-06-01 07:13:23.122000,3417937.794484073
2024-06-01 07:13:35.138000,3404279.318100024
2024-06-01 07:13:47.122000,3395661.3211979857
2024-06-01 07:13:59.122000,3381656.4477664013
2024-06-01 07:14:11.115000,3370797.156955552
2024-06-01 07:14:23.122000,3358458.2396822986
2024-06-01 07:14:35.115000,3346796.2478363975
2024-06-01 07:14:47.122000,3338830.9495927547
2024-06-01 07:14:59.122000,3326614.8103512228
2024-06-01 07:15:11.130000,3312956.0971237593
2024-06-01 07:15:23.122000,3300076.253879916
2024-06-01 07:15:35.122000,3296230.9511941033
2024-06-01 07:15:47.122000,3284380.531812392
2024-06-01 07:15:59.122000,3274423.804431685
2024-06-01 07:16:11.115000,3263492.4804487526
2024-06-01 07:16:23.122000,3256801.822920258
2024-06-01 07:16:35.122000,3245803.9740213174
2024-06-01 07:16:47.122000,3237860.675576497
2024-06-01 07:16:59.122000,3227681.7155312654
2024-06-01 07:17:11.130000,3221392.1558555984
2024-06-01 07:17:23.122000,3213160.6707022795
2024-06-01 07:17:35.122000,3208676.797065678
2024-06-01 07:17:47.122000,3201821.335765734
2024-06-01 07:17:59.122000,3193684.5879124673
2024-06-01 07:18:11.115000,3187718.105003415
2024-06-01 07:18:23.138000,3181766.410051695
2024-06-01 07:18:35.115000,3179697.949559438
2024-06-01 07:18:47.131000,3171709.9185063634
2024-06-01 07:18:59.115000,3166014.5571527164
2024-06-01 07:19:11.122000,3160925.8008025265
2024-06-01 07:19:23.122000,3159568.2629858935
2024-06-01 07:19:35.122000,3155922.820949387
2024-06-01 07:19:47.122000,3149228.895502302
2024-06-01 07:19:59.122000,3144980.419464707
2024-06-01 07:20:11.115000,3141049.8338412326
2024-06-01 07:20:23.122000,3133264.7555433908
2024-06-01 07:20:35.115000,3127941.4735445776
2024-06-01 07:20:47.138000,3126972.2311372673
2024-06-01 07:20:59.122000,3120899.1605532058
2024-06-01 07:21:11.122000,3116906.1375325774
2024-06-01 07:21:23.122000,3112208.9161101324
2024-06-01 07:21:35.122000,3109163.665521365
2024-06-01 07:21:47.122000,3106661.62904017
2024-06-01 07:21:59.122000,3103120.166269138
2024-06-01 07:22:11.115000,3097159.098743812
2024-06-01 07:22:23.138000,3095616.885747114
2024-06-01 07:22:35.115000,3089939.7175234924
2024-06-01 07:22:47.138000,3087856.5602676743
2024-06-01 07:22:59.122000,3084231.8087174753
2024-06-01 07:23:11.122000,3079224.7203134825
2024-06-01 07:23:23.122000,3072221.839191407
2024-06-01 07:23:35.122000,3069765.9747638702
2024-06-01 07:23:47.122000,3063478.1868280177
2024-06-01 07:23:59.115000,3059706.498807242
2024-06-01 07:24:11.122000,3054743.1277640713
2024-06-01 07:24:23.122000,3052856.7769531505
2024-06-01 07:24:35.115000,3050801.527007024
2024-06-01 07:24:47.122000,3047093.6167088216
2024-06-01 07:24:59.122000,3043902.785433604
2024-06-01 07:25:11.122000,3035783.4035773063
2024-06-01 07:25:23.122000,3032563.971037395
2024-06-01 07:25:35.115000,3028518.2224364127
2024-06-01 07:25:47.122000,3025190.25497407
2024-06-01 07:25:59.115000,3019311.282961539
2024-06-01 07:26:11.122000,3015570.6676585637
2024-06-01 07:26:23.122000,3012049.6007539877
2024-06-01 07:26:35.115000,3011369.1167492466
2024-06-01 07:26:47.122000,3004061.238834696
2024-06-01 07:26:59.122000,3001282.041558968
2024-06-01 07:27:11.130000,2998451.1372231054
2024-06-01 07:27:23.122000,2992634.207585246
2024-06-01 07:27:35.122000,2990863.336137119
2024-06-01 07:27:47.122000,2986586.993220242
2024-06-01 07:27:59.115000,2981445.0425083474
2024-06-01 07:28:11.122000,2976827.762422083
2024-06-01 07:28:23.138000,2970155.5205771574
2024-06-01 07:28:35.115000,2968942.78898526
2024-06-01 07:28:47.122000,2962088.5282420213
2024-06-01 07:28:59.122000,2963588.822547952
2024-06-01 07:29:11.146000,2955902.7881914247
2024-06-01 07:29:23.122000,2951879.0611123615
2024-06-01 07:29:35.122000,2953963.6794859422
2024-06-01 07:29:47.122000,2948637.326679633
2024-06-01 07:29:59.130000,2944864.5719393594
2024-06-01 07:30:11.115000,2942075.6836733674
2024-06-01 07:30:23.122000,2942616.2568829227
2024-06-01 07:30:35.122000,2941071.8354736925
2024-06-01 07:30:47.138000,2941118.049336089
2024-06-01 07:30:59.122000,2938920.7953558285
2024-06-01 07:31:11.130000,2935179.465258339
2024-06-01 07:31:23.122000,2935269.4168824954
2024-06-01 07:31:35.122000,2933653.0337236687
2024-06-01 07:31:47.122000,2928025.7001331686
2024-06-01 07:31:59.138000,2929936.821726404
2024-06-01 07:32:11.122000,2922306.3510525567
2024-06-01 07:32:23.122000,2924385.7473106086
2024-06-01 07:32:35.122000,2920404.7518666154
2024-06-01 07:32:47.138000,2923758.4221149357
2024-06-01 07:32:59.115000,2918643.9380855416
