# Date,Intensity
2024-06-01 07:00:09.350000,139205516.38075507
2024-06-01 07:00:21.350000,139216727.57052356
2024-06-01 07:00:33.341000,139256421.8580404
2024-06-01 07:00:45.350000,139346260.74235693
2024-06-01 07:00:57.342000,139271163.21368775
2024-06-01 07:01:09.350000,139202207.04219648
2024-06-01 07:01:21.343000,138972589.16545594
2024-06-01 07:01:33.349000,138878773.849509
2024-06-01 07:01:45.349000,139004735.62115029
2024-06-01 07:01:57.342000,139008630.86563137
2024-06-01 07:02:09.349000,139055057.12295872
2024-06-01 07:02:21.350000,139055790.455192
2024-06-01 07:02:33.350000,138999616.03071752
2024-06-01 07:02:45.350000,138985843.52634436
2024-06-01 07:02:57.353000,139105453.11647725
2024-06-01 07:03:09.350000,139016124.34710917
2024-06-01 07:03:21.342000,139069574.10800663
2024-06-01 07:03:33.349000,139202111.04906
2024-06-01 07:03:45.350000,139263457.45031887
2024-06-01 07:03:57.352000,139242928.88765565
2024-06-01 07:04:09.342000,139280687.18536878
2024-06-01 07:04:21.351000,139287069.68744767
2024-06-01 07:04:33.341000,139246646.64494506
2024-06-01 07:04:45.350000,139278994.99386793
2024-06-01 07:04:57.342000,139383272.10477582
2024-06-01 07:05:09.349000,139422371.87803885
2024-06-01 07:05:21.349000,139281769.4584433
2024-06-01 07:05:33.350000,139292290.95505124
2024-06-01 07:05:45.350000,139318470.5223582
2024-06-01 07:05:57.353000,139266964.77853596
2024-06-01 07:06:09.342000,139261382.3507943
2024-06-01 07:06:21.349000,139263129.79152521
2024-06-01 07:06:33.341000,139257185.05378821
2024-06-01 07:06:45.349000,139279075.90653476
2024-06-01 07:06:57.342000,139314994.1154649
2024-06-01 07:07:09.350000,139277923.98947278
2024-06-01 07:07:21.349000,139231123.1257115
2024-06-01 07:07:33.349000,139218583.4341176
2024-06-01 07:07:45.350000,139252415.67570674
2024-06-01 07:07:57.353000,139300817.38992184
2024-06-01 07:08:09.342000,139339064.5271765
2024-06-01 07:08:21.349000,139382767.9837852
2024-06-01 07:08:33.342000,139439961.40299127
2024-06-01 07:08:45.349000,139527334.50458115
2024-06-01 07:08:57.353000,139518534.51723862
2024-06-01 07:09:09.350000,139548409.41770306
2024-06-01 07:09:21.350000,139478819.9549936
2024-06-01 07:09:33.350000,139375826.62839606
2024-06-01 07:09:45.350000,139370710.97241125
2024-06-01 07:09:57.352000,139405570.8793986
2024-06-01 07:10:09.342000,139488648.90808734
2024-06-01 07:10:21.350000,139641564.7034296
2024-06-01 07:10:33.342000,140006885.45260653
2024-06-01 07:10:45.350000,140364741.73859483
2024-06-01 07:10:57.353000,140494116.9647598
2024-06-01 07:11:09.349000,140564567.9396885
2024-06-01 07:11:21.350000,140579783.9071794
2024-06-01 07:11:33.350000,140749296.42530563
2024-06-01 07:11:45.349000,141097813.27275145
2024-06-01 07:11:57.353000,141249868.63439265
2024-06-01 07:12:09.342000,141277424.44475663
2024-06-01 07:12:21.350000,141401700.3767227
2024-06-01 07:12:33.342000,141639438.9434819
2024-06-01 07:12:45.350000,141511880.12087104
2024-06-01 07:12:57.352000,141384243.87624604
2024-06-01 07:13:09.350000,141187453.31590793
2024-06-01 07:13:21.350000,141018365.98480627
2024-06-01 07:13:33.349000,140919971.92207778
2024-06-01 07:13:45.350000,140892645.24941215
2024-06-01 07:13:57.353000,140892476.40298438
2024-06-01 07:14:09.343000,140942855.98580512
2024-06-01 07:14:21.349000,140941384.8082166
2024-06-01 07:14:33.342000,140933532.11802694
2024-06-01 07:14:45.349000,140924982.93873695
2024-06-01 07:14:57.352000,140869309.58592355
2024-06-01 07:15:09.350000,140787885.69645843
2024-06-01 07:15:21.350000,140751277.5221595
2024-06-01 07:15:33.350000,140761321.28156453
