# Date,Intensity
2024-06-01 07:00:06.622000,49012990.2902045
2024-06-01 07:00:18.622000,49235154.21742984
2024-06-01 07:00:30.615000,49402003.37216273
2024-06-01 07:00:42.622000,49609956.949925676
2024-06-01 07:00:54.616000,49854506.10502105
2024-06-01 07:01:06.622000,50058713.25595265
2024-06-01 07:01:18.615000,50228845.815081246
2024-06-01 07:01:30.622000,50331857.07849087
2024-06-01 07:01:42.646000,50408822.36340885
2024-06-01 07:01:54.616000,50466870.44889891
2024-06-01 07:02:06.622000,50454326.89490177
2024-06-01 07:02:18.622000,50429122.654488906
2024-06-01 07:02:30.622000,50416103.92135436
2024-06-01 07:02:42.622000,50330396.220639214
2024-06-01 07:02:54.622000,50245191.16411094
2024-06-01 07:03:06.622000,50144275.02415707
2024-06-01 07:03:18.615000,50046553.95776208
2024-06-01 07:03:30.622000,49919962.93443961
2024-06-01 07:03:42.630000,49794469.537087284
2024-06-01 07:03:54.622000,49643619.295037806
2024-06-01 07:04:06.615000,49488533.20279508
2024-06-01 07:04:18.622000,49312472.93857435
2024-06-01 07:04:30.630000,49163840.0433534
2024-06-01 07:04:42.622000,49018214.912386544
2024-06-01 07:04:54.615000,48913647.94190315
2024-06-01 07:05:06.622000,48740846.866909586
2024-06-01 07:05:18.646000,48601955.7978786
2024-06-01 07:05:30.630000,48455359.70987414
2024-06-01 07:05:42.622000,48350169.78016485
2024-06-01 07:05:54.622000,48234687.47188287
2024-06-01 07:06:06.615000,48126353.67362909
2024-06-01 07:06:18.622000,48033833.2969642
2024-06-01 07:06:30.616000,47944953.36307442
2024-06-01 07:06:42.622000,47856393.21430911
2024-06-01 07:06:54.615000,47770497.44330297
2024-06-01 07:07:06.622000,47719189.86681982
2024-06-01 07:07:18.622000,47645230.003078446
2024-06-01 07:07:30.622000,47570657.85073824
2024-06-01 07:07:42.622000,47528556.181588024
2024-06-01 07:07:54.622000,47498804.98936333
2024-06-01 07:08:06.615000,47432599.86003909
2024-06-01 07:08:18.622000,47426846.98411823
2024-06-01 07:08:30.615000,47399980.212430246
2024-06-01 07:08:42.630000,47399654.78619601
2024-06-01 07:08:54.622000,47330085.04521151
2024-06-01 07:09:06.622000,47338386.63105366
2024-06-01 07:09:18.622000,47352699.4184383
2024-06-01 07:09:30.622000,47286058.721529506
2024-06-01 07:09:42.622000,47257620.53603593
