# Date,Intensity
2024-06-01 07:00:06.622000,9240966.746208437
2024-06-01 07:00:18.622000,9436862.914354524
2024-06-01 07:00:30.615000,9615112.887473805
2024-06-01 07:00:42.622000,9786954.531289212
2024-06-01 07:00:54.616000,9974738.081686867
2024-06-01 07:01:06.622000,10115509.805881806
2024-06-01 07:01:18.615000,10216139.704475546
2024-06-01 07:01:30.622000,10293000.331976356
2024-06-01 07:01:42.646000,10358425.405317826
2024-06-01 07:01:54.616000,10401401.815838272
2024-06-01 07:02:06.622000,10408837.531586006
2024-06-01 07:02:18.622000,10378669.797749385
2024-06-01 07:02:30.622000,10345072.702132406
2024-06-01 07:02:42.622000,10286713.219213406
2024-06-01 07:02:54.622000,10216016.51403093
2024-06-01 07:03:06.622000,10114226.83411892
2024-06-01 07:03:18.615000,10018283.883858485
2024-06-01 07:03:30.622000,9897789.786700662
2024-06-01 07:03:42.630000,9767896.922441557
2024-06-01 07:03:54.622000,9622003.248750005
2024-06-01 07:04:06.615000,9479246.141594933
2024-06-01 07:04:18.622000,9332867.256295487
2024-06-01 07:04:30.630000,9189150.896076996
2024-06-01 07:04:42.622000,9049814.362195387
2024-06-01 07:04:54.615000,8922904.663557881
2024-06-01 07:05:06.622000,8784214.064347545
2024-06-01 07:05:18.646000,8662234.113149738
2024-06-01 07:05:30.630000,8540542.813903702
2024-06-01 07:05:42.622000,8445798.242559837
2024-06-01 07:05:54.622000,8333669.446234175
2024-06-01 07:06:06.615000,8242151.674877018
2024-06-01 07:06:18.622000,8153314.366223792
2024-06-01 07:06:30.616000,8076301.367926854
2024-06-01 07:06:42.622000,8009196.052137162
2024-06-01 07:06:54.615000,7943446.1993930675
2024-06-01 07:07:06.622000,7889026.743247655
2024-06-01 07:07:18.622000,7827470.19883074
2024-06-01 07:07:30.622000,7773204.036114051
2024-06-01 07:07:42.622000,7728547.356460682
2024-06-01 07:07:54.622000,7687649.419420984
2024-06-01 07:08:06.615000,7649678.538063507
2024-06-01 07:08:18.622000,7613761.673463619
2024-06-01 07:08:30.615000,7588849.463132896
2024-06-01 07:08:42.630000,7560208.507207124
2024-06-01 07:08:54.622000,7533651.635232918
2024-06-01 07:09:06.622000,7505676.3416588195
2024-06-01 07:09:18.622000,7480296.882594862
2024-06-01 07:09:30.622000,7435194.997259387
2024-06-01 07:09:42.622000,7403667.178821937
2024-06-01 07:09:54.622000,7374905.8023023885
2024-06-01 07:10:06.616000,7351238.689358275
2024-06-01 07:10:18.622000,7331711.4891583845
2024-06-01 07:10:30.616000,7313239.426326344
2024-06-01 07:10:42.622000,7301171.500777887
2024-06-01 07:10:54.638000,7277316.834045089
2024-06-01 07:11:06.622000,7248759.0539335385
2024-06-01 07:11:18.646000,7228324.236445765
2024-06-01 07:11:30.622000,7210901.510578602
2024-06-01 07:11:42.622000,7195225.883538007
2024-06-01 07:11:54.622000,7175927.818756767
2024-06-01 07:12:06.616000,7156207.005558101
2024-06-01 07:12:18.622000,7139415.839225652
2024-06-01 07:12:30.617000,7122217.5875014225
2024-06-01 07:12:42.622000,7096818.919700622
2024-06-01 07:12:54.631000,7072033.303789872
2024-06-01 07:13:06.622000,7045515.89193505
2024-06-01 07:13:18.623000,7018934.685229732
2024-06-01 07:13:30.622000,6994169.565566619
2024-06-01 07:13:42.622000,6980199.337289008
2024-06-01 07:13:54.622000,6957998.326676005
2024-06-01 07:14:06.616000,6946778.350337768
2024-06-01 07:14:18.622000,6927629.549115748
2024-06-01 07:14:30.616000,6918994.349854006
2024-06-01 07:14:42.622000,6906512.631476254
2024-06-01 07:14:54.622000,6891858.86291799
2024-06-01 07:15:06.622000,6876469.4587345
2024-06-01 07:15:18.622000,6863033.5230273465
2024-06-01 07:15:30.622000,6853074.141360517
2024-06-01 07:15:42.622000,6841849.218874427
2024-06-01 07:15:54.622000,6826957.132362548
2024-06-01 07:16:06.616000,6815657.949803055
2024-06-01 07:16:18.622000,6800932.704038489
2024-06-01 07:16:30.622000,6791538.2401152775
2024-06-01 07:16:42.622000,6781539.25070687
2024-06-01 07:16:54.622000,6770673.600814668
2024-06-01 07:17:06.622000,6763414.256623919
2024-06-01 07:17:18.622000,6754832.524537087
2024-06-01 07:17:30.622000,6751550.514666417
2024-06-01 07:17:42.622000,6747985.478553771
2024-06-01 07:17:54.622000,6740705.629280047
2024-06-01 07:18:06.616000,6728292.191390616
2024-06-01 07:18:18.622000,6722203.5492832875
2024-06-01 07:18:30.616000,6713115.008407985
2024-06-01 07:18:42.622000,6706456.918427296
2024-06-01 07:18:54.616000,6703198.5193106355
2024-06-01 07:19:06.622000,6694447.412963967
2024-06-01 07:19:18.639000,6692243.4396749325
2024-06-01 07:19:30.622000,6688570.648494285
2024-06-01 07:19:42.630000,6677157.992822003
2024-06-01 07:19:54.622000,6669285.013989187
2024-06-01 07:20:06.633000,6659458.792357581
2024-06-01 07:20:18.622000,6656175.80738628
2024-06-01 07:20:30.616000,6653134.58891324
2024-06-01 07:20:42.622000,6644942.152344398
2024-06-01 07:20:54.622000,6645345.732624429
2024-06-01 07:21:06.622000,6642280.3577486
2024-06-01 07:21:18.623000,6638860.209189631
2024-06-01 07:21:30.630000,6628325.6647882275
2024-06-01 07:21:42.622000,6618217.670236934
2024-06-01 07:21:54.622000,6612797.1152884895
2024-06-01 07:22:06.616000,6603249.918729624
2024-06-01 07:22:18.622000,6598750.69377174
2024-06-01 07:22:30.616000,6599849.49036666
2024-06-01 07:22:42.622000,6593899.354938348
2024-06-01 07:22:54.622000,6585227.860337038
2024-06-01 07:23:06.622000,6580057.783840451
2024-06-01 07:23:18.622000,6567140.902023918
2024-06-01 07:23:30.622000,6562042.02415327
2024-06-01 07:23:42.630000,6552788.549677004
2024-06-01 07:23:54.616000,6548713.8243159065
2024-06-01 07:24:06.622000,6542271.483575789
2024-06-01 07:24:18.622000,6537463.540318264
2024-06-01 07:24:30.630000,6532236.535475633
2024-06-01 07:24:42.622000,6523175.611760586
2024-06-01 07:24:54.622000,6515971.412103111
2024-06-01 07:25:06.622000,6516290.8114879755
2024-06-01 07:25:18.622000,6506731.402675187
2024-06-01 07:25:30.616000,6506755.009807607
2024-06-01 07:25:42.622000,6501051.603915738
2024-06-01 07:25:54.616000,6497947.640087741
2024-06-01 07:26:06.622000,6501069.3572273655
2024-06-01 07:26:18.622000,6496322.403964688
2024-06-01 07:26:30.616000,6491942.075469291
2024-06-01 07:26:42.622000,6489893.512501681
2024-06-01 07:26:54.630000,6485357.705384946
2024-06-01 07:27:06.622000,6488258.628362897
2024-06-01 07:27:18.622000,6484174.064605447
2024-06-01 07:27:30.622000,6482175.668175442
2024-06-01 07:27:42.630000,6475394.114057798
2024-06-01 07:27:54.616000,6474657.04359409
2024-06-01 07:28:06.622000,6471604.625885142
2024-06-01 07:28:18.623000,6466040.128157484
2024-06-01 07:28:30.616000,6466944.543363278
2024-06-01 07:28:42.622000,6461489.668733449
2024-06-01 07:28:54.622000,6454222.942634279
2024-06-01 07:29:06.646000,6453253.337175943
2024-06-01 07:29:18.622000,6455112.130904308
2024-06-01 07:29:30.622000,6453421.033127011
2024-06-01 07:29:42.622000,6449902.544327335
2024-06-01 07:29:54.622000,6444948.902115102
2024-06-01 07:30:06.616000,6445189.06456408
2024-06-01 07:30:18.622000,6446621.922795968
2024-06-01 07:30:30.622000,6446657.928865287
2024-06-01 07:30:42.622000,6443178.895796548
2024-06-01 07:30:54.622000,6443466.096342812
2024-06-01 07:31:06.633000,6435499.350525784
2024-06-01 07:31:18.622000,6438626.519190363
2024-06-01 07:31:30.622000,6435782.71984909
2024-06-01 07:31:42.622000,6437098.603493507
2024-06-01 07:31:54.630000,6439498.084844608
2024-06-01 07:32:06.622000,6434062.509480117
2024-06-01 07:32:18.622000,6437690.700979831
2024-06-01 07:32:30.622000,6437550.352332747
2024-06-01 07:32:42.647000,6439243.673058102
2024-06-01 07:32:54.616000,6442660.956071879
2024-06-01 07:33:06.622000,6442603.883196602
2024-06-01 07:33:18.622000,6446581.244460592
2024-06-01 07:33:30.616000,6451179.653675922
2024-06-01 07:33:42.622000,6447818.985481966
2024-06-01 07:33:54.622000,6453262.98966563
2024-06-01 07:34:06.616000,6449732.626220006
2024-06-01 07:34:18.622000,6448414.147107442
2024-06-01 07:34:30.616000,6445085.951973349
2024-06-01 07:34:42.622000,6440632.017446186
2024-06-01 07:34:54.622000,6436951.66102111
2024-06-01 07:35:06.622000,6438509.999810398
2024-06-01 07:35:18.622000,6441654.876848105
2024-06-01 07:35:30.622000,6439536.846285586
2024-06-01 07:35:42.622000,6440372.475530955
2024-06-01 07:35:54.622000,6438162.595331165
2024-06-01 07:36:06.623000,6440365.580900218
2024-06-01 07:36:18.616000,6442258.461958503
2024-06-01 07:36:30.622000,6445078.903905017
2024-06-01 07:36:42.622000,6454398.066194637
2024-06-01 07:36:54.616000,6462719.141755478
2024-06-01 07:37:06.624000,6466313.155722926
2024-06-01 07:37:18.622000,6463337.111590977
2024-06-01 07:37:30.616000,6460228.639902151
2024-06-01 07:37:42.622000,6453391.763050765
2024-06-01 07:37:54.622000,6449780.354225566
2024-06-01 07:38:06.624000,6453694.593847366
2024-06-01 07:38:18.622000,6452453.5594589915
2024-06-01 07:38:30.622000,6457173.626916106
2024-06-01 07:38:42.622000,6459172.065162535
2024-06-01 07:38:54.616000,6461513.269592406
2024-06-01 07:39:06.624000,6462607.44862202
2024-06-01 07:39:18.622000,6461844.583248731
2024-06-01 07:39:30.622000,6461140.800177607
2024-06-01 07:39:42.623000,6455009.243979348
2024-06-01 07:39:54.622000,6452969.278193715
