# Date,Intensity
2024-06-01 06:59:50.133000,11744639.921894822
2024-06-01 07:00:14.129000,11742141.218131874
2024-06-01 07:00:38.126000,11744517.281143721
2024-06-01 07:01:02.125000,11747640.5727713
2024-06-01 07:01:26.125000,11741779.837508356
2024-06-01 07:01:50.133000,11750925.0350174
2024-06-01 07:02:14.130000,11750785.586508634
2024-06-01 07:02:38.133000,11747564.642088486
2024-06-01 07:03:02.131000,11740620.208059838
2024-06-01 07:03:26.125000,11736320.380376888
2024-06-01 07:03:50.133000,11736808.447337385
2024-06-01 07:04:14.125000,11734945.358017031
2024-06-01 07:04:38.130000,11728158.499399286
2024-06-01 07:05:02.126000,11713123.237064684
2024-06-01 07:05:26.126000,11696646.160157615
2024-06-01 07:05:50.134000,11691350.682920657
2024-06-01 07:06:14.125000,11688635.371713469
2024-06-01 07:06:38.126000,11703131.173074655
2024-06-01 07:07:02.125000,11711125.299237702
2024-06-01 07:07:26.125000,11711957.902589755
2024-06-01 07:07:50.133000,11712268.569192663
2024-06-01 07:08:14.125000,11710103.17850754
2024-06-01 07:08:38.126000,11707902.63329178
2024-06-01 07:09:02.132000,11701332.884706147
2024-06-01 07:09:26.126000,11697103.562207894
2024-06-01 07:09:50.133000,11689855.76594907
2024-06-01 07:10:14.125000,11682938.710332435
2024-06-01 07:10:38.126000,11683610.708431225
2024-06-01 07:11:02.132000,11684870.657127362
2024-06-01 07:11:26.126000,11690455.834169911
2024-06-01 07:11:50.134000,11693555.13741865
2024-06-01 07:12:14.125000,11704475.369557478
2024-06-01 07:12:38.126000,11709950.412037905
2024-06-01 07:13:02.132000,11712829.614062522
2024-06-01 07:13:26.126000,11703234.494006794
2024-06-01 07:13:50.133000,11693446.62085247
2024-06-01 07:14:14.119000,11683995.224605897
2024-06-01 07:14:38.126000,11682174.647498881
2024-06-01 07:15:02.132000,11684909.159857966
2024-06-01 07:15:26.126000,11681924.942918932
2024-06-01 07:15:50.133000,11673932.274231927
2024-06-01 07:16:14.119000,11676711.138690662
2024-06-01 07:16:38.134000,11678651.138450125
2024-06-01 07:17:02.132000,11679849.360343393
2024-06-01 07:17:26.126000,11686007.258927489
2024-06-01 07:17:50.134000,11697638.292576479
2024-06-01 07:18:14.118000,11702579.17232335
