# Date,Intensity
2024-06-01 07:00:09.350000,1421697518.9885569
2024-06-01 07:00:21.350000,1421887811.2458735
2024-06-01 07:00:33.341000,1421897825.2250693
2024-06-01 07:00:45.350000,1422511282.4433053
2024-06-01 07:00:57.342000,1423190295.5617986
2024-06-01 07:01:09.350000,1423584357.7184231
2024-06-01 07:01:21.343000,1424088073.0422297
2024-06-01 07:01:33.349000,1424160612.2753038
2024-06-01 07:01:45.349000,1423765522.7581792
2024-06-01 07:01:57.342000,1423418578.734463
2024-06-01 07:02:09.349000,1423002007.3404164
2024-06-01 07:02:21.350000,1422921990.1557138
2024-06-01 07:02:33.350000,1422995920.3263738
2024-06-01 07:02:45.350000,1422886280.744646
2024-06-01 07:02:57.353000,1422858018.7875063
2024-06-01 07:03:09.350000,1422756000.9459324
2024-06-01 07:03:21.342000,1422708684.0769842
2024-06-01 07:03:33.349000,1422849306.2746015
2024-06-01 07:03:45.350000,1422877175.5803046
2024-06-01 07:03:57.352000,1422707093.7357042
2024-06-01 07:04:09.342000,1422710062.5500274
2024-06-01 07:04:21.351000,1422604189.1962833
2024-06-01 07:04:33.341000,1422426038.7038841
2024-06-01 07:04:45.350000,1422510613.46991
2024-06-01 07:04:57.342000,1422676743.2140293
2024-06-01 07:05:09.349000,1422400171.987531
2024-06-01 07:05:21.349000,1422186641.0687144
2024-06-01 07:05:33.350000,1421948435.7126288
2024-06-01 07:05:45.350000,1421777201.823854
2024-06-01 07:05:57.353000,1421621675.239383
2024-06-01 07:06:09.342000,1421544529.9821315
2024-06-01 07:06:21.349000,1421457705.5874922
2024-06-01 07:06:33.341000,1421432980.0780838
2024-06-01 07:06:45.349000,1421486132.9984243
2024-06-01 07:06:57.342000,1421529171.1954756
2024-06-01 07:07:09.350000,1421403962.9146705
2024-06-01 07:07:21.349000,1421422100.942975
2024-06-01 07:07:33.349000,1421400551.059497
2024-06-01 07:07:45.350000,1421559521.3394895
2024-06-01 07:07:57.353000,1421730510.8074555
2024-06-01 07:08:09.342000,1421875015.3112369
2024-06-01 07:08:21.349000,1421956144.2672522
2024-06-01 07:08:33.342000,1422200563.4563322
2024-06-01 07:08:45.349000,1422507868.9255683
2024-06-01 07:08:57.353000,1422780129.5896327
2024-06-01 07:09:09.350000,1423128352.5019147
2024-06-01 07:09:21.350000,1423370346.6870916
2024-06-01 07:09:33.350000,1423359989.7607322
2024-06-01 07:09:45.350000,1423439517.3990908
2024-06-01 07:09:57.352000,1423787672.0307617
2024-06-01 07:10:09.342000,1423829261.6590672
2024-06-01 07:10:21.350000,1423852834.9637952
2024-06-01 07:10:33.342000,1424113087.0095828
2024-06-01 07:10:45.350000,1424718796.2466705
2024-06-01 07:10:57.353000,1424860748.000908
2024-06-01 07:11:09.349000,1424769118.700657
2024-06-01 07:11:21.350000,1424745996.6932628
