Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-07-10 13:31:10.902750,23.477830520393812,234.09347523683334,8143120.812011719,9782.674714592795,199544569.95507812,8260,0.0,481.83839881393624
2024-07-10 13:32:59.594590,18.685014064697608,205.9191717436629,5066527.6318359375,8299.857463478666,142841795.45996094,6132,0.0,444.7739065974796
2024-07-10 13:34:49.987900,1.0327777777777778,122.2922837870779,406100.619140625,2785.421539609456,15923246.92578125,762,0.0,370.64492216456637
2024-07-10 13:36:38.603105,-17.378663853727144,147.56157720753603,206419.6904296875,1993.0003173950372,8150520.220703125,339,0.0,407.70941438102295
2024-07-10 13:38:28.108555,-20.492626582278483,174.54474380454963,1185913.1596679688,4026.996402849704,33619313.216796875,1603,0.0,415.1223128243143
2024-07-10 13:40:17.611870,-11.010316455696202,237.23109637283451,3747675.4975585938,5653.325280945519,67667848.96191406,2939,-2.0,650.3350630096368
2024-07-10 13:42:07.116195,-3.398505625879044,284.3029393258183,6105481.0380859375,6558.869198876339,92143011.37402344,3976,-2.0,665.1608598962194
2024-07-10 13:43:56.621510,-26.441054852320676,253.36226015898185,2903012.5971679688,5091.384888348044,54747412.759765625,2510,-10.0,657.1608598962194
2024-07-10 13:45:46.124835,-33.802760196905766,267.1832420138966,2077403.5400390625,4221.388262097553,37717641.25878906,1749,-11.0,737.702742772424
2024-07-10 13:47:35.629150,-59.67800984528833,283.8103283084469,1787417.5366210938,3804.066429641187,30729260.338867188,1505,-25.0,694.0511489992588
2024-07-10 13:49:25.131465,-52.02008087201125,294.9854912539684,1472961.1440429688,3346.0337403050444,23864844.7265625,1211,-13.0,795.0059303187546
2024-07-10 13:51:14.635665,-52.657267932489454,305.110401313562,2471388.3754882812,4199.083109350006,37735986.29394531,1889,-16.0,762.3543365455894
2024-07-10 13:53:04.140980,-52.27869549929677,333.5836202399499,3549941.1611328125,4614.905344994816,46144643.84765625,2166,-20.0,765.7672349888808
2024-07-10 13:54:53.644305,-40.5414099859353,349.45889366643524,4411979.092041016,5192.555514425026,58337244.6328125,2743,-11.0,811.8317272053373
2024-07-10 13:56:43.147620,-47.145151195499295,365.37371237424884,4105352.8955078125,5057.203047203517,55255958.216796875,2639,-10.0,835.0704225352114
2024-07-10 13:58:32.653070,-64.03768635724332,346.5806482054937,2876377.115234375,4662.053600027702,46345864.654296875,2373,-21.0,816.6575240919199
2024-07-10 14:00:22.156385,-54.981308016877634,352.67005743543064,2449823.6713867188,4110.833236010324,36247723.45996094,2000,-8.0,844.4833209785027
2024-07-10 14:02:11.661710,-59.54508790436006,353.2469270285672,2547988.2797851562,4244.940164564446,38587022.28125,2035,-17.0,850.3091178650852
2024-07-10 14:04:01.165025,-63.01441279887482,356.31294266139656,2516386.548828125,4337.478040909383,40143818.05957031,2275,-16.0,799.4188287620459
2024-07-10 14:05:50.669225,-53.65997538677919,354.7060482918151,1476209.517578125,3297.324663277578,23220909.387695312,1322,-8.0,874.1349147516679
2024-07-10 14:07:40.174540,-59.751318565400844,372.6043063309422,1572402.5395507812,3456.8892242365214,25472568.756835938,1354,-14.0,920.0252038547072
2024-07-10 14:09:29.677865,-60.95966244725739,384.393204417217,2345649.7758789062,4064.5589050987537,35386927.96191406,1932,-13.0,913.612305411416
2024-07-10 14:11:19.182180,-54.12083684950773,400.7295979318881,3307696.2026367188,4495.06398391418,43718896.64160156,2101,-8.0,933.4381022979985
2024-07-10 14:13:08.687630,-49.20569971870605,427.1877977266965,4222860.681152344,5178.9810711002265,57866550.55078125,2718,-8.0,977.9154929577466
2024-07-10 14:14:58.190945,-62.94854781997187,420.4779001339496,3751190.9970703125,5143.546781232058,56663337.978515625,2693,-13.0,943.2638991845812
2024-07-10 14:16:47.696270,-70.3562482419128,411.8359212736611,2498220.806640625,3944.6898639876463,33619377.052734375,1685,-12.0,988.7412898443292
2024-07-10 14:18:37.197585,-68.37386075949367,417.06726042906246,3283838.2817382812,4581.458979475341,45263371.04296875,2145,-19.0,959.5025945144553
2024-07-10 14:20:26.701910,-50.983948663853724,441.3784875929786,5712466.900878906,5806.314875154753,73139051.75976562,3103,-12.0,996.1541882876205
2024-07-10 14:22:16.207100,-50.18601617440225,435.8627441092936,5910895.541015625,5865.028561053446,74708015.58496094,3217,-16.0,932.8510007412899
2024-07-10 14:24:05.710425,-63.078575949367085,416.8530265900645,3921718.8491210938,5125.883132822813,56471074.63183594,2489,-16.0,962.5025945144553
2024-07-10 14:25:55.214740,-79.70005274261604,404.1354810013798,2334409.5224609375,4028.608372071843,34793780.353515625,1651,-26.0,974.7412898443292
2024-07-10 14:27:44.719065,-65.22634317862166,423.7584283162363,2979273.1411132812,4147.248565296456,37378614.46582031,1695,-9.0,1006.5670867309118
2024-07-10 14:29:34.222505,-72.39810126582279,424.6438698804633,3269081.0498046875,4172.998519359685,38096914.33496094,1745,-17.0,976.3283914010378
