Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-11-12 22:23:02.892885,2009401673.6242676,4344.0,280106,1724890108.661621,349277,2000
2024-11-12 22:24:40.142055,2012607672.5361328,4359.5,280031,1726361634.3930664,349277,2000
2024-11-12 22:26:17.389360,2008412094.0634766,4482.5,255818,1616410078.6889648,349277,2000
2024-11-12 22:27:54.637655,2009557748.131836,4343.5,280007,1724292517.059082,349277,2000
2024-11-12 22:34:55.851655,2006260261.4431152,4392.0,270819,1680749209.0839844,349277,2000
2024-11-12 22:36:33.999500,2006326844.045166,4280.5,292113,1772989263.175293,349277,2000
2024-11-12 22:38:10.349130,2004957432.5166016,4397.5,271577,1682280832.6582031,349277,2000
2024-11-12 22:39:47.596425,2004641905.415039,4407.5,268311,1668003336.7949219,349277,2000
2024-11-12 22:41:24.844595,2004888787.1936035,4440.5,264252,1649548201.6748047,349277,2000
2024-11-12 22:43:02.937650,2004867040.989746,4213.0,304765,1825108624.1323242,349277,2000
2024-11-12 22:44:39.341070,2007032118.5205078,4479.5,255843,1614889926.2416992,349277,2000
2024-11-12 22:46:16.590240,2008255043.9179688,4281.5,292452,1776170093.4257812,349277,2000
2024-11-12 22:47:53.838535,2008268084.692871,4483.5,257584,1623119393.6625977,349277,2000
2024-11-12 22:49:31.858400,2010568924.8896484,4431.0,266220,1664108548.5024414,349277,2000
2024-11-12 22:51:08.335010,2009792127.8986816,4479.5,259490,1633224686.4594727,349277,2000
2024-11-12 22:52:45.582305,2007752341.720459,4362.0,278544,1715567897.8164062,349277,2000
2024-11-12 22:54:22.830485,2013830316.3256836,4276.5,294255,1789723571.7124023,349277,2000
2024-11-12 22:56:00.797800,2012452718.909912,4440.0,265892,1664030257.7841797,349277,2000
2024-11-12 22:57:37.327075,2007545666.826416,4226.0,302171,1817448383.0292969,349277,2000
2024-11-12 22:59:14.575245,2010279682.1245117,4310.0,289771,1766300232.4624023,349277,2000
2024-11-12 23:00:51.823550,2009599260.4484863,4356.5,280850,1727513334.4077148,349277,2000
2024-11-12 23:02:29.708450,2006383892.8269043,4440.0,263948,1650271949.4716797,349277,2000
2024-11-12 23:04:06.319015,2005036938.0046387,4417.0,268732,1669356909.4716797,349277,2000
2024-11-12 23:05:43.568320,2007393949.7277832,4356.0,280308,1722872157.0756836,349277,2000
2024-11-12 23:07:20.815490,2004396183.7336426,4416.0,269030,1670400707.0541992,349277,2000
2024-11-12 23:08:58.647850,2001507155.2351074,4294.5,291410,1764851115.7075195,349277,2000
2024-11-12 23:10:35.313090,2003432716.5351562,4446.5,266320,1656999782.3427734,349277,2000
2024-11-12 23:12:12.560260,2001411580.6035156,4458.5,260575,1629715283.9921875,349277,2000
2024-11-12 23:13:49.809555,2003005538.2497559,4299.0,290419,1762731540.5942383,349277,2000
2024-11-12 23:15:27.577250,2005886408.7524414,4363.0,279185,1716192634.8105469,349277,2000
2024-11-12 23:17:04.303030,2004772027.385254,4432.5,265110,1653788229.0019531,349277,2000
2024-11-12 23:18:41.554325,2005902313.2878418,4416.0,269536,1674006134.5336914,349277,2000
2024-11-12 23:20:18.800495,2007336189.7529297,4254.5,298459,1800561094.4555664,349277,2000
2024-11-12 23:21:56.478000,2009347508.5107422,4486.0,256516,1619885013.8901367,349277,2000
2024-11-12 23:23:33.297095,2009924142.5983887,4466.5,259269,1632290942.131836,349277,2000
2024-11-12 23:25:10.545265,2015839349.3986816,4451.0,261617,1649704916.7827148,349277,2000
2024-11-12 23:26:47.792570,2016730740.0424805,4434.5,267091,1673890063.7763672,349277,2000
2024-11-12 23:28:25.417400,2016771085.4819336,4211.5,305036,1838032831.6938477,349277,2000
2024-11-12 23:30:02.289035,2013778162.7207031,4380.0,275534,1708977465.8911133,349277,2000
2024-11-12 23:31:39.537330,2013689631.9189453,4446.0,263345,1654978307.9794922,349277,2000
2024-11-12 23:33:16.785510,2013234288.503418,4404.0,272374,1693609289.2490234,349277,2000
2024-11-12 23:34:54.328050,2009979796.4575195,4266.5,294141,1785903671.2026367,349277,2000
2024-11-12 23:36:31.281975,2007584219.8928223,4261.0,296575,1793604411.96875,349277,2000
2024-11-12 23:38:08.530280,2005426726.755127,4415.0,266621,1661096617.3686523,349277,2000
