Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241110_200900.000,13889,M4.9,2024-11-10T20:09:00,2024-11-10T20:21:00,2024-11-10T20:34:00,183407056.0,246928220.0,3270.478719404072,1.3463398049418556,2.795341125771021,0.3463398049418557,1.795341125771021,41028344075.35226,2200.9030001163483,27010,
