Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-11-01 00:24:28.854860,76978426601.20216,242775.0,4,1328336.0226071686,340896,120
2024-11-01 00:25:53.471350,76987379223.76196,230725.0,4,1291030.8371496068,340896,120
2024-11-01 00:27:17.239285,76988903530.26936,231233.33333333334,4,1303029.443868537,340896,120
2024-11-01 00:28:41.431435,76300426961.77255,233633.33333333334,4,1288514.5827909014,340896,120
2024-11-01 00:30:05.623710,76922656270.9477,219933.33333333334,1155,308451172.8367094,340896,120
2024-11-01 00:31:32.742995,76916983644.27487,240733.33333333334,3,995633.6709398371,340896,120
2024-11-01 00:33:02.215145,75821543795.85443,230900.0,5,1563323.5738559007,340896,120
2024-11-01 00:34:31.687430,76845249587.89114,232016.66666666666,4,1287304.1002317588,340896,120
2024-11-01 00:36:01.159590,76853375348.12152,239041.66666666666,2,703548.1264083281,340896,120
2024-11-01 00:37:30.631875,76854318301.1674,227958.33333333334,6,1827833.7807344624,340896,120
2024-11-01 00:39:00.104160,76850104303.70747,230691.66666666666,4,1290064.2990876862,340896,120
2024-11-01 00:40:29.576320,76836701609.09782,239650.0,3,995546.3884257423,340896,120
2024-11-01 00:41:59.486050,76854004983.83063,234541.66666666666,4,1314712.065164978,340896,120
2024-11-01 00:43:28.520765,75651145924.47559,235491.66666666666,4,1274423.1816044492,340896,120
2024-11-01 00:44:57.993050,76838772457.57715,236958.33333333334,4,1282405.0720324577,340896,120
2024-11-01 00:46:27.465335,75562416771.18512,211858.33333333334,4227,1089986301.629218,340896,120
2024-11-01 00:47:56.937495,76872875246.33087,239258.33333333334,4,1297734.1916900075,340896,120
2024-11-01 00:49:26.409780,76871016571.37651,233191.66666666666,4,1333380.6059854515,340896,120
2024-11-01 00:50:55.882055,75566405125.72461,208533.33333333334,9357,2382081400.180892,340896,120
2024-11-01 00:52:25.354340,76780869644.04002,212683.33333333334,8570,2226417011.271804,340896,120
2024-11-01 00:53:54.826500,76880526907.32776,217066.66666666666,2755,728070746.6212296,340896,120
2024-11-01 00:55:24.298785,75935969189.6159,237308.33333333334,4,1301038.4338249962,340896,120
2024-11-01 00:56:53.771070,76808186125.21535,233141.66666666666,4,1269076.8055332291,340896,120
2024-11-01 00:58:23.241230,76828224256.88608,215558.33333333334,4058,1064721477.7172606,340896,120
2024-11-01 00:59:52.713515,76825829302.75577,214033.33333333334,5873,1529995642.0232751,340896,120
2024-11-01 01:01:21.962800,76839146666.08057,215308.33333333334,3672,961947666.7062259,340896,120
2024-11-01 01:02:51.178960,76876256991.92181,241816.66666666666,3,1011562.3506254747,340896,120
2024-11-01 01:04:20.395245,76911890198.7739,211091.66666666666,12094,3114222773.6704645,340896,120
2024-11-01 01:05:49.675520,75920211546.93594,233333.33333333334,5,1578274.1452574464,340896,120
2024-11-01 01:07:18.923680,76909322627.87366,236075.0,4,1316166.1701806316,340896,120
2024-11-01 01:08:48.171965,77002739545.78229,236050.0,4,1319337.1880718493,340896,120
2024-11-01 01:10:17.452125,76977126913.37167,230975.0,4,1364974.8765281844,340896,120
2024-11-01 01:11:46.700410,76939648463.63866,230058.33333333334,4,1346431.9076662648,340896,120
2024-11-01 01:13:15.948695,76881497533.7135,209325.0,17618,4505163583.580734,340896,120
2024-11-01 01:14:45.228980,76903791480.2905,243091.66666666666,4,1293002.1937677772,340896,120
2024-11-01 01:16:14.477140,76924079633.65067,242433.33333333334,4,1330720.4526086773,340896,120
2024-11-01 01:17:43.725425,75806431862.5769,237258.33333333334,4,1353348.6639111196,340896,120
2024-11-01 01:19:12.973700,76928207931.26329,240391.66666666666,4,1369210.1716641088,340896,120
2024-11-01 01:20:42.221985,75929870699.5272,235091.66666666666,5,1570678.537838691,340896,120
2024-11-01 01:22:11.470145,76976358140.87134,239158.33333333334,4,1367710.8867208266,340896,120
2024-11-01 01:23:40.686430,76926713985.5289,243725.0,4,1340541.8307900988,340896,120
2024-11-01 01:25:09.902715,76962428185.02621,218108.33333333334,1831,484610328.5713078,340896,120
2024-11-01 01:26:39.150875,76996198072.80592,241166.66666666666,4,1371616.6703641156,340896,120
2024-11-01 01:28:08.367035,77072619977.31523,235150.0,3,1030112.7855578833,340896,120
2024-11-01 01:29:37.583310,77075003781.33365,242283.33333333334,4,1328500.2339107834,340896,120
2024-11-01 01:31:06.703470,76010478711.47615,235041.66666666666,3,1051798.2738796314,340896,120
2024-11-01 01:32:35.791755,77032268483.55063,219141.66666666666,1479,393074038.7154815,340896,120
2024-11-01 01:34:04.878040,76076496557.62035,234208.33333333334,4,1369383.3640666262,340896,120
2024-11-01 01:35:33.966325,77078032594.38556,240416.66666666666,3,1051186.9506172228,340896,120
2024-11-01 01:37:03.546100,77104784896.22284,234291.66666666666,4,1393263.7394406358,340896,120
2024-11-01 01:38:32.142895,77081719419.23206,240208.33333333334,3,1047824.4528555276,340896,120
2024-11-01 01:40:01.231045,77144823766.10925,239966.66666666666,4,1345702.2705234182,340896,120
2024-11-01 01:41:30.319330,76235707871.18893,236250.0,2,747477.5162820837,340896,120
2024-11-01 01:42:59.407615,77107920590.73651,244408.33333333334,2,740512.1079517654,340896,120
2024-11-01 01:44:28.495775,76128209777.56883,231575.0,2,695150.6081662949,340896,120
2024-11-01 01:45:57.584060,77082980447.86856,242500.0,4,1306559.1366625715,340896,120
2024-11-01 01:47:26.672220,77081675267.91891,240141.66666666666,4,1340914.552859795,340896,120
2024-11-01 01:48:55.760495,77131288804.56952,240708.33333333334,3,1025946.6788771658,340896,120
2024-11-01 01:50:24.848780,77181487912.30862,244433.33333333334,2,748815.4155918069,340896,120
2024-11-01 01:51:53.936940,76255055030.67888,234058.33333333334,5,1604120.193125844,340896,120
2024-11-01 01:53:23.252250,77117945503.66254,242200.0,3,1017606.4602243883,340896,120
2024-11-01 01:54:52.113385,77126947829.37997,217066.66666666666,2967,780859999.6178393,340896,120
2024-11-01 01:56:21.201670,77099514900.01321,237441.66666666666,4,1368779.4904987516,340896,120
2024-11-01 01:57:50.293955,76004941939.26877,235408.33333333334,3,1078675.204678095,340896,120
2024-11-01 01:59:19.378230,77213843925.69586,242608.33333333334,3,1051584.9421378907,340896,120
2024-11-01 02:00:48.307515,77261450649.82697,244725.0,3,1069088.2269443783,340896,120
2024-11-01 02:02:17.139675,76016040308.3807,237083.33333333334,4,1356524.911436436,340896,120
2024-11-01 02:03:45.971960,77287096298.27803,211858.33333333334,11851,3066394960.5223303,340896,120
2024-11-01 02:05:14.804120,77253752057.13979,237908.33333333334,3,1078667.0075594448,340896,120
2024-11-01 02:06:43.636395,76278693691.53334,237166.66666666666,4,1363524.8409991888,340896,120
2024-11-01 02:08:12.468555,77254597407.30414,229891.66666666666,4,1348289.8567038393,340896,120
2024-11-01 02:09:41.302965,76450171550.2054,240458.33333333334,3,998088.9994413324,340896,120
2024-11-01 02:11:10.131125,77258602884.72165,240233.33333333334,3,1053112.9122641035,340896,120
2024-11-01 02:12:38.931410,77325910320.84135,236841.66666666666,4,1308700.5343119856,340896,120
2024-11-01 02:15:36.175845,78573788136.06793,222370.0,3409,921926774.2198741,340896,100
