20.364,1353867997.635666,36794.94527289945
46.122,1350643221.8919525,36751.0982406234
105.133,1351853437.446412,36767.55957969487
130.891,1348954740.2852535,36728.11920429977
189.901,1354500516.246534,36803.5394527012
215.659,1353950839.948696,36796.070985211125
274.668,1357359849.921212,36842.364879594956
300.426,1354731118.4796455,36806.6722005623
359.437,1357335487.229218,36842.03424390703
385.199,1357017601.6238215,36837.719821180865
444.205,1359842304.3908312,36876.039705896175
469.963,1358724757.2828782,36860.883837516405
528.973,1360985932.6914344,36891.542834251784
554.731,1358569719.603241,36858.780766640135
613.742,1361748789.3056862,36901.88056597775
639.5,1361387410.5851955,36896.98375999311
698.51,1365264681.6478682,36949.488246088986
724.268,1363298734.5030866,36922.8754907183
783.278,1366522452.3893614,36966.504465385435
809.353,1364994095.9945426,36945.82650306449
868.454,1363839129.0583394,36930.19264854083
893.804,1361091390.8475134,36892.97210645292
952.813,1362938259.3450856,36917.993706932204
978.542,1360486649.3240302,36884.77530532116
1037.392,1362644470.3705947,36914.014552343055
1063.118,1359955013.573345,36877.56789124447
1121.997,1361965693.8776324,36904.81938551701
1147.725,1359649302.3378372,36873.42270983041
1206.573,1359972554.80078,36877.80572106725
1232.301,1359488811.1718884,36871.24640111707
1291.15,1362605354.5915542,36913.48472566027
1316.878,1361731220.696147,36901.642520301815
1375.727,1360518548.3659077,36885.20771753777
1401.454,1357284657.9686112,36841.34441043936
1460.302,1358146368.206596,36853.03743528606
1486.299,1355984503.2340076,36823.694861243996
1544.879,1360920740.140885,36890.65925327013
1570.607,1357629703.1864822,36846.02696609883
1629.455,1359594730.9099307,36872.68271918834
1655.187,1356882707.3635142,36835.88884991801
1714.624,1356309020.988887,36828.10096908185
1739.79,1355474099.1492567,36816.763833195015
1798.703,1358932695.0169792,36863.70430405739
1824.431,1357393034.3440895,36842.81523369366
1883.344,1359039257.7519958,36865.14963691312
1909.719,1355430546.2503996,36816.17234654357
1967.951,1354290325.1189933,36800.68375885145
1993.679,1352258714.8203585,36773.07051118193
2052.559,1356376332.177257,36829.01481410081
2078.287,1355725275.289466,36820.174840560794
