filter2_file,total_counts_under_contours,qs_mean_counts,contour_area
2024-07-10T13:31:10.903,91037961.74533708,5424.309443994408,7691
2024-07-10T13:32:59.595,89545021.74457465,5387.029503658655,7691
2024-07-10T13:34:49.988,88146006.97832368,5449.926284156892,7691
2024-07-10T13:36:38.603,87722927.38398583,5406.160351540771,7691
2024-07-10T13:38:28.109,86793820.7194102,5416.790708615083,7691
2024-07-10T13:40:17.612,87319913.07130902,5445.481907750049,7691
2024-07-10T13:42:07.116,87001689.52216734,5402.827744050166,7691
2024-07-10T13:43:56.622,84477179.22766921,5414.979337925131,7691
2024-07-10T13:45:46.125,83919490.20325053,5441.02508108289,7691
2024-07-10T13:47:35.629,82810671.26466669,5398.476522942528,7691
2024-07-10T13:49:25.131,82331617.56320724,5429.257305446962,7691
2024-07-10T13:51:14.636,83053811.94518495,5439.953010926875,7691
2024-07-10T13:53:04.141,83182188.53623676,5429.687884195092,7691
2024-07-10T13:54:53.644,82956456.65786614,5434.23368084617,7691
2024-07-10T13:56:43.148,81800267.92264026,5455.924749788771,7691
2024-07-10T13:58:32.653,82517608.68411805,5401.544325527668,7691
2024-07-10T14:00:22.156,81908287.94854923,5452.39648343393,7691
2024-07-10T14:02:11.662,82330182.66909349,5421.468792973868,7691
2024-07-10T14:04:01.165,82209972.4080281,5423.7067038858295,7691
2024-07-10T14:05:50.669,82758163.4165183,5416.537828757177,7691
2024-07-10T14:07:40.175,81733911.28968468,5436.622662011461,7691
2024-07-10T14:09:29.678,81522264.65585165,5388.203857312705,7691
2024-07-10T14:11:19.182,81478797.87116398,5425.749266746279,7691
2024-07-10T14:13:08.688,81588680.18674032,5409.808968051925,7691
2024-07-10T14:14:58.191,81016034.53452402,5412.642935499088,7691
2024-07-10T14:16:47.696,82328514.22287853,5412.229545211932,7691
2024-07-10T14:18:37.198,82875295.48645088,5413.667965366301,7691
2024-07-10T14:20:26.702,83804337.90777041,5452.479871179795,7691
2024-07-10T14:22:16.207,84462251.9969507,5420.697733357544,7691
2024-07-10T14:24:05.710,84003373.01449174,5444.686272429084,7691
2024-07-10T14:25:55.215,84187426.56816974,5392.736436185855,7691
2024-07-10T14:27:44.719,83376273.85525537,5477.394838556625,7691
2024-07-10T14:29:34.223,82570531.71752279,5395.831374712135,7691
2024-07-10T14:31:23.728,82881223.52284378,5440.509080918404,7691
2024-07-10T14:33:13.236,84399161.67554927,5431.366550641774,7691
2024-07-10T14:35:02.735,84084410.28279231,5440.7625498728075,7691
2024-07-10T14:36:52.245,82963894.61429298,5419.33867696801,7691
