filter2_file,total_counts_under_contours,qs_mean_counts,contour_area
2024-07-10T13:31:01.128,83505789.45092493,4020.5887200205448,7691
2024-07-10T13:31:19.742,83659751.64424746,4019.309063273006,7691
2024-07-10T13:32:50.632,82197865.21687795,3987.889481374176,7691
2024-07-10T13:33:08.579,81876469.80271113,3988.0584536846923,7691
2024-07-10T13:34:40.137,80509619.32160513,4040.5748087534976,7691
2024-07-10T13:34:58.829,80296886.6684615,4045.6755522798157,7691
2024-07-10T13:36:29.641,79976849.13564755,4008.019195540621,7691
2024-07-10T13:36:47.587,79858770.44922332,4000.8038810612934,7691
2024-07-10T13:38:19.146,78870568.10036482,4006.426355802646,7691
2024-07-10T13:38:37.926,78780417.48426402,4013.5190446259603,7691
2024-07-10T13:40:08.650,79293946.12775126,4032.043923595193,7691
2024-07-10T13:40:26.596,79143855.71772783,4030.0084488511166,7691
2024-07-10T13:41:58.154,79330759.69651392,4002.343735045755,7691
2024-07-10T13:42:16.100,78729741.75848988,3997.2417329189425,7691
2024-07-10T13:43:47.659,76667951.10237613,4005.004969549939,7691
2024-07-10T13:44:05.605,76297531.21204129,4009.711705552759,7691
2024-07-10T13:45:37.163,75872996.87047027,4027.7952573005546,7691
2024-07-10T13:45:55.109,75989703.17519456,4026.7161719013475,7691
2024-07-10T13:47:26.667,74979058.97865146,4002.417207655349,7691
2024-07-10T13:47:44.613,74759559.74948002,3992.3071541159716,7691
2024-07-10T13:49:16.171,74630016.42457454,4008.6724912728623,7691
2024-07-10T13:49:34.117,74444230.05290915,4021.362197756948,7691
2024-07-10T13:51:05.676,75309936.07206981,4033.6502767923876,7691
2024-07-10T13:51:23.620,75028340.68584473,4024.4913672996327,7691
2024-07-10T13:52:55.181,74970945.97896983,4012.943890118687,7691
2024-07-10T13:53:13.125,75106598.31124301,4020.023764881234,7691
2024-07-10T13:54:44.684,74818777.76031063,4029.8878794453626,7691
2024-07-10T13:55:02.628,74912686.81033733,4025.164396536823,7691
2024-07-10T13:56:34.188,73482588.07796176,4046.1358453342255,7691
2024-07-10T13:56:52.132,73331916.10783023,4049.635432262477,7691
2024-07-10T13:58:23.693,73693356.66480903,4002.4192803665564,7691
2024-07-10T13:58:41.637,73531294.75487778,3999.5111243815577,7691
2024-07-10T14:00:13.196,73152236.24274127,4044.2000121679243,7691
2024-07-10T14:00:31.140,73020500.17959993,4045.2517386353948,7691
2024-07-10T14:02:02.700,73627248.60973194,4020.2371877467976,7691
2024-07-10T14:02:20.646,73696976.32988358,4014.1783251499587,7691
2024-07-10T14:03:52.203,73652415.51078936,4008.63881256629,7691
2024-07-10T14:04:10.149,73811946.36921759,4011.200735153314,7691
2024-07-10T14:05:41.707,73997232.82284573,4009.8323169145096,7691
2024-07-10T14:05:59.653,74287497.81963305,4008.2499067736517,7691
2024-07-10T14:07:31.213,73184104.7545257,4018.484515915178,7691
2024-07-10T14:07:49.159,72965992.48221944,4026.3875574588724,7691
2024-07-10T14:09:20.716,72923749.21536665,3987.963728757689,7691
2024-07-10T14:09:38.662,72677538.32485498,3980.1492147787308,7691
2024-07-10T14:11:10.220,72489481.09093964,4011.934064323695,7691
2024-07-10T14:11:28.166,72718207.50997952,4016.7398999107363,7691
2024-07-10T14:12:59.725,72719472.99096757,4004.5727973187745,7691
2024-07-10T14:13:17.672,72347877.3516913,3998.2169689641028,7691
2024-07-10T14:14:49.233,72039870.88469054,4005.3723151233457,7691
2024-07-10T14:15:07.175,72142969.12089005,4003.982262802293,7691
2024-07-10T14:16:38.734,73284984.60544823,3998.2573017735285,7691
2024-07-10T14:16:56.680,73745353.21575479,4009.4414363493092,7691
2024-07-10T14:18:28.241,74098167.2085602,4011.8576204624183,7691
2024-07-10T14:18:46.181,74205418.84062171,4005.485489482171,7691
2024-07-10T14:20:17.742,75339161.01663947,4033.539765585323,7691
2024-07-10T14:20:35.686,75285454.30537242,4040.238002803059,7691
2024-07-10T14:22:07.251,76257232.84541658,4015.041317159017,7691
2024-07-10T14:22:25.191,76496688.91228563,4012.301460355223,7691
2024-07-10T14:23:56.751,75741847.16577677,4040.873444749473,7691
