# xmin xmax ymin ymax
-385.891065,153.243269,-171.482755,262.609472
-359.980575,214.745338,-333.351773,242.397806
-313.863512,167.818816,-278.304715,212.666163
-261.641924,169.080443,-180.418229,218.178738
-163.015372,155.598986,-140.553372,180.633109
