# Date,Intensity
2024-11-01 12:00:40.751420,6277273088.0
2024-11-01 12:02:04.751695,6290941952.0
2024-11-01 12:03:28.751970,6285422080.0
2024-11-01 12:04:52.752245,6286518272.0
2024-11-01 12:06:16.752520,6287950336.0
2024-11-01 12:07:40.750670,6278951936.0
2024-11-01 12:09:04.750945,6287806976.0
2024-11-01 12:10:28.751220,6285837824.0
2024-11-01 12:11:52.751485,6284268032.0
2024-11-01 12:13:16.751760,6304197120.0
2024-11-01 12:14:40.751910,6302078464.0
2024-11-01 12:16:04.752310,6297661952.0
2024-11-01 12:17:28.752460,6292002304.0
2024-11-01 12:18:52.752860,6293066752.0
2024-11-01 12:20:16.753010,6286033920.0
2024-11-01 12:21:40.753160,6280189952.0
2024-11-01 12:23:04.753560,6296284672.0
2024-11-01 12:24:28.753710,6337484288.0
2024-11-01 12:25:52.754110,6333127168.0
2024-11-01 12:27:16.754260,6322641920.0
2024-11-01 12:28:40.754535,6340797440.0
2024-11-01 12:30:04.754810,6330345984.0
2024-11-01 12:31:29.430850,6318076416.0
2024-11-01 12:32:53.331235,6335556096.0
2024-11-01 12:34:17.617635,6344998912.0
2024-11-01 12:35:41.905785,6336225792.0
2024-11-01 12:37:06.194060,6326232576.0
2024-11-01 12:38:30.482335,6330696192.0
2024-11-01 12:39:54.770610,6315355648.0
2024-11-01 12:41:19.587600,6308411904.0
2024-11-01 12:42:43.347035,6300525568.0
2024-11-01 12:44:07.635310,6309947904.0
2024-11-01 12:45:31.923585,6302827008.0
2024-11-01 12:46:56.211735,6299067904.0
2024-11-01 12:48:20.500010,6287858688.0
2024-11-01 12:49:44.788285,6285803520.0
2024-11-01 12:51:09.765600,6288730624.0
2024-11-01 12:52:33.364835,6291253760.0
2024-11-01 12:53:57.652985,6281985536.0
2024-11-01 12:55:21.941385,6288958976.0
2024-11-01 12:56:46.229535,6279716352.0
2024-11-01 12:58:10.517810,6284488192.0
2024-11-01 12:59:34.805960,6276703744.0
2024-11-01 13:00:59.254235,6273141248.0
2024-11-01 13:02:23.798635,6280346624.0
2024-11-01 13:03:48.340785,6292105216.0
2024-11-01 13:05:12.885060,6346535936.0
2024-11-01 13:06:37.429210,6309901824.0
2024-11-01 13:07:53.999465,6313259008.0
2024-11-01 13:09:12.143730,6288007168.0
2024-11-01 13:10:42.256015,6292392960.0
2024-11-01 13:12:01.360155,6252572672.0
2024-11-01 13:13:25.942555,6241430016.0
2024-11-01 13:14:50.518705,6251984384.0
2024-11-01 13:16:15.949900,6277786624.0
2024-11-01 13:17:39.671140,6275605504.0
2024-11-01 13:19:04.247415,6266223104.0
2024-11-01 13:20:28.823690,6264838144.0
2024-11-01 13:21:53.399840,6256581120.0
2024-11-01 13:23:17.944115,6263449088.0
2024-11-01 13:24:42.488390,6291109376.0
2024-11-01 13:26:07.325400,6314227712.0
2024-11-01 13:27:31.576815,6312822784.0
2024-11-01 13:28:56.121090,6303758848.0
2024-11-01 13:30:20.665365,6327008256.0
2024-11-01 13:31:45.463640,6336840192.0
2024-11-01 13:33:10.263915,6346749440.0
2024-11-01 13:34:35.961900,6334387200.0
2024-11-01 13:35:59.896340,6337480704.0
2024-11-01 13:37:24.728615,6317009920.0
2024-11-01 13:38:49.560900,6291912192.0
2024-11-01 13:40:14.360925,6286963712.0
2024-11-01 13:41:39.193200,6280515072.0
2024-11-01 13:43:04.254750,6265612288.0
2024-11-01 13:44:31.129750,6297012736.0
2024-11-01 13:45:55.962025,6320828416.0
2024-11-01 13:47:20.794175,6335625728.0
2024-11-01 13:48:45.626450,6344519680.0
2024-11-01 13:50:10.458735,6389291008.0
2024-11-01 13:51:35.291010,6386455040.0
2024-11-01 13:53:00.123160,6396855808.0
2024-11-01 13:54:24.923435,6378167808.0
2024-11-01 13:55:49.723710,6377636352.0
2024-11-01 13:57:14.523985,6384817152.0
2024-11-01 13:58:39.324010,6396589056.0
2024-11-01 14:00:04.124285,6365796864.0
2024-11-01 14:01:29.212560,6342516224.0
2024-11-01 14:02:54.300845,6329337344.0
2024-11-01 14:04:19.389120,6322616320.0
2024-11-01 14:05:44.443270,6310844928.0
2024-11-01 14:07:09.499545,6306165248.0
2024-11-01 14:08:34.555695,6300931072.0
2024-11-01 14:09:59.611970,6321391616.0
2024-11-01 14:11:24.732245,6364232704.0
2024-11-01 14:12:49.788520,6361697792.0
2024-11-01 14:14:14.880680,6407486976.0
2024-11-01 14:15:39.964830,6367036416.0
2024-11-01 14:17:05.531050,6346043904.0
2024-11-01 14:18:30.141380,6342375424.0
2024-11-01 14:19:55.229655,6326181888.0
2024-11-01 14:21:20.317930,6323120640.0
2024-11-01 14:22:45.405955,6315553792.0
2024-11-01 14:24:10.494230,6314368512.0
2024-11-01 14:25:02.368455,6381618688.0
2024-11-01 14:25:20.416485,6344564224.0
2024-11-01 14:25:38.464515,6328420864.0
2024-11-01 14:25:56.512670,6362294272.0
2024-11-01 14:26:15.968585,6411821568.0
2024-11-01 14:26:35.424615,6391094784.0
2024-11-01 14:26:54.884780,6339625984.0
2024-11-01 14:27:14.334810,6330555392.0
2024-11-01 14:27:33.792850,6383496704.0
2024-11-01 14:27:53.246880,6407435776.0
2024-11-01 14:28:12.704920,6376966656.0
2024-11-01 14:28:32.158950,6334854656.0
2024-11-01 14:28:51.617105,6330862592.0
2024-11-01 14:29:11.711450,6389788160.0
2024-11-01 14:29:30.527050,6413722112.0
2024-11-01 14:29:49.983215,6371809280.0
2024-11-01 14:30:09.439245,6330008064.0
2024-11-01 14:30:28.927285,6341672960.0
2024-11-01 14:30:48.415440,6390351872.0
2024-11-01 14:31:07.905355,6389697536.0
2024-11-01 14:31:27.391385,6340964352.0
2024-11-01 14:31:46.883550,6314566656.0
2024-11-01 14:32:06.367580,6346958336.0
2024-11-01 14:32:25.855495,6397518848.0
2024-11-01 14:32:45.343650,6374954496.0
2024-11-01 14:33:04.831690,6335856640.0
2024-11-01 14:33:24.319720,6328716800.0
2024-11-01 14:33:43.807875,6319198208.0
