time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7
2024-10-08 23:03:30.622,2.9007929999999997,2.2002288e+07,1.1968659e+07,8.381969e+06,1.983317e+06,8.316823e+06,5.283915e+06,4.950625e+06
2024-10-08 23:03:42.622,2.900791,2.1983744e+07,1.1964015e+07,8.380031e+06,1.981612e+06,8.318176e+06,5.285282e+06,4.954579e+06
2024-10-08 23:03:54.622,2.900791,2.1962252e+07,1.196813e+07,8.378099e+06,1.979242e+06,8.311755e+06,5.282865e+06,4.9599e+06
2024-10-08 23:04:06.622,2.9007929999999993,2.1950382e+07,1.1975919e+07,8.389145e+06,1.984175e+06,8.314666e+06,5.283862e+06,4.962835e+06
2024-10-08 23:04:18.622,2.9007939999999994,2.1936948e+07,1.199172e+07,8.372622e+06,1.986885e+06,8.298273e+06,5.283752e+06,4.950326e+06
2024-10-08 23:04:30.646,2.9007929999999993,2.1930284e+07,1.200223e+07,8.374217e+06,1.9848e+06,8.294906e+06,5.281894e+06,4.955452e+06
2024-10-08 23:04:42.622,2.9007949999999996,2.1927166e+07,1.2002897e+07,8.378962e+06,1.983948e+06,8.271152e+06,5.286686e+06,4.956165e+06
2024-10-08 23:04:54.622,2.9007929999999993,2.1910462e+07,1.2000427e+07,8.368698e+06,1.990954e+06,8.285852e+06,5.285869e+06,4.953371e+06
2024-10-08 23:05:06.622,2.9007929999999997,2.1923614e+07,1.1999452e+07,8.367982e+06,1.990861e+06,8.281973e+06,5.288493e+06,4.948892e+06
2024-10-08 23:05:18.622,2.9007939999999994,2.1920048e+07,1.199641e+07,8.367933e+06,1.99794e+06,8.281387e+06,5.281935e+06,4.950716e+06
2024-10-08 23:05:30.622,2.900791,2.1938676e+07,1.2009873e+07,8.366394e+06,2.003119e+06,8.285736e+06,5.281998e+06,4.944496e+06
2024-10-08 23:05:42.630,2.9007919999999996,2.1916498e+07,1.2008712e+07,8.362978e+06,2.003711e+06,8.278419e+06,5.28567e+06,4.941611e+06
2024-10-08 23:05:54.622,2.900791,2.191378e+07,1.200318e+07,8.365518e+06,2.00057e+06,8.271899e+06,5.286809e+06,4.932225e+06
2024-10-08 23:06:06.622,2.900791,2.1921666e+07,1.1996823e+07,8.365597e+06,2.001353e+06,8.263918e+06,5.288594e+06,4.936341e+06
2024-10-08 23:06:18.623,2.900791,2.1942936e+07,1.2009489e+07,8.357326e+06,2.007616e+06,8.254184e+06,5.287452e+06,4.926894e+06
2024-10-08 23:06:30.622,2.9007939999999994,2.193196e+07,1.201847e+07,8.361404e+06,2.009314e+06,8.250967e+06,5.281254e+06,4.935613e+06
2024-10-08 23:06:42.623,2.900792,2.192156e+07,1.2025354e+07,8.368152e+06,2.007693e+06,8.245693e+06,5.280713e+06,4.937591e+06
2024-10-08 23:06:54.622,2.900792,2.1918448e+07,1.2028778e+07,8.364882e+06,2.000285e+06,8.259595e+06,5.279232e+06,4.930997e+06
2024-10-08 23:07:06.622,2.9007899999999998,2.191796e+07,1.2032395e+07,8.358849e+06,2.003642e+06,8.275748e+06,5.280596e+06,4.936073e+06
2024-10-08 23:07:18.630,2.900791,2.1914938e+07,1.2047903e+07,8.350233e+06,2.008203e+06,8.266211e+06,5.279223e+06,4.933334e+06
2024-10-08 23:07:30.622,2.9007939999999994,2.1940928e+07,1.2026226e+07,8.362778e+06,2.008667e+06,8.248557e+06,5.274476e+06,4.935341e+06
2024-10-08 23:07:42.622,2.9007939999999994,2.1933308e+07,1.2031968e+07,8.354468e+06,2.000037e+06,8.24745e+06,5.272606e+06,4.935423e+06
2024-10-08 23:07:54.624,2.9007929999999997,2.1932898e+07,1.2040194e+07,8.358435e+06,2.001307e+06,8.255167e+06,5.277429e+06,4.945906e+06
2024-10-08 23:08:06.622,2.9007929999999997,2.1919188e+07,1.2053049e+07,8.348168e+06,2.000573e+06,8.238022e+06,5.273802e+06,4.944244e+06
2024-10-08 23:08:18.622,2.900792,2.1907352e+07,1.2068938e+07,8.358087e+06,1.999128e+06,8.238603e+06,5.277188e+06,4.943707e+06
2024-10-08 23:08:30.653,2.9007929999999997,2.1892556e+07,1.2088747e+07,8.352198e+06,1.995134e+06,8.237308e+06,5.275516e+06,4.936028e+06
2024-10-08 23:08:42.622,2.9007919999999996,2.18915e+07,1.2108995e+07,8.355577e+06,2.002482e+06,8.222885e+06,5.272661e+06,4.943349e+06
2024-10-08 23:08:54.622,2.900797,2.189105e+07,1.2139488e+07,8.347655e+06,2.001837e+06,8.227006e+06,5.275097e+06,4.934871e+06
2024-10-08 23:09:06.622,2.9007949999999996,2.1877416e+07,1.2174201e+07,8.35734e+06,2.007042e+06,8.255041e+06,5.274635e+06,4.938651e+06
2024-10-08 23:09:18.622,2.9007929999999993,2.185652e+07,1.2220713e+07,8.346264e+06,2.014416e+06,8.246385e+06,5.27169e+06,4.941085e+06
2024-10-08 23:09:30.622,2.9007949999999996,2.1867792e+07,1.2273545e+07,8.361941e+06,2.015466e+06,8.259087e+06,5.272322e+06,4.93744e+06
2024-10-08 23:09:42.622,2.9007959999999997,2.187196e+07,1.2262693e+07,8.350713e+06,2.022125e+06,8.2818e+06,5.271296e+06,4.935971e+06
2024-10-08 23:09:54.622,2.9007949999999996,2.1860574e+07,1.2240765e+07,8.349027e+06,2.027476e+06,8.288131e+06,5.275336e+06,4.936368e+06
2024-10-08 23:10:06.622,2.9007949999999996,2.1862324e+07,1.2235868e+07,8.344548e+06,2.033757e+06,8.288885e+06,5.272625e+06,4.929999e+06
2024-10-08 23:10:18.622,2.9007959999999997,2.1867224e+07,1.2219191e+07,8.349676e+06,2.039656e+06,8.276441e+06,5.270312e+06,4.936312e+06
2024-10-08 23:10:30.622,2.900797,2.1881004e+07,1.222133e+07,8.348031e+06,2.031677e+06,8.266427e+06,5.275367e+06,4.934355e+06
2024-10-08 23:10:42.622,2.900797,2.1874504e+07,1.2210758e+07,8.348009e+06,2.029266e+06,8.257819e+06,5.277216e+06,4.92767e+06
2024-10-08 23:10:54.641,2.9007949999999996,2.1870474e+07,1.2185765e+07,8.343863e+06,2.02926e+06,8.250296e+06,5.279591e+06,4.924966e+06
2024-10-08 23:11:06.622,2.9007939999999994,2.1874088e+07,1.2160901e+07,8.346763e+06,2.052957e+06,8.244223e+06,5.27161e+06,4.929238e+06
2024-10-08 23:11:18.622,2.9007959999999997,2.1874408e+07,1.2153993e+07,8.347175e+06,2.074872e+06,8.227612e+06,5.276891e+06,4.9209e+06
2024-10-08 23:11:30.622,2.900798,2.1882712e+07,1.2158281e+07,8.346552e+06,2.094866e+06,8.225979e+06,5.273126e+06,4.929673e+06
2024-10-08 23:11:42.630,2.9007949999999996,2.1883296e+07,1.2149454e+07,8.343872e+06,2.121293e+06,8.233231e+06,5.271452e+06,4.931155e+06
2024-10-08 23:11:54.622,2.9007949999999996,2.1874256e+07,1.2136904e+07,8.348379e+06,2.137565e+06,8.220388e+06,5.27842e+06,4.92216e+06
2024-10-08 23:12:06.622,2.900797,2.1889312e+07,1.2145075e+07,8.357404e+06,2.149014e+06,8.232073e+06,5.281212e+06,4.919003e+06
2024-10-08 23:12:18.622,2.9007959999999997,2.1879508e+07,1.213911e+07,8.343884e+06,2.17035e+06,8.229329e+06,5.27346e+06,4.91849e+06
2024-10-08 23:12:30.622,2.9007989999999997,2.1889006e+07,1.2114643e+07,8.35419e+06,2.199277e+06,8.233788e+06,5.276154e+06,4.913666e+06
2024-10-08 23:12:42.622,2.900797,2.1903062e+07,1.2123071e+07,8.346914e+06,2.225256e+06,8.241782e+06,5.275822e+06,4.913522e+06
2024-10-08 23:12:54.622,2.9007989999999997,2.1915212e+07,1.2115467e+07,8.344985e+06,2.232049e+06,8.246528e+06,5.270323e+06,4.910159e+06
2024-10-08 23:13:06.638,2.900798,2.1923702e+07,1.2108121e+07,8.344643e+06,2.237126e+06,8.230434e+06,5.268378e+06,4.906948e+06
2024-10-08 23:13:18.622,2.900798,2.1906804e+07,1.2096848e+07,8.345207e+06,2.251353e+06,8.215033e+06,5.26842e+06,4.912152e+06
2024-10-08 23:13:30.622,2.900799,2.1914464e+07,1.2091305e+07,8.348673e+06,2.257823e+06,8.211568e+06,5.258681e+06,4.912739e+06
2024-10-08 23:13:42.630,2.900801,2.1923726e+07,1.209867e+07,8.344937e+06,2.260177e+06,8.218232e+06,5.260146e+06,4.914688e+06
2024-10-08 23:13:54.622,2.900799,2.1936256e+07,1.2093772e+07,8.344652e+06,2.279754e+06,8.215951e+06,5.261883e+06,4.914571e+06
2024-10-08 23:14:06.622,2.9008,2.1925064e+07,1.2088531e+07,8.339942e+06,2.309042e+06,8.216754e+06,5.270234e+06,4.922343e+06
2024-10-08 23:14:18.622,2.900799,2.1926112e+07,1.2082453e+07,8.341489e+06,2.3181e+06,8.224899e+06,5.268064e+06,4.921637e+06
2024-10-08 23:14:30.622,2.900798,2.19314e+07,1.209166e+07,8.341113e+06,2.308262e+06,8.221041e+06,5.265977e+06,4.924381e+06
2024-10-08 23:14:42.622,2.900797,2.19444e+07,1.2089667e+07,8.340422e+06,2.286579e+06,8.217208e+06,5.262207e+06,4.919359e+06
2024-10-08 23:14:54.622,2.900798,2.195396e+07,1.2085261e+07,8.338838e+06,2.28478e+06,8.217226e+06,5.261051e+06,4.925908e+06
2024-10-08 23:15:06.622,2.900799,2.1927494e+07,1.2077852e+07,8.34123e+06,2.269602e+06,8.233523e+06,5.262626e+06,4.925631e+06
2024-10-08 23:15:18.622,2.900797,2.1941266e+07,1.2073425e+07,8.353905e+06,2.25511e+06,8.24299e+06,5.260002e+06,4.941156e+06
2024-10-08 23:15:30.622,2.900797,2.1936948e+07,1.2069101e+07,8.349568e+06,2.232398e+06,8.256073e+06,5.261754e+06,4.950957e+06
2024-10-08 23:15:42.622,2.9007959999999997,2.1935852e+07,1.2062661e+07,8.345536e+06,2.227923e+06,8.26198e+06,5.260986e+06,4.940486e+06
2024-10-08 23:15:54.641,2.9007989999999997,2.193212e+07,1.2060303e+07,8.343277e+06,2.209318e+06,8.24165e+06,5.2556e+06,4.938899e+06
2024-10-08 23:16:06.622,2.9007989999999997,2.1927568e+07,1.2057161e+07,8.335416e+06,2.20117e+06,8.241938e+06,5.2555e+06,4.931503e+06
2024-10-08 23:16:18.622,2.900797,2.192645e+07,1.2062202e+07,8.343405e+06,2.192766e+06,8.24183e+06,5.253294e+06,4.934361e+06
2024-10-08 23:16:30.623,2.900797,2.193966e+07,1.2061782e+07,8.343543e+06,2.169931e+06,8.261737e+06,5.244545e+06,4.939688e+06
2024-10-08 23:16:42.622,2.900797,2.1938536e+07,1.2051434e+07,8.340847e+06,2.151591e+06,8.274136e+06,5.253743e+06,4.938217e+06
2024-10-08 23:16:54.622,2.9007949999999996,2.1930516e+07,1.2056032e+07,8.343229e+06,2.139299e+06,8.27864e+06,5.252108e+06,4.939216e+06
2024-10-08 23:17:06.638,2.900798,2.1933952e+07,1.2054351e+07,8.341225e+06,2.12738e+06,8.28398e+06,5.247548e+06,4.950582e+06
2024-10-08 23:17:18.622,2.900798,2.1928644e+07,1.2067551e+07,8.353249e+06,2.124992e+06,8.297499e+06,5.245075e+06,4.983451e+06
2024-10-08 23:17:30.622,2.9007959999999997,2.191883e+07,1.207347e+07,8.347423e+06,2.103459e+06,8.323922e+06,5.238903e+06,4.961622e+06
2024-10-08 23:17:42.630,2.900798,2.1927332e+07,1.2075155e+07,8.358313e+06,2.099987e+06,8.342045e+06,5.238408e+06,4.958218e+06
2024-10-08 23:17:54.622,2.900797,2.1942702e+07,1.2063631e+07,8.342879e+06,2.096061e+06,8.366134e+06,5.23672e+06,4.939669e+06
2024-10-08 23:18:06.622,2.900797,2.1929536e+07,1.2060928e+07,8.348066e+06,2.102793e+06,8.38645e+06,5.236709e+06,4.934069e+06
2024-10-08 23:18:18.622,2.900798,2.1939004e+07,1.2057936e+07,8.342281e+06,2.102656e+06,8.401026e+06,5.233708e+06,4.939743e+06
2024-10-08 23:18:30.622,2.900797,2.192902e+07,1.206985e+07,8.349333e+06,2.100486e+06,8.417315e+06,5.237363e+06,4.927864e+06
2024-10-08 23:18:42.622,2.9007959999999997,2.1917144e+07,1.2065802e+07,8.356111e+06,2.099468e+06,8.514247e+06,5.230776e+06,4.934177e+06
2024-10-08 23:18:54.622,2.900799,2.1936448e+07,1.2066021e+07,8.349217e+06,2.112966e+06,8.642546e+06,5.231709e+06,4.933571e+06
2024-10-08 23:19:06.622,2.900797,2.1923828e+07,1.2087687e+07,8.361224e+06,2.121614e+06,8.679694e+06,5.229886e+06,4.933046e+06
2024-10-08 23:19:18.630,2.900797,2.1923864e+07,1.2103765e+07,8.345055e+06,2.118348e+06,8.671571e+06,5.225975e+06,4.92999e+06
2024-10-08 23:19:30.622,2.900798,2.1911516e+07,1.2108368e+07,8.350512e+06,2.108444e+06,8.700657e+06,5.222065e+06,4.927008e+06
2024-10-08 23:19:42.622,2.900799,2.1908408e+07,1.2132015e+07,8.350103e+06,2.101303e+06,8.87674e+06,5.223686e+06,4.9199e+06
2024-10-08 23:19:54.622,2.9008,2.1906818e+07,1.2136983e+07,8.344052e+06,2.103002e+06,9.055552e+06,5.218464e+06,4.920235e+06
2024-10-08 23:20:06.622,2.9008,2.1910504e+07,1.2148716e+07,8.350966e+06,2.111343e+06,9.181383e+06,5.217059e+06,4.912298e+06
2024-10-08 23:20:18.622,2.900801,2.1912596e+07,1.2139888e+07,8.355271e+06,2.111575e+06,9.339628e+06,5.216017e+06,4.911904e+06
2024-10-08 23:20:30.622,2.900798,2.1904422e+07,1.2113167e+07,8.353726e+06,2.11708e+06,9.377682e+06,5.209598e+06,4.91072e+06
2024-10-08 23:20:42.622,2.900797,2.1908464e+07,1.2146866e+07,8.358384e+06,2.107564e+06,9.468411e+06,5.208965e+06,4.919762e+06
2024-10-08 23:20:54.622,2.900797,2.1891904e+07,1.217884e+07,8.369267e+06,2.103128e+06,9.539423e+06,5.203222e+06,4.912908e+06
2024-10-08 23:21:06.622,2.9007939999999994,2.1905532e+07,1.2203568e+07,8.364358e+06,2.097895e+06,9.600732e+06,5.203563e+06,4.914958e+06
2024-10-08 23:21:18.622,2.9007959999999997,2.1891976e+07,1.218719e+07,8.360877e+06,2.108905e+06,9.63139e+06,5.203802e+06,4.912664e+06
2024-10-08 23:21:30.622,2.9007959999999997,2.1897936e+07,1.2173201e+07,8.362237e+06,2.11175e+06,9.628237e+06,5.201561e+06,4.915161e+06
2024-10-08 23:21:42.630,2.900798,2.189798e+07,1.2156853e+07,8.358325e+06,2.11147e+06,9.580027e+06,5.198665e+06,4.913694e+06
2024-10-08 23:21:54.622,2.9007949999999996,2.1901372e+07,1.2112291e+07,8.359069e+06,2.118344e+06,9.534613e+06,5.196418e+06,4.913794e+06
2024-10-08 23:22:06.622,2.9007959999999997,2.1902072e+07,1.2124911e+07,8.357579e+06,2.124875e+06,9.484674e+06,5.197004e+06,4.915276e+06
2024-10-08 23:22:18.622,2.900798,2.1890968e+07,1.2105191e+07,8.366985e+06,2.123998e+06,9.430983e+06,5.1906e+06,4.915384e+06
2024-10-08 23:22:30.630,2.9008,2.1902048e+07,1.2100181e+07,8.365503e+06,2.118614e+06,9.380411e+06,5.19176e+06,4.907418e+06
2024-10-08 23:22:42.622,2.900797,2.189698e+07,1.2110485e+07,8.357793e+06,2.123705e+06,9.333784e+06,5.190876e+06,4.908257e+06
2024-10-08 23:22:54.622,2.900798,2.1898996e+07,1.2110275e+07,8.359446e+06,2.117125e+06,9.292524e+06,5.178984e+06,4.901265e+06
2024-10-08 23:23:06.622,2.9007989999999997,2.1893442e+07,1.2102231e+07,8.366058e+06,2.115206e+06,9.259318e+06,5.180175e+06,4.909393e+06
2024-10-08 23:23:18.630,2.900797,2.1879568e+07,1.2105819e+07,8.370075e+06,2.116732e+06,9.223553e+06,5.181684e+06,4.914684e+06
2024-10-08 23:23:30.622,2.900798,2.1880712e+07,1.2073189e+07,8.376305e+06,2.11808e+06,9.214415e+06,5.178119e+06,4.923254e+06
2024-10-08 23:23:42.622,2.9007959999999997,2.1882632e+07,1.2067249e+07,8.37163e+06,2.125786e+06,9.187211e+06,5.179566e+06,4.938547e+06
2024-10-08 23:23:54.622,2.900797,2.1864672e+07,1.2057629e+07,8.372083e+06,2.13271e+06,9.168859e+06,5.1752e+06,4.968751e+06
2024-10-08 23:24:06.622,2.900797,2.1862844e+07,1.2054813e+07,8.376052e+06,2.141707e+06,9.146861e+06,5.172367e+06,4.989123e+06
2024-10-08 23:24:18.622,2.9007959999999997,2.1856816e+07,1.2061122e+07,8.387125e+06,2.137958e+06,9.120954e+06,5.17096e+06,4.973019e+06
2024-10-08 23:24:30.622,2.900798,2.1851364e+07,1.2058636e+07,8.380934e+06,2.154099e+06,9.106872e+06,5.173259e+06,4.956984e+06
2024-10-08 23:24:42.622,2.9007949999999996,2.1851634e+07,1.2045661e+07,8.386694e+06,2.178529e+06,9.079194e+06,5.172658e+06,4.950801e+06
2024-10-08 23:24:54.622,2.9007959999999997,2.1847544e+07,1.2049009e+07,8.383122e+06,2.173829e+06,9.057566e+06,5.168599e+06,4.949791e+06
2024-10-08 23:25:06.622,2.900798,2.1836552e+07,1.2050255e+07,8.385556e+06,2.175056e+06,9.024011e+06,5.1734e+06,4.939629e+06
2024-10-08 23:25:18.630,2.900799,2.1827626e+07,1.204666e+07,8.393582e+06,2.176834e+06,8.994358e+06,5.166908e+06,4.945425e+06
2024-10-08 23:25:30.622,2.900798,2.182592e+07,1.2053982e+07,8.390168e+06,2.181116e+06,8.96947e+06,5.171263e+06,4.936394e+06
2024-10-08 23:25:42.622,2.900799,2.1828904e+07,1.2050443e+07,8.398044e+06,2.181873e+06,8.938001e+06,5.173579e+06,4.937945e+06
2024-10-08 23:25:54.622,2.900797,2.1803512e+07,1.203972e+07,8.397617e+06,2.186653e+06,8.896871e+06,5.166474e+06,4.926517e+06
2024-10-08 23:26:06.630,2.900798,2.180806e+07,1.2037874e+07,8.39554e+06,2.207427e+06,8.871225e+06,5.168503e+06,4.928326e+06
2024-10-08 23:26:18.622,2.900798,2.1826136e+07,1.2038353e+07,8.408113e+06,2.231572e+06,8.825966e+06,5.16553e+06,4.923232e+06
2024-10-08 23:26:30.622,2.900799,2.1828804e+07,1.2030057e+07,8.399914e+06,2.242095e+06,8.782868e+06,5.165473e+06,4.921486e+06
2024-10-08 23:26:42.623,2.9007949999999996,2.183195e+07,1.2033025e+07,8.399097e+06,2.257177e+06,8.755287e+06,5.170632e+06,4.917574e+06
2024-10-08 23:26:54.622,2.9007949999999996,2.1821364e+07,1.2035867e+07,8.398897e+06,2.261617e+06,8.730209e+06,5.165752e+06,4.922242e+06
2024-10-08 23:27:06.622,2.9007949999999996,2.182315e+07,1.2033305e+07,8.395116e+06,2.251537e+06,8.698861e+06,5.16638e+06,4.935013e+06
2024-10-08 23:27:18.622,2.9007929999999993,2.1819056e+07,1.2030924e+07,8.398366e+06,2.254751e+06,8.669775e+06,5.163892e+06,4.930518e+06
2024-10-08 23:27:30.622,2.900792,2.1813336e+07,1.202618e+07,8.40191e+06,2.238637e+06,8.648116e+06,5.166197e+06,4.932145e+06
2024-10-08 23:27:42.622,2.9007929999999997,2.18043e+07,1.2024437e+07,8.397228e+06,2.224277e+06,8.617231e+06,5.167162e+06,4.918964e+06
2024-10-08 23:27:54.622,2.900792,2.1806516e+07,1.2027457e+07,8.40213e+06,2.205143e+06,8.603567e+06,5.161337e+06,4.921256e+06
2024-10-08 23:28:06.630,2.900792,2.181225e+07,1.2023291e+07,8.398905e+06,2.19612e+06,8.570539e+06,5.168674e+06,4.921554e+06
2024-10-08 23:28:18.622,2.9007929999999997,2.179835e+07,1.2024714e+07,8.4085e+06,2.193041e+06,8.548118e+06,5.166695e+06,4.909207e+06
2024-10-08 23:28:30.622,2.900792,2.178496e+07,1.2029801e+07,8.398818e+06,2.197108e+06,8.533281e+06,5.163052e+06,4.911804e+06
2024-10-08 23:28:42.622,2.9007919999999996,2.179839e+07,1.2022073e+07,8.409203e+06,2.192027e+06,8.511973e+06,5.164858e+06,4.904769e+06
2024-10-08 23:28:54.622,2.9007929999999993,2.1787104e+07,1.2025096e+07,8.40945e+06,2.187913e+06,8.491216e+06,5.160433e+06,4.900202e+06
2024-10-08 23:29:06.622,2.900791,2.1791948e+07,1.2014069e+07,8.41273e+06,2.183973e+06,8.47298e+06,5.16637e+06,4.899021e+06
2024-10-08 23:29:18.622,2.9007899999999998,2.1789804e+07,1.2026921e+07,8.406201e+06,2.184962e+06,8.454215e+06,5.159998e+06,4.898742e+06
2024-10-08 23:29:30.622,2.9007929999999993,2.1787288e+07,1.2012326e+07,8.411847e+06,2.177709e+06,8.451904e+06,5.161274e+06,4.900944e+06
2024-10-08 23:29:42.622,2.900792,2.1778462e+07,1.2014315e+07,8.403623e+06,2.167865e+06,8.433049e+06,5.159225e+06,4.900325e+06
2024-10-08 23:29:54.622,2.900792,2.1787866e+07,1.2009522e+07,8.406453e+06,2.163943e+06,8.415771e+06,5.161191e+06,4.894662e+06
2024-10-08 23:30:06.638,2.9007929999999993,2.1795416e+07,1.2017828e+07,8.401586e+06,2.15215e+06,8.413119e+06,5.159932e+06,4.896056e+06
2024-10-08 23:30:18.630,2.900792,2.1790568e+07,1.20204e+07,8.406343e+06,2.145715e+06,8.40004e+06,5.166323e+06,4.897466e+06
2024-10-08 23:30:30.622,2.9007959999999997,2.1785166e+07,1.2016144e+07,8.409279e+06,2.137571e+06,8.393436e+06,5.165879e+06,4.904236e+06
2024-10-08 23:30:42.622,2.9007939999999994,2.179041e+07,1.2001998e+07,8.41041e+06,2.133666e+06,8.38608e+06,5.174216e+06,4.899884e+06
2024-10-08 23:30:54.622,2.900791,2.1790562e+07,1.2018709e+07,8.413005e+06,2.126877e+06,8.385257e+06,5.166718e+06,4.901817e+06
2024-10-08 23:31:06.622,2.900792,2.1790464e+07,1.2019633e+07,8.402218e+06,2.125303e+06,8.375101e+06,5.169335e+06,4.898033e+06
2024-10-08 23:31:18.622,2.9007959999999997,2.1778616e+07,1.2023435e+07,8.40551e+06,2.123427e+06,8.379497e+06,5.16408e+06,4.899459e+06
2024-10-08 23:31:30.622,2.900792,2.1782136e+07,1.2029805e+07,8.411827e+06,2.122557e+06,8.38213e+06,5.159642e+06,4.900153e+06
2024-10-08 23:31:42.622,2.900792,2.1783648e+07,1.2022627e+07,8.402173e+06,2.115821e+06,8.367647e+06,5.162691e+06,4.896879e+06
2024-10-08 23:31:54.622,2.900791,2.1786996e+07,1.2022665e+07,8.409625e+06,2.116681e+06,8.36782e+06,5.156455e+06,4.90414e+06
2024-10-08 23:32:06.630,2.9007899999999998,2.1801624e+07,1.201838e+07,8.410046e+06,2.11897e+06,8.366929e+06,5.155286e+06,4.894216e+06
2024-10-08 23:32:18.622,2.900791,2.1824688e+07,1.2008922e+07,8.406199e+06,2.124986e+06,8.352771e+06,5.153778e+06,4.891722e+06
2024-10-08 23:32:30.622,2.900789,2.182289e+07,1.2015978e+07,8.397096e+06,2.118394e+06,8.352069e+06,5.162384e+06,4.894633e+06
2024-10-08 23:32:42.622,2.900788,2.1840968e+07,1.2015528e+07,8.400709e+06,2.11265e+06,8.342359e+06,5.154309e+06,4.892752e+06
2024-10-08 23:32:54.622,2.900789,2.18819e+07,1.2005655e+07,8.412734e+06,2.115295e+06,8.349754e+06,5.153443e+06,4.888249e+06
2024-10-08 23:33:06.622,2.900788,2.1892384e+07,1.2007407e+07,8.40742e+06,2.115851e+06,8.340152e+06,5.154985e+06,4.889251e+06
2024-10-08 23:33:18.622,2.900788,2.1928648e+07,1.2008555e+07,8.410684e+06,2.11361e+06,8.335351e+06,5.153639e+06,4.888455e+06
2024-10-08 23:33:30.622,2.900786,2.1972664e+07,1.2015885e+07,8.413145e+06,2.111277e+06,8.323928e+06,5.151158e+06,4.886771e+06
2024-10-08 23:33:42.622,2.900788,2.2043308e+07,1.2002143e+07,8.411296e+06,2.115107e+06,8.308734e+06,5.154285e+06,4.893794e+06
2024-10-08 23:33:54.622,2.9007880000000004,2.2086626e+07,1.2003334e+07,8.413323e+06,2.109959e+06,8.310673e+06,5.155281e+06,4.89519e+06
2024-10-08 23:34:06.630,2.9007889999999996,2.2131996e+07,1.2007218e+07,8.422868e+06,2.117056e+06,8.307055e+06,5.156607e+06,4.8942e+06
2024-10-08 23:34:18.622,2.900788,2.2171476e+07,1.2008805e+07,8.426592e+06,2.112452e+06,8.298336e+06,5.150335e+06,4.904489e+06
2024-10-08 23:34:30.646,2.9007889999999996,2.22139e+07,1.2000002e+07,8.441797e+06,2.111099e+06,8.283038e+06,5.146277e+06,4.901577e+06
2024-10-08 23:34:42.622,2.900788,2.2246808e+07,1.201227e+07,8.46285e+06,2.111902e+06,8.29856e+06,5.15515e+06,4.91532e+06
2024-10-08 23:34:54.622,2.9007899999999998,2.2247476e+07,1.2005168e+07,8.484529e+06,2.111057e+06,8.28429e+06,5.145374e+06,4.918188e+06
