Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-07-10 14:52:42.622000,52126151.65473559,7430285.02916066,44702351.675005674,2.900826
2024-07-10 14:52:54.630000,52116961.28995116,7424743.9433567645,44698685.85570371,2.900823
2024-07-10 14:53:06.623000,52144109.44756023,7431151.780029323,44719386.18798872,2.900823
2024-07-10 14:53:18.623000,52138815.82530745,7433167.564228347,44712007.8377784,2.900822
2024-07-10 14:53:30.622000,52162882.16335996,7442710.873921556,44726626.01380782,2.9008209999999996
2024-07-10 14:53:42.623000,52159277.77637971,7440530.415720526,44725173.13213958,2.900819
2024-07-10 14:53:54.622000,52172145.86639153,7442918.706751439,44735669.47817151,2.900819
2024-07-10 14:54:06.622000,52175331.05282953,7459440.62043125,44722334.81486793,2.900821
2024-07-10 14:54:18.623000,52201359.82380137,7481251.661169941,44726577.37458103,2.9008169999999995
2024-07-10 14:54:30.622000,52223087.26498025,7502806.103101881,44726696.58924028,2.90082
2024-07-10 14:54:42.623000,52230174.91605822,7490752.27004778,44745929.77158183,2.90082
2024-07-10 14:54:54.622000,52216210.663264416,7493987.042969589,44728642.49717063,2.900819
2024-07-10 14:55:06.623000,52243033.432971865,7499480.663909055,44749982.67730597,2.900819
2024-07-10 14:55:18.622000,52242735.25134074,7501122.267715059,44748164.22787602,2.900823
2024-07-10 14:55:30.623000,52246566.05836761,7513082.675559781,44739830.55141975,2.900821
2024-07-10 14:55:42.638000,52250274.06043809,7526476.651429597,44730265.235347256,2.9008199999999995
2024-07-10 14:55:54.623000,52289269.930571355,7537910.659744486,44757818.82364297,2.90082
2024-07-10 14:56:06.622000,52330502.18179537,7552411.006259605,44784690.68422675,2.900822
2024-07-10 14:56:18.638000,52307900.41853668,7563468.411184282,44750963.95124001,2.900821
2024-07-10 14:56:30.622000,52348814.232655436,7586184.191929047,44769084.07341092,2.900822
2024-07-10 14:56:42.622000,52355245.51316834,7591944.628108861,44769922.456462346,2.900822
2024-07-10 14:56:54.623000,52396627.16059597,7603610.013720258,44799503.58864045,2.90082
2024-07-10 14:57:06.623000,52370927.580946796,7598729.327001801,44778748.11476045,2.900825
2024-07-10 14:57:18.623000,52383752.04812707,7602133.327082231,44788065.171894446,2.9008209999999996
2024-07-10 14:57:30.622000,52432638.45031618,7619355.052219645,44819764.31524284,2.900824
2024-07-10 14:57:42.623000,52446280.2452959,7631109.516161447,44821707.49473511,2.9008230000000004
2024-07-10 14:57:54.622000,52431126.22254183,7636589.779238361,44801082.17639076,2.9008209999999996
2024-07-10 14:58:06.622000,52425037.85131397,7641318.466752895,44790230.6379153,2.900824
2024-07-10 14:58:18.622000,52418667.24765101,7641678.364492296,44783460.14787523,2.900824
2024-07-10 14:58:30.623000,52431866.25593279,7655559.937452255,44782745.86807059,2.900824
2024-07-10 14:58:42.622000,52451391.742484204,7662953.6986732045,44794885.8669123,2.900824
2024-07-10 14:58:54.623000,52435303.12118642,7669191.469998139,44772548.45181707,2.90082
2024-07-10 14:59:06.622000,52442120.50385753,7679429.954288787,44769194.91729925,2.90082
2024-07-10 14:59:18.622000,52456020.021924846,7693479.774684401,44769131.48695887,2.9008199999999995
2024-07-10 14:59:30.623000,52446169.014278725,7706369.922987293,44746326.90066946,2.90082
2024-07-10 14:59:42.623000,52475707.92003094,7713639.788997739,44768568.35752073,2.9008220000000002
2024-07-10 14:59:54.624000,52522657.37091073,7741666.327682291,44787498.16431342,2.9008220000000002
2024-07-10 15:00:06.622000,52545367.547390446,7763408.388594029,44788429.10704511,2.9007959999999997
2024-07-10 15:00:18.638000,52530042.86371243,7756525.564133202,44780060.27257102,2.900822
2024-07-10 15:00:30.623000,52554453.68435096,7769118.625989934,44791873.2028807,2.900823
2024-07-10 15:00:42.623000,52559926.00710352,7796828.4129413115,44769579.90140026,2.900819
2024-07-10 15:00:54.622000,52561355.36754755,7809326.459879303,44758607.04310709,2.900822
2024-07-10 15:01:06.638000,52530660.61964506,7790169.8208300965,44747051.69776016,2.900822
2024-07-10 15:01:18.622000,52559205.824833736,7796492.09654784,44769389.07985016,2.9008209999999996
2024-07-10 15:01:30.623000,52544404.87324442,7793306.648915359,44757638.4462457,2.900819
2024-07-10 15:01:42.623000,52538567.71533567,7778279.245178949,44766823.17413697,2.90082
2024-07-10 15:01:54.623000,52540322.522263505,7774302.672034797,44772651.07178204,2.9008230000000004
2024-07-10 15:02:06.623000,52558181.47971953,7776370.819285582,44788463.951572314,2.90082
2024-07-10 15:02:18.623000,52523697.437276356,7773818.4375452455,44756497.8178584,2.90082
2024-07-10 15:02:30.623000,52525075.63368201,7742546.255822483,44789069.58850313,2.900824
2024-07-10 15:02:42.622000,52492332.17343222,7717109.1504408065,44781742.55435184,2.900822
2024-07-10 15:02:54.623000,52475196.50471366,7706186.627854666,44775572.1569859,2.900821
2024-07-10 15:03:06.623000,52459343.80736514,7685318.486982151,44780700.662742496,2.900825
2024-07-10 15:03:18.623000,52447325.77432389,7667614.099594563,44786344.279774584,2.900821
2024-07-10 15:03:30.622000,52442522.53842356,7644081.819510594,44805065.04358762,2.900824
2024-07-10 15:03:42.638000,52425681.6595279,7639148.173364474,44793243.301474586,2.9008249999999998
2024-07-10 15:03:54.623000,52417274.827617824,7628749.368282507,44795159.44101361,2.9008220000000002
2024-07-10 15:04:06.622000,52382894.09591692,7616934.2286654515,44772640.040429905,2.900823
2024-07-10 15:04:18.638000,52383362.92838274,7609382.578668192,44780833.577229634,2.900823
2024-07-10 15:04:30.623000,52371804.57283703,7597963.338015908,44780521.40339386,2.900825
2024-07-10 15:04:42.623000,52337003.671027154,7588309.938248559,44755353.911631286,2.900823
2024-07-10 15:04:54.622000,52335267.72756136,7579908.039859047,44762032.279126406,2.900822
2024-07-10 15:05:06.623000,52360591.708347395,7586393.6451094365,44781005.10165915,2.900821
2024-07-10 15:05:18.630000,52326460.23114114,7572733.274154767,44760425.05149397,2.9008249999999998
2024-07-10 15:05:30.622000,52359553.25766283,7574132.435564816,44792263.710079424,2.900822
2024-07-10 15:05:42.623000,52353262.87049869,7575031.887535249,44785107.6592136,2.90082
2024-07-10 15:05:54.622000,52350320.01274122,7561467.749486181,44795622.75796309,2.900822
2024-07-10 15:06:06.622000,52341211.10582525,7555673.223433374,44792338.71801767,2.90082
2024-07-10 15:06:18.622000,52316824.788568474,7537513.000629822,44786156.74665896,2.900821
2024-07-10 15:06:30.646000,52341812.31513848,7537992.705510856,44810694.90695734,2.90082
2024-07-10 15:06:42.622000,52320908.92825933,7530074.051398517,44797626.05302013,2.900823
2024-07-10 15:06:54.623000,52323421.541694574,7530305.385957975,44799979.04041649,2.900821
2024-07-10 15:07:06.623000,52308879.23875397,7508127.17632203,44807659.0677887,2.900823
2024-07-10 15:07:18.646000,52278565.083081596,7496449.111166039,44789060.208085775,2.900823
2024-07-10 15:07:30.622000,52258725.19626327,7478712.07584882,44786953.219827615,2.900823
2024-07-10 15:07:42.623000,52236592.248679854,7465132.296983406,44778355.928078316,2.9008220000000002
2024-07-10 15:07:54.622000,52261132.968907766,7470842.909645234,44797251.53672012,2.900821
2024-07-10 15:08:06.623000,52246734.11649038,7478590.730975312,44775144.15736499,2.9008230000000004
2024-07-10 15:08:18.622000,52263638.193837345,7496868.4759916505,44773669.82622869,2.9008239999999996
2024-07-10 15:08:30.623000,52271062.2912662,7492732.409825622,44785299.62520994,2.900824
2024-07-10 15:08:42.630000,52242633.37861936,7475046.547167164,44774590.36596881,2.900821
2024-07-10 15:08:54.622000,52220268.75159437,7437310.139891478,44790008.34246867,2.9008200000000004
2024-07-10 15:09:06.622000,52205230.103743,7438338.512325127,44773926.83866848,2.9008220000000002
2024-07-10 15:09:18.622000,52227934.0917623,7450162.557427707,44784786.10021094,2.900821
2024-07-10 15:09:30.630000,52251344.10270199,7447884.391310044,44810380.513096295,2.90082
2024-07-10 15:09:42.622000,52206726.30265708,7415460.657517304,44798291.24237587,2.9008209999999996
2024-07-10 15:09:54.623000,52183372.91408191,7380471.252793605,44809791.43490756,2.900821
2024-07-10 15:10:06.623000,52158284.735056214,7376090.16475669,44789120.88052252,2.9008230000000004
2024-07-10 15:10:18.622000,52150772.384250954,7348970.274987478,44808662.920833156,2.900823
2024-07-10 15:10:30.622000,52121001.606097035,7338974.724741721,44788784.968117654,2.9008209999999996
2024-07-10 15:10:42.638000,52116467.717242815,7320246.233738656,44802982.328106426,2.9008209999999996
2024-07-10 15:10:54.623000,52122357.04224526,7310882.225796687,44818278.40522445,2.9008220000000002
2024-07-10 15:11:06.623000,52119924.46289437,7307949.528858334,44818826.08608721,2.9008259999999995
2024-07-10 15:11:18.638000,52099595.11518276,7303602.251083744,44802799.20367482,2.9008249999999998
2024-07-10 15:11:30.622000,52128495.99182577,7308320.19337967,44827084.1851034,2.900822
2024-07-10 15:11:42.622000,52111004.3597972,7299354.700372963,44818342.93233334,2.900823
