filter2_file,total_counts_under_contours,qs_mean_counts,contour_area,QS area
2024-11-01T01:27:40.270,36361417.5942011,3535.93897582537,4173,18189
2024-11-01T01:29:09.238,37270887.5426496,3547.20866354543,4173,18189
2024-11-01T01:30:38.424,36869250.3232381,3530.48132827013,4173,18189
2024-11-01T01:32:07.512,36177907.3692019,3545.30400910379,4173,18189
2024-11-01T01:33:36.601,36361885.9272098,3529.42842186518,4173,18189
2024-11-01T01:35:05.688,36779002.9820891,3518.75522233331,4173,18189
2024-11-01T01:36:34.776,36789070.2018246,3523.69906790578,4173,18189
2024-11-01T01:38:03.866,36398598.9034831,3548.53186479971,4173,18189
2024-11-01T01:39:32.953,35861310.6446183,3510.82882018063,4173,18189
2024-11-01T01:41:02.472,37300129.4785559,3537.91084749871,4173,18189
2024-11-01T01:42:31.130,37169318.7248114,3553.17529955416,4173,18189
2024-11-01T01:44:00.218,36476820.3784322,3529.48725341224,4173,18189
2024-11-01T01:45:29.306,38424078.4826769,3531.09092312902,4173,18189
2024-11-01T01:46:58.395,37763068.6709525,3549.84309418579,4173,18189
2024-11-01T01:48:27.482,37211483.9029411,3549.67689717694,4173,18189
2024-11-01T01:49:56.571,36626049.7767206,3515.27332745644,4173,18189
2024-11-01T01:51:25.660,36347735.563375,3533.54310702739,4173,18189
2024-11-01T01:52:54.747,35978516.2754305,3522.28372748061,4173,18189
2024-11-01T01:54:23.835,35709545.5514991,3539.96850998128,4173,18189
2024-11-01T01:55:52.924,37147349.7416847,3520.76602525816,4173,18189
2024-11-01T01:57:22.991,36302375.6033852,3539.48549317483,4173,18189
2024-11-01T01:58:51.981,35560525.690156,3561.02965302042,4173,18189
2024-11-01T02:00:20.155,35509238.4530947,3528.64084010438,4173,18189
2024-11-01T02:01:48.986,35038883.3235653,3535.4324043175,4173,18189
2024-11-01T02:03:17.820,34726845.9953436,3568.02176554353,4173,18189
2024-11-01T02:04:46.652,35262324.3785426,3539.95874908733,4173,18189
2024-11-01T02:06:15.484,35525463.0042263,3539.35913398603,4173,18189
2024-11-01T02:07:44.317,36504309.3331684,3562.90969158296,4173,18189
2024-11-01T02:09:13.149,38083177.559108,3570.22084128882,4173,18189
2024-11-01T02:10:41.981,40024329.4534378,3539.42147746963,4173,18189
2024-11-01T02:12:10.781,41774721.0966734,3546.05844587835,4173,18189
2024-11-01T02:13:39.582,55875548.9106883,3566.18334777048,4173,18189
2024-11-01T02:15:09.864,71700883.2047553,3579.00070222109,4173,18189
2024-11-01T02:16:26.605,72423273.8965019,3601.28835428,4173,18189
2024-11-01T02:16:41.915,67116490.7001963,3565.44623307044,4173,18189
2024-11-01T02:18:02.818,54896008.3443695,3530.09990583725,4173,18189
2024-11-01T02:18:18.620,53405361.5439878,3530.33084989599,4173,18189
2024-11-01T02:19:39.491,49188996.299581,3563.26250996416,4173,18189
2024-11-01T02:19:55.293,48191584.6914771,3565.68935876145,4173,18189
2024-11-01T02:21:16.194,45223985.1560094,3542.77822486854,4173,18189
2024-11-01T02:21:31.996,45163397.0782527,3536.52809982758,4173,18189
2024-11-01T02:22:52.899,43960663.3350085,3515.61516512058,4173,18189
2024-11-01T02:23:08.701,43670577.5680987,3516.04548424693,4173,18189
2024-11-01T02:24:29.603,41325014.0556931,3539.57874778824,4173,18189
2024-11-01T02:24:45.405,41065343.0995596,3544.50172334509,4173,18189
2024-11-01T02:26:06.307,40003825.2427833,3544.01858641028,4173,18189
2024-11-01T02:26:22.109,39900851.7926066,3541.92018578517,4173,18189
2024-11-01T02:27:43.118,38672368.8169509,3506.82820219067,4173,18189
2024-11-01T02:27:58.814,38615972.7695581,3497.67589708497,4173,18189
2024-11-01T02:29:19.716,38874315.6173674,3534.77681871691,4173,18189
2024-11-01T02:29:35.518,40005573.3497747,3544.83821219921,4173,18189
