Time,QS1mean,qs1_se,QS2mean,qs2_se,QS3mean,qs3_se,AR_mean,AR_se,Shutter_Ang,Exposure,Threshold_count,Thresh_area
2024-06-02 06:30:20.312625,3524.4203108335746,114.13752017776626,3472.5446399850407,114.13752017776626,3542.2377056841265,114.13752017776626,7913.3335224979755,2841.09190369688,179.736328125,2000,1102293.5454236688,72
2024-06-02 06:30:46.486675,3551.395928420628,121.32354689028104,3489.3992720695746,121.32354689028104,3551.2128667062084,121.32354689028104,7929.38071908905,2854.2466303006463,0.52734375,2000,1206664.2216143538,78
2024-06-02 06:31:47.637850,3519.668840851569,124.80230917141081,3520.213859793764,124.80230917141081,3550.30414823701,124.80230917141081,7906.9125173575585,2851.9416537005036,179.736328125,2000,4373417.432153086,283
2024-06-02 06:32:13.269950,3505.303223502338,121.971672734453,3508.095116655897,121.971672734453,3545.2840015776123,121.971672734453,7921.3758379625915,2861.897698393069,0.52734375,2000,10134161.706430594,640
2024-06-02 06:33:13.846060,3516.16163650337,109.71144022964026,3441.9212101843395,109.71144022964026,3560.0982983540393,109.71144022964026,7919.179790652858,2880.255506314162,179.736328125,2000,14686421.842632776,877
2024-06-02 06:33:40.541100,3531.7529241764955,114.4959485924666,3438.59401499039,114.4959485924666,3524.467122662812,114.4959485924666,7920.296540119768,2866.2684698469893,0.52734375,2000,11264164.756944459,688
2024-06-02 06:34:40.632345,3529.882929731859,119.5890020656174,3504.860255344338,119.5890020656174,3502.4523260344126,119.5890020656174,7923.053367875658,2861.620657300257,179.6484375,2000,9208733.215323672,570
2024-06-02 06:35:06.839385,3521.214735345867,114.23599612001749,3542.2963061899477,114.23599612001749,3506.36805194037,114.23599612001749,7937.436452356377,2864.0905591783458,0.52734375,2000,9361925.43439207,587
2024-06-02 06:36:07.415495,3509.4070088996223,117.23166668815938,3534.2926116623457,117.23166668815938,3569.9681725444693,117.23166668815938,7922.479962932596,2846.9907027649315,179.736328125,2000,2209496.2924382933,145
2024-06-02 06:36:33.622420,3527.4206958574914,117.3911535487111,3509.326857632643,117.3911535487111,3553.907768704906,117.3911535487111,7927.52959262312,2843.1383023095214,0.52734375,2000,565002.74112536,37
2024-06-02 06:37:34.198655,3555.805112154309,94.73109020263284,3467.934349877563,94.73109020263284,3524.555124263813,94.73109020263284,7917.77129444456,2843.8339340359216,179.6484375,2000,4224356.414795896,271
2024-06-02 06:38:00.406695,3563.586803481886,100.05945709384687,3450.4626591066585,100.05945709384687,3517.8154892758544,100.05945709384687,7933.3562238739005,2857.140963435995,0.52734375,2000,6907039.793358484,433
2024-06-02 06:39:00.982805,3519.9825070567786,111.82457610659316,3472.561783695575,111.82457610659316,3552.048670432847,111.82457610659316,7957.750122348243,2864.2502379623797,179.736328125,2000,3669047.3655596967,238
2024-06-02 06:39:27.190980,3522.0246889720524,117.51747535072617,3509.3845414894768,117.51747535072617,3539.271348964525,117.51747535072617,7981.452593333039,2878.170728399982,0.52734375,2000,3517054.838625199,229
2024-06-02 06:40:27.768080,3530.2996449751254,105.93484431986629,3545.627479477344,105.93484431986629,3542.5802971232733,105.93484431986629,7979.088574771561,2890.4742390787337,179.736328125,2000,5974126.313418537,386
2024-06-02 06:40:53.976130,3529.955203251069,105.70335024908108,3519.8842445514597,105.70335024908108,3545.347139098802,105.70335024908108,7986.39367605192,2899.9301834791595,0.52734375,2000,9585982.033280285,606
2024-06-02 06:41:54.555240,3516.704477161887,104.03213325630425,3419.3277002155874,104.03213325630425,3568.071774844679,104.03213325630425,7981.245042056151,2908.354716999558,179.736328125,2000,13652948.209097598,844
2024-06-02 06:42:20.759405,3523.8446408474592,106.20997971031284,3404.5243016473037,106.20997971031284,3541.3282160376916,106.20997971031284,8002.737061303974,2911.8338827184825,0.52734375,2000,13742583.129132941,851
2024-06-02 06:43:21.335515,3561.2657075753996,132.03123786551762,3457.158754880499,132.03123786551762,3514.8502776872347,132.03123786551762,8014.778025140002,2927.7579885592427,179.736328125,2000,15352621.106360784,935
2024-06-02 06:43:47.547565,3571.5066902873273,123.97701476047816,3488.6643542707225,123.97701476047816,3520.2032801125156,123.97701476047816,8030.067378500879,2921.117704351914,0.52734375,2000,11422335.123542467,698
2024-06-02 06:44:48.120675,3527.963521118265,102.10336106982108,3501.7153426537543,102.10336106982108,3596.328239747279,102.10336106982108,8002.797235125953,2882.293246817157,179.736328125,2000,7969362.43225237,494
2024-06-02 06:45:14.328715,3511.7494841219245,97.069865814447,3486.3669702323677,97.069865814447,3609.4847705727334,97.069865814447,8000.066869095822,2870.058751890641,0.52734375,2000,6761060.843139712,423
2024-06-02 06:46:14.903825,3532.716465492175,123.25298107775812,3452.782912648691,123.25298107775812,3567.7723505525587,123.25298107775812,7972.894904158046,2851.7926929240593,179.736328125,2000,3997375.0179695166,253
2024-06-02 06:46:41.111875,3543.239131352553,128.10993310331781,3449.042507426831,128.10993310331781,3518.774651707117,128.10993310331781,7977.9606839938215,2846.7351026578663,0.52734375,2000,2725723.22074085,174
2024-06-02 06:48:07.896150,3515.9193851381297,120.67509937437762,3458.3266340988066,120.67509937437762,3526.9912664481453,120.67509937437762,7968.00373277228,2840.477315863275,0.52734375,2000,1972275.8376552337,127
2024-06-02 06:49:08.473260,3507.3878776903043,96.02077298497052,3472.3462414532137,96.02077298497052,3570.146504515195,96.02077298497052,7927.105507921897,2815.1450006184214,179.6484375,2000,151418.60914094181,10
2024-06-02 06:49:34.681435,3508.0116291250074,95.44555900271308,3462.138268622703,95.44555900271308,3576.6532243049596,95.44555900271308,7935.041232807313,2814.624567596555,0.52734375,2000,45582.26517802104,3
2024-06-02 06:50:35.257535,3547.114329244596,118.48995321071439,3456.16047352192,118.48995321071439,3597.95127853283,118.48995321071439,7918.594037926184,2808.5018137821853,179.736328125,2000,61365.8686821345,4
2024-06-02 06:51:01.464585,3547.7205418866524,121.34492027015762,3469.842249289352,121.34492027015762,3556.0863248179207,121.34492027015762,7924.702476674299,2810.3094582526387,0.52734375,2000,0.0,0
2024-06-02 06:52:02.406950,3521.6385150027095,138.11394473547557,3492.731061484864,138.11394473547557,3481.539814179779,138.11394473547557,7914.3291870098965,2804.050604589967,179.736328125,2000,0.0,0
2024-06-02 06:52:28.248870,3519.6860815600253,144.85294087198324,3465.1154239479197,144.85294087198324,3492.6446231073433,144.85294087198324,7919.64457122536,2797.208149301075,0.52734375,2000,0.0,0
2024-06-02 06:53:28.824970,3531.4989445232727,116.67559170395435,3457.132858648439,116.67559170395435,3565.580946642223,116.67559170395435,7894.540804923816,2794.086960901144,179.736328125,2000,76198.68317254177,5
2024-06-02 06:53:55.338950,3555.2316225118852,106.75999317704274,3451.3097698263296,106.75999317704274,3566.6820406989755,106.75999317704274,7897.510250396003,2797.2413629018915,0.52734375,2000,0.0,0
2024-06-02 06:54:55.610130,3537.3683255625,96.34564274234238,3446.2027884688446,96.34564274234238,3548.115127960696,96.34564274234238,7881.721480818651,2801.2248829931905,179.736328125,2000,0.0,0
2024-06-02 06:55:21.818170,3536.5668599392493,116.72869696138265,3445.2795546488137,116.72869696138265,3543.685687893213,116.72869696138265,7890.1959813803305,2795.8673428774255,0.52734375,2000,0.0,0
2024-06-02 06:56:22.393280,3528.267197675578,127.1195955611724,3503.7770897558407,127.1195955611724,3539.48908552361,127.1195955611724,7877.430709913531,2782.509017940577,179.736328125,2000,15192.177115533179,1
