Time	Temperature (MK)	Temperature_ERR	EM (10^46 cm^-3)	EM_ERR
2024-07-10T13:37:15	8.639583323059396	0.37351618590896507	470.998247280992	65.46579347474457
2024-07-10T13:37:45	8.761327328762471	0.40634551836179317	500.35159642550883	64.8913101427998
2024-07-10T13:38:15	8.513587660668241	0.3820024402033128	519.582711816922	100.65235174499098
2024-07-10T13:38:45	8.21846603612192	0.46107226930380985	478.4710502196106	132.20757829713634
2024-07-10T13:39:15	8.699524707072447	0.37819090637458436	420.68350012403295	74.55524375551083
2024-07-10T13:39:45	8.592239972834179	0.44457846092916364	433.7122974122359	90.58940958660125
2024-07-10T13:40:15	8.395896754532467	0.46276672423652826	840.3849394431948	221.82097386773282
2024-07-10T13:40:45	8.195345514610748	0.39897777470854084	507.4627909058321	117.03538616539312
2024-07-10T13:41:15	8.577814059145016	0.34781566398664	405.01731772561584	72.9730049540192
2024-07-10T13:41:45	8.771752387318932	0.35288689364638115	447.74593036453456	63.66732875898878
2024-07-10T13:42:15	7.766737286510117	0.2123220913379736	483.32896431814635	55.15065282445284
2024-07-10T13:42:45	7.617731784089887	0.20481425414616153	487.3974188309712	54.9243249292244
2024-07-10T13:43:15	8.109728617828742	0.4599766869037571	453.7862754364213	139.9549494848423
2024-07-10T13:43:45	8.21666215716663	0.3311985976302307	561.8792060131562	100.53770127988805
2024-07-10T13:44:15	8.135658810690341	0.3613551379670374	576.5613208773448	100.75434618603441
2024-07-10T13:44:45	7.748968218549818	0.22848759720009246	392.6324846063724	46.36652091818267
2024-07-10T13:45:15	7.1413463382565245	0.3918706208975526	538.2886624835465	134.4969953752667
2024-07-10T13:45:45	7.822754776365149	0.5142835519892981	465.2797514926118	135.02934534194492
2024-07-10T13:46:15	7.42707192757208	0.20820749970099123	467.6345760056846	56.69079030500051
2024-07-10T13:46:45	7.5816521712941976	0.22387568329692165	395.5722360461543	48.53156114564577
2024-07-10T13:47:15	7.5817430008985	0.37229098447604214	537.8987188789866	210.67731181234123
2024-07-10T13:47:45	7.104087961343793	0.2013057259386506	538.8247013929798	68.916339747784
2024-07-10T13:48:15	6.95603210547904	0.38588087662256115	585.8441403330917	151.5118762593893
2024-07-10T13:48:45	7.497520579739444	0.43358223027744863	406.28038649408904	100.34850633370066
2024-07-10T13:49:15	7.557786978670685	0.37497484250443114	550.1441387180165	147.19945463793914
2024-07-10T13:49:45	6.987622491520578	0.1934302737149905	494.40341198544934	60.80913741080007
2024-07-10T13:50:15	7.041447557088647	0.206897442625689	501.54401558725027	67.63627331248455
2024-07-10T13:50:45	7.421146194311322	0.22448727424196355	379.0602871876993	47.71461129079568
2024-07-10T13:51:15	7.3954279995042596	0.41363730539305354	450.74379438854515	187.15943665226828
2024-07-10T13:51:45	7.021597420145483	0.21168218310111456	470.1266751661487	64.39532949696496
2024-07-10T13:52:15	6.763810978738211	0.3873947666241016	556.8696023381302	149.96990168219352
2024-07-10T13:52:45	8.187158493446628	0.7090607833551203	332.15772628020517	155.00154858003367
2024-07-10T13:53:15	7.4756614808010085	0.2301224345706224	357.4149554744889	44.87518303086164
2024-07-10T13:53:45	7.091268398728536	0.5323248400723964	496.9452603238882	234.01535212968065
2024-07-10T13:54:15	6.809478300350825	0.3861917527269514	503.2328450186848	132.88366360473003
2024-07-10T13:54:45	7.005231792449018	0.2116795845025134	449.3444387644976	59.978388851009896
2024-07-10T13:55:15	6.832668609433888	0.20716300213661915	486.2150803491667	68.9857478341862
2024-07-10T13:55:45	6.788150930780586	0.4247236153363773	575.0276502240871	171.83082044292914
2024-07-10T13:56:15	6.759877678273744	0.2054599272954367	477.352473208333	66.53656583236778
