time_start,time_end,T1,T1_er1,T1_er2,T2,T2_er1,T2_er2,EM1,EM1_er1,EM1_er2,EM2,EM2_er1,EM2_er2,Flux,Flux_er1,Flux_er2,Index,Index_er1,Index_er2,Ecut,Ecut_er1,Ecut_er2,L
2024-10-09T01:31:20.000,2024-10-09T01:31:40.000,13.000949724373768,0.0007241148713035273,0.001245331951967188,20.06301689725637,0.04246704322163808,0.1758699800792698,300.1370422038272,0.11706302439188221,0.3523434702024133,3.1888510323144477,0.17028359361362178,0.4134131372790404,1.9352141680247088,0.32241918346364584,0.4709340466356673,5.409397865735854,0.7850410594707649,0.6520092761181226,10.389768213480746,0.3599156880045733,0.7672204343164992,5.409397865735854
2024-10-09T01:31:40.000,2024-10-09T01:32:00.000,13.001354756384853,0.0010123618035766668,0.0014037820659602573,20.02114450359669,0.0168921163172584,0.025190413521695376,300.2439569333578,0.19939514895031607,1.4057333180211913,3.0150298595923566,0.011337956780113956,0.03212879393789425,1.0298511031139568,0.022909711883987827,0.048033134149122025,7.088231960210242,0.03632759987391587,0.13610410694169772,18.78015602033125,0.10709400416564563,0.07065276154445499,7.088231960210242
2024-10-09T01:32:00.000,2024-10-09T01:32:20.000,13.124699924892631,0.12081659215107798,0.23695943116388385,21.98473075534813,1.9194980278267408,8.858601570614262,329.9937677148728,25.810291014098084,37.78951100090865,3.934957814870295,0.9221177601791499,0.6261436988820992,1.7193035900152434,0.2219239929803074,1.5893224547274278,4.063154434630911,0.38861740945351775,5.8811614546748325,10.288423490179186,0.2752221177740264,0.7426604648598474,4.063154434630911
2024-10-09T01:32:20.000,2024-10-09T01:32:40.000,13.0004733926571,0.0003725407754640031,0.0014616483693110638,20.01101564289303,0.007828121752226025,0.0206660015306106,300.0478021651517,0.037398471090682506,0.08742571290054002,3.0100321262302088,0.008928260434193369,0.10200338368563511,8.803283894571962,0.26308551824330806,0.22957641204848045,7.403155556900985,0.08865840382938472,0.14660600449564587,15.456590431127113,0.07778673541359282,0.3463044459843623,7.403155556900985
2024-10-09T01:32:40.000,2024-10-09T01:33:00.000,13.000752488272987,0.0005541753395394977,0.001916972893967639,37.68371703193421,0.6081168451632948,0.3662235422728841,300.1263965034081,0.10013202402529942,0.2973729745840501,3.0126799973915093,0.009669218674600355,0.030680358850311062,9.98454110503227,0.043275311402434014,0.011362764038612028,7.117360818627704,0.10013005226430938,0.061513936480197984,15.092939431404924,0.1356354007229843,0.13170036387166917,7.117360818627704
2024-10-09T01:33:00.000,2024-10-09T01:33:20.000,13.00100543491191,0.0007418896065018998,0.001456801607172764,39.46471439572074,0.10137148623915238,0.10679688969384671,300.118592071112,0.08560785692804984,0.14593506807455014,5.931899817694411,0.041165077510630255,0.044673764481315104,9.978023785375813,0.055958051878963744,0.016643185001091965,14.788660966222276,0.40657740063847037,0.16222827261646344,13.713012139571344,0.09073605131975526,0.0942890736458466,14.788660966222276
2024-10-09T01:33:20.000,2024-10-09T01:33:40.000,13.001835460828449,0.0014326896096985564,0.004369781733780442,32.60718960140396,0.18459129019355203,0.20149138546888423,300.3826919296674,0.2754078175837549,0.7711664787127006,11.16141443987821,0.1208583937370058,0.12036623787469836,9.948951641913439,0.08815063883023733,0.03876887871294166,5.403203479380807,0.057334148384584616,0.0726019784325942,11.372634829178626,0.22176805667699817,0.2189276621868146,5.403203479380807
2024-10-09T01:33:40.000,2024-10-09T01:34:00.000,13.03073083575246,0.023998644833138627,0.06511305579637217,36.44632919268909,0.20963154131853656,0.14695772369760363,328.9875601784683,10.264190880664387,7.5630890477721096,12.08651195296447,0.21394197656900005,0.2852834422014414,9.905011686617591,0.1840176015051309,0.07282761030140428,14.718508348347779,0.353007090659462,0.19865665258261878,11.866713140137733,0.16607063713236414,0.17823518268171412,14.718508348347779
2024-10-09T01:34:00.000,2024-10-09T01:34:20.000,13.013745880072126,0.009906280866491812,0.029635239582216144,35.15716927524952,0.17868229220227505,0.15863246134122022,405.87470639392876,6.606639648513806,5.359656309593731,13.884978186943995,0.3054370964855746,0.2654151285526023,9.942467178424591,0.10154563258524263,0.04290981089232737,14.828696528139488,0.29872422514895547,0.1303223597479093,11.568700240109147,0.12920143032270381,0.1683419034011795,14.828696528139488
2024-10-09T01:34:20.000,2024-10-09T01:34:40.000,13.92836157603725,0.05361010837089708,0.02369723229005416,32.52500647635665,0.07636107749342358,0.0883803826357692,303.0338385241128,2.2912569945650034,6.708057271791233,19.981222659658687,0.0342628192998049,0.014358473147300543,1.0078270440675583,0.005682772574939987,0.022852323587442935,7.910250520242462,2.554775819017573,0.4487317167276661,26.357332927922894,4.360582780750942,0.5177972775628348,7.910250520242462
2024-10-09T01:34:40.000,2024-10-09T01:35:00.000,14.646566414050909,0.8638602019217032,0.06389519797931342,37.59035294799007,3.194694585865186,3.802416359188868,315.281002484858,14.832350002781766,203.98724468777795,17.237425332279166,4.008518260648492,2.6944479554477283,8.904101143331808,2.3167099344155737,0.11055201262707648,5.112190141246359,0.7976149780538115,4.637666099778778,11.995605424423387,0.5562852945711647,0.2577562528459687,5.112190141246359
2024-10-09T01:35:00.000,2024-10-09T01:35:20.000,15.397656112676357,0.01179745420600753,0.010275942971146534,34.77532937311943,0.10661924708615089,0.08734162455617422,300.2150367709458,0.16109961904203374,0.3810317621060335,19.981066229448917,0.03388243412986114,0.01397566102913217,9.938702722507992,0.1019859337531166,0.045791464888639055,4.589234876260101,0.03621591992989437,0.051829118040215505,10.183026900285855,0.13811459864462705,0.2770439973887129,4.589234876260101
2024-10-09T01:35:20.000,2024-10-09T01:35:40.000,16.85855533368278,0.024260992090550104,0.02221276982387721,45.54361347673216,0.26775589053281834,0.28720356778543277,300.1027571013301,0.07925093258137395,0.28679797883177116,9.590553788297731,0.22672230654431758,0.21939217303433267,9.94500655493537,0.07724318765791693,0.039876578298970955,14.592845022468198,1.3142362577605553,0.3328759887199624,12.547668969641158,0.2662926554792211,0.18958616087982527,14.592845022468198
2024-10-09T01:35:40.000,2024-10-09T01:36:00.000,17.540358386705535,0.02533576653154057,0.023034730463855624,44.59176042974134,0.30197804610310897,0.26471497829545854,300.0933103983445,0.06956140171831748,0.18588741374617257,10.363260557587642,0.2437591248688964,0.26880379416230404,9.946102454498611,0.07990092457796116,0.04060196365099067,14.482025903551934,0.9515168345697056,0.3931708248058392,12.343766070887341,0.16658942192627002,0.19815822161997865,14.482025903551934
2024-10-09T01:36:00.000,2024-10-09T01:36:20.000,18.340006135709793,0.05481901027603797,0.04362764644324457,41.065450786871054,0.7639593293115752,0.6384056308567807,300.1242726962872,0.09333075266937385,0.19047492520951437,12.649749375294828,0.6043059586066182,0.8050898703633038,9.655755879302705,0.7294069656163824,0.2613011336920792,3.601694769290882,0.03575090066445785,0.032344740360921165,10.139318820542776,0.1022792490396327,0.2200277761976519,3.601694769290882
2024-10-09T01:36:20.000,2024-10-09T01:36:40.000,19.64522002989248,0.007193360941393223,0.007349740434388963,59.89185047357289,0.16968251481426222,0.08221073904262965,300.09357666951007,0.07164806244281863,0.14954395608504,4.128930743055852,0.02528685853661017,0.03399067781780474,9.903517998122854,0.17949175283720287,0.06951262201558173,13.953770716470167,1.9456022875750936,0.780608858017537,11.231601421762338,0.24105244016122995,0.23424266852490128,13.953770716470167
2024-10-09T01:36:40.000,2024-10-09T01:37:00.000,20.303114749223802,0.05511077953666543,0.041874934213474546,59.25882502647168,0.6826071645972149,0.4727276243322933,304.62448272203824,1.9111971976232667,2.537587302042141,3.0131478814014585,0.010130448943309833,0.04809949524777668,1.1402820913087477,0.11204072402303034,0.2797531593040561,3.837216895371993,0.2747478273736572,0.2621302663837417,10.165563164480805,0.13157917288268273,0.3671250214368609,3.837216895371993
2024-10-09T01:37:00.000,2024-10-09T01:37:20.000,21.412389190516294,0.036418035363183776,0.03571355571277124,21.130790861486364,0.7284758511334175,0.7557734951376744,301.944167355606,1.5040200962270092,2.588039671639251,6.243566428412849,2.245352732641722,2.0583704863644945,5.618435599028245,0.09999024812329349,0.10332861101981194,10.128018730732586,0.5214842560008428,0.39747949006786776,26.850760511363127,0.216349189199029,0.10565109948030127,10.128018730732586
2024-10-09T01:37:20.000,2024-10-09T01:37:40.000,20.909874706174797,0.03545509076507258,0.03564510207997884,59.89677405218668,0.20107331506006432,0.07645714022250161,358.05330302414455,2.1258979657703208,1.9498040970692614,3.024584821897534,0.0188640097437216,0.05984774436319862,1.3894236860486977,0.1136430431204396,0.14506847564289882,5.074207531650636,0.2785677282221046,0.3377116174807462,26.620561331579385,0.5386761384826535,0.23979879079412925,5.074207531650636
2024-10-09T01:37:40.000,2024-10-09T01:38:00.000,20.52605839618998,0.05090594019591421,0.0341835266979551,59.797433063201765,0.8222352456279225,0.15832064017294556,427.24767052262314,2.5258412767981895,3.5109425571788506,3.017820953146805,0.014687997548366027,0.042531980189128404,2.236630885853055,0.18250743943214154,0.48051819091438963,6.304152128563468,0.4313561056668149,0.42596280311505463,26.569049368442656,0.5912408498895516,0.31063086384716954,6.304152128563468
2024-10-09T01:38:00.000,2024-10-09T01:38:20.000,21.163800047773556,0.03668877944622295,0.04884198310666221,22.709153502775155,1.6721399239811205,5.677120911185465,431.55488263056316,5.666194901601614,3.2857131477702524,3.832308838993245,0.6640105489056629,1.4679662107436942,6.2652130478286185,0.6115355969536722,0.1872126014769151,7.794488963850651,0.8695562894280693,0.4729140854789504,26.81391790454361,0.3575454786790182,0.15013532009324848,7.794488963850651
2024-10-09T01:38:20.000,2024-10-09T01:38:40.000,21.16265240469271,0.059735951077488636,0.22586696110024462,59.4312599377411,33.208679676114905,0.5022178904444843,477.7026654189913,8.031075083335054,4.144102264036235,3.0699989196703976,0.05659322407597145,0.14284431419764276,3.419143232963227,0.28014435571563245,5.444471787426705,4.508041371494372,0.16848034532220613,0.6634551495971399,26.11355834145256,2.6051565448843306,0.21158153107810662,4.508041371494372
