time,reg1,reg2,reg3,reg4,reg5,reg6,reg7
2024-11-01 12:31:43.279105,446006667.97600615,12969768.3006096,28301615.697322793,86761151.55268453,9065188.152188689
2024-11-01 12:33:07.568255,444623290.54848427,13000887.352943739,28217593.55416255,87125647.11782661,9138422.721805042
2024-11-01 12:34:31.855655,442538604.91789985,12891831.029463701,28294094.88899576,86026808.88681611,9159880.346791664
2024-11-01 12:35:56.143805,442180235.6395017,12751995.362651758,28241577.452531084,85972724.40470031,9172335.345508233
2024-11-01 12:37:20.432080,442359001.02750456,12707993.590148482,28071898.99581796,86550508.62389132,9182947.299161114
2024-11-01 12:38:44.721355,441798839.9570874,12984666.006623685,28165979.914254557,86814058.6159921,9137014.930798687
2024-11-01 12:40:09.863000,441856661.05725527,13007985.443087094,28464353.990388915,86710969.85131589,9275182.04673165
2024-11-01 12:41:33.296780,440832989.6957197,12651865.159531822,28301704.304745015,86763369.22526546,9200605.3984912
2024-11-01 12:42:57.586180,439941914.24714583,12642614.858019762,28063356.55160155,86232787.6088681,9048166.094241727
2024-11-01 12:44:21.873330,440839323.0667472,12991922.30302073,28143837.892686307,86378716.20244458,9280919.26524798
2024-11-01 12:45:46.161605,440946375.0763726,13125549.194141068,28246929.895693794,86140285.11506604,9251368.097914342
2024-11-01 12:47:10.450755,441684798.0256684,13232733.777779076,28403736.89707496,85993164.53968364,9099194.21170688
2024-11-01 12:48:34.739155,442334138.948542,13585471.37805576,28459714.276530582,86225273.63641606,9117017.880684396
2024-11-01 12:49:59.263050,442265876.57656264,13319404.790000727,28558848.217910655,86401822.31322296,9238535.63118731
2024-11-01 12:51:23.314580,442827703.766642,13539235.019174108,29063620.64932566,86333224.974007,9234371.910721494
2024-11-01 12:52:47.603730,442454040.14573425,13524637.844979536,28782069.222425662,86926658.12625109,9197758.951033713
2024-11-01 12:54:11.889130,440999374.50277275,13712132.730162965,28448662.37307471,86262399.16629773,9224830.51415299
2024-11-01 12:55:36.177405,441116958.1182813,13588585.600743659,28445657.665029317,85976663.50033456,9426532.223698761
2024-11-01 12:57:00.466555,441366111.226816,13673457.39574198,28152230.917206585,86198063.73981515,9413278.87785321
2024-11-01 12:58:24.753830,440922510.3181652,13927448.618191551,27935133.978701677,86439360.6248594,9361116.008222476
2024-11-01 12:59:49.419800,441013854.3028444,14206472.956492744,28028623.664728783,86235435.23267105,9340644.955493191
2024-11-01 13:01:13.490380,442610576.49566877,14551420.362447873,28285463.924764715,86584650.09485127,9391087.92276967
2024-11-01 13:02:38.345300,444717441.59552914,14741965.486394387,28632340.90570192,86884135.7958283,9302669.696351644
2024-11-01 13:04:02.577805,444903934.5492224,14213572.03093321,28769441.20882108,86743836.43574435,9326828.447529558
2024-11-01 13:05:27.123080,445930773.99595284,14177042.976772398,29046542.265852876,87414231.76786919,9360820.040705692
2024-11-01 13:12:15.603310,448735233.7761152,17138492.105729274,28202620.902113017,86664285.4820887,9040532.551785298
