time,reg1,reg2,reg3,reg4,reg5,reg6
2024-11-01 12:31:56.700000,15667409.443950934,962487.6676187813,1788967.083196297,2734098.619021044,341018.18559991725
2024-11-01 12:33:26.700000,15663645.350081554,959378.6196487682,1793874.89267559,2741643.529312336,344184.6447695332
2024-11-01 12:34:11.700000,15661594.408188771,963033.2337363006,1787635.6735492223,2743875.794031093,343991.55309891305
2024-11-01 12:35:41.700000,15661208.04492423,961360.7352850512,1784013.367430612,2744149.0068793567,343795.76584104996
2024-11-01 12:37:11.700000,15675876.14367536,961450.4337071276,1797494.656248085,2737796.467928812,347060.6826089043
2024-11-01 12:38:41.700000,15684506.57114899,959959.014516081,1801207.0394532892,2736836.090734388,348094.4083527775
2024-11-01 12:40:11.700000,15682181.740705997,955930.3486381944,1798058.3723508161,2733636.881983976,343770.8537055225
2024-11-01 12:41:41.700000,15684907.18116639,958928.8773673567,1799990.0766130518,2731547.7574205487,341285.40097602305
2024-11-01 12:43:11.700000,15692364.142873298,958860.9583507539,1799992.9914937466,2735842.5303921835,343781.06134189
2024-11-01 12:44:41.700000,15657055.377571397,959381.2632975387,1793251.2493908033,2729308.755134848,344564.35570319695
2024-11-01 12:45:26.700000,15658829.240670975,959597.1726850441,1794452.6630273429,2728427.8154814444,343379.8719660251
2024-11-01 12:46:56.700000,15672055.35460696,959963.1909929728,1793313.3981856455,2736746.8229518402,345134.80459846626
2024-11-01 12:48:26.700000,15657323.779301926,959408.6361035099,1803222.5068703133,2737784.215801306,347839.92074929795
2024-11-01 12:49:56.700000,15656865.68925148,960106.5950434196,1802139.208031498,2735268.2996744583,345432.00046951725
2024-11-01 12:51:26.700000,15659391.382824479,958781.9737749407,1805462.80461203,2734797.2385249734,343662.6404463459
2024-11-01 12:52:56.700000,15670226.505145326,964393.4671532095,1804686.673285914,2725320.8427755497,344361.69763670204
2024-11-01 12:54:26.700000,15658786.6606585,960840.0885420203,1803235.2744548013,2738245.9989772756,341963.32759269705
2024-11-01 12:55:56.700000,15653312.953708844,959654.8157315177,1799433.661424025,2734081.758288301,341235.863086491
2024-11-01 12:56:41.700000,15659334.149864692,962451.4458196869,1796240.366823881,2729860.090022671,341363.88133927935
2024-11-01 12:58:11.700000,15663656.155150112,959146.5947000026,1800616.2285404436,2730316.375541218,345750.938792356
2024-11-01 12:59:41.700000,15652408.787036784,955533.0610187715,1807645.233697153,2727731.9559765295,344518.2009803884
2024-11-01 13:01:11.700000,15655758.172099184,957322.9082726416,1807773.3544206144,2726282.0048966347,345532.64200499095
2024-11-01 13:02:41.700000,15659270.687736502,956347.0298343576,1806223.2079794146,2733050.7910832074,344950.2817118051
2024-11-01 13:04:11.700000,15650021.1604111,959693.1301265829,1812459.829777943,2732858.613051774,342022.36343928124
2024-11-01 13:05:41.700000,15631453.459665427,956808.5521055353,1814134.406809989,2726169.016693334,343029.6038013821
2024-11-01 13:12:26.700000,15639574.283578448,950998.4700952668,1808123.0278977407,2722588.841937751,348216.74005179195
2024-11-01 13:13:56.700000,15623889.355958596,951309.3654431334,1810290.470639178,2726456.7729687765,348361.4790129884
2024-11-01 13:15:26.700000,15635806.317409303,952358.370786445,1808943.3882228774,2722806.319278951,341108.8939713987
2024-11-01 13:16:11.700000,15646532.19154787,952307.3731728396,1808943.9947757726,2723304.906274952,340199.9395620361
2024-11-01 13:17:41.700000,15633627.272898769,953770.6017419886,1806807.7752050592,2719792.894148907,344176.41562379344
2024-11-01 13:19:11.700000,15610135.799976826,950312.6580985176,1810742.9328161264,2705275.6969830524,346690.19418512296
2024-11-01 13:20:41.700000,15622251.649109969,950914.4327997633,1812269.1269078064,2706175.4166763583,347442.4824490961
2024-11-01 13:22:11.700000,15631175.318493288,952518.6687645502,1809816.2887179654,2721521.675869501,343942.48935767956
2024-11-01 13:23:41.700000,15632581.366916718,955516.3427434635,1811749.468750908,2720994.5854639555,346236.24856953195
2024-11-01 13:25:11.700000,15634779.222449593,955927.6892673817,1808741.292089324,2726374.4148911494,344906.59973818104
2024-11-01 13:26:41.700000,15636456.300553892,957140.2959956289,1816244.5609239088,2728434.1955574914,342148.8014727077
2024-11-01 13:27:26.700000,15637545.797035176,957825.1035970998,1815675.2219663465,2730427.9724897793,343201.0088769502
2024-11-01 13:28:56.700000,15620490.258209882,952959.0870399217,1811282.5109999375,2721636.3181210198,343514.1414334522
2024-11-01 13:30:26.700000,15626453.464019632,954934.7069726266,1814611.6723028491,2722826.3743634727,342036.4633585229
2024-11-01 13:31:56.700000,15601804.648213062,955946.020238193,1815453.5887077115,2708489.0377558544,345330.95777108695
2024-11-01 13:33:26.700000,15603623.639024178,956497.6177009738,1813807.7246292003,2705791.2117349026,345884.9929441805
2024-11-01 13:34:56.700000,15624518.264878692,955765.3123899117,1812284.9986162414,2712379.0515326224,341628.0985498404
2024-11-01 13:36:26.700000,15632923.912692675,960544.701732789,1820440.1723461351,2707929.2127730246,343126.8506152391
2024-11-01 13:37:56.700000,15632356.719677627,963883.769723178,1819641.4203301077,2715714.372608574,342489.3807507459
2024-11-01 13:38:41.700000,15633905.97300278,964651.7120657804,1816435.3989135213,2713743.0831277003,344089.99437169905
2024-11-01 13:40:11.700000,15652472.883874508,964764.2786316827,1819839.820112308,2707048.450931058,340529.10966460186
2024-11-01 13:41:41.700000,15623880.552818647,960386.9139231942,1818165.0456113047,2704625.782535735,340741.9104618311
2024-11-01 13:43:11.700000,15626763.385256931,963271.8058660701,1817570.278453463,2705243.898640682,342805.57969476166
2024-11-01 13:44:41.700000,15633984.535988487,963561.6265736205,1816967.2903058082,2703835.5529262307,341073.24796091835
2024-11-01 13:46:11.700000,15649564.369601464,964744.7467251712,1818045.6472666687,2709333.1296026744,339865.66847580066
2024-11-01 13:47:41.700000,15649254.849421035,972709.5815855748,1817809.5468710558,2709411.4180174842,341368.68238797766
2024-11-01 13:49:11.700000,15669327.173857167,970721.5210071739,1819877.3142435143,2713863.6956719495,340724.45274557103
2024-11-01 13:50:41.700000,15692008.0686011,974619.7328104047,1827427.4288933207,2720430.095797913,341291.3349617155
2024-11-01 13:52:11.700000,15678702.645407109,975027.8619029348,1825647.985816212,2712811.080639296,343647.1058620539
2024-11-01 13:52:56.700000,15663522.327669658,975194.7054818914,1827131.030134324,2703353.8630881663,343106.3706425563
2024-11-01 13:54:26.700000,15664020.782578403,973011.7050740286,1828200.4022315321,2710556.7478737,341758.97948961245
2024-11-01 13:55:56.700000,15651917.95793681,972472.1817282944,1829821.3351138188,2707796.319880706,343278.83987896785
2024-11-01 13:57:26.700000,15656687.769442514,973652.4748469269,1832596.9258267349,2708799.141908236,345233.4916600894
2024-11-01 13:58:56.700000,15637365.500071429,969712.6967524244,1833275.9755095947,2698181.0262494246,348292.9290891896
2024-11-01 14:00:26.700000,15660405.726030868,974494.5874695091,1833036.9425830687,2700964.7681544805,348599.02936780965
2024-11-01 14:01:56.700000,15672509.984784316,975362.7419053752,1826643.1009151693,2710093.67255998,345084.49450669193
2024-11-01 14:03:26.700000,15664971.5010516,969319.9728740038,1829465.0669754348,2704344.543662091,344353.2688267934
