Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-11-12 22:23:02.892885,-1.8213250635950495,123.34039018950158,0.0,0.0,0.0,0,0.0,429.948109710897
2024-11-12 22:24:40.142055,7.315520050304399,104.14613096967715,175686.10498046875,1819.2981970890976,6795377.96484375,364,0.0,348.40622683469235
2024-11-12 22:26:17.389360,-4.500811730071169,98.44478481586862,91531.607421875,1458.3462638191631,4345079.2578125,206,0.0,326.1675315048184
2024-11-12 22:27:54.637655,-1.3348072141080973,116.49850330348332,590979.5551757812,2862.568369475544,16979574.89501953,988,0.0,385.470719051149
2024-11-12 22:34:55.851655,-10.652356589590418,133.56863425155782,286057.61328125,2030.1840484320167,8529352.154296875,501,0.0,452.18680504077093
2024-11-12 22:36:33.999500,-10.607934375625232,153.78408491308852,0.0,0.0,0.0,0,-4.0,663.1608598962194
2024-11-12 22:38:10.349130,-14.361494269300026,150.6283077832368,0.0,0.0,0.0,0,-8.0,622.0963676797628
2024-11-12 22:39:47.596425,-15.35452882499214,149.04168869188373,0.0,0.0,0.0,0,-8.0,629.5092661230541
2024-11-12 22:41:24.844595,-14.652599536970875,157.7248193136415,0.0,0.0,0.0,0,-6.0,661.1608598962194
2024-11-12 22:43:02.937650,-14.683625346557292,177.87121516490166,184295.58544921875,430.8410903871816,555543.67578125,24,-9.0,658.1608598962194
2024-11-12 22:44:39.341070,-8.334364192414325,162.48021960990204,0.0,0.0,0.0,0,-4.0,692.8124536693847
2024-11-12 22:46:16.590240,-4.974547689141681,159.4546201741917,12951.24365234375,373.5986933095164,292103.2109375,17,0.0,674.5737583395107
2024-11-12 22:47:53.838535,-5.024920684825792,169.14892836544354,40660.720703125,634.6326685756395,846177.96875,47,0.0,704.225352112676
2024-11-12 22:49:31.858400,1.8058335953354103,183.1006258535615,226879.2353515625,1268.0755527262068,3442910.4501953125,261,6.0,747.2898443291327
2024-11-12 22:51:08.335010,-0.6150227227255838,175.36737104529308,0.0,0.0,0.0,0,3.0,736.8769458858415
2024-11-12 22:52:45.582305,-6.53823420127476,183.80326926576492,551157.4125976562,2387.9600038996905,11955863.373046875,585,-2.0,739.2898443291327
2024-11-12 22:54:22.830485,10.982507788607197,210.98721132118754,2506512.3510742188,3976.0890197306026,34125080.13671875,1648,7.0,748.2898443291327
2024-11-12 22:56:00.797800,7.118498299368337,188.47668128520363,1318586.4282226562,3323.2771799233974,23406928.857421875,1172,6.0,754.702742772424
2024-11-12 22:57:37.327075,-6.9892045616943435,182.09132960473332,372344.828125,1994.800462393576,8330802.59765625,426,-5.0,743.702742772424
2024-11-12 22:59:14.575245,1.005519192843056,179.47912291298832,29203.57373046875,555.2155692784025,645732.23046875,35,5.0,746.2898443291327
2024-11-12 23:00:51.823550,-1.0514248149312602,186.3762493804097,239176.271484375,1508.6105962614554,4790988.1337890625,251,4.0,774.941438102298
2024-11-12 23:02:29.708450,-10.306913996627319,185.97559831937377,295745.80078125,1715.6518153072866,6182668.103515625,336,-5.0,736.2898443291327
2024-11-12 23:04:06.319015,-14.144828079000773,187.0206314789456,413320.2236328125,2039.8193844293544,8735046.465820312,452,-7.0,741.702742772424
2024-11-12 23:05:43.568320,-7.361314202418041,189.74695835886703,753879.8505859375,2498.1880309512894,13235766.7265625,760,-1.0,755.1156412157153
2024-11-12 23:07:20.815490,-16.082742161374224,183.5399149172812,299957.2919921875,1524.632131603801,4948963.5654296875,309,-8.0,755.5285396590066
2024-11-12 23:08:58.647850,-24.283305227655987,187.6275072079615,305003.99658203125,1482.8958173543256,4702964.0068359375,294,-14.0,756.941438102298
2024-11-12 23:10:35.313090,-18.837525366564723,184.62089356140123,235883.2412109375,1352.3943088830338,3893823.974609375,247,-8.0,770.3543365455894
2024-11-12 23:12:12.560260,-24.44039786206305,183.27574314099758,180042.09033203125,1223.3250551974434,3173090.4716796875,200,-14.0,742.1156412157153
2024-11-12 23:13:49.809555,-20.00053734244148,187.7378736437362,112591.345703125,946.2193016404152,1903253.279296875,126,-12.0,766.3543365455894
2024-11-12 23:15:27.577250,-11.614293880584217,185.86187250406374,173002.0244140625,1164.6892991584575,2886004.3515625,193,-2.0,761.5285396590066
2024-11-12 23:17:04.303030,-14.74519678737817,183.65395512510946,192135.1455078125,1304.8897872746165,3597609.859375,222,-8.0,748.1156412157153
2024-11-12 23:18:41.554325,-11.679946837396747,189.7167000995023,313853.6884765625,1659.5362087711906,5821974.544921875,349,-4.0,774.3543365455894
2024-11-12 23:20:18.800495,-7.434272729871095,191.83364901759543,588399.7592773438,2184.521438056875,10132667.5859375,594,-1.0,769.941438102298
2024-11-12 23:21:56.478000,-1.8496584445651243,206.02721596788905,1802613.6689453125,3806.1793004517667,30776615.403320312,1433,-3.0,782.7672349888808
2024-11-12 23:23:33.297095,-0.06994026352645268,211.828381484217,2747090.3876953125,4864.9763522758385,50083080.20410156,2373,-1.0,777.3543365455894
2024-11-12 23:25:10.545265,16.856472404035785,250.09485341857274,4982201.1357421875,5795.679572789478,72162004.55664062,3290,2.0,810.0059303187546
2024-11-12 23:26:47.792570,19.243084574270444,233.67815001625317,4034739.1176757812,5333.958055546564,60936956.19433594,2791,10.0,803.180133432172
2024-11-12 23:28:25.417400,19.49762197387601,246.54908541835272,6044176.833984375,6296.259830954145,85329952.55175781,4487,3.0,796.180133432172
2024-11-12 23:30:02.289035,10.783216623317232,217.33335194719345,3333195.4262695312,5063.921745599614,54619802.31738281,2863,0.0,785.7672349888808
2024-11-12 23:31:39.537330,10.65279389487524,209.35237460608224,2591318.3442382812,4465.849936738885,42478949.65917969,2277,1.0,779.3543365455894
2024-11-12 23:33:16.785510,9.202795323977478,211.65963033100854,2282441.5419921875,4082.644972165716,35618421.47949219,1953,2.0,802.5930318754633
2024-11-12 23:34:54.328050,-0.03779403778546317,209.89445280780646,1991427.9379882812,3835.1493536363437,31408169.067382812,1772,-3.0,782.7672349888808
2024-11-12 23:36:31.281975,-6.734358476005373,209.31630864381245,1367484.2797851562,3176.931914889852,21553277.063476562,1255,-8.0,800.0059303187546
2024-11-12 23:38:08.530280,-13.162383170892046,192.0093150757072,427197.197265625,1948.0333338084608,8016864.9365234375,463,-11.0,774.7672349888808
2024-11-12 23:39:45.777450,-26.04654300168634,191.55752245412492,340882.87353515625,1718.5256206521597,6247543.4912109375,374,-20.0,765.7672349888808
2024-11-12 23:41:23.266200,-22.023691656901136,193.5524191138092,477973.34130859375,2084.391833175563,9167351.969726562,517,-16.0,762.3543365455894
2024-11-12 23:43:00.274925,-24.011692914511105,195.20645059416492,405498.48291015625,1937.1731696996778,7910778.26171875,436,-18.0,782.5930318754633
2024-11-12 23:44:37.522095,-27.995566924857805,206.51803353209283,284904.88330078125,1603.0318149543568,5424326.8828125,308,-22.0,808.2446256486286
2024-11-12 23:46:14.771390,-18.82746734501386,207.42109688626294,580039.2622070312,2279.134905556187,10968951.09765625,583,-13.0,817.2446256486286
2024-11-12 23:47:52.196850,-7.365367136364935,209.03852206324777,559154.5732421875,2216.0561305900583,10380964.12109375,549,-5.0,825.2446256486286
2024-11-12 23:49:29.266865,-16.349458370251806,207.82603191964606,536628.1967773438,2115.6364118160645,9488463.05078125,555,-13.0,817.2446256486286
2024-11-12 23:51:06.516160,-20.645031011518565,215.6453866725219,697639.822265625,2388.9859977940955,12112148.017578125,689,-16.0,821.6575240919199
2024-11-12 23:52:43.764455,-2.0258524594849514,211.69214533330475,970248.4775390625,2723.095948444269,15800751.56640625,943,-1.0,829.2446256486286
2024-11-12 23:54:21.116350,-5.525603795695544,230.81584564471234,2444979.7919921875,3862.1891039042102,32277989.140625,1983,-11.0,826.6575240919199
2024-11-12 23:55:58.260930,-2.7632063337811186,238.76944627255966,3258978.5336914062,4431.438829253103,42534278.728515625,2677,-11.0,834.0704225352114
2024-11-12 23:57:35.509100,4.017446480121188,230.60626944892687,3211280.0700683594,4390.721668100089,41768153.603515625,2745,-1.0,844.0704225352114
2024-11-12 23:59:12.756405,-8.929502386600737,223.00389211108873,1866142.1840820312,3396.8699027891266,24943592.45703125,1639,-13.0,839.4833209785027
2024-11-13 00:00:50.470000,-11.285377425901048,221.08576025884818,1562201.4729003906,3058.6259037861305,20272586.311523438,1354,-12.0,840.4833209785027
2024-11-13 00:02:27.250870,-13.015068453997198,220.24601425576375,1459547.4494628906,2998.1722066840352,19437620.611328125,1274,-14.0,845.896219421794
2024-11-13 00:04:04.501165,2.5861948723811703,236.1110017451846,2179441.881591797,3304.5070755453226,24018975.90625,1621,-2.0,857.896219421794
2024-11-13 00:05:41.747345,-1.7565267099208277,231.76835970674446,1928091.2622070312,3248.588264486314,23034742.686523438,1556,-9.0,843.4833209785027
2024-11-13 00:07:18.994640,-13.367479349472662,222.9218773242623,813028.0161132812,2471.365318473478,13028321.090820312,809,-13.0,846.896219421794
2024-11-13 00:08:56.243935,-11.127804613142024,214.06509134539948,447515.71142578125,1907.526821554856,7724832.861328125,473,-7.0,815.8317272053373
2024-11-13 00:10:33.497115,-16.185386000514477,222.9927498649908,288231.2724609375,1505.436747357048,4820910.873046875,301,-12.0,847.896219421794
2024-11-13 00:12:10.744410,-25.207960099465517,219.42368898170074,105979.8515625,931.7381509488563,1842251.8154296875,107,-17.0,835.4833209785027
2024-11-13 00:13:47.997580,-12.315248520879184,221.84298212592068,202204.70947265625,1303.50938434976,3600478.1396484375,198,-9.0,865.7220163083766
2024-11-13 00:15:25.241760,0.02127647411895847,227.5362176292646,1072180.9379882812,3027.7076308327287,19406207.93359375,1011,-1.0,866.3091178650852
