date_time,temperature,emission_measure
2024-06-02 04:40:00,6.6459800638550295,4.139692434108321e+48
2024-06-02 04:41:00,6.686187076260172,4.041395821131544e+48
2024-06-02 04:42:00,6.910432046461184,3.800713221016881e+48
2024-06-02 04:43:00,7.907123762766097,3.175924577862028e+48
2024-06-02 04:44:00,9.377429065698289,2.840336881923852e+48
2024-06-02 04:45:00,10.765755765808498,2.921062064672138e+48
2024-06-02 04:46:00,11.572397131548163,3.305425534689628e+48
2024-06-02 04:47:00,11.978203951748783,3.869788784597245e+48
2024-06-02 04:48:00,12.148940295227504,4.4778795626096535e+48
2024-06-02 04:49:00,12.053502780153266,5.061467090197532e+48
2024-06-02 04:50:00,11.56342587799199,5.5268690521475755e+48
2024-06-02 04:51:00,10.980600406167827,5.8195564108251004e+48
2024-06-02 04:52:00,10.428580866468383,6.006066936057733e+48
2024-06-02 04:53:00,9.87742897037502,6.154478749996093e+48
2024-06-02 04:54:00,9.42433327167757,6.212062107667257e+48
2024-06-02 04:55:00,9.119408920749938,6.182748442782232e+48
