date_time,temperature,emission_measure,HOPE_trigger
2024-11-13 16:55:00,2.811525924575948,1.242269334519498e+47,False
2024-11-13 16:56:00,11.162033544533191,1.9132082228889112e+46,False
2024-11-13 16:57:00,10.892372686852319,4.993592125447251e+46,False
2024-11-13 16:58:00,10.948605560446348,8.535411157873378e+46,True
2024-11-13 16:59:00,10.435375380016332,1.1006614169415163e+47,False
2024-11-13 17:00:00,9.705666741795188,1.1981224748057938e+47,False
2024-11-13 17:01:00,8.665445274131402,1.077071231472196e+47,False
2024-11-13 17:02:00,6.686320319227152,1.2563954311253778e+47,False
2024-11-13 17:03:00,8.273069765032833,1.007384554695061e+47,False
2024-11-13 17:04:00,11.5349834594813,3.5842677971940406e+47,False
2024-11-13 17:05:00,13.645290691473887,1.709525441593328e+48,False
2024-11-13 17:06:00,13.886278633563169,3.854667941334183e+48,False
2024-11-13 17:07:00,13.605606572964229,5.347339078653296e+48,False
2024-11-13 17:08:00,13.312656869804094,4.5955459375512836e+48,False
2024-11-13 17:09:00,10.917102489463007,2.5337884110574432e+48,False
2024-11-13 17:10:00,0.0,0.0,False
