Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241009_012500.000,13848,X1.8,2024-10-09T01:25:00.000,2024-10-09T01:56:00.000,2024-10-09T02:43:00.000,350382994.5,581418619.4444445,5631.55128046509,1.659380245534275,1.997119038358497,0.659380245534275,0.9971190383584969,376844600161.6622,9254.65799999237,51696,1.1945180666454935
