time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-06-01 07:10:15.164450,4968,4120,64111496.893961474,2000,0.439453125
2024-06-01 07:11:40.725950,5273,3916,60896824.39861177,2000,0.439453125
2024-06-01 07:13:05.128745,4959,3819,59329565.90866277,2000,0.439453125
2024-06-01 07:14:30.189020,5095,3719,57760247.530206755,2000,0.439453125
2024-06-01 07:15:55.241045,5094,3733,58004643.691150405,2000,0.439453125
2024-06-01 07:17:20.297320,5055,3912,60543174.60262016,2000,0.439453125
2024-06-01 07:18:45.353470,5034,4394,68185613.78680563,2000,0.439453125
2024-06-01 07:20:10.409755,5142,4046,62472644.19727595,2000,0.439453125
2024-06-01 07:21:35.465905,5036,4071,62893144.34022565,2000,0.439453125
2024-06-01 07:23:00.522180,5200,4403,67961853.926956,2000,0.439453125
2024-06-01 07:24:25.578330,5209,4300,66490098.13588798,2000,0.439453125
2024-06-01 07:25:50.634605,5071,4094,63324327.89077601,2000,0.439453125
2024-06-01 07:27:15.690755,5307,4319,66731906.91743889,2000,0.439453125
2024-06-01 07:28:40.746905,5315,3967,61387232.79168622,2000,0.439453125
2024-06-01 07:30:05.803180,5152,3814,58830994.09793038,2000,0.439453125
2024-06-01 07:31:30.668340,5111,3940,60682959.74453628,2000,0.439453125
2024-06-01 07:32:55.436615,5163,4119,63599635.64179623,2000,0.439453125
2024-06-01 07:34:20.204765,5254,3815,58936391.26255022,2000,0.439453125
2024-06-01 07:35:44.973040,5145,3741,57663333.02047134,2000,0.439453125
2024-06-01 07:37:09.741190,5046,3851,59481003.8549191,2000,0.439453125
2024-06-01 07:38:34.509340,5138,3701,57215691.80292569,2000,0.439453125
2024-06-01 07:39:59.276615,5083,3496,53802603.105787754,2000,0.439453125
2024-06-01 07:41:24.457650,5156,3567,55005284.95326574,2000,0.439453125
2024-06-01 07:42:48.846040,5205,3713,57315952.84280382,2000,0.439453125
2024-06-01 07:44:13.613190,5000,3679,56763526.134791166,2000,0.439453125
2024-06-01 07:45:38.380465,5196,3594,55190942.09353504,2000,0.439453125
2024-06-01 07:47:03.148615,5037,3998,61713320.54423749,2000,0.439453125
2024-06-01 07:48:27.916775,5060,4043,62559457.91760144,2000,0.439453125
2024-06-01 07:49:52.684050,5036,3810,58839800.16778714,2000,0.439453125
2024-06-01 07:51:17.453200,5124,4286,66288046.54660846,2000,0.439453125
2024-06-01 07:52:42.221475,5210,4678,72399317.21903792,2000,0.439453125
2024-06-01 07:54:06.988625,5004,4903,76043765.02885579,2000,0.439453125
2024-06-01 07:55:31.757900,5122,5560,86481015.22859123,2000,0.439453125
2024-06-01 07:56:56.526050,5075,5593,87372886.98755273,2000,0.439453125
2024-06-01 07:58:21.294200,5064,5870,91932944.15372995,2000,0.439453125
2024-06-01 07:59:46.624750,5110,5463,85072764.73444414,2000,0.439453125
2024-06-01 08:01:10.799625,5070,5302,82217192.81444417,2000,0.439453125
2024-06-01 08:02:35.375900,5126,5129,79531740.4809148,2000,0.439453125
2024-06-01 08:03:59.983050,5099,4993,77158750.40884751,2000,0.439453125
2024-06-01 08:05:24.559200,5010,4986,77228266.18634798,2000,0.439453125
2024-06-01 08:06:49.136475,5148,5028,77980401.63428931,2000,0.439453125
2024-06-01 08:08:13.711625,5090,4745,73093872.53515272,2000,0.439453125
2024-06-01 08:09:38.306035,5053,5472,84865416.60984847,2000,0.439453125
2024-06-01 08:11:02.865185,5052,5467,84687166.32316405,2000,0.439453125
2024-06-01 08:12:27.441460,5172,5089,78780934.56390578,2000,0.439453125
2024-06-01 08:13:52.486100,5079,4772,73909176.74507245,2000,0.439453125
2024-06-01 08:15:16.688760,5067,4966,76901542.67262492,2000,0.439453125
2024-06-01 08:16:41.330035,5047,5304,81985256.29319803,2000,0.439453125
2024-06-01 08:18:05.937185,5123,4531,69990683.77072933,2000,0.439453125
2024-06-01 08:19:30.545460,5017,4841,74744576.40846077,2000,0.439453125
2024-06-01 08:20:55.218610,4934,5225,80874952.77953988,2000,0.439453125
2024-06-01 08:22:19.858760,4999,5288,81762936.83623916,2000,0.439453125
2024-06-01 08:23:44.498035,5035,4873,75361730.79444775,2000,0.439453125
2024-06-01 08:25:09.139185,4999,4631,71433375.19494121,2000,0.439453125
2024-06-01 08:26:33.779460,5041,4292,66028685.65059486,2000,0.439453125
2024-06-01 08:27:58.418610,5034,4514,69559437.88381588,2000,0.439453125
2024-06-01 08:29:23.587600,5056,4312,66450668.14369186,2000,0.52734375
2024-06-01 08:30:47.700035,5030,3819,58776668.50705995,2000,0.439453125
2024-06-01 08:32:12.841850,5099,4280,66059204.13699712,2000,0.439453125
2024-06-01 08:33:36.468460,5142,4384,68052721.45674036,2000,0.439453125
2024-06-01 08:35:00.850610,5062,4621,71729806.0986962,2000,0.439453125
2024-06-01 08:36:25.269760,5067,4797,74825585.44036455,2000,0.439453125
2024-06-01 08:37:49.651035,5072,4617,72097567.09735574,2000,0.52734375
2024-06-01 08:39:14.351850,5058,5184,81517585.96184573,2000,0.439453125
2024-06-01 08:40:38.419460,5117,5401,85656980.45482218,2000,0.439453125
2024-06-01 08:45:11.123200,4997,13100,270039226.6389419,1500,0.52734375
2024-06-01 08:46:37.931350,4868,16043,351289707.37764996,1000,179.736328125
2024-06-01 08:48:04.243635,5073,15262,299594978.5428212,1500,0.52734375
2024-06-01 08:49:31.797850,5187,14294,267936455.101745,2000,179.736328125
2024-06-01 08:51:01.492070,5058,14391,270257135.30190897,1500,0.52734375
2024-06-01 08:52:28.328105,5138,13356,242387579.61057976,2000,179.736328125
2024-06-01 08:53:58.772390,4964,14283,256887733.16115114,1500,0.52734375
2024-06-01 08:55:25.608665,5124,13301,235416945.8782502,2000,179.736328125
2024-06-01 08:56:56.519825,5117,12934,228657822.55667108,2000,0.52734375
2024-06-01 08:58:27.433120,5181,12296,213871494.6333956,2000,179.736328125
2024-06-01 08:59:58.377405,5117,11902,204266372.4533828,2000,0.52734375
2024-06-01 09:01:29.288565,5139,10180,174687242.5692371,2000,179.736328125
2024-06-01 09:03:00.205725,5065,9644,164730193.0563777,2000,0.52734375
2024-06-01 09:04:31.114010,5153,9464,161649341.14749303,2000,179.736328125
2024-06-01 09:06:02.252950,5010,10055,172921842.80782595,2000,0.52734375
2024-06-01 09:07:32.938340,4989,9683,165205145.9893429,2000,179.736328125
2024-06-01 09:09:03.882625,5073,9495,161003995.99254766,2000,0.52734375
2024-06-01 09:10:34.794910,5103,9292,156679143.1761692,2000,179.736328125
2024-06-01 09:12:05.707195,5199,9259,156056915.59617117,2000,0.52734375
2024-06-01 09:13:36.619355,5088,9168,154207172.9642346,2000,179.736328125
2024-06-01 09:15:07.532515,5072,9290,154529971.5622294,2000,0.52734375
