time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-06-01 07:10:49.980380,239194,114,30104235.269300316,120,179.6484375
2024-06-01 07:12:15.366550,246100,219,57963556.020297125,120,179.6484375
2024-06-01 07:13:40.928050,210648,165,43641871.61674659,120,179.6484375
2024-06-01 07:15:05.149080,202902,143,37817431.5786286,120,179.6484375
2024-06-01 07:16:30.205230,204292,317,83927977.54200318,120,179.6484375
2024-06-01 07:17:55.261515,244223,413,109617845.54272097,120,179.6484375
2024-06-01 07:19:20.317665,206791,429,113850562.57485324,120,179.6484375
2024-06-01 07:20:45.373940,201938,462,122355895.00876166,120,179.6484375
2024-06-01 07:22:10.430090,203931,452,119709001.88306747,120,179.6484375
2024-06-01 07:23:35.486240,248341,414,109584976.97434732,120,179.6484375
2024-06-01 07:25:00.542515,251993,617,163502511.74675113,120,179.6484375
2024-06-01 07:26:25.598665,244773,622,164906926.2619769,120,179.6484375
2024-06-01 07:27:50.654940,247170,440,116815625.40201917,120,179.6484375
2024-06-01 07:29:15.711100,209096,433,114919594.88571495,120,179.6484375
2024-06-01 07:30:40.704375,208204,355,94131856.73587474,120,179.6484375
2024-06-01 07:32:05.472525,252834,404,107235176.8063539,120,179.6484375
2024-06-01 07:33:30.240800,248567,616,163382522.3983921,120,179.6484375
2024-06-01 07:34:55.895000,208128,659,175307553.78697425,120,179.6484375
2024-06-01 07:36:19.776975,246354,671,178940669.56178334,120,179.6484375
2024-06-01 07:37:44.545375,244516,607,161781776.4913848,120,179.6484375
2024-06-01 07:39:09.313525,209607,705,187652527.49450016,120,179.6484375
2024-06-01 07:40:34.816750,211009,815,216610081.52077037,120,179.6484375
2024-06-01 07:41:58.849950,242615,622,165114115.12923586,120,179.6484375
2024-06-01 07:43:23.650100,210058,576,152897020.24703187,120,179.6484375
2024-06-01 07:44:48.422375,210031,499,132539538.19736487,120,179.6484375
2024-06-01 07:46:13.186535,208946,382,101352579.01487163,120,179.6484375
2024-06-01 07:47:37.954810,206794,581,154053094.0811748,120,179.6484375
2024-06-01 07:49:02.722960,214147,785,208110332.39397952,120,179.6484375
2024-06-01 07:50:27.491235,215927,780,206713013.74284133,120,179.6484375
2024-06-01 07:51:52.259385,206907,843,223490798.2554772,120,179.6484375
2024-06-01 07:53:17.276600,212279,885,234838636.30850142,120,179.6484375
2024-06-01 07:54:41.795810,229988,829,220150855.91037318,120,179.6484375
2024-06-01 07:56:06.563960,246342,843,223834075.84537715,120,179.6484375
2024-06-01 07:57:31.332235,233267,779,206742930.9341823,120,179.6484375
2024-06-01 07:58:56.100385,222971,1120,297268149.7060535,120,179.6484375
2024-06-01 08:00:20.868660,245676,757,200822038.76496887,120,179.6484375
2024-06-01 08:01:45.509810,208058,721,191139902.86006862,120,179.6484375
2024-06-01 08:03:10.839600,209800,816,216455509.8054504,120,179.6484375
2024-06-01 08:04:34.694235,248935,887,235186731.95456144,120,179.6484375
2024-06-01 08:05:59.268395,245804,921,244167313.3028426,120,179.6484375
2024-06-01 08:07:23.844670,214413,647,171656544.48649317,120,179.6484375
2024-06-01 08:08:48.424820,247921,732,194076437.35335565,120,179.6484375
2024-06-01 08:10:12.996970,203819,783,207839399.43330663,120,179.6484375
2024-06-01 08:11:37.573245,208018,726,192369260.14833257,120,179.6484375
2024-06-01 08:13:02.181395,210550,410,108589856.6331082,120,179.6484375
2024-06-01 08:14:26.789670,226203,590,156192757.70612204,120,179.6484375
