2024-06-01 07:10:22.791330,3631.81396484375
2024-06-01 07:11:22.224400,3564.879638671875
2024-06-01 07:11:47.846480,3564.927001953125
2024-06-01 07:12:47.807150,3580.2900390625
2024-06-01 07:13:12.902755,3610.732177734375
2024-06-01 07:14:12.134865,3609.579833984375
2024-06-01 07:14:37.958905,3610.171142578125
2024-06-01 07:15:37.191015,3607.042724609375
2024-06-01 07:16:03.151900,3630.3046875
2024-06-01 07:17:02.247290,3591.0380859375
2024-06-01 07:17:28.713400,3588.611572265625
2024-06-01 07:18:27.303440,3610.511474609375
2024-06-01 07:18:53.127615,3636.1416015625
2024-06-01 07:19:52.359715,3621.45849609375
2024-06-01 07:20:18.187765,3638.14990234375
2024-06-01 07:21:17.415865,3588.236572265625
2024-06-01 07:21:43.240040,3600.019775390625
2024-06-01 07:22:42.472150,3625.833251953125
2024-06-01 07:23:08.296190,3648.50732421875
2024-06-01 07:24:07.528300,3656.988525390625
2024-06-01 07:24:33.352465,3670.759521484375
2024-06-01 07:25:32.584575,3647.533447265625
2024-06-01 07:25:58.408615,3642.689208984375
2024-06-01 07:26:57.640725,3628.976318359375
2024-06-01 07:27:23.464775,3650.19775390625
2024-06-01 07:28:22.697000,3628.113037109375
2024-06-01 07:28:48.521050,3632.47802734375
2024-06-01 07:30:13.577200,3626.393798828125
2024-06-01 07:31:12.650300,3607.45654296875
2024-06-01 07:32:37.418575,3638.676513671875
2024-06-01 07:34:27.945900,3633.173095703125
2024-06-01 07:35:26.954010,3599.4387573931785
2024-06-01 07:35:52.715050,3605.0429601756346
2024-06-01 07:36:51.723160,3623.716145425231
2024-06-01 07:37:17.483200,3630.113452675454
2024-06-01 07:38:16.491435,3587.041948907034
2024-06-01 07:38:42.251475,3607.874024619191
2024-06-01 07:39:41.258585,3599.007864171067
2024-06-01 07:40:07.186250,3596.135370032698
2024-06-01 07:41:06.277350,3624.3879474850437
2024-06-01 07:41:31.787900,3641.7877531524678
2024-06-01 07:42:30.828010,3603.493291768565
2024-06-01 07:42:56.586060,3591.717864213607
2024-06-01 07:43:55.596160,3609.604636970483
2024-06-01 07:44:21.355335,3637.0973798260457
2024-06-01 07:45:20.364435,3607.810231823253
2024-06-01 07:45:46.122485,3610.524594546664
2024-06-01 07:46:45.132585,3587.202005531427
2024-06-01 07:47:10.890635,3595.9120084997767
2024-06-01 07:48:09.900860,3612.459819730738
2024-06-01 07:48:35.658910,3635.991099963054
2024-06-01 07:49:34.668010,3626.1058707725465
2024-06-01 07:50:00.426060,3621.1916464302417
2024-06-01 07:50:59.437160,3599.5909066673194
2024-06-01 07:51:25.199335,3608.373971977647
2024-06-01 07:52:24.205445,3624.329312970574
2024-06-01 07:52:49.963485,3636.7982436678094
2024-06-01 07:53:48.972595,3637.9206560968864
2024-06-01 07:54:14.730760,3619.376696531674
2024-06-01 07:55:13.741870,3583.30559575741
