time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-06-01 07:10:44.966370,65393,66529,4990604191.393222,350,0.439453125
2024-06-01 07:12:10.246450,61435,67602,5077433339.308651,350,0.52734375
2024-06-01 07:13:35.787950,61068,66655,5006360913.722234,350,0.52734375
2024-06-01 07:15:00.138945,58599,67396,5061252153.612155,350,0.52734375
2024-06-01 07:16:25.191230,62543,68113,5121253299.111929,350,0.52734375
2024-06-01 07:17:50.247380,64300,69101,5193490985.758144,350,0.52734375
2024-06-01 07:19:15.303655,71381,68827,5173166801.957454,350,0.52734375
2024-06-01 07:20:40.359805,62355,67704,5090749538.277843,350,0.52734375
2024-06-01 07:22:05.416080,62203,68389,5136568996.033782,350,0.52734375
2024-06-01 07:23:30.472230,63906,69494,5223342798.8080225,350,0.52734375
2024-06-01 07:24:55.528505,67696,69667,5234548460.641351,350,0.52734375
2024-06-01 07:26:20.584655,61900,69545,5228069349.956899,350,0.52734375
2024-06-01 07:27:45.640940,63109,68815,5171436661.041935,350,0.52734375
2024-06-01 07:29:10.697090,66235,69454,5221711657.758176,350,0.52734375
2024-06-01 07:30:35.721240,64390,69286,5212260926.762815,350,0.52734375
2024-06-01 07:32:00.489515,61195,70366,5291665519.827501,350,0.52734375
2024-06-01 07:33:25.257665,62739,69931,5259867756.642686,350,0.52734375
2024-06-01 07:34:50.259400,74727,70163,5280889458.068043,350,0.52734375
2024-06-01 07:36:14.794090,63396,70326,5288834391.833471,350,0.52734375
2024-06-01 07:37:39.562365,62128,70809,5320212991.91683,350,0.52734375
2024-06-01 07:39:04.330515,62156,71050,5338390494.198874,350,0.52734375
2024-06-01 07:40:29.986650,64382,72591,5459141938.22097,350,0.52734375
2024-06-01 07:41:53.866940,62307,70291,5281513934.7606945,350,0.52734375
2024-06-01 07:43:18.667090,75267,68871,5170408083.213502,350,0.52734375
2024-06-01 07:44:43.435375,64572,67730,5091624858.941883,350,0.52734375
2024-06-01 07:46:08.203525,63471,68397,5139753409.358576,350,0.52734375
2024-06-01 07:47:32.971800,62867,69460,5223444513.9318905,350,0.52734375
2024-06-01 07:48:57.739950,63373,71150,5358735374.370848,350,0.439453125
2024-06-01 07:50:22.508100,61361,71240,5368551935.816796,350,0.52734375
2024-06-01 07:51:47.276375,69362,71050,5350786311.723696,350,0.439453125
2024-06-01 07:53:12.445250,69260,70388,5301336663.759313,350,0.52734375
