Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-11-01 12:31:43.279105,4.42507070452509,123.34504437535463,1061103.4130859375,4077.8479715533244,34318791.57128906,1685,0.0,400.29651593773167
2024-11-01 12:33:07.568255,4.028950352822581,112.40740566626837,48160.1357421875,979.9019200660946,1968575.681640625,91,0.0,400.29651593773167
2024-11-01 12:34:31.855655,-5.315076164874552,90.7031623232495,8011.6044921875,475.5901129821837,460383.515625,20,0.0,303.9288361749444
2024-11-01 12:35:56.143805,-3.139273913530466,102.17254735838874,0.0,0.0,0.0,0,0.0,340.99332839140106
2024-11-01 12:37:20.432080,-7.959782426075269,114.88693085416921,22044.0556640625,625.3082556234015,804064.884765625,39,0.0,392.8836174944404
2024-11-01 12:38:44.721355,-10.018897709453405,141.37027062582186,14064.22265625,483.698821380296,481993.322265625,20,-5.0,602.8576723498888
2024-11-01 12:40:09.863000,-7.483478942652329,154.33527288395652,28709.16796875,608.960108761239,770373.99609375,37,-1.0,658.7479614529282
2024-11-01 12:41:33.296780,-10.457762796818997,150.4216741685076,0.0,0.0,0.0,0,-2.0,642.9221645663455
2024-11-01 12:42:57.586180,-15.649225050403226,161.76158375877822,0.0,0.0,0.0,0,-6.0,683.3995552260934
2024-11-01 12:44:21.873330,-12.974668878808243,161.61998274681272,0.0,0.0,0.0,0,-6.0,683.3995552260934
2024-11-01 12:45:46.161605,-7.690370183691757,169.67021480609756,0.0,0.0,0.0,0,0.0,719.0511489992588
2024-11-01 12:47:10.450755,-6.060179351478495,162.0936156791903,15861.0966796875,451.02148223937877,422701.8515625,20,0.0,674.5737583395107
2024-11-01 12:48:34.739155,-3.066542758736559,169.77457311331372,488038.56982421875,2187.6475293443605,10059641.995117188,488,1.0,690.3995552260934
2024-11-01 12:49:59.263050,0.13429659498207885,174.0966438293053,109006.96142578125,1085.4198612272048,2465279.51171875,125,6.0,725.0511489992588
2024-11-01 12:51:23.314580,2.318415378584229,182.53810108925174,1042074.4956054688,3020.292372419031,19286406.525390625,1111,2.0,728.46404744255
2024-11-01 12:52:47.603730,-0.18337323588709678,177.6740775067898,533308.701171875,2357.8600054235158,11652316.311523438,599,3.0,722.0511489992588
2024-11-01 12:54:11.889130,1.4381965445788532,182.8511590708281,487213.33544921875,2096.8015020068924,9280366.413085938,464,10.0,736.46404744255
2024-11-01 12:55:36.177405,-0.5399515568996416,183.0930348368753,357303.6630859375,1840.2394814591642,7130266.361328125,349,6.0,762.1156412157153
2024-11-01 12:57:00.466555,-5.094415042562724,192.10929460897788,670778.1430664062,2522.8498074841964,13400320.4453125,662,1.0,757.1156412157153
2024-11-01 12:58:24.753830,-3.5477010528673834,194.05996319177038,906105.6528320312,2656.2227713218394,15017144.474609375,741,3.0,766.5285396590066
2024-11-01 12:59:49.419800,-5.013311351926523,203.58331947895275,1043378.673828125,2709.379169637074,15724849.643554688,767,3.0,796.180133432172
2024-11-01 13:01:13.490380,3.8032594086021505,209.30167878436242,1584330.0197753906,3219.6956574855108,22317210.2734375,1104,6.0,784.3543365455894
2024-11-01 13:02:38.345300,6.398328993055555,222.9747249785468,2553728.849609375,3993.3289590020863,34447081.19921875,1656,3.0,781.3543365455894
2024-11-01 13:04:02.577805,10.167800739247312,210.21532076302933,2166897.919921875,3912.1695607889087,32777039.264648438,1629,7.0,770.5285396590066
2024-11-01 13:05:27.123080,7.68462631608423,218.4752462432097,2694930.9750976562,4523.0818326008975,43611469.50390625,2058,4.0,782.3543365455894
2024-11-01 13:12:15.603310,27.32385472670251,339.8790573915113,6328024.640380859,5078.3251175112355,57906796.638671875,2584,14.0,814.5930318754633
2024-11-01 13:13:40.179460,36.545558915770606,420.4239386178676,8068722.4619140625,5161.4141420545575,61349114.353515625,2590,17.0,832.4188287620459
2024-11-01 13:15:04.756735,14.741410450268818,280.29238652401665,3779741.1811523438,4070.6084245533766,36919447.07324219,1715,9.0,854.0704225352114
2024-11-01 13:16:29.333010,5.078422519041219,230.05235506360418,2015036.5063476562,3500.227990237576,26518228.473632812,1253,8.0,823.4188287620459
2024-11-01 13:17:53.908160,5.030451948924731,204.02498551451944,936992.4594726562,2715.1345642351316,15680903.86328125,752,11.0,811.5930318754633
2024-11-01 13:19:18.484435,-5.774564572132617,197.1000516176053,1131294.361328125,3404.8813275913844,24317728.071289062,1094,-3.0,775.3543365455894
2024-11-01 13:20:43.617100,-1.1169494847670252,191.90187360407737,298762.1357421875,1782.945441061162,6656551.02734375,311,6.0,799.180133432172
2024-11-01 13:22:07.636860,-3.698210685483871,190.71922655499299,159046.99658203125,1285.7495153264144,3465350.62890625,166,4.0,789.7672349888808
2024-11-01 13:23:32.179135,-6.113708277329749,189.8366919520836,33028.9677734375,634.5846624743276,838424.35546875,37,1.0,801.5930318754633
2024-11-01 13:24:56.724535,-9.662371891801076,191.60018370659634,56788.1103515625,825.6608193285053,1420219.6875,60,-1.0,807.0059303187546
2024-11-01 13:26:21.273685,-17.3331303203405,197.92071641526374,33149.8876953125,594.5422908797416,740110.958984375,36,-6.0,824.2446256486286
2024-11-01 13:27:45.811960,-13.353592629928315,202.7891968389552,0.0,0.0,0.0,0,-1.0,821.8317272053373
2024-11-01 13:29:10.357235,-12.82442876344086,200.77807087446908,16438.3291015625,422.36274293679566,373218.90234375,18,-3.0,842.0704225352114
2024-11-01 13:30:34.900385,-13.27605916778674,200.84615216635592,0.0,0.0,0.0,0,-3.0,842.0704225352114
2024-11-01 13:31:59.699670,-18.910397765456988,206.71418036410725,0.0,0.0,0.0,0,-9.0,828.6575240919199
2024-11-01 13:33:24.500945,-7.69125224014337,208.9400108818869,0.0,0.0,0.0,0,4.0,849.0704225352114
2024-11-01 13:34:49.333220,-18.448473202284948,209.01029748470322,0.0,0.0,0.0,0,-7.0,845.4833209785027
2024-11-01 13:36:14.132370,-14.89804197468638,209.9938205224727,20248.45751953125,421.8823086751172,376217.822265625,22,-5.0,847.4833209785027
2024-11-01 13:37:38.965645,-13.951234879032258,212.426127381095,31327.22119140625,560.7858514979085,660288.763671875,33,0.0,830.2446256486286
2024-11-01 13:39:03.797920,-8.019384240591398,208.73031489056385,0.0,0.0,0.0,0,2.0,854.4833209785027
2024-11-01 13:40:28.597070,-15.207157258064516,206.24692364590993,0.0,0.0,0.0,0,-5.0,847.4833209785027
2024-11-01 13:41:53.429345,-7.611237119175628,208.3584149626713,16882.4345703125,422.8702352257058,374520.90625,18,2.0,847.0704225352114
2024-11-01 13:43:18.266620,-4.160674283154122,203.62237316405475,0.0,0.0,0.0,0,5.0,850.0704225352114
2024-11-01 13:44:45.366780,28.583473342293907,205.55209532412013,128609.43505859375,1074.2067457283813,2436449.7001953125,126,37.0,874.6575240919199
2024-11-01 13:46:10.198055,28.22985621079749,207.1813967406284,239656.2734375,1427.2809506573592,4313918.09765625,220,32.0,877.0704225352114
2024-11-01 13:47:35.312050,37.90147919466846,207.17423929475274,294924.54736328125,1642.5118592459758,5690614.962890625,276,43.0,880.6575240919199
2024-11-01 13:48:59.863480,33.655203433019715,203.71347015802155,192112.427734375,1306.598724757935,3606512.8828125,184,37.0,882.0704225352114
2024-11-01 13:50:24.694755,15.431976646505376,211.28522321883932,57440.224609375,731.1637542622549,1126641.095703125,58,25.0,899.7220163083766
2024-11-01 13:51:49.528030,27.119102122535843,208.9785285925774,98377.7998046875,993.8371298772532,2073802.28125,97,30.0,882.4833209785027
2024-11-01 13:53:14.360180,27.79922365031362,209.26003863809893,98675.134765625,nan,1848944.392578125,93,31.0,905.7220163083766
2024-11-01 13:54:39.159455,9.174209649417563,210.27618456012357,24510.927734375,nan,452585.173828125,24,15.0,897.1349147516679
2024-11-01 13:56:03.958730,27.084782426075268,244.93441309842586,390474.9013671875,nan,3583816.244140625,160,35.0,924.5478131949592
2024-11-01 13:57:28.759015,27.443838905689965,216.47587680078462,48873.6552734375,nan,914072.77734375,47,32.0,914.1349147516679
2024-11-01 13:58:53.559165,26.136344226030467,209.74077479181017,22138.75634765625,435.363067156759,401220.7568359375,23,31.0,905.7220163083766
2024-11-01 14:00:18.358315,24.33692806339606,214.91699186267812,27143.65625,nan,641225.80078125,27,30.0,919.5478131949592
2024-11-01 14:01:43.446590,24.406869539650536,211.9596661699526,0.0,0.0,0.0,0,29.0,911.1349147516679
2024-11-01 14:03:08.534865,32.76463093637993,217.6889307063286,133480.021484375,1059.9914322416862,2380643.6943359375,125,36.0,918.1349147516679
2024-11-01 14:04:33.622140,35.985845094086024,200.9064941172676,298456.70068359375,1633.693332614569,5636364.5107421875,282,36.0,851.4188287620459
2024-11-01 14:05:58.679290,42.487661710349464,221.15157342184042,952629.8999023438,2876.141569937451,17497010.560546875,829,40.0,929.5478131949592
2024-11-01 14:07:23.735565,44.2130621359767,229.29589118145387,1344649.8232421875,3306.82506680667,23214833.868164062,1111,42.0,953.7865085248333
2024-11-01 14:08:48.790850,44.43081807235663,226.37879284745216,564996.4599609375,2175.9562063859134,10034567.284179688,477,43.0,969.612305411416
2024-11-01 14:10:13.848000,45.537007868503586,230.6197170615617,949759.974609375,2707.4989013444215,15610860.576171875,767,40.0,988.8510007412899
2024-11-01 14:11:38.968275,49.353718637992834,228.06068883635194,1005518.1274414062,2817.9629087044395,16887348.037109375,838,48.0,959.7865085248333
2024-11-01 14:13:04.235500,41.004515288978496,232.1497302075463,1635676.7661132812,3501.8362522327016,26161391.041015625,1288,37.0,948.7865085248333
2024-11-01 14:14:29.112700,36.876722110215056,245.12308687577467,1836789.9692382812,nan,26691779.557617188,1348,33.0,952.1994069681245
2024-11-01 14:15:54.200975,36.64423373095878,237.7870852204293,1033424.7048339844,nan,16408950.904296875,862,30.0,964.0252038547072
2024-11-01 14:17:19.293125,36.373099378360216,234.23937631561768,652093.7941894531,nan,10590634.415039062,582,34.0,953.1994069681245
2024-11-01 14:18:44.377400,28.942452816980285,232.8043519513243,700175.4860839844,nan,11106803.943359375,628,24.0,943.1994069681245
2024-11-01 14:20:09.465685,37.599686379928315,236.8314062041168,1132795.5888671875,nan,18401017.197265625,942,31.0,957.612305411416
2024-11-01 14:21:34.553960,44.96509576612903,238.68526836577462,1056501.8759765625,2691.2153835623517,15541782.357421875,835,40.0,966.612305411416
2024-11-01 14:22:59.640985,46.62595906137993,276.1257537861547,3152971.660888672,4089.6661223813503,36603709.645996094,1990,37.0,1008.0896960711638
2024-11-01 14:24:24.730260,85.44643257168458,425.30385318174143,12383704.50415039,7204.652755190633,116197747.14990234,5351,43.0,1014.0896960711638
2024-11-01 14:25:15.194475,107.99487567204301,543.8360935082605,18700968.911865234,8268.985523731119,155453212.09521484,6850,45.0,1067.9799851742032
2024-11-01 14:25:33.242505,117.81880740367383,597.3313808566999,21272555.432128906,8605.940325764814,169396973.2133789,7353,47.0,1084.8057820607858
2024-11-01 14:25:51.294535,121.7867663530466,639.8242076503439,24039010.81689453,9121.143586079055,190429531.45263672,8206,42.0,1109.4573758339511
2024-11-01 14:26:10.746700,139.14759044578852,751.297718842034,30374185.502929688,9884.24318669767,225770712.25048828,9344,36.0,1058.9799851742032
2024-11-01 14:26:30.202730,149.36560539874552,783.1301866651293,32825596.56982422,10201.940015558544,240984756.7319336,9850,40.0,1062.9799851742032
2024-11-01 14:26:49.657645,155.8442575324821,803.4909934598127,33693538.64038086,nan,240543243.99365234,9759,45.0,1067.9799851742032
2024-11-01 14:27:09.113800,163.3788047435036,818.8987080522652,34974261.416503906,10310.332208577021,247580161.9189453,9943,50.0,1095.218680504077
2024-11-01 14:27:28.569840,167.07869203629033,865.2862853199026,37591731.88232422,nan,259466788.2861328,10307,41.0,1093.6315789473686
2024-11-01 14:27:48.268700,168.45230244735663,903.1412353474467,40063945.306640625,10773.077674012775,272182350.4472656,10652,36.0,1140.5218680504076
2024-11-01 14:28:07.483035,162.47738855286738,829.0314173857225,37296754.833984375,nan,264639939.1196289,10532,40.0,1129.696071163825
2024-11-01 14:28:26.938940,161.9216509856631,792.0808509733027,34906215.31738281,10415.379006246005,251866455.0048828,10141,47.0,1173.7605633802818
2024-11-01 14:28:46.392980,174.57325268817203,838.9437849966753,37096868.05737305,10506.878145360313,257885844.78027344,10248,51.0,1229.650852483321
2024-11-01 14:29:05.851135,161.13689726142474,805.6206646088311,35330628.28125,10432.57400118893,253007828.8618164,10163,41.0,1182.5863602668644
2024-11-01 14:29:25.305165,145.20765779009858,732.3631154518952,31928218.715820312,10287.27223646476,243584158.85009766,9973,34.0,1197.8250555967384
2024-11-01 14:29:44.763205,144.8392312107975,675.5758663019446,30723716.149658203,nan,249379447.88916016,10450,39.0,1047.1541882876204
2024-11-01 14:30:04.217235,151.690188172043,669.3495000573173,29793793.93334961,10182.443387791609,237158100.62451172,9954,50.0,1080.3928836174944
2024-11-01 14:30:23.674275,153.26177825380825,660.5628650243254,29094985.388183594,10075.798927145364,232138433.42871094,9771,52.0,1112.0444773906597
2024-11-01 14:30:43.160305,141.66448952732975,636.6465506951874,27935125.77392578,10017.05947923819,228618086.9951172,9707,44.0,1096.6315789473686
2024-11-01 14:31:02.648470,128.7554743503584,593.2389606581464,26747484.915039062,nan,233439875.64746094,10090,37.0,1000.6767976278725
2024-11-01 14:31:22.136375,124.09757574484767,559.7065837852177,24731066.59399414,9894.304928773903,220525606.64111328,9661,41.0,1004.6767976278725
2024-11-01 14:31:41.623415,121.90651601702508,534.864170778806,23121801.229248047,9692.734166764478,211019992.484375,9307,46.0,1002.2638991845812
2024-11-01 14:32:01.112570,118.77482008848567,515.8029239649193,21953311.221435547,9557.639018785096,204650238.4482422,9108,45.0,1030.9154929577467
2024-11-01 14:32:20.600610,107.28643383176524,485.7548684656841,20456676.049804688,9504.119112327999,201113236.2524414,9051,38.0,1009.0896960711638
2024-11-01 14:32:40.886400,104.90900117607526,460.1786577310534,18977209.68725586,9298.799847605871,191912566.89892578,8726,40.0,1011.0896960711638
2024-11-01 14:32:59.576680,107.06723580309139,445.91216431632176,17591564.350097656,8921.04533134739,176761663.9580078,8107,46.0,1054.1541882876204
2024-11-01 14:33:19.647100,104.58416988687276,433.09572045759194,16580844.810791016,8738.835480866172,169315335.93408203,7800,48.0,1070.9799851742032
2024-11-01 14:33:38.552750,103.4685784890233,429.49756440735854,16283459.268554688,8710.534598922355,168030285.26660156,7746,49.0,1079.3928836174944
2024-11-01 14:33:58.279050,100.9065685203853,421.96292470790166,15889386.10913086,8677.314518771947,166480960.62451172,7721,47.0,1077.3928836174944
2024-11-01 14:35:34.738075,101.99325856854838,399.105257884428,14897248.355957031,8613.226388685827,163272586.00146484,7691,51.0,1022.0896960711638
2024-11-01 14:37:11.441370,100.5782965109767,388.6715737752806,13718750.558105469,8279.385616739555,150815202.93945312,7127,51.0,1059.1541882876204
2024-11-01 14:38:48.146675,104.14652987791219,374.1713296975638,12895072.319091797,8189.557794070859,147032786.0439453,6931,60.0,1075.5670867309118
2024-11-01 14:40:24.850970,95.21397919466845,352.68977626994644,11112309.39868164,7688.412235405831,129335674.80175781,6277,60.0,1053.3283914010378
2024-11-01 14:42:01.554140,90.8411353326613,355.22688026367916,11536809.85913086,7841.893020199828,134527382.13964844,6679,49.0,1034.9154929577467
2024-11-01 14:43:38.259435,89.71952004928315,378.34259074475636,12501511.053466797,7929.155406986273,138244521.9897461,6749,48.0,1048.7412898443292
2024-11-01 14:45:14.931730,101.14283014112904,388.0443532674364,13219186.706542969,8102.542659759506,144521581.81298828,7027,55.0,1070.5670867309118
2024-11-01 14:46:51.602910,93.81164944556451,376.7297901802655,13345399.42944336,8385.780015239445,153988012.35742188,7527,47.0,1062.5670867309118
