time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2
2024-11-13T16:52:00.000,2024-11-13T16:52:30.000,7.74228782422777,0.540355625534231,0.663192310397951,41.4482026253145,22.4959614610103,42.5192023816207
2024-11-13T16:53:00.000,2024-11-13T16:53:30.000,7.08963197621651,0.0982315822268989,11.4827981083303,89.2229721506726,88.9495677354899,9.73783314306499
2024-11-13T16:54:00.000,2024-11-13T16:54:30.000,11.9291847833359,4.74054244292927,1.17251240555234,1.10419563769557,0.548382237490512,92.1758401539525
2024-11-13T16:54:30.000,2024-11-13T16:55:00.000,8.92210954904192,0.446803153360973,0.375940316394745,20.977411902483,6.28009097357017,12.0656020614623
2024-11-13T16:55:30.000,2024-11-13T16:55:50.000,14.6834775661418,1.10663489280821,1.0017303233663,0.610180318451666,0.18726906747751,0.390601163983109
2024-11-13T16:55:50.000,2024-11-13T16:56:20.000,12.4492271645177,4.1601475611489,3.2390832939171,3.81700095353173,3.27390484928885,66.5756477475608
2024-11-13T16:56:20.000,2024-11-13T16:56:50.000,11.2490593659323,2.81722379763482,2.86995921728482,5.64462333545987,4.60191514933161,61.7075379767401
2024-11-13T16:56:50.000,2024-11-13T16:57:10.000,15.7334317590628,6.24533204503379,0.960296611926035,0.792617147065304,0.197696976664298,98.7575660390201
2024-11-13T16:57:10.000,2024-11-13T16:57:30.000,12.659912480662,1.83217419344981,0.979512817823835,3.51766384219985,1.37537480197911,7.87999897526311
2024-11-13T16:57:30.000,2024-11-13T16:57:50.000,12.8432444823773,3.69164385872186,2.23010234445347,4.24638047063016,2.82728007929868,57.8495897309015
2024-11-13T16:57:50.000,2024-11-13T16:58:10.000,13.3500901894523,3.19253566280163,3.08960896486907,4.11615847750881,2.95335580644387,28.9612869363877
2024-11-13T16:58:10.000,2024-11-13T16:58:30.000,15.2263270572831,4.77205126946123,0.943188594250255,2.10451733162375,0.591132110243936,29.4614864542584
2024-11-13T16:58:30.000,2024-11-13T16:58:50.000,15.1991262973043,4.58414516698061,6.3955176451171,2.45369061457306,1.92761622832959,97.4281097701504
2024-11-13T16:58:50.000,2024-11-13T16:59:10.000,14.1598915392384,2.45442318038293,0.491685514702239,3.67993439568367,0.669949161610396,10.8754264428401
2024-11-13T16:59:10.000,2024-11-13T16:59:30.000,12.4310193860813,2.4130515804669,0.737785936012516,8.83541526358004,2.92629356417755,40.8544968548138
2024-11-13T16:59:30.000,2024-11-13T16:59:50.000,12.8738557609174,0.57139657431717,0.489750818277518,7.06920236946082,1.68558576108279,2.57446641980705
2024-11-13T16:59:50.000,2024-11-13T17:00:10.000,10.3904817265614,0.324124504410054,0.545616326078543,33.7382369004363,11.8271096081973,10.0215962086273
2024-11-13T17:00:10.000,2024-11-13T17:00:30.000,10.0823625126577,0.432935063270062,0.366457030348107,44.3983689838467,11.4958773295531,19.7635384329722
2024-11-13T17:00:30.000,2024-11-13T17:00:50.000,10.303460879988,0.690665558649094,0.532532334389428,33.4326492682096,11.0883430646467,25.318986073396
2024-11-13T17:00:50.000,2024-11-13T17:01:10.000,10.9560053509297,0.461300006902986,0.539344974950879,18.9349628503568,6.02687004506911,7.73158713255448
2024-11-13T17:01:10.000,2024-11-13T17:01:30.000,11.0964584042597,0.478009188020836,0.434399529142853,16.8812752674878,4.50194306869159,7.36511144140464
2024-11-13T17:01:30.000,2024-11-13T17:01:50.000,9.45556534226281,0.355130094897151,0.469339996063333,61.3218513613736,20.5035815184131,24.9290319823619
2024-11-13T17:01:50.000,2024-11-13T17:02:10.000,11.4495913756566,0.58251519219832,0.698475297398765,12.2039588165273,4.49485068514611,6.20131125742775
2024-11-13T17:02:10.000,2024-11-13T17:02:30.000,10.7958881322454,0.550169344447813,0.442660180261909,19.0340909962055,5.3840110388757,10.0434145748084
2024-11-13T17:02:30.000,2024-11-13T17:02:50.000,9.64786264874805,0.413780875729406,0.373869952817213,49.3722418637897,13.7950295281489,21.7705935343301
2024-11-13T17:02:50.000,2024-11-13T17:03:10.000,11.5437968387489,0.863774706765041,5.88410574929746,11.7241131174142,10.8285556200789,9.78327998993013
2024-11-13T17:03:10.000,2024-11-13T17:03:30.000,11.2517437434017,0.805311657114777,0.820904133209076,15.0405992493505,6.35050002773632,12.2958722759922
2024-11-13T17:03:30.000,2024-11-13T17:03:50.000,12.9862011494798,0.629027028248219,0.498274989258562,6.39931586924502,1.50613633150062,2.71791259011249
2024-11-13T17:04:00.000,2024-11-13T17:04:30.000,17.582715984787,1.02757902484034,0.585544408327941,3.02639896087334,0.349862998684914,0.820053940899112
2024-11-13T17:04:30.000,2024-11-13T17:05:00.000,26.4896101731565,11.7708548390517,0.251730116814272,4.18683161205845,0.157101736859568,23.7259003546397
2024-11-13T17:05:00.000,2024-11-13T17:05:30.000,23.4589707037458,0.288082417310072,0.128054505312484,18.209376907054,0.349347668430845,1.36774903456475
