2024-07-10T15:32:09.959,28330,22886,11058,384079808.0,322875904.0,178720448.0
2024-07-10T15:33:47.395,27937,22443,10386,374139616.0,312374208.0,165512032.0
2024-07-10T15:35:37.129,28174,22794,10693,379429728.0,318956672.0,171552048.0
2024-07-10T15:37:26.856,27819,21952,9369,358403904.0,292462496.0,138881328.0
2024-07-10T15:39:16.586,26818,20818,7495,337196608.0,269742560.0,107371472.0
2024-07-10T15:41:06.313,25989,19781,6725,323894240.0,254117248.0,95200488.0
2024-07-10T15:42:56.413,26517,20331,6402,328440928.0,258864896.0,89150248.0
2024-07-10T15:44:45.771,25266,19337,5680,311591104.0,244928400.0,78647904.0
2024-07-10T15:46:35.496,25399,19511,5871,313667488.0,247428160.0,81422440.0
2024-07-10T15:48:25.225,25785,19617,5611,317447360.0,248107664.0,77696904.0
